datetime,WMB,USB,BK,CL,NEM,PYPL,JCI,ZTS,VST,EOG,ELV,CSX,APD,ADSK,AZO,HLT,WDAY,NSC,KMI,TEL,CARR,PWR,DLR,REGN,ROP
2013-06-28,32.47,36.14999,28.05,57.28999,29.95,,30.877312,30.89,,65.839995,81.84,7.729992,84.656882,33.94,423.68994,,64.09,72.64999,38.14999,45.53999,,26.46001,61.0,224.88,124.22
2013-07-01,32.52,36.31,28.47,57.95,30.17999,,32.236092,30.61,,67.655,81.64999,7.739992,86.450403,33.8,425.27002,,64.13,72.61,38.63,46.41,,26.46001,60.0,230.14,125.42999
2013-07-02,32.98,36.3,28.42,57.72,29.17,,32.245472,29.7,,68.94,81.38,7.703326,83.898779,33.49001,424.19995,,64.07001,72.24001,38.28,46.2,,26.12,60.21001,231.12,124.67999
2013-07-03,32.82001,36.35001,28.53,57.82001,29.02,,32.011198,29.28,,69.089995,81.09,7.676659,84.490462,33.49001,423.87988,,65.36,71.66,38.42,46.27,,26.19,60.17,232.92999,124.55
2013-07-05,32.67999,36.75999,29.25999,57.86,27.78,,32.395417,30.17,,70.199995,81.96001,7.753322,84.94347,34.16,428.52002,,65.50999,72.33,38.44,46.7,,26.39999,59.42,233.48,127.84
2013-07-08,33.25999,37.05,29.12,58.58,27.02,,32.592197,30.94,,69.879995,83.09,7.756659,85.377996,34.38,434.90991,,64.71001,72.86,38.97,46.56,,26.77,59.3,229.02,126.92
2013-07-09,33.53,37.28999,29.34,58.98,27.07001,,33.098239,30.98,,71.11,84.09,8.019992,88.715457,34.39,434.56006,,65.17999,74.39,39.52,46.57001,,27.16,60.38,235.918,128.46001
2013-07-10,33.17999,37.07001,29.33,58.62,26.61,,32.920181,31.03999,,71.135,84.75,7.969992,89.242415,34.31,433.47998,,65.32001,73.42,39.32001,46.7,,27.17999,61.25,236.7,128.17999
2013-07-11,33.78999,37.14999,29.77,58.95,28.12,,32.882697,30.92,,71.775,85.41,8.129992,89.686168,35.39999,441.0,,65.05,74.94,39.95,47.09,,27.34,64.58,247.87,130.19
2013-07-12,33.82001,37.66,30.06,59.14,27.42999,,32.873326,31.35001,,72.355005,85.39999,8.119992,89.353347,36.00999,439.30005,,67.91,75.2,40.07001,47.46001,,27.74001,63.53,266.0,130.41
2013-07-15,33.81,37.5,30.69,58.82001,27.57001,,33.210681,31.58,,71.769995,85.67999,8.113325,89.316376,36.13,438.0,,67.71001,75.63,40.31,47.28,,27.78999,63.64999,268.63989,130.45
2013-07-16,33.48,37.27,30.35001,58.48,28.45,,32.901439,31.16,,72.28,85.35001,8.213325,88.290176,36.16,433.70996,,66.89,76.16,39.75,47.19,,27.92999,63.87,262.70996,128.95
2013-07-17,33.5,36.74001,30.92,58.36,28.03,,32.948294,30.99001,,72.915,84.42999,8.366662,89.094495,36.39999,430.0,,67.60001,76.47,39.58,47.81,,27.78999,63.98,269.52002,129.23
2013-07-18,34.0,37.07001,31.47,58.8,28.06,,32.948294,30.82001,,73.5,86.42999,8.516658,89.565992,36.87,435.32007,,67.59,77.64,39.52,47.8,,27.82001,64.36,267.47998,130.64
2013-07-19,34.28,37.25999,31.77,58.88,28.69,,33.285649,30.24001,,74.335,86.8,8.463325,89.667697,36.495,435.96997,,68.3,78.08,39.55,47.77,,28.27,64.39999,274.86011,131.7
2013-07-22,34.49001,37.35001,32.07001,58.64999,30.35001,,32.854584,30.27,,74.745005,87.0,8.439995,90.490496,36.47,437.71997,,67.50999,77.38,39.50999,48.10001,,28.49001,64.5,277.98999,132.28999
2013-07-23,34.28999,37.53999,32.21001,58.41,31.14,,32.817101,30.06,,74.32,87.50999,8.423325,93.051364,36.48,438.44995,,66.55,76.87,39.3,47.95,,28.31,64.25,268.34009,132.0
2013-07-24,33.44,37.53999,31.92,58.47,29.61,,32.742133,29.89999,,72.035005,87.44,8.313325,92.968168,36.86,436.3501,,68.22,74.66,38.75999,50.75999,,27.85001,63.14,267.92993,131.75999
2013-07-25,33.81,37.46001,31.85001,59.62,29.92999,,32.938914,30.52,,73.685,85.89999,8.319995,99.023672,36.73,438.02002,,68.09,74.07001,38.87,50.7,,27.77,62.99001,267.83008,131.56
2013-07-26,33.91,37.53999,31.75999,60.25,30.38,,32.414149,30.42999,,72.870005,84.78999,8.226655,96.259404,36.50999,439.65991,,68.57001,73.92,38.71001,50.52,,27.53,58.28,269.20996,131.21001
2013-07-29,33.99001,37.49001,31.53,60.08,30.11,,32.058062,30.09,,72.355005,85.53999,8.216655,96.740146,36.16,440.72998,,68.42999,73.86,38.2,50.35001,,26.59,57.32001,269.19995,126.82001
2013-07-30,33.81,37.7,31.55,60.24001,30.14999,,32.507859,30.03999,,72.050005,84.96001,8.236662,97.636916,36.58,444.68994,,68.86,73.55,37.92,50.42999,,26.55,56.73,273.66992,126.7
2013-07-31,34.17,37.32001,31.45,59.87,30.0,,32.62031,29.81,,72.745005,85.56,8.269992,100.438164,35.39,448.58008,,68.28999,73.16,37.75999,51.03999,,26.81,55.28999,270.06006,125.96001
2013-08-01,36.10001,37.66,32.0,60.56,29.59,,33.313761,30.16,,76.035005,86.37,8.479992,99.153103,34.27,447.98999,,69.64999,76.0,37.91,51.52,,28.14,54.7,278.29004,127.97
2013-08-02,36.22,37.77,31.8,60.53,28.78999,,33.444955,30.94,,76.515,86.08,8.683325,98.875752,35.03,448.04004,,73.07001,75.5,37.64999,51.50999,,28.16,54.33,272.38989,127.41
2013-08-05,36.19,37.74001,31.67999,60.98,28.48,,33.651116,31.25,,77.089995,87.66,8.619991,99.689316,35.25999,448.25,,72.81,74.82001,37.64999,51.5,,28.0,55.00999,270.98999,126.67999
2013-08-06,36.05,37.61,31.52,60.99001,26.63,,33.623003,31.13,,76.61,87.45,8.536658,98.801791,34.89999,445.01001,,73.14,73.92999,38.17,51.35001,,27.55,55.46001,254.5,126.34
2013-08-07,35.84,37.21001,31.17,60.94,26.48,,33.435574,31.24001,,78.11,87.14,8.469992,98.700087,34.89,435.04004,,72.67,74.09,37.89,50.71001,,27.13,55.64,253.23,126.02
2013-08-08,35.42,37.35001,31.06,60.91,28.78,,33.032633,31.24001,,79.29,87.74001,8.606661,98.570665,35.60001,429.02002,,72.87,74.41,37.75,50.63,,27.35001,55.42,252.49001,125.83
2013-08-09,35.39,37.17,30.97,60.67999,29.50999,,32.948294,30.91,,79.42,87.39,8.566658,98.644626,35.85001,429.59009,,74.37,73.98,37.60001,50.64,,27.60001,56.27,250.00999,125.75
2013-08-12,35.49001,37.16,30.75,60.96001,30.89999,,32.451633,30.33,,79.379995,86.97,8.466655,95.40886,35.95,425.6001,,74.06,74.35001,37.39999,50.7,,27.62,55.2,245.96001,127.17999
2013-08-13,35.34,37.11,30.75,61.08,30.08,,32.845213,30.45,,79.120005,86.99001,8.439995,96.102238,36.67999,433.80005,,74.0,74.28999,37.14,50.75,,27.37,54.58,244.39,127.55
2013-08-14,35.31,36.97,30.69,60.67,31.94,,32.311069,30.14,,78.199995,86.63,8.433325,95.020568,36.74001,428.55005,,74.00999,73.77,37.32001,50.49001,,27.14,54.25,241.27,126.66
2013-08-15,35.35001,36.77,30.42,59.81,33.22,,32.067424,30.02,,78.295,85.42,8.386658,93.781732,36.03999,420.06006,,74.2,73.55,37.61,49.53999,,26.73,53.38,233.82001,125.05
2013-08-16,34.99001,36.92,30.57001,59.47,32.38,,32.104898,30.0,,77.745005,86.05,8.386658,93.273255,35.94,416.52002,,73.67,74.0,37.44,49.39999,,26.53999,52.3,230.98,125.49001
2013-08-19,34.31,36.66,30.13,59.14999,32.08,,31.655102,29.87,,76.345,85.82001,8.296658,93.855692,35.41,420.3999,,73.27,72.95,36.63,49.17999,,26.00999,51.06,227.64999,124.61
2013-08-20,34.67999,36.86,30.56,59.09,32.81,,31.795657,30.23,,77.31,86.02,8.273328,94.512091,35.69,424.83008,,73.92999,73.02,36.94,49.67,,26.22,52.69,233.3,124.92999
2013-08-21,34.83,36.78999,30.28,58.50999,31.84,,31.776924,29.85001,,75.92,85.75999,8.209992,94.022103,35.62,419.95996,,73.84,72.52,36.92999,49.77,,26.28999,52.58,232.37,124.12
2013-08-22,35.88,37.39999,31.02,58.45,32.17,,32.348553,29.87,,77.199995,86.2,8.393322,95.205469,36.13,421.11011,,74.96001,73.75,37.12,50.02,,26.87,53.3,237.35001,125.49001
2013-08-23,36.31,37.32001,30.85001,59.03,33.0,,31.701956,30.2,,78.31,86.58,8.453325,96.148464,38.91,422.3501,,75.75999,74.46001,37.23,50.08,,27.13,54.73,238.85001,126.0
2013-08-26,36.22,36.92,30.66,58.22,33.28999,,31.767544,29.8,,78.555,86.57001,8.483325,95.51981,37.89,421.41992,,76.00999,74.64999,37.0,49.92999,,26.92999,54.63,245.00999,125.48
2013-08-27,36.12,36.11,29.66,57.64,32.11,,31.308376,29.2,,78.144995,85.07001,8.269992,94.170024,36.99001,419.12012,,76.00999,72.89,37.12,48.69,,26.46001,55.41,239.172,123.14999
2013-08-28,36.21001,36.11,29.75,57.27,31.34,,31.270892,29.57001,,79.730005,84.83,8.243325,93.809467,36.895,420.02002,,74.75999,73.08,37.11,48.82001,,26.24001,55.27,243.07001,123.75
2013-08-29,36.22,36.11,29.83,57.25,31.83,,31.177183,29.47,,78.545,85.46001,8.276658,94.706237,37.02,421.52002,,74.71001,72.7,37.84,49.59,,26.34,55.67999,243.58,124.00999
2013-08-30,36.24001,36.13,29.74001,57.77,31.77,,30.961641,29.14999,,78.525,85.14,8.203325,94.428885,36.75,419.93994,,72.53,72.16,37.92999,49.0,,26.14,55.60001,242.31,123.7
2013-09-03,35.92999,36.06,30.12,57.45,31.47,,30.858561,29.42999,,79.214995,86.28,8.303325,95.140754,37.13,419.76001,,73.87,72.57001,37.57001,49.34,,25.92999,54.10001,259.1499,124.62
2013-09-04,35.14,36.13,30.39,57.8,31.62,,31.280263,29.69,,80.265,87.38,8.429988,96.028278,37.12,422.81006,,73.59,73.94,35.3,50.17999,,25.96001,52.78,268.20996,126.27
2013-09-05,35.13,36.7,30.66,57.53,30.3,,31.626989,30.33,,80.714995,87.87,8.476655,96.000543,37.03999,420.1001,,73.97,74.13,35.5,50.28999,,26.08,51.58,268.63989,126.44
2013-09-06,35.12,36.47,30.46001,58.0,30.42999,,31.495795,30.61,,80.86,87.28999,8.483325,95.214723,37.14,417.53003,,76.0,74.39,35.22,50.22,,25.78,51.88,267.57007,126.44
2013-09-09,35.60001,36.32001,30.78999,58.57001,30.38,,31.898737,30.59,,81.824995,86.71001,8.553325,97.757111,37.7,416.5,,76.60001,74.97,36.33,50.95,,25.78,52.67,276.80005,128.06
2013-09-10,36.19,36.71001,31.28,58.59,29.2,,32.076795,30.95,,81.75,87.8,8.686658,98.182373,38.08,419.91992,,77.03,76.34,37.05,52.99001,,26.08,53.37,276.63794,129.7
2013-09-11,35.75,36.67999,31.23,59.25,29.46001,,32.058062,31.33,,83.574995,89.25999,8.723325,98.256334,38.31,420.83008,,77.92999,76.32001,36.00999,52.97,,25.96001,54.56,276.8501,129.81
2013-09-12,35.31,36.87,31.03999,59.28,28.23,,31.626989,31.08,,83.995005,88.46001,8.596655,97.747856,37.88,417.06006,,76.42,75.39999,35.61,52.84,,26.2,54.25999,273.6001,130.05
2013-09-13,35.92999,37.14,31.11,59.42999,28.2,,31.758182,31.05,,83.22,89.09,8.686658,98.136139,38.17999,415.69995,,76.84,75.64,35.08,53.44,,26.02,54.50999,289.96802,130.72
2013-09-16,35.53999,37.50999,31.39999,60.02,28.13,,32.404778,31.85001,,82.9,89.10001,8.736661,99.837246,39.07001,411.88989,,76.99001,76.44,34.72,53.49001,,26.59,54.62,294.36011,131.81
2013-09-17,35.2,37.52,31.45,59.8,28.52,,33.051375,32.38,,83.885,88.27,8.736661,98.496696,39.31,418.51001,,78.12,76.86,34.72,53.50999,,27.13,55.05,296.62012,131.92999
2013-09-18,35.92999,37.84,31.38,61.19,30.87,,33.210681,32.72,,85.894995,84.39,8.896658,101.113052,40.62,420.62012,,81.10001,77.82001,36.25999,53.53999,,27.58,57.64,309.17407,133.83
2013-09-19,36.84,37.71001,31.08,60.97,29.78,,33.332513,32.50999,,85.365,82.53,8.916658,101.71398,40.94,422.79004,,83.13,78.17,36.78,53.39,,27.75,56.94,307.11011,134.61
2013-09-20,36.63,37.85001,30.85001,60.44,28.07001,,32.695278,32.19,,84.435,82.33,8.806658,100.373458,41.0,420.0,,80.94,77.72,36.21001,53.10001,,27.37,55.13,300.80005,133.99001
2013-09-23,36.50999,37.36,30.3,60.2,27.88,,32.329811,31.58,,84.43,83.14999,8.733325,99.310269,40.75999,417.81006,,80.42,78.11,36.03999,52.39999,,27.24001,55.74001,295.76001,133.50999
2013-09-24,36.60001,36.89999,30.19,59.87,28.0,,32.273585,31.48,,86.045,84.28999,8.693325,99.116132,40.82001,414.31006,,80.58,78.28,36.19,52.32001,,27.66,55.77,295.11011,134.3
2013-09-25,36.23,36.75999,30.52,59.34,28.31,,32.71402,31.06,,85.69,83.63,8.646658,99.217828,40.66901,425.07007,,80.27,77.86,35.97,52.42999,,27.99001,55.52,292.22998,133.69
2013-09-26,36.33,36.53999,30.59,60.39,28.17,,33.00452,31.58,,86.045,84.11,8.659991,101.492099,41.94,421.67993,,82.37,78.3,35.98,52.16,,28.21001,56.03,305.53003,135.00999
2013-09-27,36.24001,36.5,30.24001,59.92999,27.98,,32.751504,31.14999,,85.365,83.95,8.616661,98.921977,41.78999,422.57007,,81.64999,77.78999,35.84,51.96001,,27.64,54.64999,305.6499,133.42999
2013-09-30,36.36,36.58,30.19,59.3,28.10001,,32.779617,31.12,,84.64,83.61,8.579995,98.524449,41.17,422.72998,,80.92999,77.35001,35.57001,51.78,,27.50999,53.10001,312.87012,132.87
2013-10-01,36.75,36.71001,30.75,60.09,27.21001,,32.892078,31.78,,86.074995,86.11,8.716655,99.023672,40.49001,425.11011,,82.67999,78.23,36.10001,52.07001,,27.81,54.42,316.63208,133.57001
2013-10-02,36.58,36.39,30.46001,59.42999,27.53,,32.71402,32.0,,86.18,86.60001,8.689995,99.069898,42.55,423.0,,82.63,78.52,35.85001,52.05,,27.91,54.56,313.66992,132.06
2013-10-03,36.3,36.35001,29.92,59.22,26.96001,,32.601559,31.48,,85.9,86.48,8.559988,97.470496,42.14999,418.26001,,82.39999,77.37,35.37,51.57001,,27.74001,52.82001,303.57007,130.50999
2013-10-04,35.92,36.62,30.5,59.33,26.8,,32.667165,32.05,,87.295,87.21001,8.523328,98.284069,42.49001,421.88989,,82.39,77.50999,35.39999,52.12,,27.8,52.5,308.6001,129.92
2013-10-07,35.52,36.13,30.23,59.21001,27.17,,32.432891,31.92999,,86.415,86.28,8.453325,96.721656,41.69,419.83008,,81.27,76.82001,35.02,51.47,,27.50999,53.94,298.94995,130.00999
2013-10-08,35.05,35.7,29.57001,58.96001,26.35001,,32.048682,31.53,,85.730005,85.37,8.416658,94.835667,40.39,415.70996,,78.42,76.27,34.59,50.75,,27.05,52.5,287.67993,127.99001
2013-10-09,34.96001,35.96001,29.78,59.83,26.5,,32.198617,31.42999,,85.76,85.56,8.486662,96.139228,39.96001,415.27002,,77.42,76.88,34.78999,49.91,,27.03,52.81,281.56006,126.99001
2013-10-10,35.75,36.94,30.81,60.78999,26.3,,33.116971,32.36,,87.43,88.42999,8.689995,99.66158,40.61,420.77002,,81.82001,78.96001,35.28,51.33,,27.67999,53.89,294.08008,130.21001
2013-10-11,36.14999,37.05,30.77,61.45,25.62,,33.369987,32.39999,,89.495005,88.64,8.609991,100.512125,41.05,424.61011,,81.7,78.75,35.49001,51.98,,28.36,55.25,290.30005,130.87
2013-10-14,35.77,37.17999,31.17999,61.53,25.74001,,33.3981,32.28999,,90.53,88.67,8.673325,100.928152,41.0,426.04004,,81.5,79.06,35.25999,52.2,,28.37,54.62,295.62988,130.88
2013-10-15,35.53,36.88,30.85001,61.23,26.10001,,32.882697,32.07001,,89.985,87.97,8.699995,99.938941,40.89,420.22998,,80.17999,78.74001,35.05,51.21001,,27.83,54.39,290.42993,129.72
2013-10-16,35.95,37.24001,30.75999,62.28,25.88,,32.695278,32.89,,91.144995,89.66,8.629991,100.854191,40.78,424.62988,,81.16,79.91,35.62,51.71001,,28.08,54.99001,307.6499,130.0
2013-10-17,36.03,37.67999,31.33,63.41,27.06,,33.482439,33.03,,90.695,88.59,8.456658,101.575305,40.41,429.12988,,80.28999,78.52,35.22,52.48,,28.61,57.28,307.86011,131.31
2013-10-18,36.24001,37.92,31.48,62.81,26.92,,33.69798,33.22,,91.894995,86.38,8.566658,101.871146,40.28,432.11011,,80.10001,79.89,35.33,53.57001,,28.75,56.24001,303.56006,132.07001
2013-10-21,36.17,38.06,31.62,62.25999,27.5,,33.5949,32.77,,92.160005,87.60001,8.676658,102.305663,40.02,434.72998,,81.17999,80.0,35.42,53.67,,28.72,56.24001,294.88989,132.02
2013-10-22,36.97,38.07001,31.59,63.47,28.46001,,33.950987,32.50999,,92.574995,88.42999,8.696658,103.294883,40.0,435.6001,,79.69,80.60001,36.21001,53.88,,29.28,56.22,304.48999,133.64
2013-10-23,36.67,37.98,31.58,63.47,27.28999,,33.941616,32.60001,,89.22,85.48,8.723325,102.296409,39.49001,432.59009,,78.75,86.06,35.95,53.47,,29.17999,56.37,299.79004,132.61
2013-10-24,36.88,37.8,31.66,63.03999,27.64999,,33.932254,32.74001,,90.714995,83.60001,8.816658,102.971306,40.2,427.17993,,81.46001,87.87,36.39999,53.74001,,29.22,57.3,304.41992,131.57001
2013-10-25,37.3,37.83,31.83,63.60001,27.83,,34.194641,32.47,,91.72,84.10001,8.869991,103.294883,39.87,429.46997,,79.78,87.64999,36.49001,53.60001,,29.14999,57.91,302.23999,133.03999
2013-10-28,37.18,37.76,31.83,64.76,28.08,,33.866648,31.98,,91.21,84.55,8.896658,101.270218,39.67,429.84,,77.06,88.11,36.1,53.18,,29.22,58.25,302.96,124.26
2013-10-29,37.29,37.83,32.13,65.94,27.65,,34.157148,32.03,,92.54,84.54,8.886658,99.356494,40.3,429.83,,75.62,87.99,35.78,52.99,,29.56,58.03,298.532,128.15
2013-10-30,36.95,37.76,31.99,65.22,28.04,,34.157148,32.06,,90.165,84.54,8.729991,99.106878,40.04,429.94,,75.35,86.52,35.56,51.04,,29.77,49.17,291.17,125.69
2013-10-31,35.71,37.36,31.8,64.73,27.26,,34.250857,31.66,,89.2,84.8,8.686658,100.780231,39.9,434.69,,74.87,86.02,35.31,51.49,,30.21,47.66,287.6,126.81
2013-11-01,35.52,37.37,32.36,65.39,25.98,,34.250857,31.84,,89.49,85.36,8.759991,99.846481,41.89,434.83,,75.35,87.0,35.31,51.21,,30.59,48.5,285.79,127.25
2013-11-04,35.73,37.54,32.51,65.73,27.33,,34.325825,31.93,,91.73,86.81,8.826658,100.55835,41.8,436.51,,77.19,86.84,35.23,51.9,,30.55,47.9,281.7,126.31
2013-11-05,35.01,37.67,32.35,65.36,27.35,,34.466389,31.69,,89.865,87.41,8.819991,100.881926,41.71,442.06,,77.6,86.43,35.11,51.76,,30.27,47.91,302.32,124.76
2013-11-06,34.9,37.92,32.37,66.01,27.92,,34.185261,31.27,,88.32,87.7,8.749991,101.62153,42.02,447.42,,77.34,86.46,35.16,52.32,,30.31,47.25,288.27,126.12
2013-11-07,34.5,37.47,32.01,64.8,27.35,,33.613632,31.04,,85.79,86.46,8.743325,100.086853,41.76,443.49,,75.19,85.48,34.78,51.73,,29.87,46.63,276.99,123.57
2013-11-08,34.79,38.08,33.15,64.83,27.57,,34.110293,31.59,,85.48,87.28,8.869991,101.187013,42.76,448.55,,74.08,85.62,35.0,52.22,,29.86,45.81,283.07,125.93
2013-11-11,34.93,37.94,33.08,64.62,27.58,,34.494502,31.77,,85.725,87.94,8.979991,100.854191,43.48,447.79,,73.85,86.36,34.7,51.81,,29.84,46.4,279.2,126.36
2013-11-12,34.57,37.75,32.56,64.72,26.98,,34.054067,31.84,,83.55,87.5,8.926658,99.818746,43.61,451.55,,74.29,86.65,34.6,51.91,,29.84,46.38,286.89,125.63
2013-11-13,34.39,38.02,33.0,65.09,27.3,,34.419535,31.72,,84.73,88.02,8.963324,99.883462,43.54,456.88,,74.2,87.62,34.53,52.2,,29.96,46.29,277.2,126.26
2013-11-14,35.06,38.28,33.13,65.6,28.07,,35.234808,31.68,,84.835,89.49,8.999991,100.465899,44.13,458.34,,74.2,87.34,35.02,51.61,,30.07,47.12,288.83,126.47
2013-11-15,35.23,38.31,33.42,65.78,27.79,,34.785002,31.81,,85.69,90.1,8.999991,102.240948,44.11,464.08,,75.73,87.15,35.35,52.39,,30.02,47.97,280.0,126.99
2013-11-18,35.28,38.33,33.13,65.18,27.04,,35.234808,31.62,,84.26,90.4,9.076658,101.64002,43.3,459.56,,73.67,87.23,35.62,52.5,,29.74,48.17,274.37,126.32
2013-11-19,35.03,38.66,32.98,65.28,27.35,,35.197324,31.42,,83.945,92.0,8.966658,101.778696,42.28,463.84,,73.86,86.3,35.27,50.94,,29.46,47.3,273.79,125.68
2013-11-20,34.78,38.74,33.33,65.26,26.39,,34.813115,31.37,,83.46,92.76,8.969991,101.325688,42.34,461.3,,72.21,86.05,35.28,51.37,,29.27,47.03,274.68,126.62
2013-11-21,34.91,38.86,33.72,65.98,25.86,,35.309776,31.58,,84.655,92.08,9.016658,101.427384,43.53,469.34,,73.88,86.82,35.28,53.17,,29.36,47.54,276.408,128.18
2013-11-22,35.27,38.95,33.63,66.26,25.74,,36.012598,31.36,,85.075,93.03,9.116658,102.77716,45.86,467.69,,74.07,87.12,35.52,52.99,,29.12,46.92,293.68,128.94
2013-11-25,35.8,39.21,33.78,65.95,25.53,,36.012598,31.29,,84.595,93.61,9.133324,101.436629,45.39,465.7,,73.3,87.02,35.92,52.96,,29.4,46.67,294.1,129.01
2013-11-26,35.68,39.27,33.65,66.01,24.72,,35.675243,31.42,,84.6,93.66,9.036658,100.63231,45.28,457.28,,82.6,86.98,35.86,52.57,,29.49,46.56,295.12,129.67
2013-11-27,35.18,39.35,33.91,65.83,24.62,,35.609646,31.28,,83.215,93.62,9.099991,100.881926,45.44,458.8,,82.06,87.67,35.84,52.53,,29.62,47.23,292.88,130.0
2013-11-29,35.22,39.22,33.7,65.81,24.83,,35.74084,31.15,,82.5,92.88,9.089991,100.61382,45.25,461.6,,82.35,87.69,35.54,52.72,,29.61,47.24,293.86,129.7
2013-12-02,35.18,39.21,33.64,65.28,23.83,,35.328518,31.15,,82.5,93.92,9.109991,99.559885,45.42,459.62,,80.5,88.25,35.2,52.88,,29.37,45.93,296.69,129.85
2013-12-03,36.27,38.52,33.2,65.37,23.38,,35.478453,31.09,,82.74,92.56,9.136658,99.069898,45.765,460.51,,78.17,87.79,35.04,52.86,,29.49,44.53,287.5,128.2
2013-12-04,36.78,39.0,33.37,65.04,23.88,,35.150469,31.21,,83.565,91.59,9.066658,99.338004,46.29,456.02,,79.28,87.19,33.43,53.03,,29.36,45.0,287.26,127.57
2013-12-05,36.29,38.61,33.13,64.54,23.2,,34.906825,31.44,,82.69,89.78,9.193324,98.46897,45.94,460.0,,81.82,88.17,32.98,53.05,,29.12,46.29,283.2,127.13
2013-12-06,36.21,39.66,33.62,65.66,23.02,,35.375372,31.54,,80.02,90.69,9.249991,101.242483,46.419,459.6,,81.44,89.67,33.51,53.62,,29.54,46.01,282.74,129.34
2013-12-09,35.84,39.74,33.65,65.69,23.6,,35.366002,31.75,,79.07,90.98,9.359991,100.937397,46.78,457.34,,80.23,90.49,33.35,53.45,,29.67,45.63,279.49,130.15
2013-12-10,35.48,39.42,33.5,64.69,24.18,,35.169211,31.36,,79.655,91.06,9.329991,100.863436,46.79,471.86,,80.33,89.78,32.89,53.75,,29.38,46.74,277.5,129.67
2013-12-11,34.34,39.04,32.84,64.94,23.47,,34.841228,31.09,,78.13,89.27,9.116658,98.764811,45.75,467.79,,79.21,88.06,32.58,53.07,,29.01,45.48,270.02,129.48
2013-12-12,34.36,39.2,32.84,63.97,23.28,,35.412856,31.17,,79.18,88.69,9.093324,99.365739,45.51,465.9,44.111486,79.72,87.51,32.88,52.17,,28.82,44.62,274.0,129.47
2013-12-13,34.25,39.06,32.91,63.98,23.28,,35.000534,31.58,,79.51,87.75,9.189991,99.58762,47.74,465.18,45.342504,79.98,87.97,32.83,51.98,,28.73,44.64,269.59,129.9
2013-12-16,35.33,39.38,33.14,64.04,23.16,,35.54405,32.0,,79.87,87.69,9.279991,99.199328,47.185,464.0,44.152519,80.0,89.41,32.7,52.09,,29.04,44.89,268.45,132.05
2013-12-17,36.84,39.12,32.86,63.58,23.11,,35.562792,31.64,,79.825,86.89,9.223324,99.291779,47.5,461.76,44.747512,79.9,89.16,33.43,52.1,,29.17,46.16,261.88,131.7
2013-12-18,36.65,40.12,33.89,64.64,23.14,,36.612339,32.17,,81.0,89.02,9.309991,99.180838,48.27,470.56,44.788546,80.5,90.74,34.33,53.15,,30.64,46.49,271.72,133.38
2013-12-19,36.89,40.04,33.87,64.24,22.76,,36.462404,32.31,,82.665,88.75,9.293324,102.546034,48.045,470.84,45.711809,80.13,90.51,34.76,53.01,,30.28,46.29,270.55,133.94
2013-12-20,37.01,40.05,33.88,64.74,22.64,,37.109,32.38,,84.26,89.59,9.359991,102.897346,49.19,473.19,44.993715,81.85,91.32,35.22,53.74,,30.66,47.41,278.69,135.41
2013-12-23,37.6,40.49,34.37,64.63,22.49,,37.643145,32.37,,83.81,91.15,9.413324,104.025242,49.46,472.32,44.234587,82.67,91.83,35.49,54.26,,31.0,48.5,278.01,136.79
2013-12-24,37.7,40.6,34.41,64.71,23.15,,37.718112,32.37,,84.13,91.39,9.453324,104.274858,49.7,475.57,44.132002,82.37,92.2,35.51,54.47,,31.16,49.1,275.69,137.0
2013-12-26,38.23,40.52,34.56,64.83,23.33,,38.064838,32.59,,84.01,92.15,9.476657,105.079177,49.39,476.85,44.521825,82.51,92.87,35.71,54.58,,31.29,49.1,278.64,138.1
2013-12-27,38.3,40.37,34.5,65.37,23.59,,38.617725,32.67,,84.58,92.17,9.429991,104.866541,49.54,476.83,44.316655,82.06,92.33,35.91,54.53,,31.33,49.1,277.04,138.43
2013-12-30,38.41,40.27,34.54,65.43,22.93,,38.589612,32.67,,83.675,91.52,9.446657,104.089957,49.58,479.33,44.911647,82.42,91.96,36.21,54.5,,31.21,48.96,278.08,138.56
2013-12-31,38.57,40.4,34.94,65.21,23.03,,38.458418,32.69,,83.92,92.39,9.58999,103.341108,50.319,477.94,45.650258,83.16,92.83,36.0,55.11,,31.56,49.12,275.24,138.68
2014-01-02,38.28,39.89,34.56,64.3,23.96,,38.102322,32.36,,82.51,90.63,9.416657,103.026777,49.25,474.11,44.850096,81.77,91.31,35.91,54.45,,31.29,49.47,274.59,138.08
2014-01-03,38.03,40.06,34.96,64.18,23.92,,37.896161,32.05,,82.28,90.63,9.476657,102.823386,48.9,475.5,45.157851,82.47,91.37,35.97,54.49,,31.35,49.83,271.75,138.23
2014-01-06,38.4,40.59,34.95,64.14,24.08,,38.261628,31.98,,82.01,89.28,9.406657,103.073002,48.55,478.77,45.137334,84.59,90.0,35.95,54.46,,30.96,49.73,268.86,137.66
2014-01-07,39.01,40.93,34.54,64.2,23.95,,38.392821,32.1,,83.425,91.08,9.449991,101.797186,49.68,483.59,45.137334,88.13,90.54,36.19,54.9,,31.21,49.86,274.0725,137.93
2014-01-08,39.16,41.09,34.66,63.54,23.4,,38.57087,31.74,,83.39,92.22,9.409991,101.778696,50.24,489.07,45.198885,89.0,89.91,36.0,55.14,,31.32,49.48,273.5,138.31
2014-01-09,39.25,41.34,34.7,65.02,23.2,,38.411563,31.96,,83.5,93.0,9.553324,101.381159,51.08,492.45,44.870613,88.84,91.31,35.91,55.53,,31.79,49.7,267.62,139.54
