datetime,DDOG,ALL,PSX,PSA,LHX,GWW,CMI,GM,D,CTVA,AMP,SQ,CBRE,CCI,TGT,EW,KR,AIG,IDXX,KDP,ROST,BKR,CPRT,EXC
2005-09-06,,55.89999,,69.97,38.530493,64.78,21.8975,,39.945,,,,16.366506,24.82001,53.96001,3.734163,10.06,1063.706471,16.505,,6.22,41.195007,1.516249,39.660898
2005-09-07,,56.19,,69.2,40.427818,64.38,22.39,,39.9,,,,16.536501,24.8,54.14,3.719996,9.975,1064.76823,16.495,,6.2425,40.95,1.506251,39.34714
2005-09-08,,54.58,,69.16,39.522935,64.78,22.122503,,39.879995,,,,16.493168,25.05,54.05,3.659163,9.885,1057.688477,16.7175,,6.1825,40.74,1.49,39.190279
2005-09-09,,54.25999,,70.37,39.746733,64.63,22.169998,,40.39,,,,16.493168,24.89999,54.39999,3.662496,10.035005,1083.706096,16.805,,6.21,41.517,1.5175,39.689421
2005-09-12,,54.08,,69.17999,38.812651,65.75999,23.310003,,39.925005,,,,16.316504,24.62,55.42,3.661663,10.11,1079.812152,16.927503,,6.142503,40.431993,1.497501,39.946125
2005-09-13,,53.42,,67.97,39.231047,65.36,23.052503,,39.714995,,,,16.193171,24.60001,54.19,3.659163,9.985,1079.63534,16.669998,,6.1025,40.46,1.495,39.411324
2005-09-14,,53.53,,67.92999,38.258055,64.8,22.669998,,40.115,,,,16.079843,24.60001,52.75,3.657496,10.254995,1075.564584,16.650003,,6.09,41.09,1.46375,39.218795
2005-09-15,,54.24001,,67.58,38.851561,64.22,22.55,,40.769995,,37.00999,,16.169835,24.85001,52.77,3.641663,10.225,1078.750393,16.794998,,6.105,41.083,1.448749,39.917603
2005-09-16,,55.13,,67.8,38.96833,64.63,23.005,,41.28,,36.60001,,15.68651,24.64999,53.3,3.664996,10.275,1084.945022,16.872503,,6.07,41.16,1.46375,40.587887
2005-09-19,,53.42,,66.63,38.384534,63.44,22.662498,,41.97,,36.7,,15.783179,23.92999,52.23,3.677496,10.21,1068.131206,16.6675,,5.96,42.525,1.448125,40.445274
2005-09-20,,53.11,,66.00999,38.296965,62.66,22.349998,,42.379995,,36.7,,15.713176,23.21001,50.84,3.642497,10.160005,1070.962682,16.607498,,5.7925,42.343007,1.451875,40.252745
2005-09-21,,51.83,,65.19,36.954236,61.82001,22.564998,,41.935,,36.39999,,15.249848,23.59,50.85001,3.599163,10.055,1051.316859,16.555,,5.7975,42.552993,1.41625,38.505726
2005-09-22,,51.94,,65.07001,37.431002,62.0,22.392503,,41.894995,,37.2,,14.943184,23.52,52.60001,3.631663,10.14,1050.764829,16.4325,,5.855,42.279993,1.419376,37.821173
2005-09-23,,54.53,,65.17,38.637522,62.34,22.4375,,41.925005,,37.67999,,15.129849,23.50999,52.59,3.609997,10.19,1062.998336,16.5,,5.735,41.419,1.409375,38.077877
2005-09-26,,54.07001,,65.45,38.374804,62.2,21.87,,41.85,,37.75,,14.96985,24.24001,52.67999,3.646662,10.205,1074.148669,16.587503,,5.900003,42.279993,1.441876,38.691117
2005-09-27,,54.55,,65.25,38.627782,62.0,21.89,,42.300005,,37.25,,14.66652,24.45,52.73,3.66833,10.21,1075.387417,16.39,,5.892503,42.356993,1.45,38.505726
2005-09-28,,55.10001,,65.11,39.114278,61.78999,21.645,,42.964995,,37.0,,15.603177,24.31,51.36,3.637496,10.144995,1078.750393,16.45,,5.677503,42.266,1.434375,38.355974
2005-09-29,,55.75999,,66.05,39.941322,62.59,21.7225,,43.135,,36.60001,,16.263167,24.60001,51.5,3.667495,10.31,1101.935827,16.509998,,5.740003,42.504,1.483125,38.569902
2005-09-30,,55.28999,,67.0,40.671066,62.92,21.997503,,43.07,,35.8,,16.399836,24.63,51.92999,3.70083,10.295,1096.626499,16.72,,5.925,41.775993,1.491875,38.106407
2005-10-03,,54.88,,67.03,40.817014,63.14999,21.990003,,43.25,,34.7,,16.836495,24.56,51.82001,3.682496,10.275,1089.192591,16.7775,,6.002498,41.377,1.49875,38.13493
2005-10-04,,54.63,,65.42999,40.028891,63.10001,21.5675,,42.525,,33.89999,,16.426502,24.46001,52.10001,3.69333,10.065,1082.46717,16.87,,6.009998,40.200993,1.501875,37.757004
2005-10-05,,53.89999,,64.39999,39.055899,62.16,20.8825,,40.699995,,33.64999,,16.299834,23.89,51.24001,3.63833,9.949995,1081.582223,16.1875,,6.02,38.864,1.49,36.708792
2005-10-06,,53.83,,64.22,38.608313,61.28,20.715,,40.19,,33.37,,15.933174,23.72,52.02,3.619162,9.97,1091.139474,15.884998,,6.245,38.122007,1.46,36.794368
2005-10-07,,54.10001,,64.00999,39.124018,61.94,20.7825,,40.25,,33.60001,,15.699846,24.61,52.77,3.587496,10.03,1095.033418,15.8275,,6.455003,38.5,1.48125,37.093849
2005-10-10,,53.85001,,63.48,38.666712,61.67999,20.497503,,39.425005,,33.03,,15.746513,24.45,52.22,3.549163,9.980005,1094.679616,15.745,,6.490003,38.262,1.454375,36.280951
2005-10-11,,53.78,,63.3,38.092627,61.69,20.2375,,40.04,,33.0,,15.63651,24.42999,51.99001,3.499164,10.0,1092.201764,15.634998,,6.4175,38.843007,1.46125,35.624934
2005-10-12,,53.5,,62.11,37.499102,62.33,20.107498,,39.879995,,32.77,,15.733176,24.24001,51.45,3.478331,9.83,1088.838789,15.695,,6.34,38.185,1.43625,34.583847
2005-10-13,,53.82001,,62.08,37.207224,62.03999,20.107498,,38.815,,32.55,,15.753172,24.14999,52.35001,3.491662,9.865,1102.112994,15.822498,,6.375,37.366,1.436876,33.571289
2005-10-14,,54.14,,63.2,36.954236,63.86,20.355,,39.074995,,32.39,,16.099839,24.47,53.49001,3.49333,9.86,1105.121814,15.905,,6.425,37.779,1.454375,34.6908
2005-10-17,,54.11,,63.57001,36.730448,65.02,20.3675,,39.519995,,32.48,,15.99651,24.91,53.25999,3.491662,9.945,1116.803291,16.177503,,6.38,37.870007,1.452501,36.131206
2005-10-18,,53.38,,63.2,36.50666,64.60001,20.162498,,38.655,,32.42999,,15.406513,24.25,53.22,3.569996,9.905,1111.670421,16.1175,,6.36,36.064,1.421251,35.582136
2005-10-19,,54.39999,,64.5,36.827757,65.56,20.439998,,38.535005,,33.16,,15.239848,23.67,56.0,3.58333,9.995005,1123.528711,16.216253,,6.575,36.995007,1.43625,35.910155
2005-10-20,,53.02,,62.82001,36.993156,64.28999,20.155,,37.42,,33.58,,15.143179,23.89999,55.75999,3.574163,9.905,1111.493432,16.259998,,6.43,35.84,1.41375,35.432399
2005-10-21,,53.2,,63.67,37.002886,64.75999,19.552503,,37.89,,34.0,,15.289847,24.39999,54.64,3.544996,9.9,1113.617305,16.2825,,6.495,36.329993,1.413125,36.323735
2005-10-24,,52.75,,65.05,37.314253,66.25,20.162498,,38.644995,,36.28999,,15.936507,24.58,55.22,3.557496,10.035005,1127.776457,16.6175,,6.634998,37.485,1.448749,37.621513
2005-10-25,,51.91,,65.10001,37.207224,65.2,20.2625,,38.625,,37.17999,,15.536511,24.64999,54.05,3.512496,9.9,1128.307425,16.6875,,6.555,39.179,1.436876,37.685704
2005-10-26,,52.25,,64.86,36.963976,65.17999,20.252498,,38.0,,37.0,,15.66651,23.97,53.86,3.469163,9.86,1123.88269,16.365003,,6.45,39.620007,1.438124,36.794368
2005-10-27,,52.07001,,63.5,38.433184,64.58,20.25,,37.165,,36.28,,15.276514,24.64999,52.5,3.42083,9.57,1117.334082,16.36,,6.22,38.779993,1.420625,36.573302
2005-10-28,,52.69,,65.48,39.085089,66.11,20.8525,,37.67,,37.10001,,15.639844,24.23,54.50999,3.444997,9.800005,1138.041842,17.127498,,6.47,38.570007,1.4425,37.379077
2005-10-31,,52.78999,,66.2,39.989981,66.98,21.3425,,38.04,,37.22,,16.283174,24.52,55.69,3.44833,9.949995,1146.891312,17.5325,,6.759998,38.472007,1.46,37.10098
2005-11-01,,53.64,,65.25,39.902392,67.64999,21.5325,,37.5,,36.56,,16.533171,25.81,55.3,3.479163,9.915,1151.847015,17.37,,6.814998,39.263,1.440625,36.594708
2005-11-02,,55.14,,66.03999,40.632136,67.7,21.615003,,37.754995,,36.8,,18.773149,25.85001,56.97,3.501663,9.925005,1172.023807,17.285,,6.9875,40.179993,1.46375,36.879929
2005-11-03,,55.14,,65.46001,41.157562,67.66,21.715,,37.675005,,37.42,,18.66981,26.45,56.8,3.499996,9.805,1166.714125,17.025003,,6.48,41.048,1.473126,37.386201
2005-11-04,,55.14999,,65.87,40.865664,67.14999,21.627498,,37.65,,37.17,,18.016487,26.35001,57.41,3.491662,9.685,1167.953228,17.0,,6.45,39.850993,1.475625,37.279247
2005-11-07,,55.72,,66.53999,41.780276,67.07001,22.0975,,37.4,,37.02,,18.466479,26.38,57.78999,3.491662,9.660005,1174.14768,17.185003,,6.38,39.123,1.5,36.936974
2005-11-08,,55.60001,,66.63,41.556498,66.85001,22.28,,37.879995,,36.96001,,18.116489,27.52,56.89,3.51833,9.5,1165.475376,17.0675,,6.325,38.815,1.483751,36.708792
2005-11-09,,55.84,,67.19,41.36188,67.50999,22.087503,,38.379995,,37.88,,17.599824,28.25,56.56,3.533329,9.53,1174.678648,17.3,,6.3825,37.716,1.5,36.936974
2005-11-10,,57.0,,68.50999,41.468919,68.24001,21.9725,,38.165,,38.92,,17.97982,28.00999,58.85001,3.521662,9.57,1189.191779,17.580003,,6.485,36.911,1.511875,36.416441
2005-11-11,,56.87,,69.17,41.644058,68.88,21.767503,,37.550005,,38.91,,17.833155,27.8,58.45,3.51083,9.714995,1190.076903,17.607498,,6.52,36.981,1.54,35.952939
2005-11-14,,57.36,,69.2,43.590042,68.82001,21.715,,37.365,,39.34,,17.759822,27.64999,58.42999,3.494997,9.68,1194.67845,17.560003,,6.57,37.163,1.538125,35.667711
2005-11-15,,56.36,,69.88,43.152205,68.62,21.485,,37.324995,,39.21001,,17.283164,27.0,54.3,3.491662,9.65,1180.165142,17.645,,6.2975,36.729,1.535,36.024246
2005-11-16,,56.46001,,68.96001,42.402991,69.05,21.482498,,38.085,,39.83,,17.583158,26.75,54.50999,3.499164,9.705,1173.97069,17.75,,6.259998,37.849007,1.535,36.27382
2005-11-17,,56.75999,,70.32001,42.5684,71.08,21.537498,,38.54,,40.0,,17.733156,27.44,55.39999,3.48333,9.745005,1187.068083,17.947498,,6.5,38.738,1.550625,37.093849
2005-11-18,,57.35001,,70.10001,42.5684,70.95,21.822498,,38.74,,39.92,,17.776489,26.84,55.22,3.474163,9.72,1188.8378,17.9875,,6.455003,38.969,1.565625,36.673132
2005-11-21,,56.81,,70.33,42.55868,71.25999,21.962503,,38.79,,41.58,,18.399816,26.31,54.92,3.464164,9.74,1196.979312,18.22,,6.605,39.9,1.574375,36.744446
2005-11-22,,57.12,,70.71001,43.541392,70.75999,22.235,,38.725,,42.14999,,18.66648,26.21001,55.07001,3.42583,9.660005,1209.899538,18.48,,6.615003,40.550993,1.58625,36.658877
2005-11-23,,57.41,,70.83,43.706801,70.86,22.1675,,38.800005,,43.47,,18.70648,26.48,55.10001,3.415831,9.735,1222.465963,18.287498,,6.7025,40.796,1.58125,37.043935
2005-11-25,,57.48,,71.17999,43.648421,70.2,22.162498,,39.120005,,43.45,,18.883141,26.5,55.23,3.441663,9.754995,1218.925998,18.3125,,6.747503,40.956993,1.591251,37.322031
2005-11-28,,56.78999,,71.05,43.093806,69.36,22.11,,38.6,,43.89999,,18.583148,26.14,54.72,3.37083,9.79,1207.598676,18.052503,,6.775003,39.823,1.574375,37.158026
2005-11-29,,57.06,,71.38,43.473273,70.14999,22.075,,38.545,,42.55,,18.499815,26.61,54.0,3.320831,9.61,1204.589856,17.9375,,6.892503,39.711,1.596249,37.357685
2005-11-30,,56.10001,,70.60001,43.375983,70.23,22.25,,37.975,,42.05,,18.499815,27.39999,53.50999,3.332498,9.730005,1188.306832,17.8875,,6.875,40.145007,1.573749,37.108104
2005-12-01,,56.27,,71.49001,43.75545,71.83,22.830003,,38.155,,43.31,,18.449819,26.98,53.8,3.383331,9.824995,1200.165121,17.985,,6.96,41.706,1.600001,37.521691
2005-12-02,,55.84,,71.53999,43.492742,71.92,22.515,,37.99,,43.23,,18.496485,27.91,53.86,3.491662,9.964995,1190.961496,18.21,,7.0,41.587,1.594374,37.357685
2005-12-05,,55.19,,70.67999,43.366263,71.35001,22.7075,,38.265,,43.52,,17.893151,27.27,52.61,3.479163,10.115,1174.14768,18.099998,,7.002498,41.881,1.520001,38.070754
2005-12-06,,55.17,,70.17,42.685159,70.67,22.4375,,38.265,,43.61,,17.933154,27.39,53.2,3.491662,9.76,1176.448542,18.1925,,6.8825,41.775993,1.511249,38.106407
2005-12-07,,55.13,,69.55,42.792188,70.08,22.1375,,38.08,,43.36,,17.549821,27.17,53.09,3.456663,9.775,1166.537135,18.2075,,6.9225,42.238,1.49,37.863971
2005-12-08,,55.22,,69.87,42.490561,70.09,21.6575,,38.545,,43.64999,,17.753152,27.34,52.7,3.440829,9.69,1165.652188,18.4075,,6.855,43.673,1.466251,38.527118
2005-12-09,,55.28,,70.32001,42.364062,70.35001,21.900003,,39.53,,43.75999,,17.66982,27.57001,53.8,3.45833,9.745005,1168.484019,18.537498,,6.865003,43.379,1.46375,38.755307
2005-12-12,,54.78999,,69.78,41.887306,70.74001,21.925,,39.475,,43.13,,18.216481,27.2,54.12,3.474997,9.6,1164.236273,18.54,,6.810003,43.931993,1.466251,38.220506
2005-12-13,,55.00999,,69.94,41.605128,70.48,21.9775,,40.0,,42.83,,18.116489,26.75999,54.56,3.470829,9.69,1166.890937,18.462503,,6.997503,43.008,1.46375,38.905045
2005-12-14,,55.31,,70.5,41.897036,71.2,22.085,,40.455,,41.53,,18.349817,27.12,54.5,3.49083,9.605005,1167.953228,18.4225,,7.1325,43.89,1.460625,38.905045
2005-12-15,,54.75999,,69.7,41.858116,70.46001,22.099998,,40.545,,41.19,,18.833145,27.14999,54.55,3.492497,9.495005,1155.740782,18.5325,,7.0575,43.785,1.45,39.218795
2005-12-16,,54.28999,,69.60001,41.31325,70.49001,22.252498,,40.435,,42.25999,,19.316474,27.22,53.67,3.502496,9.555,1153.085764,18.384998,,7.064998,42.889,1.44625,38.926437
2005-12-19,,54.16,,69.67,40.690535,70.05,21.962503,,40.25,,41.31,,18.899811,27.2,52.8,3.45833,9.550005,1164.944408,18.265,,7.095,42.084,1.428126,38.184845
2005-12-20,,54.45,,69.28999,40.709985,70.64999,21.677503,,40.410005,,41.57001,,19.03981,27.09,54.03,3.46333,9.504995,1157.864655,18.035,,7.185003,42.812,1.42,38.584164
2005-12-21,,54.64,,69.75,40.924044,71.08,22.107498,,39.68,,41.55,,19.053143,27.11,54.5,3.48333,9.370005,1175.917574,18.115003,,7.142503,43.456,1.412501,38.092146
2005-12-22,,54.92999,,69.67,42.811648,71.61,22.4025,,39.370005,,41.92999,,19.37314,27.07001,54.95,3.501663,9.49,1201.757849,18.015,,7.357498,43.554,1.42,38.662601
2005-12-23,,54.75999,,70.3,42.879767,71.97,22.7575,,39.39,,41.92999,,19.463139,27.28999,55.50999,3.502496,9.485,1205.297991,18.07,,7.405,43.679993,1.4275,39.033404
2005-12-27,,54.55,,69.71001,42.655969,71.38,22.605,,38.985,,40.89999,,19.806469,26.8,55.58,3.479996,9.355005,1202.642973,17.962503,,7.205003,42.441,1.428126,38.470073
2005-12-28,,54.49001,,69.28999,42.441911,71.59,22.895,,38.72,,41.05,,19.816469,26.81,55.55,3.484997,9.39,1210.784485,17.9775,,7.2275,42.875,1.43,38.541379
2005-12-29,,54.3,,68.44,42.247313,71.74001,22.895,,38.675005,,40.84,,19.729803,26.78999,55.24001,3.492497,9.46,1222.996931,17.9025,,7.2725,42.441,1.443125,38.0351
2005-12-30,,54.07001,,67.72,41.848376,71.10001,22.4325,,38.6,,41.0,,19.616474,26.91,54.97,3.467497,9.44,1207.598676,17.995,,7.224998,42.546,1.44125,37.892487
2006-01-03,,54.73,,69.96001,42.694889,71.8,22.7175,,39.58,,42.10001,,20.096462,26.89999,54.72,3.449996,9.475,1232.200203,18.0925,,7.36,44.750993,1.43875,38.947829
2006-01-04,,54.67,,70.23,42.704619,71.49001,23.884998,,39.685,,43.42,,20.316464,27.46001,54.64999,3.524996,9.375,1233.970097,18.2225,,7.4225,45.220007,1.484375,38.947829
2006-01-05,,54.82001,,71.45,44.300326,71.39,23.55,,38.745005,,43.92999,,20.633124,27.78999,54.49001,3.51333,9.410005,1235.563001,18.445,,7.2725,44.989,1.488125,38.783823
2006-01-06,,54.84,,71.94,45.321967,74.57001,23.825,,39.129995,,43.60001,,20.733126,28.12,54.33,3.538331,9.379995,1240.872683,18.4925,,7.3525,46.921,1.535,39.553937
2006-01-09,,54.64999,,72.78,45.137099,75.16,24.0625,,39.035005,,45.09,,20.916458,29.00999,54.39999,3.494997,9.39,1235.032033,18.810003,,7.5475,46.823,1.536875,39.454108
2006-01-10,,55.74001,,73.34,45.380347,74.92999,23.997503,,39.379995,,44.66,,21.166455,28.78,54.34,3.541663,9.33,1246.005199,18.8475,,7.5925,47.565,1.568125,39.183142
2006-01-11,,55.55,,73.5,45.156559,74.5,24.2375,,39.175005,,44.2,,21.289787,29.19,54.34,3.52083,9.29,1253.61592,18.7025,,7.605,48.314,1.5525,38.976352
2006-01-12,,54.8,,73.16,44.923041,74.64999,24.38,,38.76,,44.16,,21.256454,29.14,53.92999,3.564163,9.365,1243.527347,18.677503,,7.6175,47.796,1.5225,38.983482
2006-01-13,,54.67999,,71.64999,45.818193,75.02,24.142503,,39.055,,43.88,,20.449799,29.12,54.38,3.581663,9.379995,1239.810747,18.125,,7.625,47.879993,1.51875,39.874818
2006-01-17,,54.38,,71.45,45.993332,75.0,23.767503,,39.699995,,43.53,,20.33313,28.53999,54.10001,3.529996,9.394995,1221.934641,17.9375,,7.5,48.370007,1.528751,40.630672
2006-01-18,,53.48,,70.69,46.21712,74.84,24.075,,39.455,,42.32001,,20.546461,29.52,53.94,3.556662,9.535005,1214.324273,17.75,,7.419998,48.538,1.548125,41.058513
2006-01-19,,52.86,,71.64999,46.25603,74.67999,23.9375,,40.055,,42.60001,,20.749793,29.86,54.42,3.547497,9.5,1205.297991,17.997503,,7.495,50.729,1.546875,41.215388
2006-01-20,,52.21001,,70.28999,44.271136,72.62,23.427503,,39.32,,42.2,,20.65313,29.69,53.58,3.516663,9.525,1180.696464,17.865003,,7.265,51.737,1.526874,41.350878
2006-01-23,,52.35001,,70.92,44.816012,73.3,23.349998,,39.065,,43.5,,21.056456,29.47,52.75,3.519163,9.515,1178.926393,18.0125,,7.1375,53.479993,1.528751,41.75019
2006-01-24,,51.28,,71.33,44.796542,74.39999,23.6175,,39.125,,43.48,,21.089789,30.5,54.25,3.519997,9.495005,1177.687291,18.087503,,7.2825,52.542,1.5625,41.971241
2006-01-25,,50.56,,71.50999,44.008428,74.37,23.505,,38.54,,43.21001,,20.806459,30.10001,54.8,3.478331,9.305,1164.767241,18.3,,7.232498,51.072007,1.563124,41.243911
2006-01-26,,52.5,,71.5,45.720904,73.3,23.48,,37.75,,43.3,,21.163125,30.12,53.89999,3.539996,9.269995,1175.917574,18.73,,7.240003,51.422007,1.565625,40.837462
2006-01-27,,52.03,,72.64999,45.03007,71.55,24.9775,,37.629995,,42.39999,,20.99646,30.14,54.17,3.54583,9.285005,1179.634174,19.145,,7.325,52.100993,1.56375,41.079905
2006-01-30,,52.19,,72.02,44.728442,71.60001,24.61,,37.82,,41.55,,21.416453,30.46001,54.37,3.566663,9.175005,1169.369143,19.302503,,7.205003,54.179993,1.5625,40.445274
2006-01-31,,52.05,,72.57001,45.176009,70.92999,24.325,,37.765,,40.69,,21.03979,31.63,54.75,3.57833,9.199995,1158.572789,19.205003,,7.125,54.208,1.574375,40.944422
2006-02-01,,52.10001,,72.72,45.545756,71.31,24.98,,37.975,,41.25,,21.229788,32.31,54.74001,3.61083,9.144995,1172.908754,19.2375,,7.1325,52.185,1.587499,40.801808
2006-02-02,,52.10001,,72.23,45.390067,71.95,24.462503,,37.665,,42.50999,,23.01977,31.88,55.23,3.567496,9.135,1158.749602,19.177503,,6.9675,51.821,1.568751,40.038817
2006-02-03,,52.00999,,71.10001,45.497096,71.12,25.025003,,37.525,,42.60001,,22.753102,31.16,54.96001,3.849996,9.315,1156.625906,19.205003,,6.794998,51.750993,1.560001,39.910472
2006-02-06,,52.64,,72.63,46.635497,72.03,25.502498,,37.585,,43.33,,22.539775,31.75,55.0,3.722496,9.43,1168.306852,19.122503,,6.787498,53.144,1.555625,39.967517
2006-02-07,,52.07001,,72.89999,45.915492,71.17999,24.865003,,37.525,,43.55,,22.136445,32.0,54.31,3.667495,9.475,1164.590252,19.16,,6.8275,50.379,1.551875,39.511153
2006-02-08,,52.14,,73.25,45.662505,71.5,24.925,,37.64,,43.81,,21.906448,32.0,54.05,3.669995,9.589995,1174.855637,19.247503,,6.814998,50.484,1.57625,39.069043
2006-02-09,,52.59,,73.92,46.26577,71.86,24.927503,,37.725,,43.92,,22.133109,31.0,53.98,3.709162,9.68,1187.952853,19.1825,,6.884998,48.895007,1.57625,39.582453
2006-02-10,,52.92,,74.21001,46.518748,72.33,24.97,,37.22,,43.57001,,21.70645,30.85001,54.61,3.634996,9.76,1201.757849,19.3325,,6.835,49.049007,1.570625,40.252745
2006-02-13,,52.64,,74.48,46.411718,71.75,24.875,,36.949995,,42.88,,21.733116,30.2,54.53999,3.609163,9.81,1202.465984,18.945,,6.7775,48.481993,1.56625,39.639506
2006-02-14,,53.64999,,75.0,46.440908,70.53999,25.16,,36.824995,,43.94,,22.239778,29.41,55.42999,3.59083,9.905,1210.430507,19.1675,,6.7625,47.033,1.580624,39.938988
2006-02-15,,53.91,,75.53,45.604135,71.67,25.974998,,36.915,,43.27,,22.659773,29.61,55.8,3.58333,9.9,1208.660436,19.377498,,6.884998,46.319,1.582501,39.946125
2006-02-16,,54.16,,76.02,46.538207,72.19,26.099998,,37.285005,,43.42999,,23.176435,30.50999,54.59,3.58583,10.004995,1206.713552,19.535,,6.884998,48.404993,1.59375,39.561068
2006-02-17,,54.3,,76.75,47.063623,72.28,26.1175,,37.375,,44.02,,23.316434,30.34,54.31,3.532496,9.99,1193.262535,19.462503,,6.802503,47.971,1.5975,39.896211
2006-02-21,,53.81,,76.28999,47.297141,71.74001,26.267503,,37.835,,43.92,,22.63644,30.5,53.66,3.509163,10.03,1190.430527,19.325,,6.677503,50.995007,1.594374,40.395352
2006-02-22,,54.7,,77.45,48.318783,73.91,26.8825,,37.49,,45.46001,,23.049766,30.75999,54.60001,3.529996,9.964995,1201.935015,19.47,,7.0475,48.321,1.6025,40.716247
2006-02-23,,54.49001,,77.78,46.869025,73.57001,26.689998,,37.120005,,46.42,,22.993103,30.89,54.50999,3.505831,10.050005,1189.368768,19.46,,6.98,48.454,1.62875,40.808939
2006-02-24,,54.89999,,77.41,46.645236,73.96001,26.884998,,37.175005,,46.25999,,23.276434,31.28999,54.05,3.502496,9.995005,1185.298012,19.6175,,7.025003,48.622007,1.700626,40.723371
2006-02-27,,54.95,,77.89,45.973872,74.25,27.224998,,37.665,,46.8,,23.70643,31.57001,55.48,3.499996,10.120005,1187.775863,19.7175,,7.1175,47.488,1.6425,41.400786
2006-02-28,,54.78,,78.02,44.446265,74.03999,27.07,,37.550005,,45.48,,22.893101,31.35001,54.39999,3.445831,10.019995,1174.501658,19.645,,7.080003,47.565,1.615,40.723371
2006-03-01,,54.75,,78.24001,44.767352,75.39999,27.330003,,37.335,,45.89,,23.879761,29.89,54.57001,3.491662,10.055,1172.023807,19.9875,,7.155,48.041,1.679375,40.252745
2006-03-02,,54.64999,,78.27,45.623595,73.47,27.025003,,37.165,,44.57001,,24.109759,30.83,53.71001,3.521662,9.894995,1164.590252,20.02,,7.107498,49.168007,1.646876,40.30266
2006-03-03,,54.53999,,78.36,46.003062,73.69,27.145,,36.925005,,44.0,,24.559751,30.75,53.39,3.541663,9.980005,1158.926591,19.9675,,7.09,49.084,1.678126,40.659194
2006-03-06,,54.25,,79.46001,45.662505,72.67,26.45,,36.035005,,42.77,,24.133089,30.94,52.94,3.517497,9.94,1168.306852,20.0,,7.035,46.675993,1.640625,39.254448
2006-03-07,,54.25,,77.17,44.572764,72.5,26.349998,,35.980005,,43.64999,,23.416433,30.19,52.86,3.48583,10.074995,1176.802698,19.97,,7.060003,45.472007,1.6175,39.154619
2006-03-08,,54.35001,,80.57001,43.307864,71.10001,26.16,,36.095,,43.34,,23.286434,30.28999,53.37,3.45333,10.235,1185.121199,20.177503,,7.0475,45.913,1.68,39.304363
2006-03-09,,54.39,,82.53999,42.840838,71.50999,25.855,,35.824995,,43.33,,23.159768,30.35001,52.75,3.476663,10.089995,1178.572415,20.232498,,6.900003,45.331993,1.6325,38.990606
2006-03-10,,54.56,,82.98,42.704619,72.3,26.165,,35.705,,43.3,,23.599764,30.19,53.31,3.482496,10.25,1197.333114,20.189998,,6.962503,45.549007,1.665624,39.561068
2006-03-13,,54.55,,82.0,42.072184,71.78999,26.150003,,36.035005,,43.8,,23.499765,29.71001,53.36,3.46333,10.275,1204.767023,20.3175,,6.965,46.487,1.669376,39.518284
2006-03-14,,54.78,,82.06,45.526286,74.41,26.5,,36.54,,45.03,,24.409756,30.2,54.53999,3.489997,10.36,1214.324273,20.4375,,7.005,47.509,1.673125,40.074478
2006-03-15,,54.85001,,83.47,45.652785,74.03,27.0425,,36.44,,45.39,,25.283084,29.36,53.72,3.52333,10.379995,1215.20922,20.6725,,7.05,47.698,1.676251,39.98891
2006-03-16,,54.46001,,82.89999,44.426815,75.08,27.015,,36.925005,,46.05,,24.883081,29.25,53.72,3.524996,10.375,1225.474783,20.7775,,6.9525,47.691,1.681875,40.1957
2006-03-17,,54.82001,,82.45,44.592223,75.07001,26.95,,36.625,,45.89999,,24.903088,29.10001,53.77,3.549997,10.370005,1218.041228,20.900003,,6.865003,46.956,1.67875,39.86055
2006-03-20,,54.55,,81.61,44.99116,75.62,27.0425,,36.025,,45.35001,,24.883081,29.75999,53.53,3.55833,10.22,1210.784485,21.035,,6.9775,45.100993,1.689375,39.539676
2006-03-21,,53.60001,,81.53,44.027888,74.66,26.330003,,35.875,,43.92,,24.633084,29.25,53.36,3.586662,10.269995,1191.66963,20.837503,,6.982498,45.444,1.71375,38.954959
2006-03-22,,53.58,,81.89999,44.193297,76.0,26.75,,35.995005,,44.25,,24.783089,29.12,53.56,3.652496,10.410005,1201.581037,21.337503,,7.0425,45.773,1.73125,39.461238
2006-03-23,,53.41,,81.89999,43.658151,75.25,26.1925,,35.519995,,44.05,,25.116419,28.8,53.33,3.73833,10.42,1188.66081,21.32,,7.177503,46.556993,1.731876,39.254448
2006-03-24,,53.23,,80.94,44.290596,75.25,26.2825,,35.775,,44.25,,25.813075,29.5,53.71001,3.734997,10.42,1193.439347,21.224998,,7.232498,46.788,1.718126,39.069043
2006-03-27,,52.53,,79.10001,44.271136,74.8,26.5075,,35.300005,,44.46001,,26.203071,29.27,53.17,3.70583,10.285005,1188.483644,21.3425,,7.212503,46.858,1.70875,38.484334
2006-03-28,,52.05,,80.42,44.290596,74.92,26.162498,,35.199995,,43.13,,26.813065,28.58,53.25,3.689996,10.175005,1168.661008,21.4925,,7.212503,48.054993,1.689375,38.256145
2006-03-29,,52.39999,,82.28999,45.701434,75.63,26.287498,,35.175005,,42.91,,27.399726,28.42,53.3,3.651664,10.18,1171.315672,21.55,,7.2575,48.531,1.706875,38.626948
2006-03-30,,52.14,,81.25999,46.051711,75.75999,26.015,,34.85,,44.8,,27.419722,27.98,52.75,3.61083,9.995005,1169.369143,21.365003,,7.29,48.622007,1.690625,37.92814
