datetime,EXPE,CPAY,TROW,ULTA,PHM,HUBB,WSM,LII,STE,TPR,TPL,AMCR,LH,DVN,NVR,CMS,CFG,NTAP,LDOS,PODD,KEY,GPN,EIX,TRMB,LYB
2013-06-21,58.83,83.8,72.07001,94.14999,18.81,97.11,27.19,60.89999,43.42,56.53999,27.62997237,,85.443409,53.42999,915.25,26.39999,,37.97,35.900676,30.84,10.54,22.935,46.06,25.37,66.75
2013-06-24,56.99001,82.38,70.56,97.17999,18.31,95.83,27.01,61.12,42.78999,55.27,27.0999729,,85.082581,52.03,916.1499,26.60001,,37.39,35.488656,31.2,10.44,22.905,46.17999,24.85001,65.03
2013-06-25,57.12,83.39999,72.34,97.89,19.02,95.86,27.065,62.33,42.95,55.14,27.26330274,,85.271577,53.07001,913.98999,27.0,,37.45,36.010548,30.99001,10.72,23.004995,46.59,25.19,66.46001
2013-06-26,57.91,84.91,73.19,98.71001,19.03,96.47,27.415,63.34,42.74001,55.99001,27.54996912,,85.43481,52.99001,907.22998,27.42999,,37.83,37.246608,30.92,10.88,23.160005,47.27,25.14999,66.98
2013-06-27,59.92,83.17,73.66,99.25,19.38,98.56,27.81,65.02,42.89999,56.38,27.85947547,,86.585959,52.36,930.0,27.52,,37.96001,37.411416,31.69,11.08,23.47,47.52,25.98,67.5
2013-06-28,60.14999,81.3,73.2,100.12,18.97,99.0,27.945,64.53999,42.88,57.09,28.12997187,,85.993216,51.88,922.0,27.17,,37.78,38.262924,31.41,11.04,23.160005,48.16,25.99001,66.25999
2013-07-01,62.11,82.88,73.67,99.00999,19.11,101.10001,28.300005,65.36,43.77,57.02,26.84663649,,86.13065,52.28,935.8999,26.63,,37.84,38.18052,31.45,11.24,23.365,47.08,26.35001,66.28
2013-07-02,61.69,82.41,73.99001,97.48,19.0,101.22,28.115,65.11,43.57001,56.60001,27.69330564,,85.237223,53.05,936.8999,26.69,,38.28999,38.262924,31.5,11.4,23.295,46.8,26.35001,65.41
2013-07-03,61.67999,83.24001,74.06,98.66,19.14999,100.61,28.345,65.3,43.33,56.46001,27.44663922,,84.584336,53.5,937.96997,26.61,,38.31,38.015712,31.17,11.43,23.230005,46.61,26.67999,66.5
2013-07-05,62.88,84.34,75.37,100.23,18.59,101.71001,28.81,66.27,43.78,57.45,27.73596893,,85.821384,54.56,924.13989,26.7,,38.77,38.400264,32.39,12.0,23.504995,46.06,27.37,67.67999
2013-07-08,62.39999,84.25999,75.89,100.16,18.06,102.44,29.01,66.0,44.19,57.75,27.65330901,,86.036152,54.82001,917.65991,27.16,,38.53,38.784816,31.98,11.91,23.769995,46.89,26.92999,68.3
2013-07-09,63.02,85.8,76.56,99.5,19.05,103.44,29.199995,66.44,44.10001,58.00999,27.663309,,82.350738,55.61,930.79004,27.45,,38.67,38.757348,31.49001,11.88,23.865,47.13,27.25,68.97
2013-07-10,63.22,85.67,75.56,99.28999,19.02,103.83,29.19,66.67999,44.10001,58.60001,27.5666391,,83.201229,55.27,925.51001,27.53999,,38.75,38.922156,31.45,11.79,23.870005,47.75,27.77,69.81
2013-07-11,63.08,86.64999,77.44,100.73,20.39,104.8,29.605005,68.73,44.52,59.05,27.85664214,,83.072359,55.97,962.3999,27.78,,39.03,38.894688,32.66,11.57,24.04,48.5,27.97,69.39
2013-07-12,63.75,85.97,77.45,100.57001,20.22,104.35001,29.625,68.52,44.45,59.0,27.69997563,,83.072359,55.64999,955.96997,27.92,,39.3,38.72988,33.08,11.79,24.01,48.47,27.48,70.0
2013-07-15,64.34,86.13,77.95,99.46001,19.53999,104.37,29.730005,68.25999,44.87,59.17999,28.15663851,,83.622166,56.10001,942.94995,28.23,,40.10001,38.949624,33.53999,11.76,23.995005,49.25999,27.25999,70.89
2013-07-16,64.5,84.94,77.58,98.94,19.28,103.41,29.410005,67.61,44.67999,58.25,28.17330516,,83.570621,56.19,930.26001,28.12,,40.07001,38.784816,32.84,11.55,23.905,49.09,27.16,69.25999
2013-07-17,65.10001,85.57001,78.17,97.13,19.49001,103.22,29.230005,67.58,44.36,58.07001,28.20663846,,84.644463,56.17,941.44995,28.11,,40.52,39.032028,32.98,11.66,23.97,49.03,27.23,67.94
2013-07-18,65.52,87.0,78.35001,97.8,19.11,106.14,29.370005,69.45,44.52,58.8,28.35330498,,83.690892,56.78,940.98999,28.46001,,40.98,39.114432,32.35001,11.83,24.14,49.5,27.32001,67.53999
2013-07-19,64.42999,86.87,79.17999,97.39,19.36,106.39,29.11,70.0,44.5,59.31,28.29730504,,83.226992,57.89,940.6499,28.48,,41.33,38.839752,32.39,12.04,24.17,49.71001,27.5,68.41
2013-07-22,63.95,87.61,80.00999,98.67,19.14,107.25999,29.53,72.36,44.5,59.09,28.31663835,,83.699474,57.28999,922.97998,28.36,,41.28,40.10328,32.28,12.37,24.495005,49.72,28.44,68.46001
2013-07-23,63.78,87.08,79.59,95.89999,19.34,107.59,29.515,73.28999,44.64999,59.45,27.96997203,,84.369568,57.39999,937.45996,28.39,,40.91,40.185684,32.06,12.29,24.705,49.7,29.02,67.89999
2013-07-24,63.78,87.74001,75.61,94.06,18.45,107.62,28.93,73.44,44.53999,59.36,27.86997213,,84.000158,56.34,912.75,27.98,,41.27,40.762512,31.75999,12.37,24.47,49.25,28.5,67.42
2013-07-25,65.0,87.61,75.73,95.31,16.55,107.7,28.964995,72.78,44.66,59.55,27.81663885,,84.214926,56.5,908.11011,28.21001,,41.53999,40.735044,32.91,12.36,24.339995,48.7,28.45,68.05
2013-07-26,47.2,90.46001,76.25,99.67999,16.36,106.88,28.800005,72.07001,44.72,59.17999,27.85664214,,84.489838,55.84,900.76001,28.2,,41.35001,40.92732,32.58,12.4,23.085,49.09,27.82001,67.39999
2013-07-29,46.026,89.12,74.63,98.89,16.39,106.56,28.605005,71.88,44.41,57.85001,27.37330596,,84.214926,54.74001,896.98999,28.28,,40.86,41.06466,31.75,12.17,22.945,49.78,27.86,67.72
2013-07-30,47.49001,89.57001,74.57001,100.47,16.17999,106.72,28.910005,71.73,44.73,53.3,27.64663902,,83.690892,54.89,896.33008,28.47,,41.07001,41.806296,31.50999,12.2,23.425005,49.92999,28.02,68.92
2013-07-31,47.13,89.77,75.24001,100.89999,16.63,107.35001,29.43,71.82001,45.02,53.13,28.00663866,,83.106731,55.00999,925.6001,27.99001,,41.12,41.998572,31.89,12.28,23.155,49.85001,28.53999,68.71001
2013-08-01,47.2,91.85001,76.75,101.64999,16.72,110.89999,29.985,72.96001,45.85001,53.32001,28.37663829,,83.665119,56.33,934.75,28.46001,,41.48,42.767676,31.97,12.59,24.25,49.89999,28.0,67.99001
2013-08-02,48.17,98.44,76.35001,103.47,17.22,109.77,30.300005,72.83,45.69,53.33,27.999972,,83.725263,55.96001,940.0,28.52,,41.24001,42.98742,31.64999,12.55,24.115,49.37,27.89,68.95
2013-08-05,49.69,98.78,75.87,102.38,16.86,109.37,30.665,72.69,45.2,53.8,27.69663897,,84.171973,56.0,924.0,28.14,,41.67999,43.042356,31.16,12.52,24.18,48.75,27.75999,69.47
2013-08-06,50.97,98.19,75.42999,103.50999,16.19,108.53999,30.57,71.41,45.53999,53.94,27.5033025,,83.708073,55.8,899.0,27.89,,41.5,43.042356,30.64,12.38,24.230005,48.45,27.11,68.58
2013-08-07,50.8,97.94,74.49001,102.17,15.78,107.52,30.019995,70.52,43.89999,53.81,27.30996936,,83.218402,56.67999,881.27002,28.02,,41.7,43.097292,30.67999,12.18,23.85,48.99001,26.45,67.99001
2013-08-08,50.89999,98.89999,75.24001,106.03,15.76,108.14999,30.595,70.53999,43.92,53.87,27.62997237,,84.034529,58.67,893.6001,28.22,,42.45,43.289568,33.78,12.29,23.97,49.37,26.35001,68.59
2013-08-09,50.67999,98.67,74.67999,105.8,15.67,108.49001,30.300005,70.05,43.78,53.37,27.89663877,,83.991567,58.5,889.1001,27.96001,,42.52,43.454376,34.08,12.23,23.865,49.08,26.42999,68.7
2013-08-12,49.67,97.25,73.99001,105.28,15.73,108.39999,30.495005,70.63,44.25,53.06,27.98330535,,84.13761,57.89,894.0,27.89999,,42.53,43.81146,33.96001,12.18,23.81,48.44,26.87,68.3
2013-08-13,49.38,97.45,74.58,105.45,15.37,109.38,30.199995,69.98,43.88,53.28999,28.28997171,,84.360969,57.55,876.70996,27.60001,,42.28999,43.81146,33.55,12.28,23.82,48.23,26.73,70.08
2013-08-14,48.78999,99.42999,73.87,103.5,15.11,109.34,29.480005,68.71001,43.74001,53.23,28.666638,,85.177079,57.95,858.81006,27.36,,42.33,43.152228,33.44,12.29,23.995005,48.16,26.03999,69.58
2013-08-15,47.77,97.52,72.72,99.21001,15.91,106.55,29.074995,68.2,43.08,52.46001,28.51997148,,83.751035,58.02,882.11011,26.92,,42.03,42.135912,33.35001,12.08,23.86,47.22,25.47,68.34
2013-08-16,47.39,97.67,72.75,98.61,16.28,106.36,29.15,69.28,42.63,51.89999,30.11330322,,83.209811,57.38,873.98999,26.87,,42.2,42.16338,32.84,12.16,23.99,46.98,25.45,68.87
2013-08-19,46.84,97.50999,71.74001,99.31,15.65,105.57001,28.9,68.19,42.39999,51.85001,29.57663709,,83.338663,56.44,849.98999,26.75,,41.89,41.806296,32.72,11.99,23.96,46.59,25.14,68.52
2013-08-20,47.60001,97.8,72.57001,101.47,16.19,105.72,29.49,69.21001,42.82001,52.06,30.01663665,,82.995043,56.53,882.5,27.0,,41.75,41.998572,33.66,12.16,24.185,46.74001,25.46001,68.24001
2013-08-21,45.7,96.96001,71.75,101.52,16.10001,104.74001,28.85,68.91,42.39,52.33,29.95663671,,82.917726,56.08,882.05005,26.64,,41.53999,41.696424,33.59,12.09,24.19,46.19,25.32001,67.75
2013-08-22,46.47,103.12,72.62,102.03999,16.32001,105.25999,29.004995,69.97,43.42,52.7,29.82663684,,82.806046,57.33,897.33008,26.75,,41.82001,42.218316,34.03,12.35,24.445,46.19,25.88,69.5
2013-08-23,48.84,102.82001,72.58,103.75,16.06,105.2,29.370005,69.34,42.89999,52.72,29.85330348,,82.900545,58.13,872.12012,26.94,,41.95,42.520464,34.10001,12.2,24.480005,46.48,25.92,70.12
2013-08-26,47.2,104.7,71.78999,104.17999,16.14999,104.96001,30.11,69.13,42.59,52.53999,29.41663725,,82.917726,58.07001,874.77002,26.67,,41.85001,42.685272,34.64,12.11,24.504995,46.10001,25.75999,70.12
2013-08-27,46.96001,103.17,70.3,100.31,15.59,102.62,29.72,67.97,41.50999,51.99001,29.18327082,,82.47959,56.96001,856.0,26.60001,,41.47099,42.108444,32.87,11.65,24.0,46.08,25.2,68.78999
2013-08-28,47.0,103.09,70.5,100.10001,15.38,103.28999,28.485,68.42999,41.60001,52.31,28.77030456,,82.522552,57.5,851.3501,26.67999,,41.42999,41.504148,33.10001,11.69,24.08,46.36,25.25999,69.48
2013-08-29,47.09,104.48,70.75999,100.99001,15.86,103.39,28.43,69.5,41.67,52.58,28.58620475,,82.367919,56.77,850.1001,26.53999,,41.60001,41.943636,33.3,11.79,24.025,45.91,25.69,70.3
2013-08-30,46.75999,103.11,70.14,99.24001,15.39,101.36,28.205,68.64999,40.89,52.81,28.63330137,,82.230468,57.09,855.81006,26.53,,41.53999,41.394276,33.34,11.67,23.824995,45.89,25.25,70.14999
2013-09-03,47.27,105.8,70.7,98.53999,15.39,99.63,27.97,69.34,40.75999,53.16,28.75330125,,82.505362,57.23,840.15991,26.16,,41.82001,41.61402,33.49001,11.68,23.925005,45.17999,25.19,70.47
2013-09-04,48.91,103.99001,70.83,97.86,15.32,100.89999,27.910005,69.41,40.87,53.41,28.5999714,,83.330081,57.5,843.04004,26.0,,42.07001,39.581388,33.38,11.68,23.975,44.94,25.7,69.46001
2013-09-05,48.17999,104.00999,70.94,98.0,15.25,101.62,27.910005,69.52,40.97,53.39999,28.41330825,,83.974386,58.73,835.73999,25.86,,42.11,39.361644,33.53,11.84,23.89,44.36,27.10001,70.34
2013-09-06,49.67999,103.33,70.72,97.24001,15.47,101.32,27.64,70.52,40.81,53.08,28.72330461,,84.335196,58.38,855.0,25.98,,42.24001,39.471516,34.0,11.9,24.135,45.03999,27.21001,70.32001
2013-09-09,50.64101,103.21001,71.14999,101.35001,16.63,103.39,28.035005,72.46001,41.67999,53.48,28.53330813,,84.618691,59.02,880.97998,25.94,,42.75999,39.663792,35.35001,11.99,24.51,45.47,27.58,70.74001
2013-09-10,51.84,106.09,72.03999,103.67,16.28999,103.97,28.004995,72.78,42.23,53.75,28.67663799,,85.958844,58.7,874.80005,26.11,,43.09,39.746196,35.84,12.14,24.64,45.63,28.2,70.89999
2013-09-11,52.09,107.41,71.58,102.16,16.59,103.95,28.175005,73.42,42.32001,54.17999,28.69997463,,86.036152,59.13,889.71997,25.99001,,43.42999,40.570236,35.94,12.06,24.82,44.84,28.27,70.73
2013-09-12,51.17999,107.24001,71.61,100.16,16.53,104.3,28.03,72.75999,42.36,53.89999,28.333305,,85.950254,58.89999,902.07007,25.91,,43.64999,41.092128,36.0,11.97,24.685,44.78999,28.24001,70.19
2013-09-13,51.19,107.23,71.56,117.53,16.52,104.22,28.464995,72.78999,42.7,54.63,28.70997129,,86.508651,58.39,897.1499,26.19,,43.77,42.328188,36.41,11.97,24.695,44.94,28.39999,71.0
2013-09-16,52.42,108.47,72.61,118.35001,17.14,104.21,28.519995,73.05,43.12,54.98,28.37330496,,86.84369,58.11,909.3501,26.12,,43.55,42.767676,36.23,12.05,24.96,44.98,28.28,71.39
2013-09-17,52.25999,109.57001,72.78999,117.13,17.0,105.66,28.92,73.7,43.46001,55.28,28.003302,,87.101411,58.86,909.76001,26.11,,43.82001,42.5754,36.91,12.12,24.964995,45.23,28.34,72.67999
2013-09-18,53.47099,110.98,72.8,119.99001,17.92999,106.49,29.089995,74.75999,43.69,55.39,28.003302,,86.345419,59.82001,945.53003,26.92,,43.99001,42.273252,37.03999,12.07,25.095,46.71001,28.75999,73.37
2013-09-19,53.12,110.73,74.64999,118.75,17.62,106.45,28.435,74.21001,43.8,55.38,27.98330535,,85.701114,59.67999,935.72998,26.82001,,44.32001,41.943636,37.75,11.6,24.96,46.17,29.14999,73.78999
2013-09-20,52.82001,110.67999,73.96001,117.63,17.12,105.21,28.019995,74.0,43.89999,55.03999,27.81330552,,85.537907,59.53999,939.12988,26.59,,43.2,41.531616,35.69,11.57,24.99,46.02,29.39,73.03
2013-09-23,51.86,109.87,73.17,117.11,16.75,104.56,27.83,73.64999,43.55,54.61,28.38663828,,85.426219,59.58,936.0,26.95,,43.25999,41.778828,36.03999,11.37,24.76,47.05,29.27,72.63
2013-09-24,52.19,110.42,72.89,117.14999,17.10001,104.81,28.015,74.42,43.19,54.73,28.07663859,,85.194269,59.73,937.30005,26.8,,42.88,41.806296,35.75,11.42,24.800005,47.0,29.5,72.42
2013-09-25,51.59,110.92999,72.8,116.78,17.17999,105.9,27.660005,74.77,42.83,54.22,27.89330211,,84.833459,59.5,937.87988,26.37,,42.73,43.207164,35.21001,11.45,24.97,46.61,29.75999,72.92
2013-09-26,52.02,110.10001,72.57001,117.32001,16.98,105.27,27.845,75.52,42.67999,54.5,27.90997209,,84.936548,59.47,935.03003,26.35001,,43.13,43.67412,36.60001,11.34,25.21,45.89999,29.78,74.00999
2013-09-27,52.21001,111.17,72.45,119.11,16.57001,104.33,27.99,74.78999,42.67999,54.24001,27.86664213,,84.73037,58.71001,926.79004,26.21001,,42.58,44.031204,35.84,11.36,25.245005,45.81,29.92999,73.39
2013-09-30,51.81,110.16,71.92999,119.46001,16.5,104.74,28.1,75.25999,42.96001,54.53,28.17663849,,85.168497,57.75999,919.18994,26.32001,,42.62,45.52,36.24001,11.4,25.54,46.06,29.71001,73.23
2013-10-01,52.86,111.37,72.11,121.74001,16.67,106.03,28.214995,75.12,43.75,54.35001,27.77663889,,85.005273,58.60001,927.28003,26.38,,43.05,47.28,37.17999,11.53,25.35,46.06,30.72,74.11
2013-10-02,53.46001,113.60001,71.98,121.42,16.91,105.55,28.195,74.56,43.7,54.3,27.57663909,,85.761258,58.28999,934.5,26.45,,42.84,46.93,37.56,11.42,28.245005,46.11,30.89,74.03999
2013-10-03,52.14999,111.14999,71.98,124.03999,16.5,104.48,27.824995,73.99001,43.44,54.34,27.63330237,,85.735485,57.97,921.65991,25.99001,,42.10001,45.97,37.49001,11.45,28.51,45.82001,30.61,73.98
2013-10-04,51.67,112.03999,72.71001,123.92,16.2,105.09,27.56,73.94,43.78,55.03,28.01997198,,86.311064,58.92,916.63989,26.03,,42.27,46.09,37.64,11.64,28.464995,46.35001,30.67,75.39
2013-10-07,51.77,111.81,71.78999,123.49001,16.02,104.15,27.085,72.73,43.28999,54.39,28.71663462,,85.950254,58.36,918.07007,25.89999,,41.92,45.3,37.17,11.45,27.415,46.02,30.52,74.58
2013-10-08,50.63,104.57001,70.98,119.99001,15.59,101.98,26.46,70.53,43.24001,53.59,28.4333049,,85.967444,58.2,907.98999,25.96001,,41.64999,45.45,35.88,11.3,26.870005,46.50999,29.67,73.17
2013-10-09,49.99001,103.09,71.64999,118.63,15.58,101.51,26.19,70.88,43.55,53.86,28.44997488,,86.02757,58.3,890.05005,26.12,,41.41,45.31,34.74001,11.36,27.15,47.14999,29.47,72.73
2013-10-10,51.392,107.08,73.91,119.81,15.86,104.18,26.4,73.11,44.2,54.19,28.90917109,,85.073999,60.28,900.37988,26.53,,41.60001,45.99,35.16,11.75,27.589995,47.71001,29.94,75.09
2013-10-11,51.73,106.59,74.66,118.638,16.11,105.3,26.699995,74.57001,44.92999,54.59,28.88163779,,86.319655,60.8,912.12012,27.06,,41.57001,46.31,35.11,11.88,27.625,47.67999,30.0,75.97
2013-10-14,48.50999,106.10001,74.48,118.22,15.99,105.38,26.635,74.57001,45.39,54.12,28.65663801,,86.448516,60.94,911.0,26.94,,41.73,46.27,35.935,11.93,27.745005,47.42999,29.87,75.71001
2013-10-15,47.89,106.78999,74.21001,117.85001,15.54,102.94,26.074995,73.97,45.11,53.63,28.38330162,,85.443409,60.97,894.66992,26.75999,,40.7,45.67,35.35001,11.86,27.675005,46.8,29.60001,75.19
2013-10-16,47.89999,110.41,75.49001,121.584,16.02,102.41,26.365,73.60001,45.8,53.95,27.86664213,,86.878052,62.49001,906.0,26.88,,40.44,46.35,37.69,12.14,28.185,47.17999,30.00999,76.5
2013-10-17,48.21001,111.3,76.34,123.69,16.66,106.4,26.435,73.89,45.75,54.14,28.00163866,,88.097936,62.97,925.73999,27.27,,40.64,45.82,37.25,12.545,27.975,48.00999,30.0,77.57001
2013-10-18,48.42999,112.49001,76.83,126.21001,16.58,106.65,26.5,75.46001,46.10001,53.87,28.04996862,,86.079115,63.21001,931.70996,27.32001,,41.37,46.78,38.10001,12.6,28.42,48.38,30.11,77.91
2013-10-21,48.19,112.32001,76.84,125.99001,16.38,107.2,26.56,77.10001,45.97,54.17999,28.27997172,,85.323139,65.32001,892.0,27.39999,,41.64999,47.24,38.07001,12.56,28.81,48.31,30.0,78.36
2013-10-22,48.91,113.36,77.28,126.11,16.53,108.94,26.82,77.63,46.19,50.10001,28.82330451,,86.663284,65.52,908.94995,27.62,,40.71001,47.03,37.82001,12.64,29.595,48.97,29.7,78.75999
2013-10-23,49.2,111.09,77.84399,125.77,16.67999,108.17,26.525,77.56,46.73,48.55,28.39663827,,87.144365,64.10001,912.62012,27.71001,,39.06,47.04,38.12,12.62,29.480005,48.67999,29.23,78.67
2013-10-24,50.5,110.41,75.46001,128.28,17.85001,107.05,26.855005,78.24001,46.28,49.09,29.41330725,,86.122068,64.5,940.0,27.84,,39.28999,47.51,37.95,12.63,29.82,48.75999,28.95,78.05
2013-10-25,50.45,109.58,75.75,127.52,18.03999,107.95,26.754995,78.53999,46.31,49.89,30.12996987,,86.096296,64.53999,937.90991,28.03,,39.39,47.33,37.97,12.69,29.85,49.41,29.34,77.10001
2013-10-28,49.93,108.47,77.78,127.29,18.02,107.24,26.6,78.41,46.17,50.18,29.8666368,,86.122068,64.03,932.38,28.05,,39.69,47.25,38.54,12.74,29.905,49.22,28.265,75.51
2013-10-29,50.68,111.24,78.06,128.29,18.21,108.21,26.53,78.65,46.87,50.76,30.11663655,,87.221682,64.53,946.0,27.96,,39.765,47.37,39.06,12.66,30.01,49.11,28.2,75.56
2013-10-30,49.96,107.16,78.15,128.56,18.0,108.09,26.595,78.08,45.13,50.83,29.83663683,,86.929597,63.41,920.99,27.44,,38.93,47.25,38.842,12.53,29.895,48.95,28.39,75.3
2013-10-31,58.965,115.35,77.41,128.85,17.65,107.54,26.22,78.06,45.19,50.68,29.8666368,,86.680466,63.22,917.32,27.46,,38.81,47.09,39.07,12.535,29.74,49.03,28.525,74.6
2013-11-01,60.11,114.16,77.631,128.63,17.55,107.39,26.0,78.4,44.94,50.42,30.35663631,,86.886643,63.66,922.25,27.62,,39.135,47.41,39.31,12.54,29.85,49.47,33.41,73.93
2013-11-04,60.24,114.4,77.48,130.7,17.83,107.63,26.55,79.07,45.31,51.06,30.39663627,,88.243979,64.46,932.82,27.63,,38.75,47.12,39.51,12.5,30.02,49.57,32.695,74.49
2013-11-05,59.58,116.27,76.96,131.5,17.53,105.76,26.8,78.62,45.06,51.77,30.5666361,,87.977666,63.79,934.0,27.45,,38.51,46.93,39.86,12.56,29.905,49.26,31.93,74.3
2013-11-06,59.81,114.71,77.61,131.41,17.77,106.3,26.68,79.9,45.21,52.31,30.8333025,,88.621971,61.4,941.75,27.56,,38.77,46.96,37.71,12.66,30.26,49.62,31.98,75.17
2013-11-07,58.91,111.18,76.62,126.84,17.51,105.18,26.405,79.1,44.83,51.68,30.71996928,,89.627086,59.76,931.84,27.37,,39.45,46.78,37.05,12.46,29.975,49.47,31.28,74.81
2013-11-08,59.88,113.6,78.8,127.89,16.85,106.3,26.97,79.9,45.23,51.81,30.24996975,,90.176893,60.11,932.44,27.28,,39.91,47.42,36.43,13.02,30.41,49.05,31.84,75.39
2013-11-11,61.25,114.86,78.79,128.27,16.71,106.77,27.51,80.13,45.44,52.03,30.51030282,,90.769653,60.71,925.41,27.36,,39.87,47.67,36.04,12.96,30.525,48.98,31.89,75.62
2013-11-12,62.02,114.82,78.42,129.53,16.76,107.56,27.625,79.63,45.69,52.48,30.49330284,,90.563476,59.83,924.75,26.91,,40.2,47.68,36.08,12.84,30.73,48.23,32.15,75.33
2013-11-13,61.72,116.99,78.83,130.41,17.03,108.61,27.965,79.5,45.52,53.31,30.66996933,,90.572066,60.6,925.53,26.94,,41.29,48.69,36.99,13.0,31.15,48.07,32.76,76.52
2013-11-14,61.04,117.49,78.96,130.44,17.86,108.24,28.105,80.62,45.45,53.65,31.3666353,,92.255849,60.82,932.68,27.3,,41.07,48.51,37.17,12.95,31.52,48.59,32.265,78.26
2013-11-15,61.19,118.2,79.99,131.242,18.1,109.28,28.355,81.14,45.42,54.14,31.42663524,,91.345232,60.48,940.99,27.61,,41.42,48.9,35.72,12.85,31.745,49.17,32.43,78.57
2013-11-18,61.05,118.03,80.0,129.98,18.28,109.29,28.125,80.02,44.73,54.03,31.72996827,,89.962125,59.79,943.45,27.66,,40.57,48.42,35.02,12.82,31.855,48.89,32.17,78.47
2013-11-19,60.7,116.08,80.0,127.49,18.21,108.92,27.83,80.14,44.89,53.95,32.25996774,,89.309229,62.77,948.95,27.57,,40.59,48.72,34.7,12.78,31.71,48.38,31.5,77.65
2013-11-20,61.11,116.98,79.99,125.8,18.12,107.71,27.755,80.3,45.22,53.45,31.999968,,89.472453,62.75,964.27,27.27,,40.36,48.35,34.81,12.73,31.405,47.52,31.46,77.51
2013-11-21,62.59,119.36,80.45,127.11,18.38,107.64,29.87,81.7,45.79,53.97,32.1333012,,90.056623,62.6,974.76,27.31,,40.39,49.02,35.31,12.94,31.755,47.31,32.27,77.76
2013-11-22,62.05,120.93,81.13,128.0,18.22,108.4,29.38,81.73,46.23,54.22,32.09163458,,90.340117,62.57,973.76,27.31,,40.64,48.77,35.59,12.98,31.5,46.0,32.03,79.29
2013-11-25,61.39,120.72,80.75,129.15,18.15,108.67,29.45,81.94,46.05,54.56,32.17663449,,90.924286,61.6,975.46,27.0,,40.77,48.38,35.78,12.9,31.77,45.53,32.2,76.55
2013-11-26,62.33,120.52,80.42,128.89,18.95,108.3,29.535,82.59,46.15,56.36,32.85330048,,90.245619,61.27,984.32,26.61,,40.89,48.8,36.05,12.88,31.735,45.41,32.06,76.34
2013-11-27,63.3,121.2,80.81,128.47,18.85,108.67,29.69,82.93,46.43,57.13,32.92663374,,87.865986,60.57,988.06,26.56,,41.24,48.43,36.66,12.85,31.51,45.83,32.19,77.46
2013-11-29,63.69,121.78,80.46,126.94,18.76,107.91,29.56,82.4,46.14,57.9,33.25330008,,87.496585,60.62,969.98,26.54,,41.25,48.63,37.02,12.75,31.525,46.21,31.9,77.18
2013-12-02,62.61,122.7,80.69,126.93,18.5,107.23,29.45,81.77,46.05,56.54,33.2293001,,85.993207,60.54,960.12,26.46,,41.0,48.88,36.31,12.76,31.335,46.11,31.87,77.85
2013-12-03,62.56,122.05,79.67,125.01,18.43,106.51,29.45,80.48,45.9,56.65,32.91663375,,85.9073,61.45,954.08,26.51,,40.74,41.71,36.43,12.58,31.45,46.02,31.66,77.12
2013-12-04,62.84,121.99,79.55,123.48,18.35,106.12,29.29,80.28,45.28,56.47,32.47330086,,85.20286,60.81,952.47,26.57,,40.67,41.43,36.2,12.84,31.085,46.03,31.66,76.56
2013-12-05,63.58,122.19,78.54,118.0,17.99,106.12,29.07,80.37,45.7,55.72,32.4999675,,85.254405,61.36,962.03,26.27,,41.45,41.39,36.36,12.74,31.11,45.4,32.75,75.15
2013-12-06,63.48,118.73,79.82,93.76,18.18,107.74,29.015,81.7,46.44,55.62,32.39663427,,85.9073,60.48,972.8,26.49,,41.57,41.57,36.75,12.95,31.685,45.89,32.6,76.55
2013-12-09,63.5,118.31,80.06,90.21,18.33,108.3,28.9,82.63,46.62,56.06,32.23663443,,86.165022,60.7,979.16,26.49,,41.26,41.57,36.7,12.88,31.775,46.22,32.39,76.8
2013-12-10,63.2,118.48,79.52,94.39,18.43,107.83,29.015,82.09,46.0,56.15,32.45330088,,85.177088,60.82,969.0,26.13,,41.46,42.42,36.58,13.0,31.75,45.49,32.76,76.87
2013-12-11,62.31,116.78,78.61,93.21,18.07,105.75,29.1,80.53,44.99,55.46,32.82996717,,75.813192,59.57,952.99,25.97,,40.06,41.42,36.21,12.92,31.6,45.23,31.74,75.55
2013-12-12,62.54,116.59,78.02,91.24,18.06,106.35,29.18,81.37,45.1,55.52,32.73996726,,75.383656,59.42,955.25,26.14,,39.6,40.6,36.26,13.08,31.405,45.45,31.73,76.5
2013-12-13,62.73,118.12,78.37,91.96,18.03,106.01,29.11,80.57,45.5,55.5,33.1666335,,76.569176,59.22,949.25,26.21,,39.77,43.14,36.48,13.04,31.39,45.68,31.68,76.19
2013-12-16,65.88,118.6,80.16,91.18,18.11,105.85,28.84,80.82,45.9,55.32,33.10330023,,77.179118,60.4,960.0,26.39,,40.03,42.85,36.86,13.27,31.525,45.96,32.74,77.0
2013-12-17,66.39,118.15,79.81,91.63,18.02,105.0,29.075,81.31,45.56,55.3,33.2619334,,76.929987,59.65,968.17,26.45,,39.95,43.65,36.67,13.08,31.68,45.63,33.12,77.63
2013-12-18,67.55,119.12,82.86,93.64,18.41,105.81,29.65,85.08,46.55,55.72,33.37996662,,77.411068,59.34,991.14,26.79,,40.04,44.44,37.44,13.27,31.38,46.08,33.28,78.44
2013-12-19,66.795,117.06,82.13,93.44,18.25,106.93,29.265,83.56,46.63,55.43,33.34663332,,76.981532,60.75,987.86,26.67,,40.64,44.28,36.42,13.27,30.755,46.12,32.71,77.96
