datetime,FTV,J,FFIV,SNA,DECK,ZBRA,PNR,LUV,LNT,BALL,EVRG,DPZ,HRL,CLX,FDS,BG,CF,ALGN,APTV,BAX,INCY,KIM,HOLX,BLDR,COO
1999-08-18,,7.1667222,26.65625,34.1875,0.18402637,20.944654,15.340081,11.833393,13.53125,3.125,23.5625,,4.796875,40.53125,15.583411,,,,,17.671542,12.46875,12.333395,1.046875,,2.96875
1999-08-19,,7.21837425,25.8125,34.4375,0.18055419,20.944654,15.151215,11.750059,13.75,3.109375,23.25,,4.867188,40.375,15.020908,,,,,17.541604,12.375,12.229228,1.0625,,2.976563
1999-08-20,,7.19254822,27.4375,34.5625,0.17360968,20.777986,14.836439,11.750059,13.875,3.128906,23.4375,,4.9375,41.1875,14.958408,,,,,17.671542,12.59375,12.312562,1.109375,,3.015625
1999-08-23,,7.15380918,30.4375,34.875,0.18055419,21.111322,15.382051,11.958393,13.875,3.054688,23.375,,4.921875,40.625,15.666745,,,,,17.980144,12.59375,12.250061,1.1875,,3.046875
1999-08-24,,6.973027,33.3125,34.9375,0.17360968,21.833552,15.486976,12.083394,13.8125,2.820313,23.8125,,4.921875,41.875,15.833413,,,,,17.931417,12.4375,12.208394,1.234375,,3.046875
1999-08-25,,6.973027,31.71875,35.125,0.18749854,22.250223,15.235155,12.333395,13.96875,2.804688,24.0,,5.0,44.375,15.645912,,,,,18.3862,12.71875,12.250061,1.296875,,3.09375
1999-08-26,,6.94720098,30.34375,34.9375,0.18055419,22.333557,16.053573,11.541724,14.25,2.808594,24.375,,4.960938,45.25,15.312577,,,,,18.191293,12.3125,12.250061,1.3125,,3.085938
1999-08-27,,6.90846194,28.625,34.625,0.18055419,20.889098,15.319096,11.500058,14.375,2.835938,24.375,,4.953125,45.125,15.125076,,,,,17.768995,12.6875,12.312562,1.28125,,2.882813
1999-08-30,,6.81807085,31.0,34.0625,0.16666533,21.333547,15.424021,11.33339,14.375,2.789063,23.6875,,4.953125,43.625,15.000075,,,,,17.704026,13.734375,12.250061,1.28125,,2.875
1999-08-31,,6.81807085,33.90625,33.8125,0.15972099,20.889098,15.277125,11.125056,14.46875,2.808594,23.875,,5.03125,45.25,15.437577,,,,,17.427908,14.1875,12.416729,1.234375,,2.992188
1999-09-01,,6.88263591,32.25,33.875,0.17187368,20.611317,15.13023,11.166723,14.40625,2.835938,23.8125,,5.109375,45.3125,15.541744,,,,,17.590331,14.125,12.291728,1.195313,,3.273438
1999-09-02,,6.80515783,32.75,33.75,0.17013751,20.194646,15.109245,11.041722,14.4375,2.796875,23.5,,5.09375,46.375,15.520911,,,,,17.476635,13.984375,12.229228,1.132813,,3.320313
1999-09-03,,6.973027,34.75,34.75,0.15972099,21.083544,15.591901,11.375057,14.71875,2.835938,23.4375,,5.140625,47.25,16.333415,,,,,17.736511,14.9375,12.229228,1.25,,3.234375
1999-09-07,,7.03759207,37.65625,34.8125,0.16319316,20.555761,15.528946,10.541719,14.53125,2.847656,22.5625,,5.242188,47.875,16.395915,,,,,17.720268,15.75,12.333395,1.109375,,3.296875
1999-09-08,,7.02467905,34.75,34.875,0.16666533,21.083544,15.277125,10.458386,14.46875,2.890625,22.4375,,5.164063,46.25,16.437582,,,,,17.639057,18.640625,12.229228,1.15625,,3.304688
1999-09-09,,7.25711329,35.5,34.8125,0.16666533,22.00022,15.25614,10.791721,14.4375,2.898438,22.25,,5.203125,44.75,16.437582,,,,,17.574088,20.0625,12.187561,1.125,,3.335938
1999-09-10,,7.52828656,37.3125,33.875,0.17013751,21.805774,15.08826,11.000055,14.53125,2.910156,22.375,,5.148438,44.75,16.562583,,,,,17.362939,20.6875,12.125061,1.125,,3.382813
1999-09-13,,7.47663451,36.625,33.4375,0.17013751,21.361325,15.109245,10.708387,14.28125,2.90625,22.0,,5.210938,43.375,17.000085,,,,,17.362939,13.625,12.104227,1.125,,3.445313
1999-09-14,,7.54119957,34.96875,33.1875,0.16666533,21.416881,15.025305,10.916721,14.34375,2.871094,22.1875,,5.1875,43.0,17.020918,,,,,16.875673,12.90625,12.00006,1.125,,3.515625
1999-09-15,,7.63159066,32.390625,32.8125,0.1684015,21.527993,15.361066,10.750054,14.40625,2.859375,21.9375,,5.1875,42.75,18.020923,,,,,16.891915,11.421875,11.916726,1.109375,,3.507813
1999-09-16,,7.50246053,35.0625,33.25,0.16666533,21.055766,14.794469,10.500052,14.34375,2.800781,21.8125,,5.226563,42.0625,18.166758,,,,,16.534586,11.28125,11.729225,1.109375,,3.539063
1999-09-17,,7.55411259,34.375,33.5625,0.16666533,21.111322,14.899394,10.375052,14.40625,2.832031,21.9375,,5.171875,41.875,18.250091,,,,,16.42089,11.625,11.666725,1.09375,,3.53125
1999-09-20,,7.52828656,32.90625,33.6875,0.17360968,21.305769,15.025305,10.458386,14.34375,2.746094,22.0,,5.164063,42.9375,18.270925,,,,,16.355921,11.953125,11.625058,1.109375,,3.492188
1999-09-21,,7.48954752,34.328125,32.375,0.21180392,20.833542,14.626589,10.208384,13.9375,2.742188,21.375,,5.179688,42.0,17.750089,,,,,15.803686,11.5,11.479224,1.09375,,3.875
1999-09-22,,7.42498246,34.75,32.1875,0.19791506,21.222434,14.773484,9.750049,13.9375,2.765625,21.375,,5.21875,42.0,17.375087,,,,,15.98235,11.25,11.437557,1.03125,,3.773438
1999-09-23,,7.14089617,32.875,31.5625,0.19444289,20.639095,14.164917,10.00005,13.75,2.777344,21.0,,5.1875,40.8125,17.000085,,,,,15.787444,10.578125,11.541724,1.0625,,3.679688
1999-09-24,,7.07633111,33.125,31.375,0.18749854,19.875199,13.913096,10.083384,13.625,2.691406,20.9375,,5.125,40.625,16.854251,,,,,15.430115,10.625,11.479224,1.046875,,3.632813
1999-09-27,,7.05050508,34.46875,31.4375,0.20485941,19.680752,13.640291,10.333385,13.6875,2.761719,21.0625,,5.3125,40.25,17.500088,,,,,15.722475,11.0,11.583391,1.03125,,3.695313
1999-09-28,,6.79224482,33.5,31.375,0.20138724,19.972422,13.682261,10.291718,13.46875,2.738281,20.8125,,5.390625,40.5,17.520921,,,,,15.592537,11.34375,11.645892,1.015625,,3.84375
1999-09-29,,6.70185373,33.75,32.4375,0.18055419,20.083534,13.766201,10.416719,13.46875,2.734375,20.75,,5.359375,37.8125,17.875089,,,,,15.39763,11.75,11.687558,1.046875,,3.914063
1999-09-30,,6.71476674,34.0,32.5,0.17013751,20.208535,13.47241,10.125051,13.84375,2.753906,21.375,,5.164063,38.25,18.958428,,,,,15.657506,11.5625,11.916726,1.007813,,3.859375
1999-10-01,,6.70185373,34.03125,31.8125,0.17013751,19.916866,13.43044,10.041717,14.0,2.707031,21.3125,,5.21875,39.0625,18.583426,,,,,15.884897,11.671875,11.562558,0.984375,,3.828125
1999-10-04,,6.85680989,33.6875,32.0,0.17360968,19.777976,13.745216,10.625053,14.40625,2.683594,22.1875,,5.453125,41.0,18.875094,,,,,15.933624,8.375,11.562558,0.9375,,3.679688
1999-10-05,,7.02467905,36.75,31.3125,0.1684015,19.777976,13.577335,10.375052,14.125,2.621094,21.875,,5.3125,41.9375,19.020928,,,,,15.933624,8.28125,11.604225,0.929688,,3.679688
1999-10-06,,7.14089617,40.125,31.8125,0.16145699,21.680772,13.745216,11.250056,14.375,2.609375,21.6875,,5.429688,42.5625,19.145929,,,,,16.144772,8.8125,11.666725,0.9375,,3.625
1999-10-07,,7.17963521,36.9375,32.1875,0.17360968,21.916886,13.724231,12.083394,13.9375,2.621094,21.375,,5.359375,41.9375,18.770927,,,,,16.778219,9.125,11.541724,0.953125,,3.84375
1999-10-08,,7.20546124,39.03125,32.5,0.17447752,21.333547,13.43044,11.875059,13.78125,2.710938,23.125,,5.414063,42.8125,18.312592,,,,,16.940642,9.4375,11.583391,1.0,,3.867188
1999-10-11,,7.30876534,46.0,30.4375,0.17447752,21.277991,13.808171,11.750059,14.0,2.625,22.6875,,5.429688,41.0625,18.312592,,,,,16.843188,9.71875,11.604225,0.929688,,3.773438
1999-10-12,,7.12798316,45.46875,30.9375,0.17013751,21.889108,13.43044,11.833393,13.84375,2.570313,22.375,,5.382813,40.625,18.416759,,,,,16.778219,9.53125,11.562558,0.9375,,3.632813
1999-10-13,,7.12798316,40.5,30.0,0.16492916,21.722439,12.737933,11.291723,13.84375,2.53125,22.625,,5.421875,39.0,17.791756,,,,,16.209741,9.375,11.541724,0.9375,,3.59375
1999-10-14,,7.10215713,39.90625,29.875,0.16666533,21.777996,12.884828,11.250056,14.03125,2.453125,23.25,,5.632813,39.5,17.833423,,,,,16.014835,9.125,11.541724,0.875,,3.570313
1999-10-15,,7.12798316,37.5,29.375,0.16319316,21.347436,12.821873,10.958388,13.78125,2.40625,22.375,,5.367188,37.6875,17.541754,,,,,15.787444,8.703125,11.666725,0.875,,3.46875
1999-10-18,,7.01176604,36.96875,29.6875,0.16666533,20.722429,12.758918,11.166723,13.8125,2.476563,22.9375,,5.546875,38.9375,17.458421,,,,,15.413872,8.625,11.500058,0.859375,,3.3125
1999-10-19,,7.06341809,37.375,29.3125,0.17013751,20.764097,12.800888,11.166723,13.75,2.476563,22.875,,5.65625,41.25,17.666755,,,,,15.527568,9.125,11.625058,0.8125,,3.40625
1999-10-20,,7.08924412,42.75,29.1875,0.17534585,21.305769,12.800888,10.875054,13.71875,2.421875,22.4375,,5.453125,40.375,18.166758,,,,,15.884897,9.0,11.458391,0.8125,,3.429688
1999-10-21,,7.03759207,44.625,29.125,0.16666533,21.500215,12.381187,10.625053,13.4375,2.414063,22.375,,5.390625,41.625,18.958428,,,,,16.534586,9.65625,11.291723,0.765625,,3.414063
1999-10-22,,7.10215713,45.375,30.375,0.17187368,21.472437,12.612023,10.750054,13.3125,2.488281,22.875,,5.5,40.625,19.33343,,,,,16.85943,9.734375,11.229223,0.78125,,3.445313
1999-10-25,,6.90846194,46.0,29.5,0.17013751,22.194666,12.213306,10.66672,13.3125,2.519531,23.25,,5.46875,39.75,19.250096,,,,,17.021853,9.5,11.250056,0.796875,,3.398438
1999-10-26,,6.98594002,49.5625,28.875,0.1684015,21.666883,12.171336,10.500052,13.40625,2.484375,22.8125,,5.398438,39.25,19.666765,,,,,16.697008,8.875,11.166723,0.953125,,3.445313
1999-10-27,,7.11507014,68.5,29.1875,0.16666533,21.055766,12.003456,10.583386,13.59375,2.515625,23.125,,5.40625,41.375,19.833433,,,,,16.794462,9.46875,11.062555,0.882813,,3.3125
1999-10-28,,7.21837425,67.0,29.625,0.16666533,24.500245,12.087396,11.250056,13.75,2.507813,23.1875,,5.453125,40.4375,20.562603,,,,,16.875673,9.1875,11.229223,0.875,,3.257813
1999-10-29,,7.33459137,69.375,30.375,0.15972099,24.166908,12.633008,11.208389,13.59375,2.519531,23.0625,,5.390625,40.9375,22.166778,,,,,16.891915,9.625,11.375057,0.875,,3.125
1999-11-01,,7.15380918,76.3125,29.6875,0.15624881,26.222484,12.255276,10.916721,13.90625,2.503906,23.0,,5.390625,42.875,23.979287,,,,,16.615797,10.71875,11.33339,0.882813,,3.3125
1999-11-02,,7.08924412,74.875,29.9375,0.15624881,25.389143,12.570052,11.291723,14.03125,2.484375,23.0,,5.351563,41.8125,23.583451,,,,,16.388406,10.15625,11.666725,0.875,,3.21875
1999-11-03,,7.25711329,74.25,29.875,0.15451264,24.944694,12.591037,11.250056,14.0,2.507813,22.375,,5.375,40.8125,23.666785,,,,,16.599555,10.46875,11.729225,0.882813,,3.234375
1999-11-04,,6.99885303,72.34375,28.875,0.15451264,24.444689,12.716948,11.250056,14.0,2.464844,22.0625,,5.234375,40.5625,23.750119,,,,,16.518344,10.46875,11.687558,0.890625,,3.234375
1999-11-05,,6.93428796,69.25,29.875,0.17360968,24.416911,12.758918,11.625058,14.21875,2.472656,21.9375,,5.445313,40.25,23.791786,,,,,16.973126,10.0,11.666725,0.875,,3.265625
1999-11-08,,6.83098386,65.0,29.8125,0.16666533,25.583589,12.674978,11.625058,14.0,2.488281,21.9375,,5.40625,40.3125,23.645952,,,,,16.761977,10.0,11.645892,0.875,,3.257813
1999-11-09,,6.85680989,69.625,29.625,0.17013751,25.583589,12.863843,11.166723,13.90625,2.398438,21.6875,,5.1875,43.125,23.020948,,,,,16.550828,9.875,11.729225,0.875,,3.335938
1999-11-10,,6.79224482,71.375,30.1875,0.15972099,26.111372,12.716948,11.416724,13.90625,2.484375,21.4375,,5.234375,45.9375,23.083449,,,,,16.42089,10.03125,11.562558,0.90625,,3.3125
1999-11-11,,6.76641879,68.5,29.8125,0.16666533,26.333597,12.779903,11.166723,13.875,2.527344,21.625,,5.21875,45.125,22.958448,,,,,16.778219,11.25,11.583391,0.96875,,3.25
1999-11-12,,6.71476674,67.5625,30.25,0.16666533,26.944714,12.779903,11.375057,13.96875,2.445313,21.5,,5.203125,45.0625,22.00011,,,,,17.070579,11.125,11.541724,1.0625,,3.226563
1999-11-15,,6.71476674,66.75,30.5625,0.17013751,26.666933,12.842858,11.000055,14.25,2.46875,20.875,,5.234375,45.375,21.562608,,,,,17.086822,11.671875,11.33339,1.15625,,3.335938
1999-11-16,,6.68894072,75.03125,30.875,0.16666533,27.083604,13.199604,11.500058,14.25,2.464844,20.25,,5.3125,47.3125,21.416774,,,,,17.574088,11.125,11.33339,1.140625,,3.367188
1999-11-17,,6.5727236,77.1875,30.75,0.16492916,28.111392,13.094679,11.33339,14.03125,2.46875,20.125,,5.296875,49.0,20.979272,,,,,17.574088,11.6875,11.500058,1.109375,,3.296875
1999-11-18,,6.43068046,77.9375,30.5,0.17534585,27.611387,12.989754,11.083389,13.8125,2.457031,19.9375,,5.289063,47.1875,20.916771,,,,,17.411666,12.0,11.416724,1.0625,,3.28125
1999-11-19,,6.37902841,72.25,29.875,0.18055419,27.833612,12.423157,11.000055,13.71875,2.429688,19.375,,5.179688,45.0,20.208434,,,,,17.866448,11.5,11.541724,1.09375,,3.460938
1999-11-22,,6.4694195,70.6875,30.375,0.17708185,27.416941,12.716948,11.000055,13.4375,2.382813,19.4375,,5.132813,44.25,21.666775,,,,,17.736511,12.25,11.312557,1.1875,,3.5
1999-11-23,,6.52107155,63.5,30.5,0.18055419,26.458598,12.423157,11.083389,13.25,2.4375,19.125,,5.054688,44.625,21.500108,,,,,17.119306,13.875,11.291723,1.375,,3.398438
1999-11-24,,6.52107155,63.5,30.1875,0.17708185,27.028048,12.318232,10.833388,13.28125,2.386719,19.1875,,5.382813,45.0,20.833438,,,,,17.541604,14.9375,11.27089,1.34375,,3.40625
1999-11-26,,6.49524552,62.9375,30.5,0.16666533,27.750278,12.444142,10.833388,13.15625,2.359375,19.125,,5.320313,44.375,20.750104,,,,,17.574088,15.375,11.166723,1.375,,3.367188
1999-11-29,,6.36611539,60.4375,30.5,0.16666533,27.333607,12.045426,10.916721,12.9375,2.339844,18.4375,,5.414063,43.4375,20.66677,,,,,17.655299,14.78125,11.062555,1.3125,,3.265625
1999-11-30,,6.49524552,56.5625,30.25,0.15972099,26.833602,12.465127,10.875054,13.53125,2.324219,18.6875,,5.570313,44.5625,20.66677,,,,,17.557846,14.5,11.083389,1.34375,,3.15625
1999-12-01,,6.4694195,59.5625,30.375,0.15972099,26.444709,12.507097,11.000055,13.5625,2.359375,18.5625,,5.523438,44.3125,20.208434,,,,,17.704026,14.28125,11.125056,1.484375,,3.15625
1999-12-02,,6.34028937,61.25,30.0625,0.16319316,25.555811,12.716948,11.041722,13.59375,2.40625,18.625,,5.484375,44.75,21.27094,,,,,17.622815,17.4375,11.083389,1.515625,,3.125
1999-12-03,,6.39194142,59.25,30.8125,0.1684015,25.944704,12.360202,11.041722,13.53125,2.449219,19.3125,,5.453125,46.8125,22.291778,,,,,17.525362,16.5625,11.125056,1.609375,,3.203125
1999-12-06,,6.2757243,58.0,29.9375,0.16666533,25.583589,12.150351,11.208389,13.6875,2.464844,19.1875,,5.28125,48.1875,22.291778,,,,,17.135548,16.84375,11.166723,1.6875,,3.171875
1999-12-07,,6.28863732,73.78125,29.1875,0.15972099,24.778026,11.982471,10.875054,13.75,2.460938,18.375,,5.476563,49.5,22.291778,,,,,16.71325,16.8125,11.000055,1.609375,,3.210938
1999-12-08,,6.24989828,65.5,29.0,0.15972099,26.389153,12.066411,10.833388,13.59375,2.410156,18.0,,5.414063,49.0625,22.895948,,,,,16.27471,16.15625,10.791721,1.5,,3.367188
1999-12-09,,6.32737635,66.0625,29.125,0.17360968,25.278031,12.087396,10.583386,13.65625,2.339844,18.375,,5.25,49.125,22.00011,,,,,16.209741,15.21875,10.958388,1.375,,3.484375
1999-12-10,,6.30155033,67.75,28.75,0.17360968,25.00025,11.919516,10.541719,13.375,2.382813,18.0,,5.296875,48.5625,22.083444,,,,,16.112288,14.53125,10.812554,1.484375,,3.679688
1999-12-13,,6.36611539,65.53125,28.5,0.17534585,24.889138,11.73065,10.583386,13.09375,2.273438,17.4375,,5.21875,49.4375,22.041777,,,,,16.063561,16.0625,10.60422,1.53125,,3.453125
1999-12-14,,6.19824622,59.25,28.6875,0.17187368,24.403022,11.541784,10.66672,13.21875,2.238281,17.625,,5.132813,51.25,22.833448,,,,,16.307195,15.0625,10.416719,1.53125,,3.484375
1999-12-15,,6.21115924,57.25,27.8125,0.1684015,24.416911,11.541784,10.66672,13.5,2.328125,17.75,,5.304688,51.375,24.416789,,,,,16.112288,16.0,10.66672,1.484375,,3.515625
1999-12-16,,6.2757243,57.90625,26.875,0.17360968,25.00025,12.024441,10.416719,13.5,2.289063,17.625,,5.28125,50.25,25.33346,,,,,15.673748,15.75,10.562553,1.390625,,3.476563
1999-12-17,,6.26281129,57.5,28.9375,0.17187368,25.833592,11.415874,10.416719,13.5,2.273438,17.5625,,5.125,52.0625,24.104287,,,,,15.706232,14.75,11.000055,1.453125,,3.578125
1999-12-20,,6.2757243,54.875,28.0625,0.17013751,25.833592,11.059128,10.291718,13.625,2.25,17.25,,5.039063,50.375,24.166787,,,,,15.527568,17.5,11.416724,1.3125,,3.507813
1999-12-21,,6.19824622,55.0,28.375,0.17360968,26.361375,10.891247,10.66672,13.8125,2.273438,17.5,,5.0625,51.875,24.72929,,,,,15.511326,17.6875,11.416724,1.382813,,3.507813
1999-12-22,,6.12076815,52.5,27.6875,0.17013751,25.972482,11.038143,10.541719,13.8125,2.28125,17.125,,5.117188,54.125,25.812629,,,,,15.83617,23.59375,11.250056,1.40625,,3.484375
1999-12-23,,6.14659417,53.875,27.625,0.17013751,24.444689,11.64671,10.750054,13.8125,2.355469,17.375,,5.148438,53.5,25.687628,,,,,16.27471,25.78125,11.27089,1.5,,3.5
1999-12-27,,6.14659417,60.5,27.1875,0.17187368,25.486366,11.310949,10.750054,13.8125,2.320313,17.25,,5.109375,51.125,26.166797,,,,,15.917381,31.5625,11.33339,1.453125,,3.5625
1999-12-28,,6.1724202,56.0625,27.0,0.18055419,24.319688,11.940501,10.791721,14.03125,2.414063,17.0,,5.117188,49.8125,27.187636,,,,,15.754959,29.921875,11.354223,1.460938,,3.734375
1999-12-29,,6.28863732,55.25,27.125,0.15972099,25.083584,12.423157,10.875054,13.875,2.390625,17.125,,5.125,50.875,27.375137,,,,,15.966108,30.8125,11.39589,1.4375,,3.742188
1999-12-30,,6.49524552,54.375,27.4375,0.14583212,24.666913,12.423157,11.000055,13.78125,2.363281,17.125,,5.140625,50.75,26.583466,,,,,16.355921,30.765625,11.33339,1.453125,,3.742188
1999-12-31,,6.71476674,57.0,26.5625,0.14583212,26.00026,12.926799,10.750054,13.75,2.460938,16.9375,,5.078125,50.375,26.541799,,,,,16.323437,30.0,11.291723,1.4375,,3.765625
2000-01-03,,6.59854963,59.75,26.875,0.14583212,25.028028,12.150351,10.583386,13.40625,2.488281,16.5,,5.03125,49.1875,26.333465,,,,,15.949866,44.828125,11.291723,1.5,,3.6875
2000-01-04,,6.55981059,58.96875,26.5625,0.14062395,24.666913,11.961486,10.291718,13.40625,2.40625,17.0625,,4.960938,47.875,24.333455,,,,,15.592537,46.625,11.187556,1.421875,,3.71875
2000-01-05,,6.59854963,55.40625,25.5625,0.14235995,25.13914,12.150351,10.250051,14.0625,2.449219,17.9375,,5.039063,49.125,24.333455,,,,,16.27471,42.984375,11.250056,1.5,,3.742188
2000-01-06,,6.62921855,51.0625,25.625,0.15451264,23.778016,12.087396,10.208384,14.0625,2.488281,17.8125,,5.125,49.5625,23.625118,,,,,16.615797,41.65625,11.583391,1.484375,,3.742188
2000-01-07,,6.77933181,49.3125,26.25,0.1493043,23.514124,12.570052,10.583386,14.25,2.417969,17.625,,5.171875,52.3125,23.500118,,,,,17.557846,52.1875,11.770892,1.546875,,3.773438
2000-01-10,,6.81807085,51.03125,25.75,0.13888778,24.305799,12.213306,10.708387,14.28125,2.496094,17.3125,,5.148438,51.75,21.375107,,,,,16.891915,55.125,11.958393,1.6875,,3.78125
2000-01-11,,6.79224482,50.25,26.125,0.16319316,24.472467,12.087396,11.041722,14.25,2.542969,17.4375,,5.15625,52.25,22.354278,,,,,16.891915,54.3125,11.812559,1.523438,,3.757813
2000-01-12,,6.65020168,47.375,26.9375,0.16666533,23.86135,12.087396,11.083389,14.40625,2.433594,17.3125,,5.023438,52.1875,21.562608,,,,,16.697008,51.5,11.708392,1.515625,,3.796875
2000-01-13,,6.68894072,46.46875,27.25,0.17534585,23.944684,12.045426,10.708387,14.53125,2.488281,17.125,,5.078125,55.0,22.041777,,,,,17.086822,68.625,11.833393,1.53125,,3.867188
2000-01-14,,6.70185373,49.0,27.125,0.16319316,26.639155,11.89853,10.791721,14.34375,2.628906,16.5625,,5.0625,54.25,22.875114,,,,,16.56707,65.90625,11.875059,1.59375,,3.875
2000-01-18,,6.53398456,56.4375,27.5,0.16666533,26.472487,11.709665,10.500052,14.25,2.648438,16.0625,,5.085938,52.75,23.541784,,,,,16.355921,65.03125,11.875059,1.671875,,3.882813
2000-01-19,,6.55981059,55.28125,27.375,0.16666533,26.305819,11.709665,10.333385,14.375,2.605469,16.75,,4.9375,51.9375,24.645957,,,,,16.323437,69.9375,11.895893,1.6875,,4.0625
2000-01-20,,6.43068046,59.734375,27.1875,0.16406083,27.222494,11.499814,10.083384,14.9375,2.621094,16.375,,4.953125,52.0,24.833457,,,,,15.852412,72.859375,11.854226,1.703125,,4.070313
2000-01-21,,6.19824622,64.90625,26.6875,0.16666533,27.944724,11.60474,10.208384,16.71875,2.5625,16.625,,4.929688,50.625,24.60429,,,,,15.787444,78.5625,11.791726,1.90625,,4.023438
2000-01-24,,6.1724202,65.0,26.3125,0.16666533,28.028058,11.080113,10.083384,17.3125,2.460938,16.5625,,4.84375,48.875,24.625123,,,,,15.413872,69.03125,11.750059,2.007813,,3.90625
2000-01-25,,6.08202911,66.75,25.75,0.15972099,27.597498,10.723367,10.250051,15.625,2.34375,16.125,,4.8125,47.25,24.104287,,,,,15.072786,64.6875,11.729225,2.203125,,3.945313
2000-01-26,,6.12076815,57.25,25.625,0.15624881,27.500275,10.681397,10.375052,15.3125,2.375,15.3125,,4.921875,47.8125,23.541784,,,,,15.072786,67.9375,11.854226,2.1875,,3.898438
2000-01-27,,6.14659417,53.75,26.5,0.14583212,28.055836,11.038143,10.66672,14.9375,2.339844,15.875,,4.84375,47.25,23.500118,,,,,16.372164,69.46875,11.854226,1.859375,,3.921875
2000-01-28,,6.14659417,49.25,26.375,0.15277664,27.583609,10.996173,10.458386,14.84375,2.25,15.875,,4.796875,46.875,22.833448,,,,,16.290953,64.25,11.854226,1.75,,3.875
2000-01-31,,6.09494212,47.0,26.875,0.15277664,26.305819,11.247994,10.625053,14.90625,2.273438,16.0,,5.078125,47.75,22.333445,,,,,16.599555,54.875,11.708392,1.71875,,3.78125
2000-02-01,,6.26281129,48.125,26.4375,0.15972099,26.472487,11.310949,10.458386,14.90625,2.246094,15.5625,,4.851563,48.0,22.416779,,,,,16.404648,55.9375,11.645892,1.8125,,3.859375
2000-02-02,,6.40485443,50.75,26.625,0.15972099,26.264152,11.520799,10.66672,14.4375,2.207031,15.75,,4.765625,48.3125,22.104277,,,,,16.469617,61.9375,11.708392,1.9375,,3.8125
2000-02-03,,6.39194142,48.21875,27.1875,0.15538048,28.889178,11.562769,10.583386,14.75,2.214844,16.625,,4.734375,46.625,22.416779,,,,,16.502101,72.5,11.833393,1.9375,,3.90625
2000-02-04,,6.39194142,47.125,26.9375,0.16319316,29.416961,11.60474,10.750054,14.53125,2.171875,16.5,,4.734375,43.875,21.541774,,,,,16.502101,67.5,11.729225,1.8125,,3.914063
2000-02-07,,6.39194142,48.0,26.375,0.16666533,29.889188,12.318232,10.791721,14.53125,2.125,16.625,,4.640625,42.6875,20.791771,,,,,16.388406,70.0,11.708392,1.75,,3.921875
2000-02-08,,6.23698526,47.75,25.8125,0.17013751,30.250303,12.087396,10.791721,14.5625,2.058594,16.6875,,4.75,45.0,20.166768,,,,,16.355921,68.5,11.708392,1.734375,,3.8125
2000-02-09,,6.18533321,46.0625,24.875,0.18055419,29.972522,12.108381,10.66672,14.65625,2.070313,16.625,,4.796875,44.8125,19.875099,,,,,16.339679,79.5,11.604225,1.671875,,3.835938
2000-02-10,,6.01746404,44.75,24.3125,0.19444289,29.916966,12.045426,10.500052,14.875,2.035156,16.0,,4.679688,41.875,19.875099,,,,,15.738717,95.046875,11.437557,1.640625,,3.828125
2000-02-11,,5.92707295,49.1875,23.875,0.18749854,29.00029,11.541784,10.291718,15.09375,2.019531,16.0,,4.484375,40.5,20.083434,,,,,15.39763,91.28125,11.458391,1.578125,,3.78125
2000-02-14,,5.84959487,51.0,23.75,0.22222044,29.653074,12.045426,10.250051,15.21875,2.035156,15.8125,,4.445313,40.9375,18.875094,,,,,15.527568,93.46875,11.250056,1.6875,,3.726563
2000-02-15,,5.88833391,49.96875,24.25,0.22222044,29.722519,11.961486,10.333385,15.6875,2.003906,15.75,,4.460938,41.0,18.458426,,,,,15.365146,97.71875,11.291723,1.75,,3.726563
2000-02-16,,5.90124693,48.0625,23.6875,0.2152761,30.944754,12.129366,10.708387,15.5625,1.972656,15.75,,4.5,40.625,18.541759,,,,,15.040301,108.5,11.354223,1.65625,,3.695313
2000-02-17,,5.90124693,51.75,23.6875,0.21874827,26.944714,11.919516,10.916721,15.46875,1.984375,15.8125,,4.546875,40.8125,18.583426,,,,,14.991574,138.0625,11.458391,1.640625,,3.742188
2000-02-18,,5.78502981,48.5,22.5625,0.2152761,26.833602,12.066411,10.791721,15.125,1.851563,15.8125,,4.5,39.0,19.000095,,,,,14.52055,133.46875,11.312557,1.578125,,3.742188
2000-02-22,,5.95289898,47.0,22.9375,0.20138724,25.083584,12.297247,10.958388,15.0,1.890625,16.0,,4.484375,39.3125,19.000095,,,,,14.81291,112.53125,11.229223,1.59375,,3.742188
2000-02-23,,5.72046474,46.28125,22.5,0.18749854,27.833612,12.339217,11.791726,14.75,1.871094,15.8125,,4.421875,39.5625,18.875094,,,,,14.731699,126.0,11.145889,1.703125,,3.796875
2000-02-24,,5.72046474,46.28125,22.125,0.18749854,28.166948,11.625725,11.625058,14.53125,1.792969,15.5625,,4.375,38.8125,18.500093,,,,,14.325643,131.0,11.187556,1.640625,,3.820313
2000-02-25,,5.66881269,47.59375,22.3125,0.19444289,28.014169,11.562769,12.083394,14.21875,1.765625,15.5,,4.34375,37.3125,18.375092,,,,,14.08201,140.25,11.020888,1.640625,,3.640625
2000-02-28,,5.65589968,46.75,22.4375,0.20138724,28.333617,11.478829,11.791726,14.1875,1.757813,15.8125,,4.234375,39.0,19.458431,,,,,14.260674,136.90625,11.062555,1.640625,,3.53125
2000-02-29,,5.79794282,45.0,21.8125,0.19444289,29.583629,11.541784,12.291728,14.0625,1.675781,15.4375,,4.171875,40.4375,20.083434,,,,,14.163221,137.78125,11.479224,1.71875,,3.390625
