datetime,CVX,KO,AMD,GE,TMUS,CSCO,WFC,CRM,PM,IBM,UNH,MS,INTU,GS,LIN,ABT,MCD,AXP,DIS,RTX,NOW,MRK,CAT,T,PEP
2013-07-10 17:30:00,122.89999,40.67999,3.98,112.65081591,24.42,25.41,42.07001,39.74001,88.42999,183.630279,67.69,25.34,63.36,155.83,117.16,34.74001,99.98,76.33,64.91,57.678003,43.47,45.731069,84.96001,26.711523,82.99001
2013-07-11 17:30:00,123.77,41.03,4.45,114.56506656,24.96001,25.87,41.89,41.52,90.34,184.155619,68.36,25.55,64.38,157.71001,117.39,35.37,100.78999,76.94,66.58,58.798657,44.42999,46.064793,86.7,27.073815,84.55
2013-07-12 17:30:00,124.06,41.03,4.32,113.70362781,24.94,25.94,42.63,42.42999,89.7,183.458359,68.0,26.13,64.72,160.11,117.09,35.32001,101.58,78.33,66.98,58.881231,45.46001,46.284094,87.17,27.028529,84.32001
2013-07-15 17:30:00,124.67999,41.00999,4.4,113.08155921,25.34,25.92999,43.35001,41.98,89.61,185.301816,67.62,26.69,64.83,163.0,116.47,35.48,100.75,77.85001,65.92999,59.123061,45.25999,46.265033,87.39999,26.832287,84.72
2013-07-16 17:30:00,124.12,40.23,4.43,112.12440956,24.37,25.71001,43.02,41.84,89.95,185.158551,66.91,26.38,64.88,160.24001,116.03,35.7,100.88,78.27,65.03,58.975608,43.99001,45.988511,88.17,27.081363,84.02
2013-07-17 17:30:00,124.35001,40.84,4.38,112.65081591,24.5,25.72,43.50999,42.71001,89.71001,185.827156,66.23,26.53999,65.00999,161.5,116.46001,35.82001,100.10001,76.8,65.36,59.488741,43.73,45.893158,86.67,27.141753,85.24001
2013-07-18 17:30:00,125.47,40.81,4.64,113.08155921,24.55,25.86,44.41,41.89999,89.25,189.11293,70.55,27.7,64.87,164.06,116.7,35.7,100.17999,74.00999,65.82001,59.771852,44.84,45.197075,85.72,26.975702,86.8
2013-07-19 17:30:00,126.91,41.09,4.03,118.29776366,24.56,25.82001,44.45,42.5,88.61,184.862431,71.45,27.60001,64.08,164.36,117.14,35.87,100.27,74.06,65.16,60.444241,43.89,45.56895,85.64999,27.028529,86.41
2013-07-22 17:30:00,127.03,40.84,3.9,118.96773436,24.50999,25.72,44.63,42.03999,89.23,185.387781,72.17999,27.61,64.41,166.25,117.00999,35.8,97.58,74.72,64.39999,60.22601,43.83,45.502213,86.0,26.85493,86.39999
2013-07-23 17:30:00,127.25999,40.96001,3.66,118.24995646,24.22,25.56,44.57001,42.53999,88.78,186.237877,72.69,27.81,63.77,166.25999,117.0,36.67999,96.75999,74.41,64.45,62.001353,43.52,45.702444,85.52,27.028529,86.2
2013-07-24 17:30:00,126.37,40.86,3.63,117.81921236,24.21001,25.59,44.31,42.00999,88.53999,187.794794,72.53,27.73,63.11,165.03999,118.06,36.45,96.66,75.36,64.64,61.924683,44.53999,45.549889,83.44,26.719063,85.64
2013-07-25 17:30:00,127.75999,40.84,3.7,118.15419771,24.41,25.5,43.64999,43.22,89.22,188.377444,72.62,27.75999,63.17,165.91,119.2,36.58,97.49001,75.77,64.55,61.806708,45.38,45.931299,82.14,26.764365,85.55
2013-07-26 17:30:00,127.56,40.64,3.82,117.96272966,24.17,25.496,43.50999,43.22,88.88,188.501625,72.21001,27.7,63.92,165.25999,119.0,36.78,98.03,75.34,64.98,61.912881,44.14,46.236437,82.06,26.870033,85.31
2013-07-29 17:30:00,126.17,40.28,3.75,117.19714456,23.94,25.33,43.25,43.31,88.67,187.412738,72.78999,27.31,63.53999,163.17,119.46001,36.74001,97.87,75.06,64.61,61.971868,43.75,46.093399,83.02,27.081363,85.25
2013-07-30 17:30:00,125.78,40.32001,3.82,117.14924166,23.78,25.67,43.25999,43.99001,89.17,187.221686,72.27,27.07001,63.34,162.42999,120.67999,36.88,98.37,75.19,64.17999,62.266775,43.21001,45.816876,83.19,26.734166,85.11
2013-07-31 17:30:00,125.89,40.08,3.77,116.62283531,24.11,25.59,43.5,43.75,89.17999,186.295177,72.85001,27.21001,63.92,164.03,120.17,36.63,98.08,73.77,64.64999,62.266775,43.58,45.931299,82.91,26.62095,83.53999
2013-08-01 17:30:00,126.44,40.57001,3.81,117.81921236,24.23,25.89101,44.25999,45.14,89.71001,187.030663,73.16,27.92,64.49001,167.49001,120.03999,36.84,99.0,75.63,65.36,63.216366,46.39999,46.322245,84.44,26.960599,84.2
2013-08-02 17:30:00,124.95,40.22,3.8,118.20205276,24.72,26.19,44.49001,45.52,89.59,186.409806,72.25999,27.85001,63.89,167.62,120.31,36.75,99.2,75.69,66.50999,63.564363,45.62,46.284094,84.3,26.998338,84.28999
2013-08-05 17:30:00,123.99001,40.28999,3.82,117.34066186,24.7,26.31,44.34,45.69,89.22,186.734562,73.34,27.85001,63.92,168.32001,120.10001,36.45,99.31,75.92999,66.02,62.897872,44.00999,46.274568,83.56,26.92286,84.48
2013-08-06 17:30:00,123.14,40.37,3.72,116.33570501,24.06,26.21001,44.03,45.42,88.77,182.426782,73.24001,27.31,63.64999,164.78,120.48,36.10001,98.69,75.81,67.05,62.048538,42.3,46.188751,82.53,26.779452,85.05
2013-08-07 17:30:00,123.33,40.14999,3.69,116.47927016,24.00999,26.12,43.27,44.92,88.21001,180.105724,72.92,27.07001,64.12,163.45,120.35001,35.92999,98.33,75.14,65.91,62.538084,41.64,46.293639,82.42999,26.862478,84.75999
2013-08-08 17:30:00,123.07001,40.2,3.71,116.43141511,25.0,26.25999,43.22,45.24001,89.36,179.503961,73.17999,26.92,64.2,162.84,121.31,35.92,98.03999,76.19,65.75,62.673736,42.67999,46.217357,83.96001,26.636037,84.67999
2013-08-09 17:30:00,122.5,40.16,3.65,116.04857471,25.23,26.05299,43.23,45.21001,88.7,179.398912,72.92999,26.75999,64.45,162.13,121.06,35.89,97.62,75.5,64.73,62.29626,42.49001,46.141075,84.50999,26.266205,84.34
2013-08-12 17:30:00,121.8,39.83,3.65,116.14428481,25.00999,26.34,43.2,45.39,88.3,180.611961,72.39,26.62,64.67,161.69,119.82001,35.89999,97.03999,75.49001,63.92999,62.249069,42.06,46.217357,86.32001,26.356778,83.81
2013-08-13 17:30:00,122.5,39.64999,3.69,115.80929866,25.00999,26.3205,43.32001,45.07001,88.33,179.972001,73.35001,26.96001,65.0,163.71001,120.27,35.94,96.45,76.23,63.98,62.992242,41.59,46.179206,86.57001,26.205823,83.39
2013-08-14 17:30:00,122.05,39.53,3.82,115.18723086,24.39999,26.377,43.10001,44.66,88.17999,179.121905,72.49001,26.78999,64.77,163.34,119.23,35.61,96.11,75.88,63.96001,61.965964,43.50999,46.312719,85.82001,26.243562,82.75
2013-08-15 17:30:00,120.25,39.09,3.69,114.85219766,24.14,24.485,42.99001,43.60001,87.14,177.45991,71.39999,26.36,63.83,160.75,118.24001,35.03,95.39,74.88,62.38,60.745053,43.61,45.740594,85.86,25.926563,80.91
2013-08-16 17:30:00,119.88,39.05,3.66,114.61292161,23.85001,24.27,42.75,43.83,85.75,177.030096,71.42999,26.47,64.24001,160.66,117.89,34.97,95.03,75.17,62.17,60.79813,44.47,45.483143,85.16,25.798236,80.17999
2013-08-19 17:30:00,118.66,38.78,3.6,114.13441896,23.33,24.27,42.49001,43.44,85.16,175.969864,71.71001,25.81,63.42,158.63,117.24001,34.88,95.48,74.34,61.83,60.532713,43.88,45.36872,84.2,25.503873,80.88
2013-08-20 17:30:00,118.28999,38.64999,3.63,113.51225546,23.49001,24.32001,42.59,43.39,84.21001,176.285068,72.46001,26.31,63.14,159.56,117.47,34.71001,95.5,74.27,61.88,60.39705,44.48,45.349649,83.86,25.564263,80.28999
2013-08-21 17:30:00,117.7,38.28,3.61,112.98584911,23.28999,24.07001,42.36,43.5,83.77,176.571617,71.85001,26.00999,63.02,157.11,117.52,34.64,95.11,73.44,61.14,59.984185,45.46001,45.254306,82.94,25.2699,79.08
2013-08-22 17:30:00,118.28999,38.31,3.63,113.79938576,23.63,24.00999,42.48,43.75,84.17,176.886821,71.97,26.22,63.61,159.41,118.21001,34.67,95.46001,73.86,61.64,60.727358,45.56,45.58803,84.17,25.526532,79.25
2013-08-23 17:30:00,119.53,38.52,3.65,113.79938576,23.89,23.86,42.75999,43.59,85.37,177.106509,72.53999,26.32001,64.17999,158.64999,118.71001,34.84,95.13,73.64999,61.73,60.632982,45.74001,45.511748,83.89,25.881261,79.85001
2013-08-26 17:30:00,118.84,38.12,3.58,112.98584911,23.83,23.83,42.39,43.39999,84.41,176.457007,72.38,26.38,64.32001,157.89999,117.94,34.52,95.31,73.61,61.35001,60.338074,47.35001,45.40686,83.56,25.526532,79.69
2013-08-27 17:30:00,118.81,38.14999,3.39,110.92803251,23.58,23.485,41.11,42.46001,84.11,174.546679,71.52,25.45,63.71001,153.23,116.83,34.00999,94.84,71.91,60.69,58.946111,46.08,44.920563,82.7,25.428403,79.06
2013-08-28 17:30:00,121.81,38.35001,3.42,111.02379046,23.14,23.44501,41.25,42.78,82.95,173.992674,71.53999,25.58,63.39999,152.97,116.41,33.75,96.08,72.00999,60.81,58.969704,46.42999,44.901492,82.45,25.345378,79.37
2013-08-29 17:30:00,120.37,38.10001,3.38,110.59309501,23.24001,23.45,41.25,43.64999,83.88,174.451153,72.44,25.91,63.59,153.63,116.25,33.73,94.86,72.22,61.08,59.252821,47.0,44.911037,82.53,25.398205,79.33
2013-08-30 17:30:00,120.42999,38.17999,3.27,110.73666016,23.35001,23.31,41.08,49.13,83.44,174.097742,71.74001,25.75999,63.53,152.13,117.39999,33.33,94.36,71.91,60.83,59.040487,46.88,45.092188,82.53999,25.534072,79.73
2013-09-03 17:30:00,120.55,37.89999,3.27,110.35381976,24.03999,23.48,41.39,49.58,83.39999,175.711979,72.56,26.27,63.75,154.75999,117.47,32.92999,94.52,72.42999,60.92999,60.550408,46.89999,45.015925,82.50999,25.149144,80.2
2013-09-04 17:30:00,120.86,38.53999,3.31,110.88022531,24.64,23.77,41.5,48.77,83.85001,174.919183,73.35001,26.50999,64.16,155.74001,117.78999,33.46001,95.16,73.14,61.11,60.963278,47.2,45.464062,83.53999,25.46615,79.53
2013-09-05 17:30:00,121.37,38.24001,3.41,110.83237026,24.58,23.69,41.82001,48.60001,84.10001,175.893441,74.03999,26.64999,64.17999,156.17,117.92,33.74001,95.66,73.8,61.3,61.152013,47.60001,45.301963,82.95,25.164232,79.07001
2013-09-06 17:30:00,121.21001,38.35001,3.57,110.83237026,24.53,23.55,41.42999,48.47,84.19,174.823667,74.06,26.81,64.45,156.66,118.11,33.5,96.25999,73.35001,61.39,60.886602,46.95,45.282912,83.39,25.217066,79.25999
2013-09-09 17:30:00,122.22,38.52,3.69,111.93303721,24.74001,23.92,41.72,49.2,84.50999,176.686237,74.25,27.44,65.45,159.49001,119.25,33.8,96.45,73.66,61.59,61.623871,49.14,45.521293,85.59,25.383117,79.38
2013-09-10 17:30:00,123.00999,38.63,3.87,114.23008121,25.25999,24.155,42.45,50.02,84.23,178.233612,74.63,28.03999,66.32001,165.14,119.92999,34.09,96.89,74.60001,62.83,62.673736,49.88,45.750129,86.61,25.639741,79.42999
2013-09-11 17:30:00,123.92,38.78,3.82,115.28289311,25.55,24.375,42.5,49.88,86.56,182.149775,75.17999,28.25,66.32001,165.06,121.10001,34.75,97.46001,75.17999,63.94,63.599751,49.89,45.902694,87.13,25.639741,79.85001
2013-09-12 17:30:00,123.89,38.44,3.75,114.13441896,25.44,24.28999,42.25999,49.96001,86.28,182.17843,74.74001,28.02,65.45,163.35001,120.24001,34.75999,97.17999,75.28999,65.49001,63.599751,49.45,45.626181,86.84,25.945425,79.87
2013-09-13 17:30:00,124.14,38.69,3.83,113.79938576,24.71001,24.32001,42.19,49.64,87.78,183.553866,74.48,28.13,65.95,164.0,120.47,34.87,97.35001,75.3,66.69,63.930048,48.78999,45.56895,87.00999,25.90392,80.32001
2013-09-16 17:30:00,124.08,38.86,3.82,115.52216836,24.67,24.38,42.89,49.64999,87.85001,184.489917,75.12,28.73,65.91,167.03,122.21001,35.00999,97.71001,75.60001,66.94,64.702705,48.75,45.95037,87.17999,26.092614,81.02
2013-09-17 17:30:00,124.34,38.78999,3.85,117.00567571,25.09,24.37,42.85001,49.89999,88.22,183.544314,74.31,29.00999,66.3,167.42,121.39,34.97,97.92,76.92,66.98,65.109678,49.34,45.778726,87.07001,26.228466,81.66
2013-09-18 17:30:00,125.82001,39.59,3.93,118.96773436,25.2,24.795,43.31,52.49001,89.95,185.702985,73.03999,29.02,66.08099,168.06,123.73,35.64999,98.7,77.64,67.11,65.475357,51.22,46.1506,87.84,26.379421,82.88
2013-09-19 17:30:00,125.44,39.31,3.95,117.05357941,25.06,24.61501,42.96001,53.38,90.53999,184.719166,70.84,28.60001,66.42,167.78,122.78,35.34,97.92,77.57001,65.72,66.05928,51.57001,46.012349,87.75,26.273753,81.82001
2013-09-20 17:30:00,124.92,39.39999,3.83,114.90000486,24.97,24.50999,42.85001,52.75999,90.47,181.500263,70.57001,28.19,66.84,169.75,121.73,35.28999,96.89999,77.32001,65.00999,64.631928,52.23,45.778726,84.75,25.900138,81.74001
2013-09-23 17:30:00,125.52,38.63,3.79,116.19213986,24.92,24.27499,42.31,52.35001,89.75,182.426782,71.82001,27.22,66.41,165.25,120.85001,35.12,97.28,76.44,64.75,64.537557,51.82001,45.464062,85.03,25.828435,81.02
2013-09-24 17:30:00,124.49001,38.53,3.8,116.38360791,25.44,24.14,41.73,52.14,87.41,181.452505,72.32001,27.27,65.96001,162.97,120.50999,34.36,97.78,76.07001,64.32001,64.87965,52.59,45.321043,85.11,25.730314,80.53999
2013-09-25 17:30:00,124.07001,38.33,3.91,115.95286461,26.08,24.42999,41.81,52.47,86.91,180.974923,71.98,27.22,66.25999,162.31,119.52,33.67,97.62,75.99001,64.45,64.443181,52.35001,45.454537,84.5,25.700123,80.21001
2013-09-26 17:30:00,123.49001,38.74001,3.89,116.04857471,26.12,23.77,41.61,53.32001,87.69,181.691296,72.16,27.14999,66.36,162.28999,120.19,33.66,98.19,76.32001,65.24001,64.679113,52.39,45.464062,84.2,25.835982,80.53999
2013-09-27 17:30:00,122.64,38.39999,3.86,115.09147291,26.07001,23.33,41.59,52.42999,87.33,178.539255,71.99001,27.08,66.50999,159.85001,119.86,33.14,97.12,75.89,65.19,64.502168,52.52,45.56895,83.8,25.647288,80.2
2013-09-30 17:30:00,121.5,37.88,3.81,114.32579131,25.97,23.431,41.32001,51.91,86.59,176.87726,71.61,26.95,66.31,158.21001,120.21001,33.19,96.21001,75.52,64.49001,63.593859,51.95,45.396362,83.39999,25.526532,79.5
2013-10-01 17:30:00,121.32001,37.95,3.86,115.66573351,26.44,23.24001,41.49001,52.63,87.37,178.023466,72.58,27.14,66.45,159.0,120.83,33.78,96.13,75.92999,64.83,63.334335,51.49001,46.474818,83.75999,25.707671,79.82001
2013-10-02 17:30:00,120.83,37.42999,3.9,116.43141511,26.61,23.32001,41.25999,53.14999,87.72,176.667143,72.57001,27.12,66.45,158.67,121.42999,33.89999,95.28,74.58,64.88,61.918779,52.27,46.122004,84.07001,25.617097,79.56
2013-10-03 17:30:00,118.25,37.16,3.9,115.33079601,26.48,23.005,41.0,52.0,87.49001,175.616453,72.52,26.85001,65.83,156.85001,120.10001,33.28999,94.67,74.02,64.02,61.157917,52.14999,46.112469,83.97,25.390665,79.44
2013-10-04 17:30:00,118.13,37.2,3.91,115.09147291,26.38,23.02,41.3,52.83,87.03999,175.845702,72.99001,26.99001,66.3,156.55,121.41,33.56,94.7,74.31,65.3,61.50001,54.42999,45.988511,84.2,25.47369,79.62
2013-10-07 17:30:00,117.87,37.05,3.86,114.56506656,25.95,22.89,40.62,52.16,86.58,173.84939,72.17,26.84,66.24001,154.25,119.78,33.5,94.36,72.94,64.59,61.358454,53.25,45.664312,83.53,25.662384,79.06
2013-10-08 17:30:00,116.73,37.28,3.72,113.27297941,25.82001,22.63499,40.24001,50.14,85.94,170.70691,71.48,26.55,65.39999,153.05,117.75,33.00999,93.94,72.22,64.0,60.609384,48.91,45.530819,82.85001,24.990633,78.92999
2013-10-09 17:30:00,116.13,37.08,3.65,112.79447676,25.36,22.5,40.36,49.91,84.16,173.190346,71.38,26.77,65.28999,154.44,119.02,33.17,93.27,72.22,63.59,60.656575,48.08,45.073127,83.52,25.47369,79.5
2013-10-10 17:30:00,116.38,37.78,3.79,116.04857471,25.97,23.00999,41.44,51.53999,86.16,176.485652,73.98,27.64,65.8,158.00999,121.31,33.64,94.44,74.66,65.58,62.473205,51.60001,45.282912,84.73,25.775593,80.69
2013-10-11 17:30:00,117.67,37.77,3.83,116.76635261,26.21001,23.28,41.42999,51.07001,85.03,177.81333,74.27,27.95,66.92999,160.0,121.71001,33.75999,94.74001,75.39999,66.21001,63.116097,51.59,45.092188,85.61,25.813339,80.83
2013-10-14 17:30:00,118.58,37.91,3.97,116.67069036,26.48,23.34,41.75,51.17,86.69,178.587013,74.72,28.17999,67.42999,159.46001,122.25,34.0,94.72,76.07001,66.83,63.051218,51.89999,44.577294,86.24001,25.602002,81.09
2013-10-15 17:30:00,118.14999,37.66,4.02,115.76144361,26.19,23.17999,41.53999,50.72,85.5,176.380584,73.87,27.99001,66.75999,157.63,121.10001,33.71001,93.8,75.25,66.44,62.402427,49.69,44.405669,85.75,25.443507,80.60001
2013-10-16 17:30:00,119.16,38.0,4.09,116.57498026,26.86,22.995,42.21001,52.58,86.09,178.357774,75.19,28.63,67.0,162.25,123.17,35.89999,95.22,76.32001,66.35001,62.774005,51.85001,44.977774,86.27,25.813339,82.27
2013-10-17 17:30:00,119.521,38.55,4.09,118.10629481,27.44,22.78101,42.67999,53.00999,86.89,166.991322,71.37,28.92999,68.0,158.32001,124.39999,37.17,95.47,80.23,66.42,63.711816,51.71001,44.920563,85.85001,25.994485,82.58
2013-10-18 17:30:00,119.64999,38.78,3.53,122.26973521,27.69,22.961,42.67999,54.10001,86.92999,165.9884,68.75999,29.69,68.74001,158.69,124.94,37.28999,95.2,80.52,67.14999,63.546674,51.83,44.4438,87.34,26.122797,83.00999
2013-10-21 17:30:00,119.82001,38.82001,3.37,125.09318476,27.36,22.92999,42.62,55.10001,86.85001,165.109649,68.2,29.42999,69.00999,159.77,124.78999,36.86,94.59,80.39999,67.61,63.47589,53.88,44.348438,87.7,26.583211,82.37
2013-10-22 17:30:00,120.64,39.09,3.18,124.51892416,27.47,22.64999,42.94,54.28,87.78,167.125045,68.86,29.46001,69.47,159.25,125.81,37.02,95.12,80.87,69.0,62.597066,54.08,44.310307,89.17,26.590758,83.44
2013-10-23 17:30:00,120.13,39.09,3.14,122.98756096,27.39999,22.255,42.75999,53.34,88.12,167.889176,68.00999,29.08,69.17999,157.74001,123.83,37.23,94.21001,80.63,68.12,62.750418,52.96001,44.396124,83.75999,26.62775,83.33
2013-10-24 17:30:00,120.56,38.8,3.23,124.13608296,27.58,22.3745,42.69,54.38,88.17999,169.828159,67.61,29.39,69.82001,159.96001,124.02,37.21001,94.67999,80.89999,69.05,63.145594,58.37,44.071926,84.53,26.137893,82.53999
2013-10-25 17:30:00,120.59,39.03,3.34,123.84895266,27.56,22.455,42.86,54.56,88.60001,168.920763,67.62,29.23,70.44,162.09,125.24001,37.25,94.78,82.61,69.25999,63.416909,56.69,44.377044,84.77,26.560567,83.35001
2013-10-28 17:30:00,120.91,39.61,3.32,124.85390951,27.44,22.55,42.83,53.49,89.9,169.398335,66.94,28.97,70.84,161.45,124.04,37.28,95.37,82.76,69.0,62.514492,54.84,43.242359,84.28,26.847382,84.61
2013-10-29 17:30:00,121.5,39.8,3.33,125.42817091,27.7,22.825,42.96,53.7,90.36,173.954468,68.08,29.36,71.48,162.11,124.66,37.28,96.05,83.66,68.92,62.768112,54.05,43.461669,84.07,27.375726,85.49
2013-10-30 17:30:00,120.3,39.62,3.3,126.19385172,27.82,22.705,43.1,52.79,89.34,172.072795,68.01,29.11,71.46,162.05,124.5,36.94,96.03,83.1,68.47,62.490899,54.1,43.137471,83.49,27.368178,84.72
2013-10-31 17:30:00,119.96,39.57,3.34,125.09318476,27.73,22.56,42.69,53.36,89.12,171.17494,68.26,28.73,71.41,160.86,124.71,36.55,96.52,81.8,68.59,62.667844,54.61,42.994442,83.36,27.322891,84.09
2013-11-01 17:30:00,118.01,39.61,3.31,127.00738836,27.89,22.565,42.67,53.96,89.76,171.194044,68.63,29.2,71.33,162.05,124.09,36.96,97.24,82.16,69.01,63.411011,53.81,43.127936,83.59,27.353082,84.56
2013-11-04 18:30:00,118.1,39.51,3.32,126.48098202,28.34,22.58,42.7,55.58,90.25,172.187414,68.95,29.34,71.41,163.16,123.73,36.98,97.31,81.93,68.81,63.688224,54.16,43.595163,83.89,27.511585,84.37
2013-11-05 18:30:00,118.45,39.5,3.33,126.43312697,28.12,23.065,42.63,55.69,90.13,169.875917,68.72,28.99,71.76,161.95,125.01,37.36,97.41,81.9,68.85,63.511279,55.36,43.251894,84.05,26.817191,84.62
2013-11-06 18:30:00,121.14,40.05,3.32,128.73017097,28.03,23.28,42.44,55.23,91.01,171.155837,70.29,29.13,72.24,163.52,125.89,37.56,97.9,82.12,69.0,64.095196,53.73,43.824009,84.22,27.036076,86.68
2013-11-07 18:30:00,119.91,39.83,3.28,127.29451867,26.56,23.11,41.71,54.35,89.97,171.92952,69.76,28.72,71.68,159.64,124.18,37.64,97.2,80.92,67.15,63.269455,51.79,43.690516,83.65,26.500185,85.3
2013-11-08 18:30:00,121.19,40.05,3.27,129.44799752,27.68,23.51,42.71,55.49,89.41,171.919968,70.5,29.44,72.48,163.17,124.49,38.12,97.01,81.78,68.58,64.024418,51.86,44.62497,84.24,26.545472,85.85
2013-11-11 18:30:00,121.08,39.87,3.34,129.25657732,26.97,23.445,42.75,56.12,89.73,174.680392,70.5,30.09,72.275,163.84,124.68,37.9,97.09,81.4,68.34,63.747205,51.96,44.815675,84.15,26.439803,85.45
2013-11-12 18:30:00,120.0,39.88,3.44,129.44799752,26.09,23.73,42.28,56.71,89.75,174.861873,69.95,29.76,72.41,162.89,124.05,37.47,97.66,81.03,67.77,63.375622,52.35,45.378255,83.85,26.545472,85.64
2013-11-13 18:30:00,120.09,40.12,3.54,129.92654802,26.05,23.995,42.76,57.21,90.62,175.320352,71.01,30.05,72.96,162.94,124.54,37.77,98.11,81.44,68.97,63.38152,53.54,45.139874,84.2,26.469994,85.95
2013-11-14 18:30:00,119.56,40.21,3.52,129.16086722,25.5,21.365,43.09,56.99,90.7,174.040432,71.44,30.34,73.16,163.2,125.62,37.76,97.56,81.89,70.02,64.106992,52.62,45.597565,83.76,26.537924,86.39
2013-11-15 18:30:00,120.06,40.22,3.5,130.16582407,26.05,21.535,43.54,57.31,91.36,174.976493,71.87,30.3,73.67,164.4,126.8,38.05,96.92,82.8,70.0,64.048011,53.1,45.835947,83.74,26.741714,86.03
2013-11-18 18:30:00,120.56,40.17,3.47,130.26153417,25.99,21.29,43.41,55.51,91.64,176.199103,71.68,30.33,73.41,165.68,126.29,37.94,97.65,82.34,69.5,64.366511,51.66,45.778735,84.04,26.870026,85.86
2013-11-19 18:30:00,122.06,40.14,3.42,129.35228742,26.1,21.42,43.56,52.74,91.47,176.944131,71.61,30.34,73.36,166.6,126.24,38.71,97.98,82.46,69.12,64.348817,51.85,45.835947,83.67,26.960599,85.29
2013-11-20 18:30:00,122.0,40.06,3.42,129.01730207,26.36,21.23,43.62,53.61,89.3,176.886821,71.98,30.27,73.14,165.0,124.5,38.18,97.54,82.25,69.23,64.189566,51.15,45.893158,82.68,26.71907,85.13
2013-11-21 18:30:00,123.46,40.43,3.37,128.77802602,26.78,21.47,44.08,54.44,86.6,175.874347,72.91,30.89,73.16,167.07,125.42,38.07,97.7,83.95,69.94,64.743993,52.84,46.360385,82.12,26.643593,85.62
2013-11-22 18:30:00,124.03,40.43,3.34,129.59156267,26.43,21.46,44.36,54.69,86.95,173.171233,73.74,31.34,72.03,168.1,126.57,38.25,98.27,83.85,70.2,64.997613,55.42,46.665513,82.88,26.734166,85.74
2013-11-25 18:30:00,123.74,40.37,3.39,127.91663511,26.12,21.27,44.48,52.75,86.29,170.917046,74.07,31.54,72.73,169.48,126.07,38.15,98.92,84.59,69.74,65.062493,52.61,47.352051,84.4,26.696427,85.37
2013-11-26 18:30:00,122.78,40.25,3.45,128.15591037,26.34,21.21,44.31,52.3,85.48,169.360129,74.52,31.39,72.84,168.04,126.07,38.07,98.2,85.09,71.18,65.434076,54.5,47.275769,84.36,26.628497,84.39
2013-11-27 18:30:00,122.42,40.19,3.56,128.39518562,26.06,21.27,44.27,52.71,85.5,170.945701,74.36,31.41,73.54,168.22,126.58,38.32,97.06,85.59,70.77,65.770271,53.76,47.514151,84.67,26.726618,84.42
2013-11-29 18:30:00,122.44,40.19,3.64,127.58164897,26.01,21.25,44.02,52.09,85.54,171.623868,74.48,31.3,74.23,168.94,126.26,38.19,97.37,85.8,70.54,65.386891,53.11,47.514151,84.6,26.575663,84.46
2013-12-02 18:30:00,122.34,40.08,3.66,127.58164897,26.49,21.09,44.18,51.56,85.07,169.522507,74.16,31.43,74.23,169.72,124.78,38.14,96.51,85.29,70.91,65.062493,52.34,47.847885,84.25,26.266205,83.7
2013-12-03 18:30:00,122.52,40.35,3.62,127.10309847,26.98,21.26,43.73,51.63,85.76,168.185277,73.73,30.97,74.36,168.05,124.24,37.6,96.38,84.61,69.9,64.696807,51.98,47.447404,83.87,26.220918,83.8
2013-12-04 18:30:00,121.77,40.37,3.57,127.48593887,26.92,21.249,43.75,52.27,85.91,167.860521,73.65,31.13,74.34,168.7,123.62,37.36,95.71,84.5,69.97,64.254446,53.2,47.018318,83.97,26.11525,82.65
2013-12-05 18:30:00,121.1,39.83,3.64,126.57669291,26.3,20.91,43.25,53.05,85.51,168.185277,72.75,30.21,74.01,165.56,122.49,36.92,95.43,84.54,70.23,64.319326,53.49,46.541555,84.41,25.851078,81.9
2013-12-06 18:30:00,122.29,40.46,3.66,128.92159117,26.33,21.28,44.11,53.88,85.83,169.703988,73.5,30.46,74.91,167.21,125.46,37.53,96.8,85.93,71.46,65.540243,52.71,47.0946,85.5,26.062415,83.15
2013-12-09 18:30:00,123.34,40.4,3.63,130.11796902,26.61,21.22,44.32,53.68,86.35,169.503403,73.72,30.39,74.4,167.67,125.41,37.2,95.72,85.75,71.11,65.575632,51.63,47.256699,86.09,26.183179,82.69
2013-12-10 18:30:00,123.66,39.85,3.72,129.87869297,26.26,21.21,44.11,53.72,85.79,169.178648,74.05,30.77,75.0,169.73,125.94,37.11,95.43,85.29,71.57,65.457669,50.86,47.132741,86.42,25.964294,82.4
2013-12-11 18:30:00,122.1,40.13,3.68,127.19880857,26.06,20.88,43.52,51.43,85.92,167.344733,72.14,30.12,74.53,167.6,124.12,36.58,95.26,83.9,70.52,64.089298,49.35,46.675049,85.28,25.624645,82.67
2013-12-12 18:30:00,120.99,39.21,3.69,127.00738836,25.44,20.51,43.5,50.98,85.32,165.596783,71.01,30.48,74.23,168.33,124.68,36.29,94.1,83.3,69.63,63.753103,49.0,46.074328,85.57,25.579359,81.28
2013-12-13 18:30:00,119.9,39.23,3.69,128.44304067,27.64,20.24,43.73,51.13,85.24,165.052339,70.48,31.09,75.02,168.39,124.25,36.4,94.44,83.68,69.62,63.31664,50.53,46.13154,86.05,25.549168,80.93
2013-12-16 18:30:00,120.22,39.27,3.59,129.11301217,26.39,20.68,43.98,51.16,84.75,169.875917,71.06,30.92,74.865,170.95,125.02,36.53,95.45,84.52,70.51,64.012622,51.37,45.855017,87.38,25.7756,81.0
