datetime,VLO,F,PEG,OXY,FANG,DHI,MSCI,FIS,KMB,KVUE,XEL,VRSK,AME,TTD,TTWO,RMD,YUM,CSGP,CCL,ROK,ETR,CHTR,SYY,MCHP,CAH
2010-01-07,17.310313,11.66,32.97,79.493855,,12.27,33.38,24.56,60.488726,,20.78,30.39,17.142398,,10.39,26.129995,24.958372,4.242,32.14,48.78,40.14,38.70825,28.09,14.165,31.7
2010-01-08,17.07281,11.69,32.88,80.309226,,12.17,34.5,24.05,60.10535,,20.78999,30.0,17.475735,,10.42,26.115,24.965555,4.234,33.22,49.46001,39.754995,37.049325,27.91,14.25,31.60001
2010-01-11,16.908376,12.11,33.03999,79.580198,,12.24,34.21001,23.92999,60.028663,,20.99001,29.92999,17.577954,,10.68,26.42,25.396994,4.236,33.42,49.0,40.525,37.049325,27.85001,14.230005,32.02
2010-01-12,16.634352,11.87,32.83,76.894261,,12.21,33.23,23.85001,60.402464,,21.24001,30.16,17.217954,,10.19,25.72,25.878761,4.172,32.88,48.22,40.86,37.049325,27.7,13.995005,31.83
2010-01-13,16.497322,11.68,33.05,76.385853,,12.42,33.35001,24.25,60.977543,,21.57001,30.14999,17.266844,,10.36,26.1,25.806848,4.152,34.05,48.45,41.44,36.219863,28.0,14.115,32.00999
2010-01-14,16.689152,11.76,32.82001,76.980594,,12.25,33.10001,24.35001,60.402464,,21.61,29.91,17.271284,,10.15,26.28,26.087279,4.249001,35.07001,48.60001,41.4,36.219863,28.17999,14.015,32.62
2010-01-15,17.145888,11.6,32.62,75.704779,,12.14,32.14,23.99001,59.635692,,21.41,28.95,17.084615,,10.08,26.08,25.648656,4.142,34.23,47.69,40.925005,35.666887,28.13,13.695,32.34
2010-01-19,17.237236,11.75,32.92,76.126853,,12.33,32.5,24.41,60.191602,,21.60001,27.95,17.191279,,9.95,26.46,25.634268,4.195,35.00999,49.17,41.08,35.3904,28.39,13.879995,33.08
2010-01-20,17.465604,11.51,32.23,75.023714,,12.13,32.08,24.25,59.511092,,21.53999,27.99001,17.031286,,9.73,26.464995,25.274741,4.092999,34.31,48.36,40.53,35.113913,28.42999,13.75,32.82001
2010-01-21,17.264631,11.18,31.75,72.913323,,11.55,31.07001,24.34,58.571796,,21.37,28.03999,16.977948,,9.37,25.97,25.145318,4.102,34.21001,47.67999,39.875,34.948031,27.8,13.615,32.03
2010-01-22,16.60693,10.52,31.24001,72.999676,,11.2,30.45,23.96001,57.728347,,20.84,28.00999,16.609055,,9.29,25.985,24.656354,4.061,33.3,46.02,39.269995,34.837425,27.47,13.105005,31.97
2010-01-25,16.762239,11.03,31.44,74.486509,,11.37,30.39,24.07001,57.939209,,20.78999,27.95,16.502387,,9.12,26.515,24.649171,4.103999,33.56,46.63,39.365,34.560937,27.75999,13.22,32.21001
2010-01-26,17.374256,11.19,31.28999,73.536852,,11.29,29.47,24.00999,57.613331,,20.8,28.35001,16.293496,,9.2,26.735,24.685124,4.066,33.74001,46.16,39.655,34.007963,27.60001,13.214995,32.39
2010-01-27,17.07281,11.55,30.86,73.316213,,11.67,29.89999,24.22,57.028668,,20.94,28.89999,16.08905,,9.33,26.335,25.03027,4.1,33.88,50.84,39.36,34.007963,27.61,13.32,31.31
2010-01-28,16.835298,11.41,30.57001,74.34263,,11.79,29.69,23.75,56.654866,,20.86,28.77,16.204611,,9.28,26.050005,24.692314,4.062,34.41,49.94,38.550005,34.007963,27.53999,13.195,32.91
2010-01-29,16.826173,10.84,30.59,75.148408,,11.79,29.56,23.56,56.923236,,20.78,28.12,16.195718,,9.28,25.57,24.598845,4.038,33.33,48.24001,38.155,33.875249,27.99001,12.905,33.07001
2010-02-01,17.502143,11.12,30.63,76.577705,,11.91,29.91,23.75999,57.038243,,20.85001,28.41,16.337937,,9.34,25.735,25.468893,4.002,34.14,49.75,38.615,33.731475,28.37,13.254995,33.66
2010-02-02,17.593481,11.39,30.89,77.489002,,13.21,29.74001,23.95,58.159647,,21.17,27.96001,16.573495,,9.34,26.105005,25.756521,3.903999,34.59,49.67999,39.39,33.731475,28.16,13.28,34.25
2010-02-03,17.301179,11.64,30.55,76.865483,,13.25,29.45,23.99001,57.881701,,20.92,27.99001,16.533499,,9.6,26.08,25.411368,3.905,34.59,49.23,39.870005,32.902012,27.8,13.46,33.71001
2010-02-04,16.542996,11.06,29.64,73.325815,,13.21,28.59,23.53999,56.769882,,20.23,27.75,16.071272,,9.2525,25.464995,24.016396,3.822,32.89999,47.91,38.555,33.454987,27.28999,12.975,32.60001
2010-02-05,16.58867,10.91,29.52,73.584824,,12.67,28.78,23.03999,56.511106,,20.13,27.7,16.129046,,9.29,27.449995,23.714401,3.85,32.53,48.50999,38.545,33.731475,27.21001,13.14,32.47
2010-02-08,16.305502,10.97,29.48,73.191518,,12.92,27.88,22.92,56.501512,,20.03999,27.63,16.124606,,9.45,27.42,23.527447,3.845,33.16,47.71001,38.144995,33.012619,27.0,13.14,32.25999
2010-02-09,16.53387,11.15,29.89,74.735927,,12.98,28.36,22.78,57.143683,,20.2,27.84,16.342386,,9.52,27.135,23.779123,3.864999,32.8,49.5,38.129995,32.95731,27.33,13.205,32.64
2010-02-10,16.442514,10.94,29.92999,75.196371,,12.85,28.53,22.28,56.482333,,20.06,27.84,16.311274,,9.71,27.14,23.843831,3.877,32.61,49.71001,38.335,32.902012,27.42,13.33,32.16
2010-02-11,16.442514,11.18,30.53,77.182048,,13.12,29.2,22.47,56.731543,,20.28999,28.02,16.555721,,9.86,27.75,24.009213,3.945,33.17999,50.72,38.775,32.890964,27.59,13.595,33.25
2010-02-12,16.168472,11.12,30.17,76.548927,,13.07,29.17,22.36,56.41525,,20.23,28.31,16.733496,,9.65,27.99,23.987641,3.902,32.82001,51.42999,38.57,32.890964,27.53999,13.615,33.38
2010-02-16,16.41511,11.32,30.75999,77.872696,,13.22,29.58,22.52,56.798626,,20.60001,28.25,16.902391,,9.75,27.725,24.160222,3.95,33.48,52.83,39.495005,32.890964,28.17999,13.6,33.53999
2010-02-17,16.278098,11.49,30.74001,77.642484,,13.12,29.08,22.61,56.884907,,20.55,27.94,16.871284,,9.66,27.894995,24.203358,3.985001,34.00999,53.09,39.129995,32.890964,28.47,13.53,33.75
2010-02-18,16.159337,11.38,30.85001,77.690456,,12.78,28.7,22.61,57.891276,,20.84,28.0,17.053504,,9.64,28.714995,24.210548,4.006,33.78,53.78,39.019995,32.846715,28.50999,13.635,33.77
2010-02-19,16.342032,11.29,31.17999,78.189252,,12.95,29.28999,22.67999,57.747516,,21.08,28.00999,17.25351,,9.5,28.735,24.296827,4.017999,33.89,54.31,39.375,32.846715,29.14,13.705,33.83
2010-02-22,16.24155,11.21,30.57001,76.750362,,12.92,29.36,22.64999,57.412044,,21.03999,28.24001,17.275728,,9.24,28.975,24.217732,4.064999,34.11,54.03999,38.86,32.846715,29.0,13.54,33.67
2010-02-23,15.967508,11.6,30.16,75.791103,,12.57,29.46001,22.60001,57.872117,,20.98,28.00999,16.955721,,9.32,28.47,24.145833,3.983,33.67,53.25,38.699995,32.625525,28.92,13.44,32.99001
2010-02-24,16.077134,11.73,30.17,76.309113,,12.34,29.96001,22.88,57.79544,,21.03,27.96001,16.977948,,9.22,28.76,24.239318,3.982001,35.8,53.78,38.365,32.625525,28.97,13.644995,33.25999
2010-02-25,15.940104,11.78,29.92,75.810297,,12.35,29.84,22.8,57.891276,,20.97,27.98,17.244617,,9.28,28.769995,24.23212,3.947,35.66,53.52,38.26,32.625525,29.21001,13.56,33.61
2010-02-26,16.004047,11.74,29.72,76.5969,,12.36,29.98,22.53999,58.217174,,20.81,28.3,17.35128,,9.62,28.54,24.246501,3.935001,35.96001,54.09,37.985,32.902012,28.89999,13.53,33.97
2010-03-01,16.113664,12.41,30.44,77.460224,,12.56,28.59,23.07001,58.226749,,21.02,28.39999,17.577954,,9.44,29.085,24.36155,3.963,36.10001,55.13,38.885,33.289106,28.97,13.745005,35.07001
2010-03-02,16.625209,12.22,30.63,77.891891,,12.47,32.61,22.98,57.833778,,21.22,28.02,17.680177,,9.28,29.449995,24.50536,3.996001,35.75,55.64999,39.225,33.620869,29.07001,13.644995,35.55
2010-03-03,17.008867,12.69,30.57001,77.728817,,12.57,32.12,22.92999,57.527069,,21.23,27.63,17.840178,,9.03,29.629995,24.426264,4.105,35.71001,55.25999,38.915,34.007963,28.75,13.504995,35.16
2010-03-04,17.191571,12.79,30.89999,77.939854,,12.49,32.87,23.03,57.546229,,21.06,27.24001,17.724622,,10.02,29.545,24.462217,4.111,36.14999,55.0,39.120005,34.306569,28.98,13.5,35.24001
2010-03-05,17.876676,13.0,31.2,78.601743,,12.87,33.62,23.48,57.613331,,21.19,27.38,17.755733,,9.99,29.75,25.073413,4.191,37.03999,55.98,39.725,35.113913,29.03999,13.629995,35.5
2010-03-08,17.92234,12.93,30.71001,78.170086,,12.96,34.00999,23.39999,57.622916,,21.14999,29.03,17.657954,,10.18,29.589995,25.461702,4.131,36.94,56.14,39.775,35.113913,28.95,13.545,35.3
2010-03-09,17.840128,12.8,30.55,78.170086,,13.09,33.58,23.14,57.517475,,21.13,28.45,17.680177,,10.39,29.68,26.317384,4.137,36.94,56.05,39.585,36.219863,28.7,13.46,35.2
2010-03-10,18.744466,12.82,30.55,78.630521,,13.01,33.58,23.17999,57.009498,,21.11,28.53,17.755733,,10.5,30.089995,26.518712,4.18,37.17,56.16,39.76,36.49635,28.41,13.64,35.02
2010-03-11,18.643984,12.91,30.67,78.525003,,12.96,34.32001,23.2,57.229955,,21.09,28.19,17.795729,,10.22,30.32,26.820714,4.199001,37.25,55.84,39.9,35.943375,28.64999,13.754995,34.99001
2010-03-12,18.671388,13.34,30.57001,78.505817,,13.0,34.86,23.19,57.584577,,21.03,28.2,17.840178,,10.13,30.345,26.942953,4.228999,37.49001,55.36,39.125,35.943375,28.64,14.115,34.91
2010-03-15,18.59831,13.4,30.85001,77.757595,,12.84,34.55,23.35001,57.843372,,21.14999,28.10001,17.751289,,10.12,30.315,27.093948,4.287,37.14999,54.99001,39.405,36.49635,28.67999,13.92,35.42999
2010-03-16,18.781005,13.49,31.13,79.014225,,13.03,34.92,23.52,58.015886,,21.31,28.05,17.684617,,9.96,30.5,27.058002,4.273,37.12,55.33,40.129995,36.219863,28.63,14.175005,35.32001
2010-03-17,18.872352,14.1,30.96001,79.820013,,12.89,35.37,23.83,58.399263,,21.44,28.00999,17.64907,,9.83,30.9,27.784247,4.25,37.60001,55.23,40.29,37.6023,29.06,14.305,35.49001
2010-03-18,18.77187,13.73,30.99001,79.148512,,12.76,35.22,23.57001,58.74431,,21.44,28.37,17.613509,,10.0,31.35,27.431903,4.258,37.66,55.13,40.185,38.431763,28.91,14.235,35.55
2010-03-19,18.552637,13.29,30.92,79.21567,,12.51,35.07001,23.63,58.878495,,21.58,28.28999,17.56462,,10.02,31.089995,27.280909,4.2,37.62,55.37,40.345,38.431763,28.77,14.125,35.85001
2010-03-22,18.534358,13.99,30.59,79.206087,,12.75,35.72,23.71001,60.383295,,21.5,28.2,17.689066,,10.27,31.214995,27.431903,4.262,37.91,55.86,39.955,38.077847,28.95,14.394995,36.19
2010-03-23,18.543502,13.9,30.53,79.925531,,12.76,36.19,23.77,60.872103,,21.3,28.0,17.857952,,10.5,31.415,27.503816,4.297,38.81,56.78,40.035005,38.70825,29.42999,14.535005,36.25999
2010-03-24,18.899756,13.9,30.09,79.570596,,12.85,35.92999,23.59,60.277864,,21.08,28.02,17.786845,,10.38,31.705,27.266528,4.205,38.46001,55.82001,39.6,38.70825,29.09,14.28,35.78999
2010-03-25,18.150709,13.8,29.35001,78.189252,,12.97,35.84,23.39,60.421624,,21.06,28.0,17.631287,,10.18,31.595,27.360005,4.156,38.53999,55.92,39.695,38.155275,29.00999,14.25,35.75
2010-03-26,18.013688,13.86,29.11,78.400299,,13.13,35.75999,23.66,60.201187,,21.03999,28.07001,17.7424,,10.21,31.480005,27.518197,4.109,38.8,55.42999,40.14,38.431763,29.17,14.214995,35.42
2010-03-29,18.168978,13.57,29.49001,80.712115,,13.03,35.78999,23.57001,60.594157,,21.24001,28.0,18.066843,,10.11,31.745005,27.453475,4.131,38.98,55.55,40.805,38.155275,29.67999,14.28,36.07001
2010-03-30,18.123304,13.28,29.45,80.836819,,12.8,36.14999,23.42999,60.51748,,21.22,27.91,18.444629,,10.09,31.935,27.597293,4.203,39.19,56.16,41.025,38.099978,29.72,14.214995,36.45
2010-03-31,17.995418,12.57,29.52,81.095809,,12.6,36.10001,23.44,60.268279,,21.2,28.2,18.426855,,9.8675,31.824995,27.56134,4.152,38.88,56.36,40.675005,38.155275,29.5,14.08,36.03
2010-04-01,18.287729,12.63,30.12,83.071903,,12.51,36.47,23.69,59.904063,,21.39999,27.99001,18.609075,,10.04,31.865,28.186917,4.178,39.24001,56.64,41.160005,38.70825,29.60001,14.195,36.28
2010-04-05,18.844948,12.77,30.82001,84.808154,,12.59,36.98,23.82001,59.674021,,21.63,27.89,18.671293,,10.36,31.785005,28.790915,4.278999,39.39,57.32001,40.805,38.70825,29.73,14.335,36.33
2010-04-06,18.945439,12.7,31.10001,84.884904,,12.52,37.37,23.89999,59.616523,,21.84,28.16,18.773526,,10.42,31.605005,28.618349,4.322,39.33,58.03999,42.035005,38.210572,29.98,14.345,36.10001
2010-04-07,18.369942,12.58,30.67999,82.784116,,11.93,37.31,24.21001,58.983927,,21.63,27.81,18.711303,,10.32,31.32,28.870011,4.300999,38.3,57.61,41.050005,38.210572,29.81,14.355005,35.67999
2010-04-08,18.287729,12.63,30.48,83.052709,,12.01,36.19,24.32001,58.782658,,21.49001,27.64999,18.826855,,10.38,30.69,28.812501,4.28,38.59,58.98,40.985,38.210572,29.57001,14.230005,35.92
2010-04-09,18.278586,12.72,30.69,83.033523,,12.14,36.62,24.52,59.118112,,21.63,27.98,18.862411,,10.51,30.79,29.265498,4.274001,38.98,59.14,41.129995,38.376465,29.88,14.32,36.45
2010-04-12,17.90408,12.77,31.03,83.254143,,12.03,37.10001,24.78999,58.840166,,21.74001,28.03999,18.880189,,10.87,30.800005,29.323022,4.297,38.82001,59.61,41.105005,38.70825,29.87,14.365,35.96001
2010-04-13,17.968014,12.79,30.85001,82.198967,,12.18,37.02,24.67,58.523873,,21.5,28.07001,18.866855,,10.86,30.949995,29.596263,4.328999,38.86,59.13,40.83,38.70825,30.28,14.550005,35.92999
2010-04-14,18.59831,13.35,31.22,82.649819,,12.65,37.11,24.86,58.696406,,21.52,28.56,18.915745,,10.86,31.074995,29.970164,4.433,39.16,60.38,40.69,38.984737,30.16,15.199995,35.57001
2010-04-15,18.150709,13.76,30.7,82.94719,,12.6,37.96001,25.35001,59.031859,,21.23,28.19,18.729076,,10.79,30.97,30.76113,4.502,39.48,60.8,40.53,39.8142,29.92,15.135,35.67999
2010-04-16,17.492999,13.42,30.25,81.594634,,12.37,37.25,25.19,59.252316,,21.48,28.02,18.573515,,10.65,30.81,30.703606,4.531,38.97,60.00999,40.095,39.924806,29.71001,15.07,35.07001
2010-04-19,17.365113,13.6,30.25999,81.239708,,12.34,36.49001,25.16,59.56859,,21.47,28.24001,18.475745,,10.38,30.935,30.689218,4.519,38.89999,59.27,40.275,39.825248,29.92,14.94,35.14
2010-04-20,17.885801,13.91,30.78999,83.062301,,12.76,37.39,25.63,59.932816,,21.60001,28.28999,18.524625,,10.48,31.769995,30.991235,4.595,39.92,60.69,40.85,39.825248,30.46001,15.275,35.87
2010-04-21,17.566086,14.13,30.83,82.381227,,12.98,35.99001,25.57001,60.335372,,21.61,28.16,19.075746,,10.68,31.67,30.998418,4.573,40.23,60.42,41.0,39.272273,30.5,15.07,35.57001
2010-04-22,17.76705,14.2,31.07001,81.824856,,13.69,36.44,25.75,59.539846,,21.78,28.2,19.169081,,10.84,31.875,31.048745,4.534,41.60001,62.07001,41.04,39.8142,30.87,15.24,35.94
2010-04-23,18.159843,14.21,31.55,83.916042,,14.17,36.7,25.75999,58.399263,,21.94,28.31,19.34686,,11.21,31.805,31.235706,4.514,42.77,62.71001,41.14,40.090687,31.19,15.300005,36.2
2010-04-26,18.379077,14.46,31.39,83.848894,,13.88,36.96001,25.64999,58.408857,,21.83,28.56,19.222414,,11.09,31.605005,31.595233,4.489999,43.85001,62.83,40.865,40.367175,31.41,15.31,36.25
2010-04-27,18.178104,13.57,31.07001,80.913569,,13.41,35.96001,25.03999,58.197995,,21.46001,28.50999,19.173525,,10.8,30.47,30.76113,4.471001,42.42999,61.27,40.18,40.367175,30.62,14.855005,35.7
2010-04-28,18.662244,13.25,31.46001,81.441143,,13.62,35.41,26.34,58.485534,,21.49001,27.8,19.369083,,10.65,30.99,30.451944,4.427,41.59,61.17,39.975,40.367175,30.82001,14.995005,36.28999
2010-04-29,19.329089,13.58,31.84,82.736153,,14.24,35.46001,26.73,58.734735,,21.61,28.03,19.586867,,11.0,30.845,30.75394,4.5,43.16,61.89999,40.275,41.196637,31.23,15.17,35.64999
2010-04-30,18.991095,13.02,32.13,85.047969,,14.69,34.64999,26.28999,58.715556,,21.75,28.02,19.222414,,10.85,34.214995,30.502271,4.395,41.7,60.72,40.644995,41.915494,31.53999,14.605005,34.69
2010-05-03,19.520918,13.3,32.77,86.323794,,14.97,34.75999,26.3,58.610125,,22.10001,28.14999,19.573525,,11.17,34.339995,30.969663,4.438,42.42,62.62,40.785005,43.685025,31.03,14.835,35.34
2010-05-04,18.698792,12.85,32.14999,83.014329,,14.63,34.17999,25.96001,58.648473,,21.74001,28.35001,19.111302,,10.59,33.855005,29.970164,4.363,40.60001,59.92999,39.82,43.961513,30.88,14.415,34.87
2010-05-05,18.59831,12.34,31.89,79.503447,,14.14,33.99001,26.0,58.964767,,21.74001,28.3,18.657964,,10.29,33.795,29.740073,4.289999,39.60001,59.55,39.595,43.685025,31.03999,14.495005,35.78
2010-05-06,17.675712,11.78,31.0,77.143669,,13.65,32.98,28.67999,58.552627,,21.11,27.99001,18.093519,,9.83,32.845,28.812501,4.236,38.03,57.35001,38.300005,42.413194,29.88,13.955,34.42
2010-05-07,16.91752,11.51,30.7,77.325928,,13.06,32.42999,28.75999,58.466365,,20.87,27.72,17.875734,,9.83,31.815,28.481729,4.081,36.67999,56.53999,37.894995,41.860219,29.42999,13.9,33.78999
2010-05-10,18.022822,12.15,31.42,80.7313,,13.94,33.75,29.63,60.316193,,21.48,27.83,18.924634,,10.54,33.21,30.257792,4.231,39.21001,60.03999,38.33,41.749613,30.25999,14.435,34.96001
2010-05-11,17.876676,12.31,31.48,79.647336,,13.84,33.7,28.86,60.182008,,21.57001,28.46001,18.955741,,10.67,33.785005,30.063648,4.271001,38.88,60.08,38.815,42.0261,30.38,14.355005,35.03
2010-05-12,18.781005,12.68,32.14999,81.297263,,14.04,34.24001,29.7,60.191602,,21.56,29.92,19.320193,,11.03,34.385,30.49508,4.383,40.08,62.38,39.485,42.0261,30.69,14.605005,35.35001
2010-05-13,18.844948,12.42,32.10001,80.021448,,13.46,33.95,29.89999,59.597344,,21.42999,30.3,19.271304,,11.24,34.410005,29.811986,4.392,38.89999,61.14999,39.335,42.0261,30.75,14.345,34.66
2010-05-14,18.388211,12.11,31.81,78.620938,,13.11,32.78999,29.69,59.051029,,21.27,30.83,19.146858,,11.07,34.144995,29.172028,4.42,37.57001,59.3,38.71,41.583731,30.17,14.04,33.82001
2010-05-17,17.776194,11.95,31.87,77.249187,,13.3,32.71001,28.88,59.702775,,21.46001,30.75,19.164636,,11.25,34.36,29.574691,4.389999,38.12,59.31,38.735,42.0261,30.37,14.135,34.12
2010-05-18,17.392517,11.545,31.57001,77.632881,,13.02,32.32001,27.14999,59.42483,,21.3,30.3,18.897967,,11.175,33.22,29.553127,4.385001,37.42,57.97,38.475,41.196637,30.57001,13.775,34.33
2010-05-19,17.191571,11.55,31.42999,76.29951,,12.67,31.46001,27.00999,59.42483,,21.27,29.99001,18.440189,,11.0,32.355005,29.373363,4.327,37.02,56.7,38.4,42.24729,30.44,13.845,34.14
2010-05-20,16.332897,10.8,30.49001,74.496112,,12.14,29.75,25.81,58.686812,,20.61,29.24001,18.106852,,10.69,31.28,28.503301,4.175999,35.12,52.16,37.370005,40.92015,29.38,13.42,32.92999
2010-05-21,16.5704,11.26,30.25999,76.174816,,12.26,30.2,26.17,59.060613,,20.67,29.00999,18.035736,,10.76,30.565,28.870011,4.158,35.61,53.45,37.300005,40.643663,29.53999,13.68,33.21001
2010-05-24,16.177616,11.01,30.13,74.726324,,12.06,29.75,26.12,58.447196,,20.48,29.23,18.00462,,10.82,31.050005,28.58958,4.062,35.36,52.82001,36.9,40.145985,29.13,13.394995,32.88
2010-05-25,15.876161,11.02,30.05,75.723964,,12.1,29.03,26.56,58.035056,,20.3,29.73,17.969064,,10.65,31.004995,28.740588,3.991,35.22,51.84,36.410005,39.8142,28.89999,13.425005,32.81
2010-05-26,16.06799,11.39,29.89,74.994917,,12.01,28.69,27.47,57.747516,,20.27,29.25,17.809071,,10.41,30.57,28.754977,4.003,34.96001,52.45,36.585,39.8142,29.07001,13.35,32.8
2010-05-27,17.173292,11.99,30.60001,79.071771,,12.34,29.69,27.95,58.638879,,20.53,29.75999,18.409073,,10.73,31.865,29.768828,4.109,36.78,54.27,37.910005,39.818734,29.85001,14.04,33.66
2010-05-28,17.063667,11.73,30.63,79.148512,,12.19,29.64999,27.52,58.178826,,20.49001,30.25,18.044629,,11.57,31.445,29.445261,4.077,36.23,53.42999,37.535005,39.8142,29.81,13.925005,34.49001
2010-06-01,16.040586,11.41,30.28,76.807937,,11.77,29.42,27.3,58.581381,,20.14,29.7,17.871294,,11.185,31.65,29.114504,4.042,35.67,52.22,36.615,39.675956,29.59,13.675005,33.91
2010-06-02,16.287224,11.85,31.12,78.51542,,12.13,30.14,27.56,58.562221,,20.53999,30.25999,18.457962,,11.4,32.49,29.776026,4.138,37.03999,54.10001,37.135,38.70825,30.2,13.980005,35.0
2010-06-03,16.625209,11.96,31.49001,79.541818,,11.78,29.53999,27.48,58.734735,,20.71001,30.71001,18.631297,,11.53,32.76,30.142744,4.194,37.17,54.75,37.275,38.70825,30.17999,14.115,35.7
2010-06-04,15.775679,11.5,30.67,75.225149,,11.34,28.8,27.14,57.680414,,20.17999,30.02,17.853512,,11.03,32.214995,29.380546,4.07375,35.295,51.46001,35.995005,38.70825,29.39,13.655,34.24001
2010-06-07,15.629523,11.09,30.81,75.532122,,10.89,28.14999,26.75,58.351349,,20.12,29.58,17.56462,,10.64,31.47,28.596778,3.95,34.56,49.59,36.175005,37.325813,29.5,13.305,33.88
2010-06-08,15.401155,11.22,31.58,76.827113,,10.84,28.28,26.88,59.098952,,20.38,29.58,17.662403,,10.52,31.415,29.402118,3.928,34.96001,50.42999,36.394995,38.155275,30.05,13.46,33.75999
2010-06-09,14.944418,11.05,31.86,76.712002,,10.54,28.06,26.74001,59.204383,,20.14999,28.95,17.7424,,9.71,31.345,29.632223,3.945,34.71001,50.28,36.129995,38.177394,30.39,13.5,33.82001
2010-06-10,15.775679,11.39,32.24001,80.088606,,11.3,29.12,27.3,59.635692,,20.55,29.47,18.191289,,10.185,31.83,30.236221,4.041,36.33,52.7,36.71,38.177394,30.73,13.865,34.78
2010-06-11,15.757409,11.4,32.11,81.546661,,11.26,29.69,27.21001,59.56859,,20.56,29.55,18.40018,,10.44,32.19,30.200268,4.064,36.31,52.88,37.195,38.155275,30.95,14.129995,35.07001
2010-06-14,16.013182,11.46,32.32001,81.258902,,11.07,29.25,27.03999,59.856139,,20.58,30.39999,18.533519,,10.03,32.56,30.329691,4.047,36.37,51.75999,37.550005,37.712906,30.74001,14.18,35.03999
2010-06-15,16.625209,11.7,33.12,83.2062,,11.39,29.53999,27.27,60.412049,,21.06,30.53,18.804632,,10.3075,33.045,31.192563,4.10825,37.42999,54.10001,38.394995,38.155275,30.94,14.75,35.705
2010-06-16,16.58867,11.63,33.2,83.532338,,11.24,30.12,27.64,60.220356,,21.17,30.22,18.844628,,10.26,32.730005,30.725177,4.1,36.75,54.03999,38.74,38.376465,30.99001,14.824995,35.73
2010-06-17,16.387706,11.48,33.64,83.091079,,10.94,29.89999,27.78999,60.507895,,21.46001,30.35001,18.831299,,10.3,32.35,30.617319,4.106,36.0,53.82001,38.985,38.431763,31.02,14.85,36.17999
2010-06-18,16.433388,11.46,33.62,83.436412,,10.75,29.97,27.48,60.172433,,21.57001,30.39999,18.880189,,10.07,31.685,30.552612,4.1,35.41,53.83,39.050005,38.984737,31.11,14.85,35.77
2010-06-21,16.5704,11.53,33.08,82.304486,,10.54,30.12,27.64,60.086171,,21.49001,29.97,18.844628,,9.98,31.824995,30.768313,4.059,34.74001,53.95,38.69,38.984737,30.88,14.665,35.56
2010-06-22,16.259819,11.215,32.19,80.25167,,10.22,30.06,27.27,59.779462,,20.86,30.66,18.577964,,9.72,31.64,30.193085,4.046001,33.19,52.21001,37.370005,39.261225,30.67,14.480005,34.88
2010-06-23,16.58867,11.03,31.71001,80.395559,,10.47,29.49001,27.25999,59.741123,,20.67,30.37,18.546852,,9.57,30.975,29.776026,4.024001,33.31,52.00999,36.754995,39.427106,30.42999,14.595,34.61
2010-06-24,16.506466,10.78,31.82001,78.141308,,10.58,28.63,27.14,59.319399,,20.74001,30.12,18.25352,,9.51,30.695,29.459642,4.017,32.35001,50.97,36.545,39.371831,29.92999,14.370005,34.14
2010-06-25,17.145888,10.75,32.39999,78.400299,,10.47,29.09,27.53999,58.916844,,20.75999,30.92999,18.35129,,9.84,30.845,29.452459,4.077,32.58,52.14,36.714995,39.371831,29.61,14.43,34.24001
2010-06-28,16.899251,10.43,32.42999,77.613706,,10.36,29.03999,27.39999,59.194789,,20.92999,30.82001,18.417962,,9.75,30.82,29.136068,4.094,32.10001,51.58,36.964995,39.095344,29.94,14.574995,34.53999
2010-06-29,16.150194,9.88,31.61,75.321075,,9.96,27.23,27.05,58.437611,,20.64999,29.7,17.99574,,9.25,30.265,28.309156,3.925,30.14,49.11,36.22,39.261225,29.22,13.955,33.87
2010-06-30,16.424245,10.08,31.33,74.00688,,9.83,27.39999,26.82001,58.111733,,20.61,29.89999,17.844618,,9.0,30.405,28.071861,3.88,30.24001,49.09,35.81,39.040035,28.57001,13.870005,33.61
2010-07-01,15.766535,10.57,31.14999,73.623185,,9.85,27.34,26.53,58.121318,,20.62,30.2,17.822405,,8.85,29.805,28.107821,3.873,31.31,49.08,35.595,39.261225,28.53999,13.97,33.59
2010-07-02,15.446828,10.28,31.38,73.258667,,9.71,27.77,26.41,57.977557,,20.71001,30.13,18.009069,,9.01,30.585,27.705151,3.814999,30.62,49.37,35.35,39.261225,28.27,13.800005,34.00999
2010-07-06,15.392029,10.16,31.71001,73.863,,9.79,28.36,27.17,57.690008,,20.96001,30.05,17.942402,,8.91,30.975,27.82739,3.766,30.49001,49.16,36.089995,40.367175,28.39,13.94,34.2
2010-07-07,16.08626,10.59,32.72,76.33789,,10.2,29.63,27.55,58.74431,,21.37,29.5775,18.404628,,9.75,32.01,28.553642,3.844,31.56,50.7,37.144995,40.367175,29.12,14.58,34.8
2010-07-08,16.351158,10.62,33.16,77.613706,,9.8,30.16,27.64999,59.338568,,21.60001,29.41,18.595742,,9.39,32.5,28.747779,3.910001,31.58,51.66,37.32,39.8142,29.45,14.555,34.49001
2010-07-09,16.342032,10.85,33.34,77.805558,,10.25,30.66,27.7,59.137291,,21.67,29.37,18.880189,,9.49,32.464995,28.956305,3.919,32.12,52.02,38.055,40.03539,29.62,14.615,34.61
2010-07-12,16.250676,11.1,33.45,77.613706,,10.1,30.67999,27.75,59.357728,,21.78999,29.19,18.813521,,9.55,32.675005,29.387737,3.873,31.67,51.39,38.004995,40.090687,29.55,14.76,34.42999
