datetime,IRM,IP,AVB,KEYS,DTE,FITB,HUM,ROL,K,AWK,HPE,GIS,IT,AEE,PPL,SYF,MTD,WRB,VRSN,ADM,VLTO,TDY,LULU,EQR,PPG
2015-06-02,34.68,48.452259,165.35,32.97,66.230008,20.31,214.74,11.031122,58.335914,52.28,,55.86,86.67,39.62,31.81,32.65,329.21,14.69928135,62.31,52.76,,102.33,59.8,73.79,114.125
2015-06-03,34.28,48.518541,161.4,33.22,65.234516,20.57,213.61,11.271122,58.429747,51.68,,55.7,87.31,39.31,31.46,33.18,336.13,14.90668879,62.98,52.46,,103.53,61.27,71.91,114.995
2015-06-04,32.89,48.433321,161.01,32.88,65.243025,20.34,213.0,11.244456,58.420364,51.72,,55.06,86.59,39.09,31.45,32.75,329.89,14.71409602,62.72,51.39,,101.48,61.35,71.89,114.385
2015-06-05,32.65,48.452259,161.05,32.89,63.762549,20.84,214.38,11.3289,57.660317,50.79,,54.42,87.06,38.37,30.95,32.8,329.66,14.66668867,62.65,51.01,,103.03,63.8,71.49,114.315
2015-06-08,32.3,47.846251,160.95,32.77,63.413701,20.8,212.33,11.382234,57.528951,51.08,,54.36,86.0,37.93,30.12,32.65,328.32,14.56002195,62.01,51.01,,103.5,61.52,71.14,114.05
2015-06-09,31.95,47.68528,160.65,32.86,63.405193,20.99,212.47,11.573345,57.716617,51.0,,54.45,85.87,37.87,30.1,32.86,332.66,14.44446589,61.54,51.01,,103.88,68.27,70.74,114.625
2015-06-10,31.85,48.196599,161.34,33.11,63.839125,21.29,214.45,11.720012,58.223314,50.76,,55.09,86.71,37.81,30.22,33.3,336.89,14.89187411,62.81,52.21,,105.19,66.77,70.89,115.94
2015-06-11,31.86,48.812076,162.96,33.15,63.651939,21.16,214.17,11.844456,58.38283,50.93,,55.11,87.41,38.3,30.53,33.22,340.09,15.08743021,63.1,52.06,,106.7,66.07,71.59,116.995
2015-06-12,32.02,48.433321,162.54,33.03,63.03082,21.17,212.47,11.853345,58.298381,50.5,,54.92,86.99,37.77,30.15,33.12,337.54,15.2089116,62.95,51.91,,106.04,66.48,71.55,116.625
2015-06-15,31.88,47.884126,162.76,32.62,62.775565,21.14,206.58,11.786678,57.885516,49.72,,54.4,86.59,37.73,29.92,32.97,336.61,15.16743025,62.5,51.27,,105.55,66.82,71.52,115.43
2015-06-16,31.7,47.85572,164.51,32.62,63.047837,21.225,199.6,11.906679,58.617413,49.35,,55.09,87.53,37.81,30.03,32.5,339.41,15.2711343,63.01,51.45,,106.38,67.26,72.65,116.0
2015-06-17,32.03,48.215537,166.62,33.01,63.796583,20.96,200.89,12.022234,58.945828,49.57,,55.25,87.71,38.09,30.36,32.75,343.14,15.24743029,63.47,50.94,,106.22,66.93,73.67,116.67
2015-06-18,32.71,48.329164,168.29,33.4,64.70699,21.13,199.3,12.111123,59.20856,50.45,,55.85,88.05,38.54,30.82,32.82,342.04,15.5378011,64.63,51.37,,107.77,66.61,74.77,117.81
2015-06-19,32.5,48.423852,165.86,33.29,64.400685,21.04,202.31,12.053345,59.433759,50.31,,56.13,87.78,38.26,30.53,32.92,338.0,15.67706051,64.19,51.5,,107.27,65.99,74.07,117.3
2015-06-22,32.78,47.031927,164.91,33.5,64.145431,21.63,189.94,11.968901,59.490059,50.28,,56.57,88.36,38.31,30.61,32.91,343.29,15.61187514,64.39,51.99,,107.5,66.34,72.96,118.17
2015-06-23,32.57,46.681578,162.7,32.89,63.269057,21.69,189.86,11.955568,59.555742,50.02,,56.56,89.07,37.76,30.06,32.99,343.44,15.75409788,64.165,52.0,,107.46,68.8,71.81,118.29
2015-06-24,31.65,46.482732,162.32,32.46,62.835125,21.52,184.23,11.880012,59.499442,49.7,,56.55,87.74,37.78,29.72,32.76,342.45,15.65631983,63.33,51.45,,107.03,67.42,71.35,117.97
2015-06-25,31.45,45.800973,161.5,32.16,62.869159,21.41,197.37,12.253346,58.992744,49.37,,56.49,87.79,37.51,29.64,32.81,342.48,15.55854178,63.28,50.7,,107.15,67.56,70.65,117.74
2015-06-26,31.86,45.687346,161.92,32.25,63.779566,21.27,195.5,12.355568,59.161643,49.7,,56.93,87.62,37.73,29.75,32.7,343.12,15.59113446,62.95,49.57,,107.18,67.09,71.2,118.01
2015-06-29,31.09,45.166558,159.08,31.4,63.507295,20.75,192.9,12.61779,58.739395,48.93,,56.06,85.51,37.54,29.45,32.23,339.0,15.32446766,61.38,48.45,,105.99,64.8,70.12,114.98
2015-06-30,31.0,45.0624,159.87,31.19,63.507295,20.82,191.28,12.680013,58.833228,48.63,,55.72,85.78,37.68,29.47,32.93,341.46,15.38668969,61.72,48.22,,105.51,65.3,70.17,114.72
2015-07-01,31.48,45.971412,162.95,31.25,64.017804,21.14,193.14,12.302235,59.12411,49.17,,57.09,86.14,37.98,29.55,33.32,344.96,16.21335744,63.3,48.64,,106.55,65.05,71.64,116.5
2015-07-02,31.55,45.412748,163.98,31.47,64.851635,20.93,187.5,12.048901,59.246093,49.85,,57.05,86.5,38.5,29.8,33.14,346.46,16.14224674,62.87,48.65,,107.0,65.175,72.59,115.91
2015-07-06,31.23,45.138151,164.95,31.25,65.064347,21.0,188.96,12.222234,58.870761,50.21,,56.59,86.34,38.56,30.02,32.5,346.13,16.3348395,62.78,48.09,,107.74,64.3,72.94,115.1
2015-07-07,30.96,45.450624,167.43,31.23,66.842619,20.71,187.1,12.315568,60.165655,51.08,,57.89,86.05,39.6,30.93,32.5,345.28,16.62817298,63.1,48.14,,106.85,65.68,74.08,115.06
2015-07-08,30.54,44.333296,166.65,30.38,66.33211,20.46,185.86,12.186679,59.752791,51.18,,56.95,85.28,39.28,30.85,32.01,329.01,16.60446964,61.5,47.51,,106.16,63.97,74.08,113.1
2015-07-09,30.67,44.124981,166.68,30.32,65.396177,20.66,186.16,12.13779,59.668341,50.18,,56.93,85.33,38.68,30.64,32.6,329.1,16.43854289,62.21,47.09,,106.77,62.46,74.19,112.64
2015-07-10,30.92,44.446923,167.3,30.35,65.949228,20.895,187.25,12.244457,59.818474,50.79,,57.27,86.12,39.02,31.03,33.07,334.64,16.66965433,63.19,47.21,,108.05,62.995,74.68,114.9
2015-07-13,31.15,45.261246,167.36,30.74,65.736516,21.09,185.1,12.29779,60.221955,50.99,,57.52,86.27,38.91,30.97,33.35,339.79,16.64298765,64.06,47.5,,109.66,64.11,74.43,116.53
2015-07-14,31.51,45.213902,168.19,30.93,65.600381,21.14,186.14,12.426679,60.165655,51.19,,57.25,86.94,38.86,30.99,33.77,341.88,16.663729,64.19,47.79,,111.48,63.92,74.81,117.61
2015-07-15,31.41,44.712051,168.62,30.51,65.94072,21.26,187.48,12.493346,59.752791,51.25,,56.81,86.89,38.99,31.23,34.14,340.87,16.58669163,64.3,47.46,,110.34,63.42,74.76,116.98
2015-07-16,31.77,45.554782,169.84,30.79,66.825602,21.355,186.42,12.706679,60.522221,51.78,,57.03,88.1,39.66,31.42,34.13,345.67,16.66076566,64.95,47.85,,110.5,62.78,75.07,111.82
2015-07-17,31.73,45.109744,169.21,30.56,65.949228,21.13,187.44,12.613346,60.381471,51.31,,56.94,87.41,39.39,31.1,35.08,345.01,16.69632101,65.02,48.02,,109.67,62.94,74.73,111.8
2015-07-20,31.4,46.066101,169.4,30.76,65.864144,21.28,186.16,12.715568,60.184422,51.36,,56.83,87.55,39.12,31.04,35.99,346.92,16.48891358,65.53,48.04,,108.55,63.36,75.28,110.85
2015-07-21,31.36,45.535844,168.61,30.42,65.226008,21.52,185.85,12.53779,60.071823,50.76,,57.21,86.44,38.7,30.9,35.61,341.0,16.44743222,65.08,47.49,,105.43,62.77,74.77,108.21
2015-07-22,31.58,46.217603,170.03,30.74,65.634415,21.59,186.1,12.728902,60.419004,51.14,,57.63,87.04,38.66,30.98,35.68,340.35,16.67261767,65.85,47.68,,104.72,62.86,75.35,108.09
2015-07-23,31.2,46.028226,168.57,30.3,64.809092,21.3,184.73,12.715568,60.362705,50.44,,57.08,86.67,38.27,30.71,35.63,337.52,16.59261763,66.02,48.02,,105.77,62.0,74.53,105.63
2015-07-24,31.12,45.213902,169.27,30.06,65.821601,21.14,181.76,12.586679,60.559754,50.94,,56.92,86.22,38.53,30.7,34.68,335.73,16.70224702,67.73,47.19,,104.21,61.24,74.58,103.25
2015-07-27,30.76,44.844616,168.61,29.68,66.944721,20.85,183.91,12.573346,60.69112,51.61,,56.96,85.42,39.02,31.06,34.62,329.57,16.54817294,67.93,47.26,,102.67,61.17,75.05,102.39
2015-07-28,30.9,46.141852,169.89,30.06,66.89367,20.9,184.52,12.631124,61.038301,51.48,,57.55,85.84,39.34,31.22,34.23,334.99,16.24002412,69.97,48.35,,103.67,63.22,74.89,106.92
2015-07-29,30.66,44.494267,170.62,30.49,67.480755,21.11,184.41,12.835568,61.394866,51.71,,57.49,86.97,39.65,31.3,34.48,337.75,16.50076558,70.54,48.13,,104.99,63.74,74.45,108.57
2015-07-30,29.91,44.948773,171.23,30.64,67.684958,21.15,183.7,13.048902,62.014164,51.59,,58.26,87.54,39.77,31.51,34.6,340.38,16.58372829,71.03,47.82,,103.7,63.07,74.29,108.52
2015-07-31,30.05,45.327529,172.34,30.54,68.45923,21.07,182.09,12.888902,62.08923,51.91,,58.21,88.57,41.08,31.81,34.36,337.6,16.50965425,70.94,47.42,,103.67,62.86,74.81,108.38
2015-08-03,30.23,44.825678,173.97,30.49,68.374145,21.075,182.4,12.831124,61.995397,52.08,,58.93,88.73,41.59,31.88,34.36,332.99,16.54521027,70.63,47.7,,102.63,61.87,75.52,107.87
2015-08-04,29.97,44.89196,172.65,30.41,67.293568,21.16,182.33,13.164458,63.337208,51.23,,58.99,89.22,41.01,31.53,34.41,330.0,16.63706232,70.88,48.41,,102.9,62.57,74.57,106.54
2015-08-05,29.81,45.251778,172.38,30.35,67.39567,21.35,185.54,13.417791,64.425669,51.6,,59.4,91.9,41.36,31.73,34.56,332.96,16.64002499,71.07,48.22,,103.74,62.69,74.5,106.59
2015-08-06,29.27,44.759396,172.77,29.72,67.974247,21.23,184.52,13.088902,64.613335,51.77,,59.55,89.85,41.69,32.09,34.13,327.1,16.65187699,70.62,47.95,,103.43,62.27,74.77,105.21
2015-08-07,29.27,45.015056,173.85,29.86,69.105875,21.14,184.06,13.14668,64.669635,52.31,,59.11,89.8,42.12,32.36,33.98,329.33,16.76150638,70.9,46.42,,103.3,62.37,75.2,103.92
2015-08-10,29.07,45.441155,173.76,30.64,68.612383,21.71,186.26,13.200013,64.744701,52.26,,59.4,90.89,41.82,32.41,34.62,334.12,16.93928447,71.37,46.53,,105.6,63.99,75.28,106.61
2015-08-11,28.91,44.759396,175.22,30.08,69.054824,21.17,185.82,13.075569,64.932367,53.12,,59.14,90.15,42.1,32.65,34.67,327.5,16.95706248,70.86,46.07,,104.04,64.45,76.37,104.41
2015-08-12,29.75,44.645769,175.7,29.88,70.637401,20.68,186.09,13.142235,64.650868,53.74,,59.1,90.45,42.65,33.25,34.96,319.41,16.9244698,70.72,46.89,,103.08,63.02,76.85,104.03
2015-08-13,29.52,44.380641,176.08,29.91,70.739503,20.84,186.06,13.208902,64.641485,54.18,,58.89,90.55,42.62,33.15,35.16,321.61,17.11706256,70.62,47.51,,102.95,64.5,76.8,103.52
2015-08-14,30.19,44.797271,177.12,30.37,71.173435,21.11,186.51,13.26668,65.467214,54.29,,59.26,91.09,42.74,33.36,35.14,322.03,17.23261862,71.09,47.2,,104.25,65.17,77.14,104.7
2015-08-17,30.29,45.602126,178.59,30.38,71.573334,21.13,189.75,13.488902,65.307698,54.68,,59.29,91.78,43.4,33.58,35.32,326.6,17.30669265,71.19,47.51,,105.06,66.37,77.53,104.26
2015-08-18,30.22,45.071869,179.7,30.0,71.130893,21.16,190.53,13.413347,65.0262,54.63,,58.94,91.54,43.2,33.43,35.14,325.11,17.24447062,70.93,47.68,,104.54,66.7,77.71,104.57
2015-08-19,30.15,44.522674,178.14,29.54,71.794554,20.99,189.4,13.288902,64.697785,54.8,,58.53,90.83,43.55,33.52,34.96,320.92,17.15854458,70.58,46.72,,103.86,65.36,76.47,102.5
2015-08-20,30.24,43.575786,177.4,32.77,71.700961,20.46,186.09,12.915568,64.481969,54.19,,57.82,89.06,43.31,33.37,34.36,311.29,16.78224772,69.15,46.2,,101.04,62.96,75.96,99.87
2015-08-21,29.24,41.956607,173.44,32.35,70.748011,19.805,181.73,12.533346,63.299674,54.02,,56.21,86.57,42.51,32.9,33.72,304.76,16.38520953,67.81,45.12,,99.35,61.95,74.39,97.21
2015-08-24,27.62,39.778765,165.55,30.59,67.404179,18.69,175.18,11.831123,61.685748,51.93,,54.52,83.28,40.68,31.37,33.15,291.08,15.62372715,65.94,43.55,,95.41,59.07,70.52,92.26
2015-08-25,26.52,38.519404,162.48,30.35,65.140923,18.23,175.46,12.191123,61.085218,51.35,,54.81,82.73,39.77,30.54,32.99,287.67,15.38965303,65.92,43.01,,94.2,58.7,68.95,91.05
2015-08-26,27.41,39.778765,166.49,31.06,66.255534,19.19,180.73,12.426679,62.80236,52.14,,55.89,84.89,40.55,31.28,32.67,298.95,15.70372719,68.08,43.99,,96.32,60.31,71.29,93.1
2015-08-27,28.21,40.858217,168.64,31.67,67.191467,19.94,184.81,12.520013,63.205841,53.14,,56.96,86.41,41.02,31.75,32.33,305.69,16.1274314,69.85,44.83,,98.91,62.64,73.12,95.19
2015-08-28,28.54,41.407412,168.71,31.92,67.072348,19.97,184.01,12.448901,62.905576,53.01,,57.13,86.8,41.07,31.37,32.65,300.2,16.14817207,69.55,44.65,,98.61,63.17,72.94,96.11
2015-08-31,28.34,40.848748,165.06,32.04,66.417195,19.92,182.79,12.408901,62.192446,51.94,,56.76,85.51,40.29,30.99,32.95,296.55,16.08298737,68.94,44.99,,97.91,64.01,71.25,95.29
2015-09-01,27.63,39.475761,161.82,31.25,64.76655,19.09,179.25,12.173346,61.657599,51.06,,55.53,83.37,39.12,30.0,31.71,286.79,15.75706055,66.56,43.34,,94.36,63.07,69.48,91.35
2015-09-02,28.12,39.750358,163.13,31.84,64.672956,19.34,181.7,12.426679,62.624077,51.41,,56.82,85.03,39.08,30.15,31.79,297.18,15.87854261,68.04,43.62,,95.55,65.36,70.16,93.53
2015-09-03,28.44,39.911329,163.13,32.61,64.98777,19.5,182.16,12.608901,63.177692,52.21,,57.61,85.45,39.25,30.26,32.19,296.27,15.96446865,68.23,43.75,,95.81,64.95,70.44,93.98
2015-09-04,28.21,39.48523,160.53,32.24,63.822108,19.22,181.52,12.511124,62.473945,51.11,,56.59,84.17,38.56,29.67,31.6,288.99,15.74817187,67.13,42.9,,95.75,65.68,69.16,93.31
2015-09-08,28.46,40.659371,162.77,33.09,64.902685,19.81,184.98,12.693346,63.355974,51.69,,57.16,86.47,38.98,29.88,32.28,298.25,16.12446873,68.23,43.7,,98.57,65.89,70.23,96.4
2015-09-09,28.01,39.759827,161.13,32.72,63.941227,19.67,185.15,12.720013,62.079847,51.21,,55.79,85.29,38.46,29.41,32.13,298.09,15.98817199,68.1,42.99,,97.7,64.05,69.34,96.1
2015-09-10,28.04,39.598856,161.86,32.97,63.873159,19.78,185.21,12.57779,62.258129,51.11,,55.89,85.51,38.43,29.52,32.09,290.96,15.99706133,68.79,43.06,,97.78,53.54,69.52,96.64
2015-09-11,28.38,39.428416,165.77,32.84,64.613397,19.77,187.32,12.680013,62.85866,51.96,,56.47,86.54,38.82,29.67,31.33,299.77,16.04743136,69.16,42.82,,98.02,54.01,70.9,96.72
2015-09-14,28.54,39.295852,164.85,32.83,64.562346,19.84,187.0,12.568901,62.614694,52.24,,56.09,86.08,38.98,29.85,31.17,294.5,15.99113533,69.22,42.93,,96.28,53.79,70.58,94.16
2015-09-15,28.89,38.917097,167.04,32.95,65.089872,20.04,187.69,12.715568,63.299674,52.48,,56.74,87.36,39.2,30.08,31.12,296.4,16.19854277,70.16,43.47,,97.23,53.37,71.82,94.28
2015-09-16,29.19,39.021254,168.58,33.55,66.05133,20.11,187.62,12.768902,64.17232,52.84,,57.12,88.19,39.69,30.33,30.88,299.86,16.32595016,70.61,44.19,,97.46,54.65,72.36,95.07
2015-09-17,29.48,38.737188,169.85,33.71,66.493771,19.4,188.59,12.751124,64.622718,53.32,,57.48,87.91,40.54,30.8,30.77,303.14,16.27558014,70.49,44.25,,96.31,53.83,72.61,94.46
2015-09-18,30.0,38.273213,170.83,32.83,66.195974,18.91,187.89,12.506679,63.290291,53.5,,56.57,87.39,40.37,30.96,30.56,293.45,15.97631999,69.95,43.23,,93.72,52.91,72.11,93.19
2015-09-21,29.87,38.197462,172.32,32.9,66.349127,19.18,188.84,12.626679,63.48734,53.68,,56.79,88.29,40.82,31.33,30.87,292.33,16.13632073,71.1,43.38,,94.35,53.98,73.14,93.45
2015-09-22,29.49,37.468358,170.52,32.05,65.745025,18.85,188.65,12.45779,62.896193,53.58,,57.13,87.68,40.5,31.04,30.58,285.57,16.05039469,69.89,42.45,,93.35,54.72,72.52,91.62
2015-09-23,29.81,37.174823,171.41,31.78,66.646924,18.8,188.68,12.382235,63.140158,53.9,,57.41,87.65,40.8,31.08,31.06,281.73,16.07113537,70.25,42.06,,92.64,53.53,72.86,89.94
2015-09-24,30.31,36.86235,169.34,31.21,67.012788,18.84,185.97,12.25779,63.065092,54.37,,56.95,86.04,41.05,31.58,30.83,279.18,16.08595004,69.6,42.02,,92.14,52.85,72.27,88.11
2015-09-25,30.55,36.644566,170.65,31.01,67.446721,19.26,181.15,12.248901,64.012804,54.89,,57.43,86.31,41.37,31.97,31.03,281.09,16.11854273,69.31,42.5,,91.88,52.58,72.87,88.34
2015-09-28,30.17,35.489362,167.24,30.23,67.021297,18.6,174.16,11.880012,62.408262,54.09,,55.41,84.22,41.54,31.9,31.16,277.62,15.88150527,67.64,41.09,,90.47,50.37,71.33,84.51
2015-09-29,30.36,35.404142,172.81,30.17,66.561839,18.65,175.76,11.671123,62.351962,54.19,,55.56,83.67,41.69,32.21,31.04,282.43,15.95261664,68.19,41.02,,89.86,49.81,73.55,85.95
2015-09-30,31.02,35.782898,174.82,30.84,68.382654,18.91,179.0,11.942234,62.445795,55.08,,56.13,83.93,42.27,32.89,31.3,284.74,16.10965405,70.56,41.45,,90.3,50.65,75.12,87.69
2015-10-01,31.16,36.313155,175.25,30.43,67.531806,18.97,180.07,11.906679,62.154913,55.27,,55.99,83.1,41.78,32.6,31.38,284.19,15.99706133,71.42,41.46,,89.59,50.28,75.27,90.13
2015-10-02,31.16,36.852881,175.8,31.3,68.578349,18.68,183.51,11.951123,63.252758,55.63,,56.62,83.95,42.32,33.04,31.82,290.21,16.02669068,73.31,42.42,,90.25,51.12,76.08,92.66
2015-10-05,31.71,37.638798,177.04,32.1,69.02079,19.13,183.36,12.008901,63.862672,56.07,,57.22,84.25,42.62,33.48,33.31,289.78,16.06520937,74.88,43.64,,89.85,51.27,76.42,94.59
2015-10-06,31.75,37.733487,175.57,32.15,68.680451,18.95,178.9,11.755567,63.384124,55.62,,55.7,84.0,42.31,33.06,32.8,284.46,16.1274314,73.27,43.64,,86.41,51.74,75.67,93.4
2015-10-07,31.83,38.150118,176.78,32.7,68.374145,19.04,180.92,12.142234,64.012804,55.35,,55.72,84.0,42.21,32.63,32.13,287.6,16.2666908,74.54,44.31,,86.02,54.0,76.72,94.31
2015-10-08,32.3,38.907628,178.23,33.12,69.233502,19.15,180.3,12.275568,64.9699,56.84,,56.48,84.38,43.12,33.09,32.36,292.17,16.50076558,74.71,45.13,,86.55,54.21,77.35,95.77
2015-10-09,31.28,40.933968,178.94,32.68,69.037807,18.97,181.04,12.408901,65.157566,56.87,,56.61,85.4,43.12,33.03,32.39,293.71,16.4622469,75.07,45.42,,87.23,52.75,77.49,95.97
2015-10-12,31.78,39.721952,180.19,32.3,69.429197,18.99,181.51,12.480012,65.523514,57.45,,57.17,86.28,43.72,33.42,32.34,295.52,16.54224694,75.3,45.44,,87.05,51.91,78.13,97.34
2015-10-13,31.68,39.797703,179.73,32.0,69.216485,18.82,184.45,12.37779,65.082499,57.69,,56.59,86.15,43.65,33.43,31.82,291.19,16.37928352,74.57,44.92,,85.39,51.58,77.2,97.18
2015-10-14,31.39,39.873454,177.73,32.44,69.565332,18.54,182.52,12.271123,64.416286,57.14,,56.09,84.84,43.39,33.68,31.53,283.27,16.1955801,74.33,44.96,,83.99,51.54,76.39,97.32
2015-10-15,31.25,39.911329,180.77,32.76,70.841604,19.04,183.25,12.200012,64.932367,58.21,,56.4,86.35,43.94,34.19,31.32,288.01,16.46520957,74.66,45.56,,84.37,52.52,78.23,99.26
2015-10-16,31.6,39.892391,183.42,32.59,70.918181,19.0,184.2,12.222234,65.485981,58.38,,56.94,86.04,44.1,34.46,30.15,291.33,16.52150626,74.67,45.96,,83.6,53.81,78.74,100.74
2015-10-19,31.68,39.305321,185.26,32.03,71.164927,19.02,186.67,12.053345,65.317082,58.95,9.617599,56.68,86.96,44.29,34.29,31.34,291.4,16.50669159,75.5,45.97,,83.47,53.26,80.13,101.18
2015-10-20,31.41,39.239039,184.69,32.0,71.318079,18.83,185.92,12.111123,64.716551,58.6,9.803559,56.6,86.95,44.32,34.28,32.34,294.43,16.5955803,75.79,45.7,,83.76,52.93,79.5,101.38
2015-10-21,31.34,39.011786,184.23,31.53,71.284045,18.28,177.15,12.053345,65.317082,57.94,9.57692,56.98,86.02,44.15,34.25,32.46,293.13,16.38520953,74.46,45.29,,84.32,52.0,79.45,100.64
2015-10-22,31.28,40.422649,184.79,32.01,72.21147,18.71,165.11,12.128901,67.569071,58.46,9.850049,59.23,87.7,44.5,34.75,31.83,300.44,16.40298753,75.41,46.7,,86.5,52.33,79.72,103.62
2015-10-23,31.06,41.521039,182.85,32.3,70.901164,19.11,168.2,12.302235,67.278189,57.63,9.879105,58.33,88.09,43.99,34.18,31.69,304.27,16.43854289,80.18,46.89,,86.91,48.49,79.47,103.99
2015-10-26,31.16,41.151752,182.0,32.01,71.045808,18.95,170.24,12.226679,67.13744,58.2,9.542053,58.31,88.47,44.41,34.33,31.4,300.68,16.45928423,80.47,46.39,,85.89,48.3,80.94,103.93
2015-10-27,30.25,40.725653,178.91,31.8,71.0373,18.75,175.16,12.102234,66.658892,57.93,9.141078,58.22,88.38,44.49,34.3,31.73,300.57,16.81187707,79.83,46.24,,86.35,48.28,79.64,102.93
2015-10-28,30.62,41.59679,177.06,32.99,69.91418,19.66,178.0,12.008901,66.546293,57.73,9.460696,58.12,89.68,44.03,33.42,31.45,307.37,16.91261779,80.9,46.8,,88.64,49.24,78.91,104.33
2015-10-29,30.3,40.697246,177.95,33.06,69.046315,19.47,180.57,12.01779,66.611976,57.08,9.268925,58.18,91.15,43.41,33.79,30.92,309.43,16.83261775,80.74,45.53,,89.03,48.79,78.14,104.28
2015-10-30,30.64,40.422649,174.83,33.08,69.420688,19.05,178.63,11.920012,66.170961,57.36,8.554142,58.11,90.67,43.68,34.4,30.76,310.99,16.54224694,80.6,45.66,,89.23,49.17,77.32,104.26
2015-11-02,31.81,41.113877,180.15,33.37,69.905672,19.55,180.64,11.835567,66.255411,57.31,8.420484,57.98,90.13,43.92,34.15,31.33,313.08,16.56002495,81.72,46.28,,89.79,51.08,80.11,104.0
2015-11-03,32.08,40.507869,177.71,33.08,70.160926,19.53,178.53,11.848901,63.890822,57.73,8.344938,57.31,90.19,43.87,34.35,32.44,314.25,16.42669155,80.93,43.15,,91.39,52.09,79.46,104.19
2015-11-04,31.41,40.252209,178.1,32.7,70.373638,19.48,176.88,11.773345,64.444436,57.98,7.938151,57.29,90.45,44.21,34.52,32.08,312.88,16.31706149,81.28,43.02,,91.0,51.68,79.14,103.86
2015-11-05,31.44,39.807172,177.42,32.27,70.620384,19.82,179.05,11.760012,65.091883,58.19,7.717324,57.62,86.46,44.02,34.22,32.61,312.36,16.41187621,81.3,43.07,,91.08,52.08,79.16,103.21
2015-11-06,30.29,40.290084,172.95,31.99,67.548823,20.49,177.24,11.808901,63.740689,55.44,8.368183,56.58,86.48,42.55,33.08,33.98,327.66,16.45632089,82.51,42.13,,91.86,51.06,76.9,103.0
2015-11-09,29.96,39.873454,170.21,31.66,67.472246,20.41,177.65,11.640012,63.309058,55.79,8.251958,56.43,86.48,43.14,33.05,32.52,328.09,16.29039481,81.24,41.52,,90.8,50.17,76.2,101.73
2015-11-10,29.59,39.721952,172.49,30.84,68.23801,20.63,176.44,11.746678,63.177692,56.63,8.373994,56.66,87.5,43.81,33.28,31.08,331.7,16.37039485,81.72,40.63,,90.77,50.08,77.57,101.12
2015-11-11,29.5,40.0723,173.94,31.05,68.918688,20.41,171.1,11.706678,63.449807,56.89,8.199657,57.13,87.01,44.22,33.99,30.93,332.83,16.31409882,82.53,40.51,,89.15,47.57,78.39,101.61
2015-11-12,29.12,38.102773,173.82,30.32,68.093365,20.06,169.05,11.551123,62.211213,56.47,7.961396,56.2,86.46,43.5,33.31,30.79,325.11,15.99113533,82.25,38.51,,87.17,48.16,77.7,99.21
2015-11-13,28.61,38.055429,172.64,30.38,67.667941,19.69,167.36,11.4889,62.014164,56.01,7.781248,55.81,85.13,43.13,33.06,30.52,328.19,15.81631991,81.56,37.76,,86.66,45.05,77.29,100.83
2015-11-16,28.8,37.866051,174.42,30.99,68.969739,19.78,169.04,11.551123,62.80236,56.83,7.775437,57.11,86.01,43.93,34.03,30.29,333.05,15.97039465,83.37,38.24,,88.23,45.24,78.29,101.95
2015-11-17,28.45,37.752425,175.16,30.81,67.684958,19.84,169.52,11.515567,61.957864,56.05,7.682457,56.19,86.14,42.86,33.37,30.58,336.32,15.75113454,83.92,37.2,,88.18,44.09,78.65,101.71
2015-11-18,28.89,38.879221,176.4,31.23,67.965738,20.36,171.08,11.773345,62.220596,57.06,7.926529,57.17,87.87,43.22,33.62,31.59,341.14,16.04743136,86.27,37.41,,89.05,45.69,78.73,104.23
2015-11-19,28.86,39.068599,177.4,31.13,68.859129,20.42,164.25,11.862234,62.370729,57.27,8.007886,56.91,87.47,43.7,34.11,31.65,340.0,16.14520941,86.6,36.43,,90.64,47.33,79.13,103.37
2015-11-20,28.93,39.030723,180.02,29.47,69.24201,20.26,167.61,11.968901,62.164296,57.4,8.257769,56.75,88.75,44.11,34.5,31.35,343.57,16.20446877,90.3,35.83,,91.84,49.28,79.64,104.62
2015-11-23,28.94,39.002317,181.5,30.08,68.518789,20.44,168.07,12.142234,64.34122,57.47,8.048565,57.81,90.25,43.34,33.97,31.55,340.57,16.44743222,90.18,36.72,,92.09,52.77,79.79,105.47
2015-11-24,28.7,39.608325,179.45,30.57,68.246518,20.51,168.41,11.93779,63.675006,56.88,7.955585,57.97,90.92,43.22,33.93,31.34,340.15,16.50965425,88.54,36.04,,92.95,52.73,79.12,105.49
2015-11-25,28.41,39.428416,181.04,30.6,67.965738,20.53,168.39,12.031123,64.9136,57.02,8.205468,58.24,92.22,43.16,33.65,31.53,340.0,16.49187691,89.39,36.47,,93.0,52.95,79.86,106.46
2015-11-27,28.06,39.627263,182.35,30.8,68.212484,20.64,168.9,12.102234,64.99805,58.05,8.339127,58.41,92.88,43.31,33.65,31.35,344.77,16.49780225,89.3,36.46,,92.58,52.5,80.65,106.21
2015-11-30,27.78,39.608325,181.79,30.81,68.484756,20.67,168.66,12.066679,64.528885,57.76,8.6355,57.76,93.3,43.76,34.04,31.83,342.78,16.49187691,89.44,36.49,,92.51,47.82,79.82,105.74
2015-12-01,28.04,39.030723,184.89,29.99,68.637908,21.02,173.55,12.208901,65.101266,57.87,9.071343,58.26,93.87,43.83,34.2,32.41,342.17,16.69928435,90.9,36.7,,93.23,49.05,81.13,106.76
