datetime,OMC,TER,JBHT,EG,ALLE,BBY,MAS,TXT,IEX,TKO,AVY,ARE,UDR,PAYC,CNC,REG,BEN,JKHY,SOLV,MRNA,NDSN,CPT,FOX,PEAK
2009-08-12,34.64999,7.88,30.8,83.56,,36.5,12.880192,14.68,27.41,14.85,27.57001,49.05,13.09,,4.495,33.12,31.399686,22.17999,,,24.365,35.0,,
2009-08-13,35.78999,8.08,30.52,84.28999,,37.00999,13.020863,14.79,27.23,14.86,27.42999,49.87,13.25,,4.525003,33.55,31.763016,22.24001,,,24.375,34.92,,
2009-08-14,35.34,7.89,29.55,83.81,,36.44,12.405427,14.41,26.73,14.37,28.41,50.39,13.22,,4.38,32.97,31.516352,22.05,,,23.665,34.78999,,
2009-08-17,34.67,7.61,27.98,82.39,,34.75,11.649321,13.52,25.84,13.97,28.23,47.06,12.56,,4.560003,31.48,30.086366,21.92999,,,22.99,32.82001,,
2009-08-18,34.67999,7.9,28.99001,82.38,,36.06,11.921871,14.03,25.89999,13.97,29.19,47.17999,12.77,,4.55,31.64999,30.933024,22.09,,,23.6,33.35001,,
2009-08-19,35.33,7.96,29.21001,82.36,,36.31,12.088918,14.01,26.61,14.18,29.71001,46.7,12.55,,4.560003,31.47,30.69636,23.2,,,24.07,33.10001,,
2009-08-20,35.82001,8.01,29.21001,82.21001,,36.71001,11.860327,14.13,27.02,14.25,30.35001,49.97,12.79,,4.6325,32.35001,31.143022,23.59,,,24.915,34.17999,,
2009-08-21,36.53,8.18,30.0,82.47,,37.49001,12.625226,14.58,27.60001,14.35,31.3,51.39,13.31,,4.6525,32.8,31.523018,23.59,,,26.595,35.39999,,
2009-08-24,36.94,8.15,29.63,82.0,,35.81,12.625226,14.75,27.62,14.18,31.2,50.69,13.24,,4.57,32.33,31.066356,23.31,,,27.25,35.13,,
2009-08-25,37.38,8.2,30.03,83.88,,36.91,12.845024,14.8,27.62,14.33,31.37,52.14999,13.13,,4.5,32.92,31.729683,23.42999,,,27.214995,35.02,,
2009-08-26,37.45,8.36,28.99001,83.32001,,37.28999,12.686769,15.64,27.3,14.54,31.44,52.45,13.03,,4.482498,32.89,31.153022,23.23,,,27.629995,35.46001,,
2009-08-27,37.17999,8.33,28.72,83.7,,37.47,12.91536,15.52,27.07001,14.56,31.59,54.02,12.94,,4.4575,33.21001,30.993023,23.42999,,,27.535005,36.17,,
2009-08-28,36.89,8.25,28.31,84.42999,,37.53999,12.757105,15.67,27.17999,14.32,31.48,55.53999,13.09,,4.377498,33.67,31.236354,23.34,,,27.095,36.94,,
2009-08-31,36.32001,8.25,28.03,84.31,,36.28,12.730729,15.36,26.44,14.26,30.89999,55.71001,12.79,,4.3275,33.55,31.109689,23.31,,,26.79,36.7,,
2009-09-01,36.0,7.89,27.81,84.06,,36.09,11.921871,15.5,26.25999,14.08,30.03999,52.0,12.28,,4.255,32.27,30.166365,23.12,,,26.46,34.66,,
2009-09-02,35.32001,7.61,28.14,83.11,,37.42999,11.209724,17.39,26.41,13.86,29.88,49.74001,11.94,,4.4425,31.12,30.259697,22.89,,,26.35,33.92,,
2009-09-03,35.19,7.79,28.83,84.38,,39.64999,11.271267,16.86,27.31,14.08,30.0,50.28,12.4,,4.375,31.63,31.113022,22.75999,,,26.535005,34.89999,,
2009-09-04,35.84,8.12,29.06,84.81,,39.41,11.499858,17.07001,27.66,14.31,30.25999,50.61,12.46,,4.5075,32.07001,31.216355,23.0,,,26.79,34.98,,
2009-09-08,36.39,8.29,29.47,84.8,,41.12,12.141669,18.0,28.14,14.44,30.67,52.0,12.99,,4.462503,33.53,31.869681,23.69,,,27.115,36.42999,,
2009-09-09,36.88,8.41,29.75,84.09,,41.14,12.379052,18.41,29.25,14.53,31.32001,52.87,13.37,,4.564998,35.10001,32.526341,24.00999,,,28.144995,36.92999,,
2009-09-10,37.06,8.64,30.64999,84.3,,41.05,12.502139,19.02,29.14,14.51,31.89999,54.48,13.58,,4.752498,36.64,32.613007,24.27,,,28.324995,37.53,,
2009-09-11,37.39999,8.4,32.0,84.75,,39.75999,12.466971,19.02,29.12,14.17,32.61,55.28999,13.59,,4.905,37.14,32.599674,24.17999,,,28.5,37.53999,,
2009-09-14,37.33,8.27,32.17,85.14999,,40.41,12.519723,19.27,29.33,14.2,34.55,57.81,14.25,,4.8425,37.8,33.159668,24.49001,,,28.61,38.98,,
2009-09-15,37.11,9.22,32.06,85.64999,,38.32001,12.669186,20.55,29.50999,14.24,35.03,57.86,14.41,,4.814998,38.42,33.146335,24.36,,,28.595,39.64,,
2009-09-16,37.92999,9.18,32.25,85.77,,38.56,13.170326,20.14999,28.7,14.26,35.56,60.35001,14.98,,4.7825,39.94,34.086326,24.59,,,28.875,41.28,,
2009-09-17,38.03,8.89,32.21001,85.56,,37.59,12.818649,19.39999,28.66,14.23,35.35001,59.35001,14.76,,4.7575,40.46001,33.746329,24.52,,,29.15,41.14,,
2009-09-18,38.07001,9.08,32.33,86.09,,37.89999,12.423011,19.44,28.67,14.13,35.48,59.86,14.94,,4.7775,41.05,34.486322,24.52,,,29.074995,41.28,,
2009-09-21,37.89999,8.99,31.95,86.60001,,38.45,12.00979,19.25,28.28,14.23,35.21001,58.57001,14.84,,4.77,39.64999,33.846328,24.47,,,28.714995,41.0,,
2009-09-22,37.81,9.36,32.89999,85.69,,38.32001,12.000998,19.37,28.25,14.31,35.64999,60.14999,15.26,,4.695,40.53,34.062993,23.95,,,28.69,42.73,,
2009-09-23,37.42999,9.25,32.62,84.81,,38.3,11.860327,19.2,28.2,14.09,35.35001,56.73,15.02,,4.8075,38.42999,33.672997,23.8,,,28.345,41.87,,
2009-09-24,36.98,9.0,31.87,84.87,,37.91,11.517441,18.34,27.56,13.87,35.35001,53.28999,14.82,,4.724998,36.49001,33.316334,23.75,,,28.0,40.89999,,
2009-09-25,36.50999,9.15,31.67,85.56,,37.3,11.280059,17.88,27.3,13.82,34.62,53.91,15.02,,4.732498,36.28,33.069669,23.81,,,27.574995,40.85001,,
2009-09-28,37.44,9.39,32.14999,88.36,,37.73,11.69328,18.59,27.45,14.05,36.36,55.53999,15.86,,4.884998,37.36,33.972994,23.67999,,,28.725,40.8,,
2009-09-29,37.89999,9.11,31.69,88.99001,,37.86,11.772408,18.71001,28.28999,14.03,36.56,55.32001,15.36,,4.8325,37.10001,33.749663,23.50999,,,28.705,40.0,,
2009-09-30,36.94,9.25,32.13,87.7,,37.52,11.359186,18.98,27.95,14.01,36.00999,54.35001,15.74,,4.735,37.05,33.532998,23.47,,,28.045,40.3,,
2009-10-01,36.33,8.8,31.8,87.42,,37.00999,11.007509,18.14999,26.82001,13.7,34.73,52.89999,14.98,,4.575,35.53,32.389676,23.06,,,26.92,38.17,,
2009-10-02,35.71001,8.83,31.87,87.42,,36.41,10.638247,17.50999,26.25999,13.56,33.95,51.8,14.65,,4.5125,34.36,32.736339,23.12,,,26.725,37.94,,
2009-10-05,36.2,9.23,32.44,87.84,,37.10001,11.10422,18.45,26.92,13.78,34.81,52.92,15.13,,4.4425,34.8,33.689663,23.25,,,27.050005,38.69,,
2009-10-06,36.48,9.59,32.64999,90.13,,37.87,11.10422,18.72,27.38,13.7,35.34,52.83,15.02,,4.505,34.8,34.259657,23.63,,,27.394995,39.16,,
2009-10-07,36.44,9.62,32.56,91.55,,38.10001,11.033885,18.7,27.42999,13.81,35.17999,53.14,15.09,,4.5,34.71001,34.319657,23.55,,,27.21,38.97,,
2009-10-08,36.71001,9.87,33.50999,91.48,,38.59,11.42073,19.38,28.58,13.95,35.75,53.89999,15.46,,4.425,35.42999,34.522988,23.81,,,27.574995,39.72,,
2009-10-09,36.34,10.3,33.78,91.50999,,38.44,11.324019,19.49001,29.27,13.65,36.28999,53.87,15.57,,4.662498,35.56,35.479645,24.07001,,,28.305,39.08,,
2009-10-12,36.63,10.26,34.21001,92.06,,39.11,11.570193,19.60001,29.49001,13.71,36.39999,53.38,15.58,,4.7375,34.89999,35.226314,24.10001,,,28.06,38.75999,,
2009-10-13,36.78,10.28,33.67999,91.71001,,39.25999,11.73724,19.14999,28.87,13.81,36.81,52.60001,15.37,,4.6375,34.2,34.902984,24.06,,,27.655,38.28999,,
2009-10-14,37.89999,10.51,34.64999,92.17,,40.62,12.088918,20.07001,29.47,13.67,37.75999,54.27,15.51,,4.697498,35.72,36.326303,24.45,,,28.525,39.50999,,
2009-10-15,38.5,10.2,34.3,91.98,,40.92,12.106501,20.34,29.33,13.49,38.12,53.95,15.52,,4.6175,35.8,37.026296,24.33,,,28.56,39.14,,
2009-10-16,38.06,9.86,33.91,91.16,,40.73,12.044958,19.92,29.19,13.77,37.8,53.64,15.2,,4.5575,34.84,36.689633,24.10001,,,28.115,38.28999,,
2009-10-19,38.96001,9.88,33.92999,92.49001,,40.86,12.124085,20.08,29.75999,14.14,38.22,54.73,15.63,,4.564998,35.63,37.34296,24.49001,,,28.655,39.37,,
2009-10-20,38.07001,10.17,33.97,91.7,,39.78999,11.974622,19.32001,30.24001,14.11,38.60001,54.0,14.56,,4.57,35.39999,38.022953,24.24001,,,28.660005,37.96001,,
2009-10-21,36.24001,9.8,32.81,89.85001,,38.81,11.429522,18.96001,31.02,14.03,38.09,53.42999,14.17,,4.515,35.28,37.349627,24.32001,,,29.275,37.00999,,
2009-10-22,36.47,10.01,33.46001,90.11,,39.45,12.132877,19.64,31.17,14.34,38.32001,55.03,14.97,,4.622503,36.24001,37.412959,24.52,,,29.285005,37.8,,
2009-10-23,35.86,9.75,32.67,89.11,,39.17,11.904287,19.13,30.69,14.04,37.78999,54.42999,14.59,,4.5,36.05,37.642957,24.13,,,28.53,37.53,,
2009-10-26,35.42,9.57,32.07001,88.13,,39.39,11.96583,18.36,30.39999,13.89,36.84,55.21001,14.54,,4.335,35.8,37.672957,24.05,,,28.205,36.71001,,
2009-10-27,35.39999,9.14,31.64,88.75999,,39.87,11.499858,19.67,29.62,14.03,36.98,54.78,14.24,,4.580003,35.2,36.33297,23.88,,,27.605005,36.08,,
2009-10-28,34.56,8.66,30.81,86.71001,,38.58,10.673415,18.42999,28.64,13.63,35.61,52.83,13.94,,4.59,33.13,34.822985,23.25,,,26.68,35.24001,,
2009-10-29,35.42,9.1,31.13,87.87,,39.27,10.910798,19.00999,29.10001,13.71,36.5,55.17,14.48,,4.59,34.73,35.852975,23.36,,,27.4,36.35001,,
2009-10-30,34.28,8.37,30.06,87.49001,,38.17999,10.33053,17.78,28.42999,13.28,35.64999,54.17,14.38,,4.4575,33.55,34.876318,23.07001,,,26.385,36.25,,
2009-11-02,34.7,8.42,30.12,86.39999,,38.89,10.24261,18.12,28.44,13.51,36.2,53.83,14.4,,4.43,32.55,35.476312,22.98,,,26.045,36.64999,,
2009-11-03,35.05,8.28,31.82001,86.84,,39.32001,10.567912,18.50999,29.03,13.52,36.63,54.59,14.48,,4.3875,33.83,35.589644,23.2,,,26.655,37.50999,,
2009-11-04,34.64999,8.17,31.52,86.28999,,38.96001,10.392073,18.75,29.17999,13.54,36.42999,54.35001,14.16,,4.5225,33.53999,35.726309,23.11,,,26.120005,36.41,,
2009-11-05,35.57001,8.5,32.33,87.19,,40.05,10.884422,19.13,29.96001,14.51,37.53999,56.53,14.38,,4.665,33.14999,36.996297,23.98,,,27.644995,37.14999,,
2009-11-06,35.69,8.4,31.55,88.05,,40.24001,11.077844,19.33,29.73,14.53,37.75,56.37,14.12,,4.810003,32.63,36.742966,23.87,,,27.445,36.36,,
2009-11-09,36.57001,8.52,32.64999,89.02,,41.78,11.605361,19.92,30.34,15.23,39.2,59.91,14.76,,4.77,34.45,37.96962,24.19,,,28.335,38.25,,
2009-11-10,36.56,8.52,32.49001,89.7,,42.24001,11.675696,20.59,30.27,15.3,38.78,60.74001,14.81,,4.747503,34.05,37.856288,24.03,,,28.214995,38.33,,
2009-11-11,36.50999,8.68,33.28999,89.83,,42.25,11.939455,20.49001,30.21001,15.68,39.28,59.89999,15.25,,4.759998,34.77,38.336283,24.11,,,28.135,39.17999,,
2009-11-12,36.00999,8.66,32.02,88.17,,41.84,11.746032,19.96001,29.61,15.29,38.69,58.81,14.86,,4.695,33.92999,37.972954,23.60001,,,27.785005,38.53999,,
2009-11-13,36.57001,8.84,32.37,88.85001,,41.88,12.317508,19.81,30.46001,15.49,39.21001,59.27,15.3,,4.6525,34.19,37.599624,23.64999,,,28.15,39.32001,,
2009-11-16,36.92999,9.08,33.50999,88.55,,42.92999,12.8714,20.42999,31.25,15.99,39.92,60.66,15.52,,4.740003,33.89999,38.059619,24.09,,,29.235,40.10001,,
2009-11-17,37.25999,9.18,33.52,88.32001,,42.2,12.906568,20.39999,30.91,15.95,40.02,59.32001,15.35,,4.64,33.71001,38.532948,23.98,,,29.089995,39.35001,,
2009-11-18,36.96001,9.06,32.97,88.25,,42.48,12.888984,20.23,30.47,16.25999,39.48,59.97,15.73,,4.575,33.78,38.546281,23.85001,,,28.769995,39.75999,,
2009-11-19,36.17999,8.85,32.22,86.86,,42.95,12.607642,20.17999,30.13,16.37,38.39999,58.23,15.12,,4.5,32.83,37.639624,23.3,,,27.955,38.19,,
2009-11-20,36.14,8.76,32.00999,86.87,,43.3,12.343884,19.64,30.02,16.09,38.03,57.39999,14.91,,4.505,32.8,37.119629,23.31,,,27.42,38.39,,
2009-11-23,36.52,8.85,32.42999,86.83,,43.71001,12.651602,20.09,30.38,15.9,38.7,57.49001,15.01,,4.6325,33.39999,37.722956,23.72,,,28.03,38.82001,,
2009-11-24,36.55,8.76,32.28,87.23,,42.85001,12.352676,20.37,30.45,15.83,38.49001,57.10001,14.59,,4.72,32.53999,37.206295,23.48,,,27.665,38.23,,
2009-11-25,36.84,8.96,32.47,86.73,,43.25999,12.387843,20.73,30.52,15.88,39.28999,56.97,14.72,,4.7175,32.55,37.486292,23.47,,,27.67,38.53,,
2009-11-27,36.41,8.83,31.88,84.85001,,42.83,11.895495,20.08,29.98,15.81,37.69,55.25,14.38,,4.732498,31.62,36.32297,22.86,,,27.015,37.3,,
2009-11-30,36.72,8.86,31.86,85.11,,42.83,11.939455,20.05,29.63,16.07001,37.56,56.37,14.97,,4.705003,33.47,36.00964,22.85001,,,26.805,38.75,,
2009-12-01,36.85001,9.19,32.41,84.89,,43.53,12.229589,20.45,30.02,15.86,37.96001,57.41,15.24,,4.8175,33.98,36.132972,23.03999,,,27.355005,39.17,,
2009-12-02,36.96001,9.51,33.3,85.45,,43.13,12.317508,20.62,30.38,16.07001,37.83,58.28999,15.38,,4.775003,33.53999,36.349637,23.09,,,27.56,39.95,,
2009-12-03,36.7,9.51,33.23,83.84,,43.53999,12.466971,20.11,30.28,15.97,37.89,58.11,15.27,,4.645,32.98,35.982974,23.05,,,27.26,39.77,,
2009-12-04,36.77,9.81,33.8,83.89999,,43.78999,12.836232,20.23,30.85001,16.39,38.95,60.50999,15.95,,4.759998,33.50999,36.289637,23.00999,,,28.0,41.22,,
2009-12-07,36.56,9.69,32.89,83.87,,43.97,12.229589,19.73,30.86,16.53999,38.42,58.58,15.37,,4.78,32.39999,35.679643,23.11,,,28.0,40.14999,,
2009-12-08,36.27,9.69,33.3,83.09,,43.46001,11.913079,19.60001,30.62,16.46001,37.85001,58.62,15.23,,4.79,32.28999,35.529645,22.96001,,,27.480005,39.25,,
2009-12-09,36.32001,9.8,33.98,83.45,,43.03,11.842743,19.62,30.57001,16.41,37.71001,58.31,15.02,,4.745,33.09,36.03964,22.95,,,27.28,38.23,,
2009-12-10,37.03999,9.65,33.44,83.81,,43.21001,11.904287,19.45,30.96001,16.17,37.75,58.10001,14.9,,4.7975,33.45,36.309637,22.78,,,27.43,37.42999,,
2009-12-11,37.2,9.62,33.67999,84.14999,,44.34,11.913079,19.88,31.13,15.79,37.89,58.14,15.08,,4.7925,34.03999,35.98964,22.85001,,,27.660005,37.81,,
2009-12-14,37.53,10.31,34.14,84.56,,45.37,12.05375,20.05,31.63,15.46,38.37,59.94,15.51,,4.87,34.22,35.782976,23.06,,,28.214995,39.48,,
2009-12-15,37.8,10.34,33.74001,84.59,,41.53,11.921871,19.72,31.96001,15.19,37.62,60.0,15.34,,5.005,33.69,34.759652,23.03999,,,28.485,39.37,,
2009-12-16,38.17999,10.46,33.92999,85.21001,,41.28999,12.264756,19.57001,31.55,15.2,37.25999,61.82001,15.54,,5.2575,33.94,35.059649,23.25999,,,28.92,39.77,,
2009-12-17,37.66,10.17,33.67999,84.89,,40.94,12.062542,18.98,31.48,15.25,36.42,62.34,15.47,,5.175,33.48,34.482989,23.08,,,27.089995,39.47,,
2009-12-18,38.39999,10.23,33.12,86.10001,,39.5,11.772408,18.67,31.82001,15.42,36.3,63.22,15.76,,5.205003,33.64999,34.662987,23.02,,,28.085,39.84,,
2009-12-21,38.92,10.54,33.44,86.14999,,40.07001,12.088918,19.27,32.03,15.22,36.98,63.61,16.0,,5.3275,33.83,35.66631,23.13,,,30.165,40.75,,
2009-12-22,38.87,10.75,33.25,85.69,,40.45,12.185629,19.39,32.42,15.22,37.14,64.17,16.39999,,5.375,34.53,35.66631,23.42,,,31.165,41.32001,,
2009-12-23,39.39999,10.79,33.24001,85.08,,40.75999,12.423011,19.55,32.17,15.4,37.2,64.78,16.77,,5.4775,35.44,34.996317,23.57001,,,31.845,42.19,,
2009-12-24,39.67999,10.8,33.10001,85.2,,40.7,12.625226,19.39999,32.24001,15.4,37.22,66.59,16.94,,5.48,35.66,35.142982,23.69,,,31.870005,42.98,,
2009-12-28,39.62,10.74,33.08,84.64,,40.89,12.379052,19.25,32.0,15.28,37.14999,66.98,16.98,,5.439998,35.82001,35.376313,23.75,,,31.935,44.00999,,
2009-12-29,39.75999,10.7,33.25,85.50999,,40.42,12.317508,19.00999,31.67,15.57,37.50999,65.81,16.75,,5.4075,35.03999,35.146315,23.67999,,,31.56,43.37,,
2009-12-30,39.84,10.77,33.13,85.8,,40.34,12.247172,19.02,31.46001,15.6,36.92999,65.25,16.67999,,5.4075,35.21001,35.132982,23.55,,,31.275,43.3,,
2009-12-31,39.14999,10.73,32.27,85.67999,,39.46001,12.141669,18.81,31.14999,15.33,36.49001,64.28999,16.44,,5.2925,35.06,35.116316,23.14,,,30.589995,42.37,,
2010-01-04,39.62,10.96,33.06,85.45,,40.19,12.563682,19.03999,31.64999,15.6,36.85001,63.55,16.21001,,5.425,34.77,35.99964,23.85001,,,31.53,41.49001,,
2010-01-05,39.48,11.0,33.14999,84.21001,,41.21001,12.677977,18.67999,31.42999,15.93,37.09,62.88,16.19,,5.252498,35.02,36.279637,23.47,,,31.49,41.39999,,
2010-01-06,39.17,10.9,32.95,84.17999,,40.89,12.809857,19.33,31.81,16.05,37.00999,62.55,16.08,,5.314998,35.07001,36.306304,23.42999,,,31.14,40.89999,,
2010-01-07,38.94,10.96,33.08,84.35001,,41.53999,13.609923,20.19,31.75,16.28,37.36,63.13,16.2,,5.447498,35.34,35.97964,23.41,,,31.515,40.82001,,
2010-01-08,39.39,11.08,34.03999,84.2,,39.91,13.697843,20.38,32.24001,16.3,38.07001,62.92,15.88,,5.392503,35.28,36.016307,23.2,,,31.875,40.2,,
2010-01-11,39.39,11.52,34.53999,84.75999,,39.23,13.662675,21.47,32.24001,15.98,38.71001,63.25,15.99,,5.349998,35.81,36.802965,23.02,,,31.725,40.32001,,
2010-01-12,38.73,11.06,33.71001,84.86,,39.25999,13.451668,21.33,31.77,15.97,38.31,63.34,15.6,,5.330003,35.14999,36.966297,22.92,,,31.019995,39.77,,
2010-01-13,39.16,10.91,33.86,85.84,,39.73,13.275829,20.92,31.77,16.08,39.75,63.50999,15.87,,5.425,36.17,37.206295,23.25,,,31.205,40.91,,
2010-01-14,38.11,10.8,34.7,86.03,,39.35001,13.214286,22.78999,31.64999,16.03,39.78999,63.49001,15.74,,5.5,36.0,37.016297,23.42999,,,31.24,40.75,,
2010-01-15,37.66,10.33,34.02,84.81,,38.92999,13.18791,21.88,31.23,15.99,39.48,62.71001,15.55,,5.509998,36.42999,36.102972,23.2,,,30.695,40.42,,
2010-01-19,37.8,10.56,33.89999,86.28999,,39.10001,13.557171,22.98,31.59,16.10001,40.07001,63.45,15.93,,5.25,37.63,36.912964,23.52,,,31.339995,41.38,,
2010-01-20,37.49001,10.4,33.82001,86.60001,,38.77,13.14395,22.31,31.34,16.25,39.61,63.99001,15.77,,4.89,36.71001,36.316304,23.17,,,30.925005,41.36,,
2010-01-21,37.03,10.43,32.92,85.75,,38.17,12.739521,21.42999,30.50999,15.84,38.66,62.3,15.36,,4.8525,35.78999,34.906318,22.89,,,29.68,40.25,,
2010-01-22,36.28999,9.76,32.23,84.48,,37.14999,12.229589,21.32001,29.98,15.71,38.62,61.88,14.97,,4.985,34.78999,33.752996,22.44,,,29.095,39.05,,
2010-01-25,36.62,9.91,32.39999,84.57001,,37.53,12.115293,21.13,29.57001,16.10001,38.58,62.05,15.29,,4.947498,34.3,34.499655,22.38,,,29.175005,39.33,,
2010-01-26,36.55,10.12,32.39,84.50999,,37.06,12.115293,20.57001,29.39,16.34,38.38,60.86,15.19,,4.8625,34.17,33.489665,22.17,,,28.94,38.92,,
2010-01-27,36.0,10.26,32.83,85.89,,36.92,11.939455,21.0,29.28,16.36,38.44,60.87,15.4,,4.9225,34.24001,34.62632,22.25999,,,29.0,39.21001,,
2010-01-28,35.85001,9.49,30.96001,84.91,,36.35001,11.957038,19.58,28.8,16.21001,38.10001,60.25999,15.44,,4.88,33.74001,33.442999,21.85001,,,28.425005,39.08,,
2010-01-29,35.3,9.34,30.66,85.74001,,36.64999,11.921871,19.53,28.22,16.0,32.50999,59.73,15.56,,4.8125,33.49001,33.00967,21.96001,,,28.269995,38.77,,
2010-02-01,36.03,9.64,30.87,85.57001,,36.75999,12.299924,20.64,28.78,16.2,33.34,60.72,15.75,,4.82,34.28,33.816329,22.5,,,28.495005,39.17,,
2010-02-02,36.94,9.8,30.66,86.02,,37.28,12.994487,20.67999,29.33,16.31,33.53999,61.5,16.05,,4.8075,34.31,33.929661,22.75999,,,29.0,39.98,,
2010-02-03,37.02,9.62,31.17,85.25999,,37.03,13.056031,20.46001,29.32001,16.33,33.14,61.36,15.71,,4.7775,33.67,33.942994,22.61,,,28.925005,38.60001,,
2010-02-04,35.75999,9.07,30.28999,83.53999,,35.59,12.748313,19.56,29.3,15.94,32.71001,58.67,15.33,,4.634998,32.64999,32.759672,22.05,,,27.64,37.60001,,
2010-02-05,35.28,9.3,30.49001,83.28,,35.82001,12.431803,18.91,29.02,16.10001,32.77,59.28,15.81,,4.599998,33.85001,32.66634,21.75,,,27.449995,38.28999,,
2010-02-08,34.53999,9.25,30.42999,82.8,,35.47,12.352676,18.71001,29.23,16.0,32.50999,57.37,15.52,,4.52,33.17,32.099679,21.44,,,27.11,37.82001,,
2010-02-09,35.25,9.32,30.67999,83.74001,,35.98,12.704353,18.89999,29.3,16.05,32.53999,57.25,15.09,,4.575,32.56,32.406343,21.48,,,27.53,36.77,,
2010-02-10,35.75,9.36,31.45,84.37,,35.39999,12.748313,18.88,29.02,16.25999,32.17,57.34,14.7,,4.505,32.53999,32.433009,21.31,,,27.275,36.84,,
2010-02-11,35.56,9.72,31.57001,80.00999,,35.64999,12.106501,18.96001,29.55,16.07001,32.34,56.89,15.05,,4.495,32.66,32.663007,21.59,,,28.15,36.94,,
2010-02-12,35.2,9.81,31.67999,80.97,,35.75999,12.141669,18.32001,29.94,16.08,32.09,58.38,15.15,,4.537498,32.60001,32.619674,21.58,,,28.365,37.42,,
2010-02-16,35.95,10.12,32.09,82.36,,36.42999,12.308716,19.08,30.32001,16.10001,32.60001,61.2,15.76,,4.5075,33.64,33.326333,22.19,,,28.975,38.59,,
2010-02-17,36.35001,10.0,32.66,82.5,,36.28,12.264756,19.06,30.60001,16.16,32.10001,61.07001,15.98,,4.5125,33.67999,33.632997,22.52,,,29.045,38.55,,
2010-02-18,36.78,9.97,32.35001,83.46001,,36.14999,12.159253,19.75,31.24001,16.34,32.05,61.69,16.25,,4.5225,34.17999,33.802995,22.71001,,,29.214995,39.23,,
2010-02-19,37.07001,10.07,32.95,83.86,,36.34,11.957038,19.67999,31.48,16.44,31.8,61.59,16.31,,4.5475,34.28999,33.869661,22.67,,,29.445,39.3,,
2010-02-22,36.98,10.04,33.39999,84.42999,,36.57001,11.974622,19.88,31.52,16.28,32.03999,61.35001,16.48,,4.5075,33.92,33.786329,22.60001,,,29.714995,39.48,,
2010-02-23,36.67,9.64,33.45,84.2,,36.39999,11.649321,19.53,30.82001,16.27,31.52,61.75999,16.5,,4.4925,33.53,33.343,22.45,,,32.324995,39.52,,
2010-02-24,36.88,9.98,34.21001,85.22,,36.94,11.702072,19.59,30.89999,16.42999,31.73,61.67999,16.71001,,4.47,34.23,33.882995,22.67,,,33.535005,39.95,,
2010-02-25,36.62,10.03,34.72,85.81,,36.87,11.570193,19.45,31.05,17.00999,31.50999,62.0,16.67,,4.48,34.39999,33.389666,22.58,,,33.28,39.95,,
2010-02-26,36.62,9.99,35.48,85.42,,36.5,11.754824,19.92,31.0,17.05,31.60001,61.62,16.8,,4.4675,34.67,33.906328,22.58,,,32.9,40.05,,
2010-03-01,37.67999,10.39,34.92999,85.48,,36.8,12.28234,20.21001,31.56,17.44,31.84,61.89999,16.78,,4.552503,35.32001,34.279657,23.03999,,,33.519995,40.5,,
2010-03-02,37.66,10.59,35.10001,84.45,,36.45,12.3263,20.89999,31.77,17.75,31.67,62.39999,16.74001,,4.6375,35.37,34.709653,23.2,,,33.545,40.38,,
2010-03-03,37.63,10.52,34.60001,83.00999,,36.55,12.458179,21.24001,31.59,17.67999,31.42999,62.42999,16.56,,4.64,35.31,34.639654,23.13,,,33.65,39.69,,
2010-03-04,37.50999,10.56,34.3,82.7,,37.14999,12.431803,21.06,31.33,17.52,30.78999,62.19,16.52,,4.6475,35.45,35.232981,23.42,,,33.775,39.95,,
2010-03-05,38.06,10.7,34.98,81.75999,,38.64,12.651602,21.81,32.17,17.95,31.14999,63.28,16.94,,4.6575,36.39,36.429636,23.7,,,34.144995,40.92,,
2010-03-08,37.99001,10.63,35.27,83.25999,,39.35001,12.888984,21.74001,32.3,17.84,31.38,64.47,17.12,,4.625,36.78,36.106306,23.59,,,34.11,41.35001,,
2010-03-09,38.23,10.81,36.14999,82.53999,,38.91,12.906568,21.62,32.42999,17.86,32.07001,64.62,17.06,,4.4775,37.03999,36.052973,23.55,,,34.410005,41.31,,
2010-03-10,38.84,10.89,35.78,82.64,,38.96001,13.064823,21.81,32.66,18.03999,32.36,64.82001,17.0,,4.4875,36.81,35.809642,23.57001,,,35.055,41.16,,
2010-03-11,39.25999,10.66,35.62,83.12,,39.47,13.293413,22.25,33.0,17.78,33.03999,64.89999,17.25999,,4.575,36.89,35.98964,23.67,,,35.0,41.14,,
2010-03-12,39.31,10.49,35.41,82.53,,40.12,13.337373,22.25999,32.8,17.27,33.31,65.00999,17.31,,4.52,37.57001,36.112972,23.83,,,35.0,41.17999,,
2010-03-15,39.16,10.19,35.69,82.12,,39.60001,13.319789,22.05,32.71001,17.35001,33.61,65.25999,17.22,,4.642503,37.41,36.109639,23.95,,,34.76,40.67,,
2010-03-16,39.24001,10.62,36.53999,81.75999,,39.58,13.46046,22.39999,32.57001,17.24001,34.05,66.92,17.8,,4.7975,38.67,36.31297,24.55,,,34.835,41.87,,
2010-03-17,39.78,10.92,36.02,82.38,,40.11,13.653883,22.53,32.8,17.12,34.63,67.34,17.84,,4.915,39.37,37.156295,24.75999,,,35.160005,42.25999,,
2010-03-18,39.56,10.81,36.35001,82.27,,40.45,13.636299,22.14999,32.28999,17.11,34.78999,67.45,17.77,,5.162498,38.99001,37.196295,24.58,,,35.565,42.55,,
