datetime,MCK,GD,ABNB,ORLY,APO,SHW,HCA,EMR,NOC,MMM,EQIX,FTNT,CI,UPS,FISV,AON,CVS,RSG,HWM,PNC,AJG,ITW,MAR,ECL,MSI
2004-10-22,24.98,50.004995,,1.35300068,,13.929983,,31.06,45.540235,63.441371,36.3,,19.616474,76.49001,,19.8,21.14,19.726765,,51.39,29.92999,44.555,25.127865,32.02,61.253453
2004-10-25,24.8,49.730005,,1.36766735,,13.973319,,31.11,45.304369,63.18219611,35.5,,19.936467,77.2,,19.64,21.19,19.760099,,51.42,29.60001,44.64,24.983349,32.27,62.363117
2004-10-26,25.38,50.754995,,1.37333402,,14.106656,,31.61,46.002904,63.7256365,37.42,,21.166455,78.41,,21.53999,21.615,19.886766,,51.89999,30.0,45.15,25.146517,33.0,62.917912
2004-10-27,26.94,51.660005,,1.42666738,,14.086649,,32.35,46.946358,64.85434611,38.89,,21.386453,78.95,,21.61,22.14,20.066774,,52.59,28.38,45.445,25.258399,33.7,65.248243
2004-10-28,26.85001,51.36,,1.43766739,,14.183319,,32.01,47.390883,64.50317789,38.25999,,21.02979,78.92999,,21.52,21.94,20.433429,,52.42999,28.24001,45.545,25.528792,33.39999,64.323523
2004-10-29,26.66,51.06,,1.43533405,,14.239986,,32.025,46.946358,64.85434611,37.69,,21.153125,79.17999,,20.41,21.730005,20.533436,,52.3,28.10001,46.14,25.402929,33.85001,63.842632
2004-11-01,26.72,51.17,,1.44066739,,14.166653,,32.14,47.563229,64.30252825,37.14999,,21.049786,78.7,,20.64999,21.85,20.446769,,52.69,28.0,45.845,25.421572,33.46001,63.472781
2004-11-02,27.00999,50.24,,1.44666706,,14.246656,,32.765,46.855631,63.441371,36.60001,,21.149789,79.00999,,20.46001,21.949995,20.233441,,53.08,28.06,45.5,25.374948,33.92999,63.17687
2004-11-03,27.53999,52.135,,1.46133406,,14.483319,,33.18,48.76071,62.94807839,37.0,,21.763112,79.8,,20.52,22.19,20.633437,,53.57001,28.60001,46.225,25.785203,34.03999,61.771296
2004-11-04,27.78,52.885,,1.48433408,,14.806652,,34.045,48.778854,65.280736,37.0,,22.129779,81.55,,20.75,23.449995,20.893438,,54.81,28.8,47.335,26.568414,34.89999,63.065904
2004-11-05,27.98,53.425005,,1.49966775,,14.976648,,33.714995,48.806069,68.05649664,36.66,,21.916448,81.75999,,20.60001,23.1,20.906771,,54.58,28.35001,47.39,27.071904,35.07001,63.139919
2004-11-08,28.49001,53.629995,,1.49400108,,14.796652,,33.96,49.450155,68.0397835,37.11,,22.216441,82.3,,20.7,22.905,20.900111,,53.60001,28.52,47.324995,27.011294,35.00999,62.622001
2004-11-09,28.95,52.72,,1.49966775,,14.866655,,33.6,49.350365,67.88092925,37.75999,,23.049766,82.24001,,20.91,23.019995,20.866771,,53.7,28.56,47.22,26.83414,34.96001,61.66033
2004-11-10,29.52,53.464995,,1.50500042,,14.926652,,33.74,49.613455,67.59667211,37.7,,23.186435,82.67,,20.85001,23.285005,20.70677,,54.33,28.92,46.925005,26.60571,34.59,63.546721
2004-11-11,29.7,54.17,,1.51766743,,15.066652,,34.050005,49.903743,68.457821,38.75,,23.3531,83.87,,20.82001,23.265,20.933431,,55.00999,29.28999,47.72,26.68962,35.10001,65.02631
2004-11-12,29.60001,54.015,,1.51900109,,15.146652,,34.31,50.021685,69.12667264,40.39,,23.309764,84.55,,20.66,23.175005,20.740104,,55.7,29.46001,47.99,26.85745,34.95,66.949765
2004-11-15,29.77,54.055,,1.49666708,,15.033322,,34.019995,50.067043,68.792251,40.10001,,23.566431,83.74001,,20.85001,23.125,20.58677,,55.39999,29.88,47.775,26.796845,34.89999,66.727758
2004-11-16,29.39999,53.905,,1.4696674,,14.953318,,34.025,50.420842,68.36585275,39.75999,,23.169765,82.75,,20.88,23.160005,20.433429,,54.7,29.87,47.175005,26.409899,34.99001,66.098986
2004-11-17,29.07001,53.92,,1.4686674,,15.033322,,33.74,51.201013,68.75044725,40.0,,23.059766,83.35001,,20.77,23.144995,21.3601,,55.0,29.97,47.35,26.312003,34.85001,67.060694
2004-11-18,28.88,53.839995,,1.45300073,,15.039985,,34.015,51.128439,68.86749775,38.74001,,22.823105,83.57001,,20.82001,23.339995,21.153439,,54.58,29.95,47.85,26.409899,35.13,67.689504
2004-11-19,28.44,53.22,,1.43166738,,14.846648,,33.665,50.901645,67.68027125,38.67999,,22.70644,83.08,,20.45,22.9,20.953431,,54.0,29.84,47.44,26.04161,34.25,66.357907
2004-11-22,28.87,53.875,,1.43266738,,14.989985,,34.074995,51.101224,67.50470386,37.82001,,23.03977,83.89999,,20.72,22.9,20.986772,,54.42,29.82001,47.995005,26.456523,34.64,68.244336
2004-11-23,28.95,53.85,,1.44366739,,15.013315,,34.019995,51.518516,67.08666636,37.91,,23.406433,83.8,,20.67,22.925005,21.000105,,54.2,29.95,47.69,26.5451,34.91,69.797866
2004-11-24,28.99001,54.025,,1.4636674,,15.159985,,33.835,51.291722,67.09501875,38.08,,23.33643,83.50999,,21.13,23.015,20.993445,,54.33,30.61,47.795,26.549762,35.06,70.315672
2004-11-26,29.17,54.115,,1.46900107,,15.059982,,33.69,51.046794,67.019772,37.38,,23.433099,83.64,,21.02,22.865,21.180106,,54.39,30.63,47.86,26.573071,35.03,70.27872
2004-11-29,29.2,54.175005,,1.4646674,,15.026652,,33.625,51.219166,66.886,38.5,,23.356436,84.00999,,21.00999,22.665,21.046779,,54.48,30.32001,47.620005,26.549762,34.78,71.906227
2004-11-30,29.55,54.18,,1.45133373,,14.866655,,33.410005,51.101224,66.54320925,38.88,,23.339767,84.14999,,21.12,22.685,20.993445,,54.39999,30.64999,47.115,26.503147,34.98,71.240392
2004-12-01,29.88,54.730005,,1.45966706,,14.903322,,33.975,51.572965,67.26223375,38.85001,,25.266414,85.35001,,21.77,23.065,21.266766,,55.57001,30.66,47.815,26.983322,35.25999,73.05288
2004-12-02,30.39999,54.230005,,1.47700074,,14.853318,,33.78,51.808821,66.81075325,39.60001,,24.956417,85.59,,21.77,22.945,21.30678,,55.53,30.7,47.535005,26.950689,35.2,72.719981
2004-12-03,30.32001,54.915,,1.46333373,,14.853318,,34.03,52.144476,67.788961,39.27,,24.949754,85.63,,22.25999,22.879995,21.240106,,55.87,30.86,47.515,27.174457,35.17,71.40004
2004-12-06,31.16,54.345,,1.4666674,,14.736655,,34.475,52.389414,67.19534775,39.38,,25.153085,85.89,,22.0,22.625,21.39344,,55.7,30.92,47.415,26.997308,35.08,73.2
2004-12-07,31.03999,52.795,,1.43366705,,14.633315,,34.125,51.781606,65.94123525,38.82001,,25.083083,85.89,,21.98,22.129995,21.840103,,54.72,30.78999,47.03,27.02528,34.39999,72.0
2004-12-08,31.88,52.57,,1.44300039,,14.599985,,34.305,49.976326,66.25059136,38.5,,25.716406,87.03,,22.05,22.585,22.446779,,54.83,30.75999,47.26,27.500803,34.8,71.15996
2004-12-09,31.8,52.545,,1.45300073,,14.636652,,34.335,50.076115,66.02484275,38.63,,26.673067,87.53,,22.41,22.685,22.286771,,55.2,31.0,47.22,28.097527,34.86,70.88
2004-12-10,32.0,53.25,,1.44866772,,14.719985,,34.160005,50.756497,65.88271,39.28999,,26.99973,86.61,,22.56,22.57,22.380119,,55.13,31.48,46.839995,28.088203,34.89,65.36
2004-12-13,32.47,53.845,,1.45600039,,14.816652,,34.71,51.527597,65.615166,38.52,,26.899731,87.35001,,22.39999,22.69,22.193438,,55.61,31.5,46.9,28.787494,34.96001,68.59996
2004-12-14,32.46001,53.545,,1.47366774,,14.749985,,34.6,51.663673,65.6318875,39.3,,26.899731,86.75999,,23.0,22.375,22.406779,,55.34,31.31,46.699995,28.904043,34.89999,67.40004
2004-12-15,32.50999,53.0,,1.44833406,,14.776652,,34.9,51.727176,66.12517175,39.02,,27.103062,86.25,,23.33,22.4,22.653447,,55.67,31.16,46.089995,28.918028,34.78999,67.84004
2004-12-16,32.39,52.68,,1.45933406,,14.629985,,35.015,52.389414,66.80238414,39.08,,26.633064,85.89999,,23.17999,22.445,21.853443,,55.69,31.14999,45.93,29.165111,34.64999,68.59996
2004-12-17,31.89999,53.175005,,1.45166739,,14.426652,,35.050005,51.618305,67.4043665,39.37,,26.366406,85.89999,,23.25,22.08,21.573441,,55.06,31.45,45.85,29.547391,34.32001,68.0
2004-12-20,32.13,53.464995,,1.43666772,,14.509985,,34.824995,51.309875,67.51305625,38.95,,26.6664,85.58,,23.13,22.199995,21.580108,,55.33,31.58,46.375,29.393546,34.56,67.8
2004-12-21,32.55,52.714995,,1.45633406,,14.663322,,35.22,50.72021,67.80569086,39.58,,26.896398,86.48,,23.16,22.315,21.840103,,56.52,32.08,46.565,29.412194,34.63,69.24
2004-12-22,31.0,53.5,,1.47866741,,14.786652,,34.9,51.282659,68.14846489,39.89,,26.67973,86.7,,23.28999,22.480005,21.880116,,56.5,32.00999,46.725,29.463476,34.66,69.76
2004-12-23,30.55,53.32,,1.48233407,,14.833318,,34.875,51.309875,69.01799125,41.38,,26.66307,86.67999,,23.35001,22.504995,21.966777,,56.50999,31.94,46.879995,29.482128,34.94,69.03996
2004-12-27,30.91,52.800005,,1.44700072,,14.799982,,34.620005,50.765578,68.68355289,42.69,,26.683067,85.28,,23.10001,22.394995,21.926776,,56.50999,31.92999,46.550005,29.276998,34.58,69.08
2004-12-28,31.25,53.44,,1.49300041,,14.946652,,34.9,50.865367,69.38587261,42.94,,27.403063,85.87,,23.49001,22.504995,22.326785,,57.19,32.31,46.69,29.626644,35.13,68.76
2004-12-29,31.39999,52.585,,1.49733408,,14.946652,,34.92,49.549953,69.17685386,43.10001,,27.216391,85.72,,23.64,22.6,22.366779,,56.92999,32.34,46.5,29.398208,35.0,68.64
2004-12-30,31.62,52.464995,,1.49800075,,14.959985,,35.115,49.676949,69.18520625,43.10001,,27.049726,85.52,,23.64,22.655,22.366779,,57.11,32.41,46.449995,29.454147,35.14999,68.68
2004-12-31,31.46001,52.300005,,1.50166742,,14.876652,,35.050005,49.314087,68.61668361,42.74001,,27.189731,85.46001,,23.86,22.535005,22.360105,,57.44,32.5,46.339995,29.360913,35.13,68.8
2005-01-03,31.07001,51.01,,1.50300075,,14.706652,,34.35,48.669983,68.89257164,43.22,,26.6664,85.0,,23.58,22.5,22.146777,,56.57001,32.67999,46.08,29.155783,34.60001,68.24
2005-01-04,30.67,49.685,,1.49800075,,14.533322,,33.949995,47.62674,68.33240975,42.39,,26.473069,83.92,,23.36,22.245005,22.073444,,56.17,31.98,45.79,28.708241,34.16,66.88
2005-01-05,30.66,49.635,,1.49633408,,14.326652,,33.644995,48.352481,67.49633475,41.50999,,26.306404,83.75,,22.73,22.625,21.906776,,55.67,31.81,46.06,28.726889,33.83,66.08
2005-01-06,31.17,49.725,,1.48266741,,14.336649,,33.865,48.225476,68.10667786,41.86,,26.31974,83.66,,23.31,22.629995,21.853443,,56.05,31.94,45.565,28.997281,33.92999,66.84004
2005-01-07,30.88,49.905,,1.47866741,,14.239986,,33.565,48.125687,68.8089725,41.41,,26.273074,83.5,,22.83,22.875,21.773442,,55.71001,31.64999,45.51,28.955324,33.73,66.76
2005-01-10,31.3,50.74,,1.50666742,,14.379986,,33.644995,48.007754,70.1801355,42.22,,26.6764,83.62,,23.08,23.004995,21.953436,,55.98,31.78,45.629995,28.829451,34.03,67.92
2005-01-11,31.23,50.754995,,1.52133409,,14.299982,,33.92,47.853534,70.82392161,41.77,,26.9964,83.3,,22.85001,23.555,21.926776,,56.14999,31.53,45.46,28.437848,33.75,66.56
2005-01-12,31.24001,50.74,,1.53400077,,14.509985,,33.800005,48.216395,71.03294036,41.99001,,27.499725,77.17999,,23.03,23.54,21.633442,,55.33,31.49001,45.51,28.498454,33.66,65.88
2005-01-13,31.53,50.9,,1.52800076,,14.373319,,33.394995,47.581381,70.05471589,41.03999,,27.539725,76.10001,,22.72,23.339995,21.686775,,54.64999,31.39,45.125,28.959986,33.24001,67.8
2005-01-14,31.00999,50.71,,1.5363341,,14.589985,,33.905,47.753745,70.20521775,41.47,,27.776389,75.95,,22.89999,23.5,21.633442,,54.64999,31.32001,45.805,29.524081,33.66,68.12
2005-01-18,31.25,51.235,,1.55433411,,14.706652,,34.065,47.808175,68.5748715,42.16,,27.64639,75.3,,22.89999,23.75,21.913443,,55.33,31.75999,45.685,29.873727,34.21001,69.71996
2005-01-19,30.36,50.5,,1.5433341,,14.473319,,33.655,47.145937,68.70028275,42.00999,,27.31306,75.57001,,22.88,23.629995,21.800109,,55.0,31.42,45.625,29.771164,34.25999,64.8
2005-01-20,31.0,50.449995,,1.5423341,,14.963318,,33.015,46.601631,69.35242125,41.89,,27.023066,75.22,,22.55,23.335,21.740109,,54.64999,31.28,44.699995,29.477461,34.13,63.08
2005-01-21,30.85001,50.254995,,1.5373341,,14.796652,,32.595,46.728627,67.94781525,41.83,,26.723066,74.99001,,22.39999,22.945,21.753442,,52.85001,31.0,43.85,29.13714,33.7,62.52
2005-01-24,30.85001,49.5,,1.52266709,,14.139986,,32.545,46.529048,68.2404415,41.39999,,26.6864,75.39999,,22.11,22.555,21.800109,,53.44,31.0,43.65,28.866747,33.41,61.16
2005-01-25,30.25999,49.385,,1.5233341,,14.333319,,33.0,46.49277,69.24373986,41.00999,,26.603067,76.09,,21.82001,22.785005,21.760109,,53.13,30.56,43.745005,28.913366,33.48,61.4
2005-01-26,30.39999,51.24,,1.53000043,,14.276652,,33.065,46.837497,69.7453765,41.27,,26.606404,75.5,,21.59,22.75,21.966777,,53.16,29.67999,43.5,29.155783,33.63,62.6
2005-01-27,30.34,51.94,,1.52133409,,14.269986,,32.83,47.263879,69.30225675,41.53999,,26.849732,74.00999,,21.78999,22.82,22.013443,,52.95,29.50999,43.129995,29.701239,33.53,62.8
2005-01-28,33.53999,51.615,,1.50533409,,14.226649,,32.699995,46.964502,69.60324375,41.0,,26.199741,74.10001,,21.67999,22.910005,22.033443,,52.82001,29.39999,43.394995,29.687244,33.55,62.0
2005-01-31,34.49001,51.625,,1.5243341,,14.399986,,33.620005,47.064291,70.531287,41.94,,26.749733,74.67999,,22.74001,23.175005,21.98011,,53.87,29.64999,43.49,29.454147,33.64999,62.96
2005-02-01,35.53,51.714995,,1.53000043,,14.409986,,34.195,47.173152,70.297186,42.91,,27.516392,75.23,,22.78999,23.265,22.166778,,54.0,30.0,43.875,29.477461,33.92,63.96
2005-02-02,35.92,52.015,,1.55100078,,14.426652,,34.04,47.481592,69.6784905,43.92,,27.366396,75.2,,22.82001,24.129995,22.353445,,53.5,30.2,43.800005,29.607991,33.91,65.08
2005-02-03,36.60001,51.574995,,1.54633411,,14.943318,,34.245005,47.336435,69.6784905,43.74001,,27.306394,74.82001,,22.44,24.595,22.240111,,53.64,29.95,43.58,29.897036,33.3,63.96
2005-02-04,36.3,51.955,,1.58100046,,15.169981,,34.365,47.409009,70.297186,44.95,,27.726386,74.10001,,22.52,24.925005,22.160117,,54.2,29.95,43.75,30.559032,33.57001,65.03996
2005-02-07,36.38,52.57,,1.60333447,,14.989985,,34.160005,48.171055,70.129971,44.03,,27.64639,74.14,,22.56,24.725,21.846776,,54.58,29.86,43.660005,31.001917,32.92999,65.40004
2005-02-08,36.91,53.01,,1.58800079,,15.013315,,34.35,47.989601,70.5145655,44.89,,27.973054,74.08,,22.55,24.660005,21.98011,,53.87,29.84,43.949995,30.647614,32.94,65.28004
2005-02-09,36.28,52.824995,,1.56333378,,14.983318,,33.83,47.345515,69.68685961,44.2,,28.449719,73.8,,24.52,24.339995,20.58677,,53.28,29.64,43.455,30.092838,32.23,62.8
2005-02-10,36.12,53.185,,1.56533445,,15.169981,,33.865,47.808175,70.14668414,44.35001,,28.98971,74.50999,,24.10001,24.519995,20.380109,,53.14999,30.0,44.095,29.873727,32.74001,63.52
2005-02-11,36.34,53.335,,1.56933412,,15.259985,,34.120005,48.733495,70.26373464,43.87,,29.886368,75.2,,25.24001,24.949995,20.233441,,52.7,30.64,44.49,30.353907,32.95,63.64
2005-02-14,36.39,53.015,,1.56400078,,15.173318,,33.910005,49.214298,70.74030575,43.97,,29.799699,75.0,,25.03,24.480005,20.400109,,52.5,30.05,44.379995,30.302625,32.81,64.8
2005-02-15,36.11,53.449995,,1.56733412,,15.273321,,34.004995,48.960289,71.89409761,43.69,,30.049696,77.02,,25.37,24.275,20.386769,,52.53,29.97,44.155,30.288639,32.58,64.0
2005-02-16,36.58,53.175005,,1.58566779,,15.199988,,34.089995,48.978441,72.57131,42.53,,29.899701,78.87,,25.09,24.425005,20.600096,,52.35001,29.53999,44.445,30.209386,32.14,62.92
2005-02-17,36.71001,52.949995,,1.63433415,,14.976648,,33.475,48.361553,71.65999661,42.86,,29.566371,77.67,,24.5,24.385,20.680103,,52.35001,29.47,45.58,29.803793,31.63,62.24
2005-02-18,36.77,53.0,,1.62300081,,15.023322,,33.455,48.125687,71.52621625,43.25999,,29.9897,77.22,,24.56,24.315,20.780104,,52.13,29.37,45.75,29.729206,31.81,62.0
2005-02-22,36.41,52.074995,,1.60633414,,14.899985,,32.765,47.245726,70.2804645,42.73,,29.399706,76.23,,24.39,23.875,20.633437,,51.55,28.82001,44.72,29.216393,31.5,61.16
2005-02-23,36.97,51.519995,,1.6000008,,14.613319,,32.754995,47.327372,70.163414,44.28,,29.836365,76.64999,,24.3,24.025,20.72677,,51.64999,29.32001,45.065,29.13714,31.66,61.68
2005-02-24,37.36,51.975,,1.63833382,,14.569989,,33.22,47.490673,70.45604025,43.78,,29.899701,77.39999,,24.42999,24.705,20.813437,,52.36,29.73,44.964995,29.174435,31.57001,62.4
2005-02-25,37.78999,52.79,,1.66166783,,14.886652,,33.36,47.998682,70.73195336,43.44,,30.466359,77.19,,24.74001,24.935,20.973445,,52.86,29.95,45.225,29.897036,31.66,62.36
2005-02-28,37.34,52.675005,,1.69666718,,14.766652,,33.160005,47.989601,70.1801355,43.78999,,30.266364,77.49001,,24.50999,24.915,21.140112,,52.64,29.86,44.875,29.883055,31.71001,62.64
2005-03-01,37.89999,52.605005,,1.71266752,,14.916652,,33.045,48.769773,70.62325525,43.28,,30.593027,77.42,,24.45,25.36,21.366773,,53.19,29.98,45.64,30.134795,31.88,62.52
2005-03-02,37.25,53.04,,1.71066786,,14.966648,,33.115,48.624643,70.698502,43.75999,,30.616364,76.91,,24.24001,25.03,21.426774,,53.03999,30.11,45.4,30.517079,31.88,62.32
2005-03-03,37.17999,52.72,,1.70600052,,15.006652,,33.01,48.479485,70.98275914,44.09,,29.9897,77.25,,24.17,26.39,21.260106,,53.42999,30.16,45.675005,30.675581,32.13,60.8
2005-03-04,38.2,52.915,,1.71766753,,15.386651,,33.43,48.887715,72.28705286,46.27,,30.056366,77.91,,24.45,26.29,21.3401,,54.38,30.48,46.815,31.183732,33.09,60.44
2005-03-07,38.41,53.324995,,1.7243342,,15.356655,,33.72,49.041935,72.49607161,44.7,,29.916368,78.38,,24.94,26.44,21.613441,,54.55,30.3,46.589995,31.593983,32.89,61.6
2005-03-08,38.25,54.464995,,1.71500086,,15.429981,,33.769995,49.849321,72.2201585,43.42,,29.576371,78.55,,24.3,26.095,21.613441,,54.7,30.31,46.405,31.216371,32.64999,61.44
2005-03-09,37.96001,54.33,,1.72100086,,15.233318,,33.61,49.214298,72.002779,42.75,,29.183042,77.11,,24.03999,25.945,21.400114,,54.38,29.97,46.214995,30.838744,32.57001,61.16
2005-03-10,37.83,54.555,,1.73066753,,15.203318,,33.754995,49.205235,72.44589039,41.89999,,29.316374,76.96001,,24.17999,26.324995,21.553441,,54.21001,30.0,46.620005,30.792129,32.55,61.68
2005-03-11,37.60001,54.19,,1.74033454,,15.046652,,33.585,49.250576,71.59310225,41.98,,29.066376,76.06,,23.81,26.425005,21.433434,,53.34,29.91,46.535005,30.801458,32.42,61.08
2005-03-14,37.99001,54.839995,,1.69400118,,15.046652,,33.99,49.350365,71.81883414,41.92999,,28.849712,76.53999,,24.17999,26.28,21.653442,,53.45,30.14,46.475,31.193056,32.75999,61.96
2005-03-15,36.96001,54.5,,1.67266717,,14.983318,,33.449995,49.005648,71.7853995,41.64999,,28.993043,75.38,,23.95,26.155,21.760109,,52.7,29.85001,47.144995,31.39352,32.55,61.32
2005-03-16,36.83,53.199995,,1.6636675,,14.823319,,33.07,48.080328,71.90245,41.7,,28.449719,74.41,,23.57001,25.99,21.686775,,52.27,29.77,46.76,31.071841,32.32001,61.0
2005-03-17,37.23,53.15,,1.65500049,,14.923318,,33.185,47.481592,71.87736775,40.83,,28.633044,74.53,,23.19,26.495005,21.826782,,52.64,29.64,46.56,30.708214,32.69,60.64
2005-03-18,37.06,53.050005,,1.64366749,,14.896652,,33.01,47.517879,72.036222,40.83,,28.70638,73.5,,22.8,26.425005,21.546781,,52.3,29.3,46.19,30.414517,32.38,60.04
2005-03-21,37.14999,52.635,,1.62533381,,14.879985,,33.36,47.62674,71.62654525,41.0,,28.786379,73.48,,23.12,26.160005,21.660115,,51.94,29.0,46.089995,30.283982,32.42999,59.64
2005-03-22,37.39999,53.0,,1.62933415,,14.746655,,33.199995,47.545094,71.3840835,40.67,,28.33305,73.0,,22.77,26.225,21.746775,,51.61,28.7,45.99,30.111486,32.39,59.96
2005-03-23,38.14999,52.545,,1.62533381,,14.663322,,32.96,47.880749,71.12490861,40.75,,28.709713,72.25999,,22.66,26.595,21.826782,,50.99001,28.64999,46.0,30.353907,32.45,59.8
2005-03-24,38.05,52.4,,1.63400082,,14.736655,,33.095,48.361553,71.300476,41.69,,28.749713,72.2,,22.42,26.725,21.873443,,50.39999,28.75,45.800005,30.391202,32.75,59.76
2005-03-28,36.16,52.49,,1.63200115,,14.766652,,33.01,48.697199,71.20850775,41.3,,28.963044,72.42,,22.81,26.574995,22.06011,,51.16,28.78999,45.370005,30.283982,32.56,59.6
2005-03-29,36.28,52.625,,1.63000048,,14.616655,,32.11,48.180117,70.77374039,41.39999,,28.66638,71.86,,22.82001,26.22,22.120104,,50.81,28.86,44.26,30.069528,32.36,58.88
2005-03-30,37.62,53.4,,1.65633416,,14.683319,,32.435,49.132652,71.8857285,42.92,,29.463039,73.36,,23.05,26.480005,21.97345,,51.67,29.22,44.815,31.05786,32.71001,59.8
2005-03-31,37.75,53.525,,1.65100083,,14.663322,,32.464995,48.96936,71.64326675,42.34,,29.766369,72.74001,,22.84,26.31,22.320112,,51.48,28.8,44.765,31.169747,33.05,59.88
2005-04-01,37.86,53.925005,,1.63500082,,14.553319,,31.980005,49.168939,71.166704,41.10001,,29.649704,71.89999,,22.53,25.78,22.386779,,51.31,28.74001,44.629995,30.754834,32.89999,59.56
2005-04-04,39.39,54.025,,1.65633416,,14.383316,,31.865,49.413877,70.8155525,40.74001,,29.32971,72.35001,,22.60001,25.75,22.313445,,51.58,28.69,44.71,30.74551,32.81,59.48
2005-04-05,38.77,54.25,,1.67166717,,14.403322,,32.595,50.175905,70.62325525,40.31,,29.716366,73.0,,22.23,26.19,22.466779,,51.47,28.45,45.265,31.258323,32.89999,60.12
2005-04-06,38.99001,54.050005,,1.65600049,,14.516652,,32.324995,50.529703,70.91588986,40.25,,30.306364,73.03999,,22.46001,26.305,22.64012,,52.3,28.62,45.125,31.118465,33.00999,59.76
2005-04-07,38.96001,54.129995,,1.67266717,,14.446652,,33.065,51.083081,71.200147,39.92,,30.399696,72.92,,22.58,26.07,22.700113,,51.95,28.58,45.58,31.482097,33.14999,61.2
2005-04-08,38.14999,54.025,,1.64700082,,14.303319,,32.625,50.692995,70.69014125,38.99001,,30.113032,71.7,,22.64999,25.824995,22.820114,,51.2,28.39999,45.195,31.449468,32.92,60.8
2005-04-11,38.53999,53.585,,1.65500049,,14.183319,,32.620005,51.02865,70.62325525,38.46001,,30.109699,72.0,,22.87,26.03,22.773447,,51.09,28.25,45.120005,31.621955,33.39,60.44
2005-04-12,38.75,53.44,,1.65166749,,14.639985,,32.665,51.083081,71.27539375,38.92999,,30.836355,72.64999,,22.99001,26.29,22.886781,,51.35001,28.28999,45.620005,31.859714,33.89999,61.12
2005-04-13,37.89999,53.165,,1.64300049,,14.503315,,32.235,50.801856,70.4142365,38.67999,,30.529695,71.03,,22.44,26.105005,22.64678,,51.35001,27.84,44.574995,31.458787,34.2,61.12
2005-04-14,37.89,52.83,,1.60600047,,15.146652,,31.839995,50.175905,68.8758585,38.8,,29.879701,69.92,,22.13,26.125,22.280111,,50.48,27.86,43.555,30.969278,33.64,60.28
2005-04-15,37.3,51.945,,1.56166778,,14.833318,,31.24,49.504603,67.6050245,38.25,,30.0097,68.75,,21.42,25.93,22.093444,,49.38,27.61,42.535005,29.883055,32.92,59.0
2005-04-18,35.89999,52.125,,1.56666745,,14.999985,,31.31,49.214298,63.45808414,38.75,,28.98971,68.87,,21.58,25.865,22.233451,,50.10001,27.7,43.120005,29.300312,33.17999,58.44
2005-04-19,36.16,52.04,,1.56966745,,15.096648,,31.585,48.688136,64.31924139,40.28999,,29.533041,68.17,,21.47,26.315,22.160117,,50.37,27.75999,43.9,29.207064,33.09,58.88
2005-04-20,35.37,50.36,,1.55600044,,14.736655,,31.36,48.579275,63.45808414,39.96001,,29.29304,67.25999,,21.31,25.585,21.900116,,49.86,27.52,43.019995,28.997281,32.61,59.72
2005-04-21,35.7,51.75,,1.57733446,,14.649985,,32.339995,49.205235,65.12188175,40.88,,29.699706,70.56,,21.78,25.714995,21.966777,,51.8,27.89999,43.25,29.542729,33.14,63.72
2005-04-22,35.08,51.75,,1.56633445,,14.389986,,32.089995,48.960289,64.4279395,40.56,,29.33304,67.89999,,21.50999,25.25,21.800109,,51.8,28.0,42.555,29.771164,32.25,63.12
2005-04-25,35.64999,52.355005,,1.6000008,,14.749985,,32.295,49.277809,64.80416489,40.92999,,29.693036,69.0,,21.89,25.545,22.133444,,52.58,28.2,42.93,30.274654,32.60001,63.08
2005-04-26,36.05,52.115,,1.60333447,,14.669982,,31.6,48.887715,63.65038975,40.5,,29.166375,68.49001,,21.60001,26.0,21.860103,,52.45,28.06,42.035005,30.694228,32.47,63.6
2005-04-27,36.35001,52.574995,,1.73066753,,14.723319,,31.44,48.533916,64.04335336,38.96001,,30.179695,69.91,,21.38,25.949995,22.326785,,52.7,27.34,42.254995,30.717538,32.39,62.8
2005-04-28,36.0,52.06,,1.72166719,,14.506652,,30.675005,49.196154,62.89792225,37.41,,29.643034,69.77,,21.06,25.6,22.120104,,52.92,27.74001,41.375,29.542729,31.88,61.48
2005-04-29,37.0,52.525,,1.71066786,,14.856655,,31.335,49.749532,63.93465525,34.98,,30.659693,71.31,,20.85001,25.79,23.066789,,53.23,27.84,41.910005,29.253688,32.71001,61.36
2005-05-02,37.0,52.754995,,1.72100086,,14.879985,,32.0,50.166833,64.277446,36.27,,30.729693,71.98,,21.16,26.245005,23.346783,,53.56,27.89999,41.980005,28.577707,32.71001,61.88
2005-05-03,36.53999,52.785005,,1.74466754,,14.646652,,32.949995,49.930958,64.17710864,34.97,,31.483019,71.64999,,21.27,26.47,23.646785,,53.95,28.02,42.15,28.377243,32.56,62.28
2005-05-04,36.78,53.0,,1.78000056,,14.683319,,33.5,50.348268,64.67040961,35.69,,32.256344,71.61,,24.45,26.69,23.933446,,54.38,28.32001,42.785005,28.950667,32.73,62.8
2005-05-05,37.8,52.629995,,1.78933389,,14.689989,,33.31,50.012613,64.77073025,35.17,,32.133009,71.64999,,24.45,26.949995,23.880126,,54.27,28.07001,42.47,28.955324,32.53999,62.84
2005-05-06,38.03999,53.24,,1.77800089,,14.559982,,33.43,50.484335,64.65367975,35.58,,32.489675,71.52,,24.22,26.835,23.933446,,53.92999,27.99001,42.615,28.871404,32.49001,62.76
