datetime,DOV,CBOE,WRK,NTRS,CNP,ATO,HBAN,SBAC,JBL,WDC,ON,PTC,ES,HPQ,FE,CINF,CHD,CDW,TYL,EXPD,DLTR,DRI,RF,GDDY,DG
2005-06-20,24.662398,,,46.3,12.63,28.59,24.64,12.26,28.66,10.37471752,4.9,16.4,21.17,10.828048,46.83,40.45,8.8075,,7.45,25.54,8.01337,29.871441,34.09,,
2005-06-21,24.816448,,,46.0,12.71,28.5,24.57001,12.29,28.44,10.52584232,4.87,16.75,20.92999,11.173088,47.03999,40.37,9.075,,7.4,25.545,7.91004,29.504316,33.92999,,
2005-06-22,24.769561,,,46.45,12.69,28.61,24.35001,12.3,31.42,10.66941088,4.93,16.675,21.0,11.123147,47.38,39.75999,9.575,,7.28,25.870005,7.940043,29.683393,34.21001,,
2005-06-23,24.407864,,,45.31,12.83,28.62,24.0,12.27,31.3,10.45783616,4.9,16.65,21.11,11.073206,47.87,39.34,9.405,,7.31,25.53,7.893369,29.486399,33.81,,
2005-06-24,24.153336,,,45.69,12.75,28.5,24.02,13.05,31.14999,10.012018,4.86,15.875,20.72,10.805343,47.57001,39.13,9.2975,,7.37,24.885,7.833372,29.28046,33.8,,
2005-06-27,24.019374,,,45.08,12.64,28.5,24.05,12.84,31.03999,9.9742368,4.66,15.6,20.85001,10.673677,47.74001,39.89,9.0325,,7.37,24.65,8.00004,29.378957,33.89999,,
2005-06-28,24.488241,,,45.56,12.94,28.7,24.53,13.46,31.25999,10.012018,4.85,16.5,20.89999,10.741782,48.63,40.07001,9.107498,,7.52,25.1,8.116711,29.244643,34.25999,,
2005-06-29,24.608813,,,45.64999,13.05,28.55,24.53,13.96,31.10001,10.24626144,4.72,16.75,20.97,10.927929,48.67,39.99001,9.0975,,7.7,25.1625,8.096704,29.531179,34.3,,
2005-06-30,24.367675,,,45.59,13.21,28.8,24.14,13.5,30.73,10.14047408,4.6,15.95,20.86,10.673677,48.11,39.56,9.05,,7.56,24.905,8.00004,29.531179,33.88,,
2005-07-01,24.695882,,,46.16,13.41,29.10001,24.23,13.72,30.67,10.39738624,4.56,16.225,20.99001,10.660061,48.71001,40.07001,9.052503,,7.54,25.11,8.043374,29.575951,34.11,,
2005-07-05,24.756171,,,47.0,13.38,29.12,24.42,13.94,31.38,10.35960504,4.5,16.7,21.06,10.764487,48.50999,40.34,9.095,,7.86,25.44,8.216704,29.38792,34.5,,
2005-07-06,24.421267,,,46.52,13.21,28.92999,24.05,14.73,31.72,10.53339856,4.56,16.325,20.64999,10.877988,48.03,39.73,9.015,,7.56,25.435,8.130041,28.438749,34.05,,
2005-07-07,24.434656,,,46.2,13.3,29.35001,24.17999,14.84,31.7,10.5031736,4.44,15.875,20.69,10.96424,48.37,40.0,9.09,,7.53,25.19,7.956706,28.465612,34.16,,
2005-07-08,24.64229,,,46.84,13.49,29.42,24.46001,15.34,31.94,10.78275448,4.57,16.175,20.89,11.023266,49.02,40.12,9.215,,7.52,25.54,8.293375,28.725295,34.58,,
2005-07-11,24.648995,,,47.49001,13.53,29.05,24.64,15.48,32.02,11.00188544,4.66,16.85,20.97,10.955165,49.63,40.38,9.23,,7.7,25.915,8.353375,29.092429,34.86,,
2005-07-12,24.70258,,,48.12,13.46,29.25,24.66,14.98,32.09,10.9943292,4.57,17.35,21.06,10.946085,49.52,40.24001,9.314998,,7.78,26.074995,8.253371,30.211713,35.0,,
2005-07-13,25.144648,,,48.82001,13.62,29.21001,24.84,15.17,32.39999,11.0321104,4.72,17.925,21.42,11.086827,49.5,40.10001,9.2775,,7.66,26.254995,8.143371,30.202749,35.14999,,
2005-07-14,25.573326,,,48.66,13.55,28.87,24.85001,14.86,32.31,10.956548,4.96,17.6,21.52,11.177628,49.21001,39.95,9.310003,,7.61,26.725,8.213374,30.166932,35.31,,
2005-07-15,25.847955,,,48.95,13.74,28.89999,24.98,14.84,32.08,10.79031072,5.1,17.825,21.52,11.32291,48.97,40.10001,9.2275,,7.68,26.6,8.206708,30.534066,34.78999,,
2005-07-18,26.035501,,,49.02,13.67,28.95,24.48,14.51,31.88,10.73741704,4.99,17.4,21.45,11.31383,49.12,40.05,9.2,,7.55,26.265,8.203374,30.328109,34.25999,,
2005-07-19,26.135973,,,49.21001,13.61,28.95,24.8,14.96,32.39999,11.1076728,5.27,17.425,21.5,11.132227,49.34,40.66,9.175,,7.73,26.33,8.240041,30.435569,34.56,,
2005-07-20,26.504375,,,50.41,13.58,28.94,25.39999,15.2,32.75,10.97166048,5.46,17.625,21.42,11.227568,49.58,40.96001,9.177503,,7.79,27.370005,8.216704,30.605682,34.67,,
2005-07-21,26.490972,,,50.23,13.35,28.60001,25.07001,14.8,32.49001,10.59384848,5.44,17.0,21.13,11.027801,49.17999,40.64,9.177503,,7.53,27.574995,8.100041,30.49824,34.46001,,
2005-07-22,27.656434,,,51.21001,13.58,28.83,25.3,14.81,31.89999,10.68452336,5.6,17.275,21.34,10.977861,49.64,40.75,9.314998,,7.8,27.665,8.153377,30.865365,34.25,,
2005-07-25,27.227756,,,50.75999,13.6,28.98,25.19,14.7,31.92999,10.64674216,5.01,17.05,21.35001,11.032346,49.03999,40.89999,9.3325,,7.6,27.595,8.140041,30.740005,34.2,,
2005-07-26,27.756912,,,50.95,13.59,29.03,25.24001,15.05,32.09,11.08500408,5.58,17.05,21.42999,11.059586,49.0,40.94,9.439998,,7.52,27.455,8.136707,31.071313,34.33,,
2005-07-27,27.777006,,,50.77,13.72,29.0,25.08,15.21,31.35001,10.96410424,5.83,17.075,21.25,11.250269,50.0,41.06,9.45,,7.44,27.54,8.206708,30.596737,34.24001,,
2005-07-28,28.04493,,,51.19,13.82,29.5,25.25999,16.0,31.5,11.32680376,5.77,17.25,21.33,11.118611,50.0,41.32001,9.57,,7.84,27.61,8.330045,30.901173,34.03,,
2005-07-29,27.63634,,,50.8,13.74,29.16,24.94,16.59,31.19,11.32680376,5.73,17.25,21.58,11.177628,49.78,41.22,9.3875,,7.94,27.525,8.330045,31.071313,33.64,,
2005-08-01,27.823886,,,50.62,13.7,29.09,24.97,16.25,31.22,11.36458496,5.77,17.125,21.38,11.123147,49.0,41.08,9.32,,7.94,27.39,8.296708,31.16981,33.63,,
2005-08-02,28.051628,,,50.56,13.85,29.75999,25.06,15.53,31.12,11.39480992,5.87,17.2,21.78999,11.04143,49.64999,41.75,9.2925,,7.89,26.875,8.416709,31.053396,33.78999,,
2005-08-03,27.810497,,,50.25999,14.01,29.66,25.10001,14.63,31.13,11.31924752,5.82,16.875,21.64,11.173088,49.66,41.94,9.337503,,7.86,26.949995,8.506709,30.757923,33.8,,
2005-08-04,27.743516,,,49.83,13.98,29.27,24.67,14.3,30.75,11.31924752,5.57,16.55,21.24001,11.104991,49.88,42.06,9.142503,,7.89,26.795,8.370042,30.85642,33.41,,
2005-08-05,27.422007,,,49.3,13.81,28.85001,24.32001,14.43,30.42,11.2587976,5.61,16.15,20.91,11.204864,49.50999,41.78999,9.162498,,7.78,26.870005,8.283378,29.629676,32.89999,,
2005-08-08,27.442102,,,49.39999,13.04,28.25999,24.31,14.26,30.38,11.07744784,5.5,16.0,20.42999,11.173088,48.95,42.14,9.0475,,7.47,27.14,8.100041,29.325231,32.95,,
2005-08-09,27.58946,,,49.57001,13.55,28.75999,24.46001,14.35,30.28999,10.98677296,5.5,16.2,20.48,11.145847,49.71001,42.09,9.575,,7.6,27.22,8.076707,29.558033,33.17,,
2005-08-10,27.529183,,,49.55,13.52,29.14999,24.46001,14.64,29.87,11.0321104,5.39,16.025,20.22,10.959705,49.72,41.89,9.412498,,7.52,27.35,8.00004,29.755036,33.22,,
2005-08-11,27.663139,,,49.98,13.48,29.23,24.60001,14.63,29.95,11.25124136,5.44,16.15,20.22,10.977861,50.07001,42.17999,9.46,,7.68,27.4,8.050037,30.247521,33.44,,
2005-08-12,27.422007,,,49.98,13.4,29.45,24.59,14.5,29.61,11.0321104,5.32,15.725,20.02,10.909764,49.72,41.78,9.4225,,7.69,27.565,8.106711,30.005746,33.16,,
2005-08-15,27.509089,,,50.07001,13.35,29.35001,24.72,14.535,29.96001,11.0698916,5.49,16.025,20.16,10.937005,49.67999,41.64,9.462503,,7.85,27.455,8.016707,30.140069,33.36,,
2005-08-16,27.073706,,,49.13,13.14,29.17,24.49001,14.27,29.60001,10.77519824,5.25,15.55,19.84,10.759942,49.02,41.33,9.4425,,7.85,26.894995,7.783376,28.868572,32.96001,,
2005-08-17,27.348328,,,49.63,13.13,28.72,24.53999,14.13,29.69,10.89609808,5.31,15.375,19.72,12.176445,48.86,41.3,9.395,,7.91,27.050005,7.896706,28.922289,33.06,,
2005-08-18,26.993329,,,49.78,13.1,28.67999,24.62,14.04,29.19,10.63918592,5.2,15.525,19.7,12.099255,49.22,41.31,9.5075,,7.9,27.29,7.833372,29.02974,32.94,,
2005-08-19,27.1206,,,50.49001,13.44,28.67,24.7,14.17,29.44,10.68452336,5.31,15.725,19.75,12.026623,49.06,41.59,9.5575,,7.9,27.07,7.750039,29.02974,33.08,,
2005-08-22,26.691921,,,50.81,13.63,29.06,24.8,14.8,29.53,10.75252952,5.5,15.55,19.91,12.044779,49.53999,41.67,9.677503,,7.94,27.550005,7.843373,28.886463,33.28,,
2005-08-23,26.725398,,,50.46001,13.69,28.55,24.55,14.78,29.96001,10.87342936,5.49,15.625,19.98,12.126505,50.05,41.39,9.645,,7.9,26.96,7.693372,29.02974,32.88,,
2005-08-24,26.363708,,,50.23,13.71,28.46001,24.38,14.84,29.77,10.82809192,5.52,15.625,20.02,12.13104,49.94,40.92,9.5825,,8.01,27.095,7.676705,27.6866,32.64,,
2005-08-25,26.738801,,,50.69,13.8,28.8,24.45,15.06,29.66,10.767642,5.51,15.225,19.85001,12.212757,50.64999,41.2,9.564998,,8.01,27.480005,7.766706,28.205947,32.71001,,
2005-08-26,26.63833,,,49.91,13.83,28.92,23.96001,14.66,29.34,10.38983,5.37,15.1,19.87,12.262698,50.41,40.89999,9.482498,,8.0,26.964995,7.756705,28.286536,32.17,,
2005-08-29,26.879461,,,50.17999,14.11,28.85001,24.05,14.51,29.78,10.5031736,5.52,15.7,19.75,12.11742,50.82001,40.88,9.509998,,8.08,27.410005,7.766706,28.205947,32.44,,
2005-08-30,26.571349,,,49.53,14.08,28.88,23.85001,14.9,29.25,10.2387052,5.61,15.7,19.62,12.303567,50.67,40.44,9.5,,8.07,27.410005,7.663375,27.409017,32.73,,
2005-08-31,27.261253,,,49.84,14.21,29.59,23.99001,15.05,29.44,10.4653924,5.75,15.15,19.92,12.603202,51.03,40.92999,9.54,,8.12,27.754995,7.590038,28.125359,32.72,,
2005-09-01,27.30814,,,50.61,14.48,29.56,24.00999,15.42,29.34,10.26893016,5.74,15.725,19.95,12.666763,51.85001,41.13,9.5,,8.05,27.589995,7.460037,26.934441,32.41,,
2005-09-02,27.267958,,,50.17999,14.45,29.38,23.89999,15.27,29.22,10.26893016,5.73,15.875,20.03,12.53057,51.89999,41.11,9.462503,,7.98,27.475,7.440041,26.755356,32.53,,
2005-09-06,27.488981,,,51.03,14.58,29.57001,23.99001,15.23,29.72,10.24626144,5.75,16.225,20.2,12.371664,52.3,41.49001,9.5675,,8.24,27.485,7.530038,27.444826,32.8,,
2005-09-07,27.58946,,,50.14999,14.6,29.59,23.88,15.56,29.92999,10.86587312,5.84,16.175,20.17,12.467009,52.48,41.69,9.560003,,8.3,27.42,7.600038,28.125359,32.67,,
2005-09-08,27.30814,,,49.82001,14.59,29.44,23.5,15.65,29.55,10.44272368,5.8,15.875,19.78999,12.644072,52.14999,41.12,9.465,,8.29,26.925005,7.500037,28.008953,32.31,,
2005-09-09,27.314838,,,49.91,14.64,29.52,23.67999,15.95,29.49001,10.34449256,5.7,16.125,20.14999,12.625907,52.73,41.5,9.575,,8.32,26.97,7.580041,28.313399,32.56,,
2005-09-12,27.428705,,,49.73,14.88,29.37,23.67,15.56,29.12,10.38983,5.55,16.775,20.21001,12.594131,52.17,42.22,9.7275,,8.25,27.36,7.753369,28.098496,32.53,,
2005-09-13,27.227756,,,48.87,14.98,29.09,23.39,15.25,29.32001,10.60896096,5.56,16.5,20.03999,12.498785,51.89999,42.00999,9.645,,8.2,27.33,7.766706,27.534377,32.17999,,
2005-09-14,27.281347,,,48.81,14.94,29.05,23.27,14.67,29.27,10.22359272,5.52,16.175,20.03,12.485165,51.92,41.60001,9.5625,,8.26,27.495005,7.843373,26.880716,32.03999,,
2005-09-15,27.140687,,,48.53,14.94,29.05,23.25999,14.93,29.25,9.92889936,5.26,16.1,19.87,12.653147,52.32001,41.75999,9.622503,,8.33,27.525,7.880039,26.988167,32.22,,
2005-09-16,27.730113,,,49.36,15.13,29.24001,23.67,15.02,29.34,9.85333696,5.26,16.65,19.89,12.86653,52.67,42.02,9.715,,8.66,27.589995,7.936706,27.444826,32.64999,,
2005-09-19,27.147385,,,49.36,14.91,29.0,23.39,15.08,29.06,9.73999336,5.18,16.175,19.94,13.111693,52.55,41.5,9.669998,,8.51,27.205,7.790039,27.158298,32.16,,
2005-09-20,27.067008,,,48.78,14.72,28.95,23.31,14.55,29.12,9.7475496,5.19,16.1,19.92,12.83929,52.03999,41.14,9.759998,,8.51,26.975,7.656705,26.244962,32.11,,
2005-09-21,26.63833,,,48.07001,14.36,28.61,23.08,14.27,29.03999,9.823112,4.94,16.2,19.67999,12.753029,51.5,40.47,9.2575,,8.51,27.004995,7.433371,25.788295,31.57001,,
2005-09-22,26.732103,,,48.22,14.06,28.23,23.21001,14.54,29.13,9.64931848,4.89,16.375,19.66,12.716704,51.0,40.71001,9.285,,8.5,27.07,7.3367,26.030069,31.56,,
2005-09-23,26.926348,,,48.86,14.33,28.47,23.21001,14.43,29.7,9.54353112,5.15,16.5,19.60001,12.925551,50.53,40.98,9.195,,8.53,27.144995,7.31337,26.612087,31.75999,,
2005-09-26,26.63833,,,49.14,14.5,28.58,23.10001,14.55,30.37,9.62664976,5.04,16.7,19.47,13.138934,50.67999,40.7,9.075,,8.39,27.385,7.3467,27.373209,31.32001,,
2005-09-27,26.785695,,,49.32001,14.58,28.58,22.92999,15.02,29.75,9.34706888,4.74,16.65,19.67999,12.88015,51.28,41.14,9.2375,,8.45,27.754995,7.296703,27.176215,31.19,,
2005-09-28,26.946442,,,48.86,14.64,28.39,22.75999,14.85,29.8,9.28661896,4.7,16.75,19.7,12.948251,51.35001,41.25999,9.169998,,8.32,27.870005,7.196703,26.459865,30.97,,
2005-09-29,27.033518,,,50.21001,14.78,28.53,23.13,15.41,30.11,9.5586436,4.91,17.375,20.0,13.138934,52.14,41.86,9.09,,8.36,28.29,7.213369,26.441956,31.27,,
2005-09-30,27.321529,,,50.55,14.87,28.25,22.47,15.43,30.92,9.77021832,5.15,17.425,19.95,13.256975,52.12,41.89,9.235,,8.28,28.39,7.216699,27.194115,31.12,,
2005-10-03,27.596158,,,51.10001,14.82,28.36,22.5,15.64,31.10001,9.73999336,5.14,17.675,20.02,13.120769,52.2,41.95,9.080003,,8.25,28.635,7.413374,27.122472,31.03999,,
2005-10-04,27.381819,,,50.67,14.53,28.23,22.11,15.15,30.3,9.6719872,5.16,17.375,19.83,12.961871,52.14999,41.75999,9.04,,8.43,28.355005,7.35337,26.800118,30.23,,
2005-10-05,26.725398,,,50.14,13.97,27.77,21.71001,15.18,30.22,9.4830812,4.98,16.925,19.36,12.471545,50.84,41.02,8.7275,,7.92,27.75,7.246706,26.773255,30.08,,
2005-10-06,26.524469,,,49.89,13.86,27.48,21.56,15.31,30.27,9.30173144,4.77,16.725,18.88,12.208221,50.37,41.16,8.8875,,8.14,27.265,7.296703,26.585225,30.10001,,
2005-10-07,26.819172,,,49.53999,13.89,28.03,21.73,15.37,30.33,9.21105656,4.84,16.7,18.85001,12.303567,50.75999,41.00999,8.86,,8.2,27.735,7.24337,26.719539,30.3,,
2005-10-10,26.457481,,,49.57001,13.65,27.38,21.53,15.26,29.99001,9.19594408,4.87,16.35,18.7,12.10834,49.82001,40.75,8.857498,,8.15,27.815,7.223369,27.086664,29.82001,,
2005-10-11,26.457481,,,49.02,13.71,27.0,21.22,14.9,29.78999,9.30928768,4.62,15.925,19.02,12.367128,49.69,40.28999,8.787498,,8.2,28.035005,7.233369,27.077718,29.59,,
2005-10-12,26.350312,,,48.53,13.54,26.72,21.19,14.45,29.34,8.878582,4.47,15.85,18.62,12.394364,49.10001,40.39999,8.705003,,8.2,27.92,7.193369,26.818036,29.57001,,
2005-10-13,26.357017,,,49.08,13.41,26.21001,21.32001,14.56,29.64999,8.9919256,4.73,15.9,18.02,12.367128,48.32001,40.35001,8.6475,,8.1,27.370005,7.196703,27.194115,29.83,,
2005-10-14,26.63833,,,49.95,13.57,26.21001,21.71001,15.04,29.69,9.03726304,4.81,16.225,18.34,12.503321,48.3,40.42,8.675,,8.17,27.495005,7.103369,27.767179,31.92999,,
2005-10-17,26.618242,,,50.38,13.7,26.36,21.60001,15.14,29.61,8.94658816,4.92,16.1,18.45,12.430684,48.75999,40.99001,8.75,,8.1,27.58,7.063369,27.265749,31.41,,
2005-10-18,26.383802,,,50.81,13.41,25.89,21.37,15.1,29.74001,8.98436936,4.63,15.75,18.2,12.589586,47.92,40.77,8.650003,,8.11,27.165,6.963368,27.050856,30.89,,
2005-10-19,26.912945,,,52.39,13.6,26.25,22.13,15.3,30.28999,8.85591328,4.66,15.975,18.22,12.548726,47.7,41.21001,8.8275,,8.21,27.585,7.100036,27.731371,31.64,,
2005-10-20,26.343614,,,52.10001,12.99,26.03,21.78,14.98,30.32001,8.78035088,4.84,15.7,17.83,12.448845,46.39,40.69,8.752498,,8.0,27.615,7.183369,27.722426,31.49001,,
2005-10-21,25.526446,,,52.12,12.65,25.78999,22.11,15.47,30.21001,8.5763324,4.55,15.625,18.0,12.51695,46.17999,40.91,8.78,,8.1,28.365,7.290036,27.928365,31.82001,,
2005-10-24,26.276633,,,52.71001,13.0,26.2,22.67999,15.97,30.32001,8.74256968,4.71,16.075,18.14999,12.82567,46.7,41.59,8.8475,,8.1,28.824995,7.166702,28.698432,32.8,,
2005-10-25,26.055589,,,52.27,12.9,26.33,22.53999,15.58,30.05,8.85591328,4.56,16.15,18.23,12.476085,46.86,41.16,8.8475,,8.04,29.199995,7.183369,28.528301,32.32001,,
2005-10-26,26.156067,,,52.36,12.9,26.07001,22.61,14.94,29.66,8.92391944,4.63,16.1,17.96001,12.240006,46.49001,41.33,8.7225,,8.1,30.065,7.143366,28.062679,32.31,,
2005-10-27,25.720684,,,52.31,12.72,25.89,22.57001,14.65,29.08,8.5763324,4.54,15.575,17.89999,12.167361,46.39999,41.37,8.572498,,8.01,29.47,6.930031,27.319466,32.17999,,
2005-10-28,25.847955,,,53.2,13.12,26.17999,23.2,14.65,29.48,8.93147568,4.33,15.75,18.07001,12.694012,46.94,42.11,8.759998,,8.01,29.835,6.916701,28.54621,32.42999,,
2005-10-31,26.10918,,,53.60001,13.24,26.3,23.25999,14.77,29.85001,9.1430504,4.64,16.275,18.19,12.730324,47.5,42.55,8.7625,,8.14,30.335,7.190039,29.02974,32.55,,
2005-11-01,25.854659,,,52.39999,13.27,26.03,23.28999,14.67,29.7,8.93903192,4.69,16.15,18.05,12.83929,46.39999,42.67,8.677503,,8.27,32.26,7.143366,28.671569,32.55,,
2005-11-02,26.283338,,,52.38,13.22,26.36,23.56,14.63,30.17999,9.17327536,5.03,16.225,18.07001,13.070828,46.57001,43.83,8.63,,8.33,33.089995,7.430034,29.146146,33.0,,
2005-11-03,26.363708,,,50.91,12.94,26.47,23.25999,14.9,30.35001,9.5586436,5.13,16.05,18.13,13.048137,46.13,43.53999,8.7025,,8.2,33.660005,7.583371,29.334176,32.73,,
2005-11-04,26.24984,,,51.14999,13.0,26.42,23.28999,15.37,30.58,9.77021832,5.0,15.75,18.05,12.952791,46.33,43.46001,8.767503,,8.05,33.39,7.783376,30.865365,32.89,,
2005-11-07,26.149362,,,51.99001,12.98,26.28,23.75,15.35,30.33,9.45285624,5.13,15.825,17.92999,13.043592,46.22,43.57001,8.724998,,8.12,33.995005,7.900039,30.936999,33.42,,
2005-11-08,26.149362,,,52.00999,13.07,26.00999,23.73,16.42999,30.67999,9.34706888,5.11,15.55,17.61,12.957327,46.17999,43.53999,8.645,,8.39,34.269995,7.893369,30.363926,33.37,,
2005-11-09,26.29672,,,52.63,13.11,26.32001,24.0,17.03,30.8,9.38485008,5.16,15.475,17.86,12.816589,46.5,43.75999,8.6375,,8.54,34.75,7.926706,30.605682,33.42999,,
2005-11-10,26.464173,,,53.25999,13.16,26.2,24.14999,17.10001,31.66,9.22616904,5.17,15.525,17.74001,12.83475,46.85001,44.66,8.732498,,8.55,34.905,8.156707,30.73106,33.81,,
2005-11-11,26.598148,,,53.35001,12.93,26.22,24.19,17.13,31.42,9.39996256,5.22,15.475,17.7,12.948251,46.45,44.75999,8.662498,,8.55,34.5,8.156707,30.516149,34.0,,
2005-11-14,26.912945,,,52.5,12.88,26.52,24.10001,16.97,31.7,9.24883776,5.11,15.175,17.67,12.802969,46.35001,44.81,8.4725,,8.26,34.47,8.110041,30.766868,33.82001,,
2005-11-15,26.725398,,,52.0,12.92,26.37,24.0,16.87,31.81,9.15816288,5.16,14.775,17.75,12.766649,46.28999,44.28,8.215,,8.49,33.945,7.886706,30.677317,33.50999,,
2005-11-16,27.033518,,,51.56,13.08,26.3,23.82001,16.7,31.89999,9.58131232,5.23,14.575,17.75999,12.83475,46.35001,43.78999,8.337502,,8.56,34.365,7.736709,30.480323,33.46001,,
2005-11-17,27.401913,,,51.75,13.18,26.17,24.05,17.39999,31.98,10.39738624,5.3,14.6,18.39999,13.166174,46.89999,44.05,8.395,,8.75,35.24,7.766706,30.919091,33.92,,
2005-11-18,27.462196,,,51.97,13.19,26.41,24.08,17.66,32.16,10.48050488,5.43,15.075,18.64999,13.347772,46.84,44.47,8.345,,8.78,35.415,7.776706,31.65335,33.96001,,
2005-11-21,27.542573,,,52.03,13.18,26.77,24.17,18.32001,32.42999,10.2387052,5.61,15.2,18.83,13.293296,46.67,44.16,8.3425,,8.86,35.589995,7.833372,31.581707,34.14999,,
2005-11-22,27.622957,,,51.7,13.2,26.78,24.17,18.67999,32.63,11.2210164,5.53,15.325,19.00999,13.325081,46.58,44.42999,8.259998,,8.74,36.254995,7.790039,32.226423,34.14,,
2005-11-23,27.756912,,,52.25,13.24,26.86,24.21001,18.63,33.35001,11.1832352,5.5,15.25,19.0,13.338696,46.95,44.58,8.22,,8.81,35.9,7.806706,32.307003,34.21001,,
2005-11-25,27.770315,,,52.39999,13.31,27.12,24.5,18.03999,33.47,11.145454,5.6,14.9,19.0,13.497598,47.10001,44.39999,8.2575,,8.9,35.910005,7.790039,32.315957,34.37,,
2005-11-28,27.428705,,,52.47,13.41,26.69,24.34,17.98,32.67999,10.956548,5.4,15.025,18.88,13.602024,46.62,44.46001,8.150002,,8.64,35.72,7.773376,31.975704,34.33,,
2005-11-29,27.4488,,,52.74001,13.17,26.64999,24.42999,17.69,32.96001,11.17567896,5.51,14.875,18.49001,13.602024,47.05,44.53,8.3,,8.66,35.835,7.710039,32.244314,34.13,,
2005-11-30,27.0938,,,52.69,13.22,26.57001,23.96001,18.44,33.12,11.27391008,5.8,14.675,18.58,13.470358,46.96001,44.50999,8.305,,8.75,35.5,7.653375,32.038374,33.69,,
2005-12-01,27.810497,,,53.08,13.2,26.78999,24.32001,19.19,34.21001,11.31169128,6.18,14.675,18.64999,13.420417,47.0,45.0,8.32,,8.89,35.68,7.770039,32.477134,34.2,,
2005-12-02,27.542573,,,53.48,13.28,26.78999,24.39999,19.17,34.33,11.32680376,5.99,14.85,18.87,13.270595,46.83,44.97,8.375,,8.95,35.660005,7.810036,32.736807,34.27,,
2005-12-05,27.314838,,,52.82001,13.16,26.58,24.37,18.95,34.44,11.31169128,5.85,14.675,18.92999,13.524834,47.23,45.2,8.392503,,8.86,35.28,7.746709,32.486088,33.88,,
2005-12-06,27.16748,,,52.99001,13.08,26.60001,24.39,18.94,34.2,11.30413504,5.88,14.5,19.09,13.447658,47.17,45.31,8.400003,,8.89,35.61,7.746709,32.503996,33.89999,,
2005-12-07,26.946442,,,52.71001,13.03,26.44,23.92,18.64999,34.19,11.28902256,5.74,14.5,19.50999,13.402257,46.85001,45.10001,8.345,,8.88,35.455,7.790039,32.19956,33.52,,
2005-12-08,27.100505,,,52.71001,13.02,26.39999,23.95,18.69,34.05,11.43259112,5.96,14.325,19.52,13.270595,47.39999,45.36,8.337502,,9.1,34.824995,7.803372,31.268307,33.46001,,
2005-12-09,27.475592,,,53.84,13.0,26.45,24.11,18.83,34.37,11.53837848,6.0,14.525,19.56,13.58386,47.92,45.52,8.215,,9.06,34.769995,7.836703,31.322033,33.8,,
2005-12-12,27.649743,,,53.84,12.84,26.45,24.00999,18.48,35.14,11.56860344,6.06,14.5,19.50999,13.60656,47.62,45.25,8.22,,9.08,34.415,7.850039,31.35785,33.72,,
2005-12-13,27.90427,,,54.53,12.97,26.41,24.13,17.67999,34.98,11.56860344,6.0,14.475,19.60001,13.197959,48.09,45.47,8.47,,9.04,33.89,7.923373,30.37288,34.19,,
2005-12-14,27.964553,,,54.83,13.38,26.57001,24.31,18.00999,35.07001,11.523266,6.0,14.2,19.8,13.443118,48.97,45.67999,8.3525,,8.97,34.175005,8.01337,30.999679,34.36,,
2005-12-15,27.890874,,,54.52,13.36,26.60001,24.12,17.89,34.92999,11.30413504,5.67,15.45,20.08,13.256975,49.61,45.33,8.27,,8.99,34.365,7.953373,31.160856,34.3,,
2005-12-16,27.730113,,,54.17999,13.3,26.8,24.39999,17.94,35.13,11.56860344,5.63,15.35,19.98,13.129854,49.64999,45.0,8.175,,8.95,33.96,7.860039,34.751518,34.94,,
2005-12-19,27.395208,,,53.71001,13.01,26.38,24.08,17.37,34.82001,11.43259112,5.59,14.775,19.83,13.107153,49.12,44.95,8.259998,,8.82,33.705,7.770039,34.214271,34.58,,
2005-12-20,27.261253,,,53.60001,13.27,26.42999,23.98,17.46001,34.53999,11.75750944,5.37,14.6,19.88,13.098078,49.31,44.75,8.1925,,8.76,33.550005,7.810036,34.312768,34.69,,
2005-12-21,27.321529,,,53.39,12.98,26.28,24.10001,17.8,37.03999,13.9412628,5.57,14.875,19.71001,13.061753,48.77,44.69,8.305,,8.85,34.535005,7.946706,34.196353,34.73,,
2005-12-22,27.261253,,,53.10001,13.06,26.21001,24.28999,17.81,38.31,14.30395476,5.69,15.15,19.81,13.120769,49.27,44.83,8.2825,,8.87,35.089995,7.940043,34.393347,34.72,,
2005-12-23,27.348328,,,53.48,13.05,26.38,24.21001,18.08,37.38,14.24351996,5.69,15.275,19.67,13.061753,49.58,45.07001,8.355,,8.97,34.75,8.016707,34.518707,34.85001,,
2005-12-27,27.227756,,,52.89999,12.96,25.92,24.07001,18.0,37.17999,13.8279192,5.53,15.4,19.64999,13.048137,49.73,44.49001,8.2175,,8.85,34.07,7.863373,34.250079,34.55,,
2005-12-28,27.328234,,,52.17999,12.76,26.06,24.0,17.89999,37.46001,13.88836912,5.53,15.475,19.74001,13.075373,49.48,44.95,8.3325,,8.85,33.964995,8.070044,34.769427,34.52,,
2005-12-29,27.328234,,,51.99001,12.92,26.14,23.87,17.97,37.27,13.93370656,5.66,15.375,19.66,13.048137,49.22,44.82001,8.29,,8.83,34.42,8.056707,35.047009,34.33,,
2005-12-30,27.1206,,,51.82001,12.85,26.16,23.75,17.89999,37.09,14.06216264,5.53,15.25,19.69,12.998192,48.99001,44.67999,8.2575,,8.78,33.754995,7.98004,34.814198,34.16,,
