datetime,HSY,EA,CTSH,LVS,ED,FICO,PRU,TRGP,VMC,EBAY,DAL,HIG,GEHC,SMCI,DXCM,IR,LYV,MLM,VICI,WEC,MPWR,OTIS,ODFL,A,KHC
2016-05-11,92.24,73.38,61.1,45.46,74.43,108.0,76.21,41.98,115.23,23.74,42.3,44.26,,2.631,15.8625,,23.28,186.72,,60.06,62.33,,21.4766775,42.46,85.2
2016-05-12,93.16,75.01,61.13,45.64,74.96,108.79,76.43,41.12,116.12,23.58,41.07,44.5,,2.508,15.29,,23.04,186.77,,60.18,60.93,,21.2500105,42.73,86.34
2016-05-13,92.44,75.2,61.35,44.89,74.62,109.14,75.4,40.98,115.64,23.78,41.6,44.44,,2.503,15.1575,,22.73,184.75,,59.91,61.45,,20.726677,42.62,85.13
2016-05-16,92.69,76.62,61.81,45.58,74.01,110.02,75.95,43.31,116.14,23.8,43.0,44.3,,2.509,15.7,,22.94,186.57,,60.15,62.86,,20.6300105,42.94,85.87
2016-05-17,90.7,75.135,61.64,45.42,72.28,106.16,75.91,43.81,115.65,23.27,43.67,43.74,,2.487,15.4775,,22.58,186.23,,58.9,62.09,,20.7400105,44.41,82.16
2016-05-18,89.88,74.49,62.02,44.84,71.14,105.74,79.02,42.12,115.51,23.69,43.86,44.4,,2.497,15.46,,22.36,185.74,,57.89,63.01,,20.536677,44.32,81.18
2016-05-19,90.64,73.5,62.01,44.32,71.83,104.58,77.8,43.0,113.89,23.42,43.1,44.05,,2.448,15.5675,,22.25,184.94,,58.42,62.12,,20.7933435,44.56,83.0
2016-05-20,90.77,73.11,62.94,44.99,72.16,107.16,77.67,44.1,115.75,23.65,43.1,45.0,,2.52,15.955,,22.99,187.18,,58.51,64.12,,21.096677,44.89,82.42
2016-05-23,90.62,73.24,61.74,45.05,71.7,106.28,77.2,42.8,117.57,23.46,42.95,44.68,,2.515,15.87,,22.9,188.79,,57.99,65.37,,21.2100105,44.57,82.81
2016-05-24,91.34,75.35,62.91,45.55,72.14,109.99,78.72,42.2,119.13,24.05,43.63,45.47,,2.595,16.2425,,23.44,190.62,,58.87,66.89,,21.293344,45.03,84.22
2016-05-25,91.36,74.94,62.6,46.3,71.79,109.43,79.69,43.94,120.07,24.035,43.5,45.45,,2.589,16.33,,23.43,193.15,,58.75,66.89,,21.373344,45.42,84.27
2016-05-26,92.15,75.11,62.26,45.42,72.73,109.11,78.47,43.0,119.26,24.12,42.76,45.03,,2.579,15.7875,,23.57,191.7,,59.67,67.86,,21.313344,45.51,83.81
2016-05-27,92.6,75.7,62.46,46.19,72.74,111.57,79.54,42.72,118.12,24.36,43.12,45.2,,2.605,16.3225,,24.16,191.83,,59.73,68.52,,21.4366775,45.82,84.1
2016-05-31,92.85,76.75,61.44,46.24,73.26,111.43,79.25,42.83,116.75,24.46,43.46,45.17,,2.624,16.1225,,24.15,189.04,,60.14,68.33,,21.4500105,45.89,83.19
2016-06-01,93.0,76.62,61.13,46.36,73.65,112.58,78.82,43.56,117.02,24.07,43.51,45.13,,2.635,16.1875,,24.38,188.73,,60.45,68.72,,21.173344,45.95,83.95
2016-06-02,92.76,76.58,61.34,46.77,73.64,114.07,78.73,43.66,115.51,24.25,42.45,44.97,,2.642,16.91,,24.61,187.9,,60.18,68.69,,20.886677,45.9,84.78
2016-06-03,93.5,76.36,60.12,46.75,75.35,112.89,76.12,43.72,115.7,23.98,41.57,44.32,,2.657,16.8775,,24.41,186.73,,61.52,68.7,,20.836677,45.72,85.3
2016-06-06,93.29,76.49,60.35,46.61,75.04,113.62,77.27,44.96,116.39,23.99,41.28,44.44,,2.646,17.1425,,24.52,187.13,,61.11,68.77,,20.9700105,45.86,84.99
2016-06-07,93.21,77.25,60.73,47.38,74.65,113.75,76.82,44.8,117.07,24.28,42.1,44.55,,2.58,17.265,,24.73,187.06,,60.9,70.22,,20.853344,45.75,84.75
2016-06-08,93.72,76.28,61.62,47.6,75.4,114.83,76.81,43.41,118.36,24.23,41.85,44.52,,2.581,18.335,,24.65,189.8,,61.65,70.63,,20.966677,46.15,85.18
2016-06-09,96.42,76.25,60.99,47.27,76.54,115.73,75.15,43.12,116.83,24.33,42.4,44.48,,2.589,18.1675,,24.39,189.23,,62.32,70.75,,20.406677,46.09,85.62
2016-06-10,96.4,75.28,60.27,46.25,77.14,113.55,73.54,40.7,115.49,24.07,42.04,43.77,,2.577,17.9775,,23.68,185.54,,62.53,69.07,,20.0166765,45.36,85.34
2016-06-13,95.63,74.24,60.05,46.01,77.22,110.91,73.12,39.82,114.28,23.89,40.57,44.07,,2.48,18.02,,23.29,182.89,,62.52,68.6,,19.813343,44.92,84.95
2016-06-14,96.58,74.52,60.6,46.9,78.25,111.39,71.98,39.51,114.17,23.88,39.11,43.91,,2.627,18.35,,23.35,181.67,,63.19,68.75,,19.413343,44.91,84.88
2016-06-15,96.05,74.39,59.63,46.96,77.31,110.86,71.77,40.78,113.58,23.96,38.89,43.33,,2.63,18.2375,,23.55,183.66,,62.56,68.96,,19.473343,44.94,84.84
2016-06-16,96.78,75.0,59.71,46.48,77.95,111.43,71.74,40.44,114.08,23.85,38.02,43.82,,2.628,18.1225,,23.49,183.29,,63.14,68.91,,19.493343,45.37,85.28
2016-06-17,97.11,74.52,59.55,46.96,77.84,109.37,72.19,41.48,113.99,23.79,38.01,44.0,,2.611,18.15,,23.27,182.74,,63.3,67.9,,19.7566765,45.36,84.82
2016-06-20,96.64,75.31,61.3,44.31,77.16,111.15,73.21,41.96,115.22,24.57,38.09,44.1,,2.676,19.31,,23.85,184.12,,62.94,68.38,,20.466677,46.14,85.5
2016-06-21,97.46,75.51,61.6,45.19,77.17,111.31,73.72,42.19,116.19,24.7,38.67,44.22,,2.701,19.3775,,23.5,183.82,,62.9,68.23,,19.9533435,46.16,85.69
2016-06-22,97.35,74.8,61.72,44.93,77.16,111.71,74.03,41.63,115.79,24.34,38.55,44.06,,2.641,19.3725,,23.73,183.91,,62.88,68.17,,20.02001,46.03,85.21
2016-06-23,97.12,76.05,62.7,46.16,76.86,113.08,76.95,42.94,119.04,24.85,38.31,44.96,,2.681,19.3975,,24.03,187.95,,62.78,69.89,,20.3433435,46.68,86.37
2016-06-24,97.97,73.21,58.01,43.31,78.41,109.0,70.91,41.09,118.6,23.13,35.18,42.4,,2.521,19.365,,23.15,187.92,,63.32,66.2,,19.6166765,44.12,83.73
2016-06-27,97.21,71.5,55.48,41.82,79.73,105.98,66.93,38.73,113.84,22.72,33.36,40.98,,2.378,18.9775,,22.25,179.24,,64.48,63.3,,19.0500095,42.26,83.63
2016-06-28,96.23,72.6,56.0,42.49,79.2,106.88,68.7,40.98,115.6,22.99,34.67,42.11,,2.399,19.51,,22.53,180.87,,64.32,66.35,,19.2466765,43.11,84.77
2016-06-29,97.14,73.74,57.09,43.63,79.07,109.37,70.14,42.27,118.65,23.31,36.24,43.16,,2.437,19.75,,23.16,185.21,,64.16,66.92,,19.803343,43.76,86.1
2016-06-30,113.49,75.76,57.24,43.49,80.44,113.01,71.34,42.14,120.36,23.41,36.43,44.38,,2.485,19.8325,,23.5,192.0,,65.3,68.32,,20.1033435,44.36,88.48
2016-07-01,111.95,75.87,57.2,43.71,80.51,113.92,71.0,42.66,119.88,23.78,36.77,44.26,,2.457,19.895,,23.52,189.13,,65.05,67.6,,20.4333435,44.6,88.24
2016-07-05,110.55,75.89,56.4,42.8,81.67,113.76,68.74,41.43,119.66,23.76,35.62,43.07,,2.382,19.7625,,23.39,186.77,,65.82,66.11,,20.13001,43.75,88.74
2016-07-06,109.29,76.74,56.77,43.6,81.55,113.45,69.14,41.95,121.62,23.83,35.58,42.73,,2.416,19.6725,,23.19,194.92,,65.65,66.52,,20.0566765,44.47,89.74
2016-07-07,110.04,76.62,56.84,43.56,79.99,114.85,69.04,41.17,121.81,23.93,36.37,42.72,,2.443,19.5525,,23.41,195.35,,64.38,67.43,,20.0233435,44.42,89.31
2016-07-08,110.7,78.26,57.93,44.13,80.38,114.86,70.99,42.33,123.61,24.61,37.37,43.58,,2.529,19.7175,,23.66,196.7,,65.03,68.83,,20.7200105,45.48,89.85
2016-07-11,110.14,79.17,58.44,45.92,80.2,115.15,71.81,42.71,123.98,24.86,38.12,43.78,,2.524,19.85,,23.89,196.53,,64.91,69.81,,20.983344,45.4,89.84
2016-07-12,108.74,79.51,58.36,46.53,78.77,117.84,73.49,44.43,125.67,25.13,40.21,43.84,,2.598,19.95,,24.24,197.93,,63.71,70.71,,21.1766775,46.53,87.8
2016-07-13,108.33,77.62,58.49,45.83,79.42,118.2,73.1,42.85,125.82,25.12,39.56,43.43,,2.607,19.8325,,24.2,196.87,,64.26,70.33,,21.203344,46.41,89.02
2016-07-14,108.09,78.05,58.94,46.01,79.12,117.94,75.02,42.73,124.73,26.08,40.98,43.8,,2.615,19.5275,,24.38,197.09,,63.99,70.61,,21.693344,46.8,88.34
2016-07-15,110.66,77.83,57.76,46.18,79.15,116.75,75.11,42.19,124.8,26.34,39.98,43.75,,2.6,19.3875,,24.51,197.57,,63.96,70.92,,21.743344,46.67,88.86
2016-07-18,109.37,78.26,57.98,46.94,79.06,116.4,75.4,43.17,124.99,26.49,40.1,43.74,,2.634,19.5475,,24.87,199.97,,64.25,70.85,,21.6766775,46.8,89.1
2016-07-19,109.34,76.5,57.67,46.34,79.11,117.46,75.17,41.32,124.61,26.5,40.53,43.76,,1.902,20.76,,24.94,198.24,,64.17,70.98,,21.620011,46.98,88.97
2016-07-20,109.12,76.7,58.72,46.96,78.91,118.76,75.54,41.7,125.49,26.99,40.21,43.73,,1.956,21.1575,,25.13,198.35,,64.02,72.31,,21.593344,47.01,88.17
2016-07-21,109.59,75.38,58.31,46.71,79.89,116.73,75.43,40.74,125.42,29.93,38.52,43.47,,2.001,21.1575,,25.17,196.08,,64.72,71.54,,21.623344,46.67,87.64
2016-07-22,109.95,76.33,58.36,47.32,81.18,118.95,75.76,40.33,126.4,30.49,38.96,44.77,,2.005,21.9725,,25.69,198.25,,65.39,72.08,,22.446678,46.58,88.16
2016-07-25,110.98,76.9,58.4,47.8,81.19,117.77,75.54,38.85,125.12,30.68,38.96,44.38,,2.034,21.95,,25.9,198.69,,65.45,73.21,,22.376678,46.14,88.41
2016-07-26,109.54,76.84,58.62,50.62,80.45,117.6,75.89,38.44,124.36,31.4,39.03,44.2,,2.098,22.08,,26.25,201.86,,64.67,73.79,,22.6800115,46.95,87.06
2016-07-27,108.19,76.67,58.25,50.19,79.43,117.51,75.42,37.15,125.66,31.31,38.54,43.81,,2.13,22.165,,26.01,201.52,,63.99,73.94,,22.586678,47.26,85.63
2016-07-28,111.35,76.28,57.89,50.77,79.88,115.6,75.77,37.18,126.94,31.17,39.36,43.93,,2.14,22.39,,25.74,205.7,,64.17,73.27,,23.2166785,47.51,85.96
2016-07-29,110.76,76.32,57.49,50.65,80.08,126.64,75.29,37.26,123.98,31.16,38.75,39.85,,2.155,23.0575,,27.42,202.65,,64.91,72.72,,23.2200115,48.11,86.39
2016-08-01,110.89,76.63,58.45,50.24,80.46,130.22,74.85,36.88,116.31,31.25,39.48,40.01,,2.156,23.1625,,26.79,196.31,,65.07,72.83,,23.1300115,47.87,85.97
2016-08-02,112.17,76.78,57.85,49.78,80.12,128.56,73.97,37.39,116.56,30.79,36.39,40.12,,2.107,23.195,,26.37,198.5,,64.62,71.2,,22.896678,47.18,85.15
2016-08-03,110.48,78.63,58.15,49.97,78.9,128.63,76.15,38.51,117.61,30.95,36.48,40.55,,2.054,22.7175,,26.64,200.14,,63.7,71.81,,23.026678,47.09,84.9
2016-08-04,110.72,78.23,58.77,50.19,78.79,127.96,72.84,40.45,117.7,31.06,36.54,40.24,,2.042,22.875,,26.59,198.47,,63.85,72.28,,23.103345,46.83,85.54
2016-08-05,111.65,79.84,59.71,49.87,77.75,129.1,76.03,41.3,118.98,31.39,37.67,40.65,,2.148,22.8075,,26.53,198.31,,62.58,72.98,,23.550012,47.49,88.79
2016-08-08,110.69,79.27,58.31,50.96,77.65,127.8,77.3,42.08,120.24,31.15,37.44,40.63,,2.16,22.665,,26.37,200.43,,62.38,72.86,,23.6166785,47.23,88.75
2016-08-09,110.27,78.69,57.67,51.84,78.09,127.52,77.48,41.96,119.57,31.11,37.15,40.4,,2.145,22.775,,26.32,199.85,,62.48,73.71,,23.4166785,47.45,89.78
2016-08-10,111.76,78.57,57.53,51.72,78.24,127.51,76.18,41.54,121.54,31.12,36.48,40.27,,2.13,22.56,,26.38,200.25,,62.29,73.28,,23.2500115,47.51,89.35
2016-08-11,112.04,77.85,57.33,52.08,78.39,127.55,76.51,42.25,121.1,31.2,36.7,40.25,,2.164,22.73,,26.78,198.54,,62.4,73.37,,23.363345,48.13,89.44
2016-08-12,111.47,77.43,58.2,51.8,78.79,126.83,75.52,42.44,118.92,30.89,36.35,40.09,,2.165,22.6325,,26.45,196.46,,62.46,73.55,,23.123345,48.14,89.56
2016-08-15,111.82,79.48,57.88,52.56,76.24,127.45,76.71,43.58,119.77,31.05,36.92,40.21,,2.175,22.72,,26.83,199.46,,61.17,74.62,,23.253345,48.44,89.08
2016-08-16,111.5,78.05,57.3,52.36,75.08,125.61,76.73,43.0,118.02,30.83,36.94,39.99,,2.161,22.655,,26.39,196.83,,60.02,73.76,,23.2166785,48.28,88.96
2016-08-17,113.43,79.77,57.0,52.49,76.38,125.28,77.04,43.15,117.61,30.61,37.51,40.0,,2.144,22.5725,,26.43,193.89,,60.88,73.76,,23.1700115,48.43,89.41
2016-08-18,113.07,80.98,56.94,52.12,77.38,126.33,76.52,44.71,118.1,30.52,37.07,40.22,,2.157,22.725,,26.95,194.28,,61.94,74.29,,23.156678,46.72,89.76
2016-08-19,113.62,81.76,57.14,52.21,76.5,127.06,76.18,43.92,116.7,30.63,36.77,40.25,,2.146,22.735,,26.92,192.25,,61.31,75.01,,23.323345,47.62,89.92
2016-08-22,113.89,81.49,57.74,52.58,76.75,126.9,76.07,42.85,118.91,30.62,36.61,40.38,,2.125,22.64,,26.77,195.08,,61.6,75.6,,23.156678,47.58,89.97
2016-08-23,113.06,82.31,58.15,52.22,76.46,127.29,76.46,43.36,119.45,30.67,36.69,40.12,,2.162,23.0225,,26.97,195.15,,61.21,75.91,,23.2666785,47.82,89.47
2016-08-24,110.89,82.42,57.67,50.36,76.32,125.92,76.71,42.32,120.23,31.25,36.77,40.04,,2.166,22.5875,,26.72,195.45,,61.07,75.02,,23.413345,46.7,88.95
2016-08-25,111.0,81.55,57.57,50.76,76.45,127.81,77.29,43.27,117.56,31.34,36.47,40.08,,2.18,22.655,,26.43,191.23,,61.25,75.29,,23.156678,47.26,88.9
2016-08-26,110.88,81.21,57.87,50.33,74.77,126.75,77.57,43.54,116.08,31.31,36.09,39.87,,2.137,22.81,,26.21,188.28,,59.68,76.69,,23.053345,47.32,88.17
2016-08-29,111.67,81.51,57.85,50.9,75.25,127.14,78.61,44.05,116.85,31.4,36.55,40.34,,2.172,22.9125,,26.5,189.61,,60.34,76.17,,23.263345,47.62,88.57
2016-08-30,99.65,81.73,57.91,50.96,74.6,128.26,79.56,43.65,116.23,31.77,37.16,40.93,,2.206,23.0325,,26.72,188.83,,59.56,76.37,,23.590012,47.14,87.97
2016-08-31,99.89,81.23,57.44,50.21,75.25,127.94,79.38,43.58,113.87,32.16,36.75,41.07,,2.163,22.7725,,26.72,183.03,,59.88,76.72,,23.710012,46.98,89.49
2016-09-01,99.54,81.76,57.59,53.81,74.88,129.95,78.84,43.33,112.38,32.13,36.82,40.69,,2.214,22.9275,,26.77,183.53,,59.82,77.66,,23.6866785,46.99,89.48
2016-09-02,99.3,83.46,58.36,53.93,75.55,132.36,79.49,44.07,114.48,32.28,37.17,40.99,,2.215,23.0225,,27.07,184.63,,60.56,77.37,,23.633345,47.0,89.61
2016-09-06,99.79,83.87,58.66,54.73,76.28,132.71,78.59,45.97,112.96,32.41,36.82,40.74,,2.196,23.57,,26.86,180.95,,61.46,76.65,,23.363345,46.95,89.74
2016-09-07,99.13,82.75,58.38,55.05,76.01,132.51,78.51,46.81,112.95,32.51,38.9,41.5,,2.194,23.7525,,27.02,180.9,,61.11,76.68,,23.523345,47.11,89.79
2016-09-08,98.09,82.16,56.16,55.68,75.87,132.87,78.69,48.36,111.39,32.7,39.29,40.98,,2.146,23.95,,26.37,179.94,,61.41,75.56,,23.3866785,47.02,89.19
2016-09-09,96.18,79.86,55.23,55.64,72.95,128.51,79.18,46.52,107.87,31.89,37.75,41.05,,2.109,23.24,,25.76,175.0,,59.09,73.42,,22.4533445,44.88,85.97
2016-09-12,97.48,80.84,56.4,56.89,74.45,131.73,79.74,46.28,112.11,32.49,38.44,42.01,,2.144,23.26,,26.2,179.89,,60.18,75.38,,22.906678,45.75,88.56
2016-09-13,96.01,80.87,55.0,56.54,73.23,127.45,78.9,45.26,109.89,31.91,37.53,41.86,,2.136,22.97,,25.68,178.5,,59.47,74.69,,22.4533445,44.9,88.27
2016-09-14,95.98,80.83,54.03,58.31,74.13,128.18,79.56,46.05,109.1,31.8,37.12,41.8,,2.145,22.9475,,26.11,177.38,,59.97,74.66,,22.5633445,44.86,87.68
2016-09-15,96.01,83.37,54.1,58.43,74.56,131.37,80.45,46.53,109.75,31.98,37.29,42.15,,2.193,23.1875,,26.25,177.83,,60.18,75.21,,22.986678,45.44,89.17
2016-09-16,95.48,82.89,53.32,58.31,75.31,129.43,79.42,46.8,108.34,31.77,36.77,41.8,,2.138,23.265,,25.96,173.95,,60.79,75.62,,22.903345,44.79,88.94
2016-09-19,95.45,82.77,53.33,57.33,76.4,129.45,79.84,48.13,107.55,31.57,37.57,42.04,,2.172,23.265,,26.16,174.97,,61.47,75.96,,23.023345,44.95,86.97
2016-09-20,95.52,82.99,52.96,56.28,76.54,128.87,79.95,47.31,107.1,31.36,37.63,41.97,,2.212,23.1875,,26.63,174.76,,61.26,75.57,,22.5500115,45.71,87.12
2016-09-21,96.36,83.47,53.45,56.76,78.06,128.36,80.7,49.34,109.96,31.97,38.05,42.5,,2.274,23.375,,27.02,178.91,,62.5,76.45,,22.7300115,46.04,87.91
2016-09-22,96.16,83.17,54.21,57.17,78.85,129.57,80.14,49.07,112.86,32.28,38.5,43.13,,2.278,23.505,,27.41,181.92,,62.81,77.36,,22.5700115,46.67,89.05
2016-09-23,95.85,84.26,54.41,57.38,78.68,128.47,80.34,47.14,112.05,32.07,38.78,42.77,,2.349,23.4775,,27.45,181.29,,62.97,76.53,,22.3333445,46.61,88.83
2016-09-26,95.33,83.5,54.15,56.46,78.66,127.94,79.41,46.78,113.44,31.67,38.04,42.38,,2.341,23.29,,27.44,183.25,,62.76,76.36,,22.390011,46.57,88.53
2016-09-27,94.7,85.2,54.4,56.89,77.85,127.49,80.66,46.96,114.12,31.94,39.21,42.71,,2.351,23.43,,27.48,183.58,,61.68,78.42,,22.326678,46.7,89.23
2016-09-28,95.13,85.0,54.89,57.48,77.17,127.39,81.65,49.26,115.56,31.85,39.23,42.92,,2.359,22.435,,27.5,185.1,,61.31,78.935,,22.426678,47.18,89.55
2016-09-29,94.64,84.26,55.0,56.93,76.53,125.17,79.97,49.4,114.89,32.3,39.03,42.35,,2.324,21.95,,27.5,182.5,,60.38,78.95,,22.440011,46.41,88.57
2016-09-30,95.6,85.4,47.71,57.54,75.3,124.59,81.65,49.11,113.73,32.9,39.36,42.82,,2.337,21.915,,27.48,179.11,,59.88,80.5,,22.8700115,47.09,89.51
2016-10-03,95.41,85.41,50.4,58.87,74.24,124.24,81.43,49.05,110.7,32.55,39.98,42.5,,2.349,21.245,,27.71,176.9,,59.03,79.19,,23.016678,47.14,89.08
2016-10-04,95.03,85.56,50.09,58.81,72.77,122.82,82.59,48.25,110.84,32.56,40.15,43.78,,2.302,20.4825,,27.91,175.7,,57.43,79.06,,23.043345,46.83,88.02
2016-10-05,94.71,85.47,50.9,58.87,72.5,122.16,84.79,48.92,109.35,32.15,40.32,44.13,,2.315,20.8425,,28.16,175.76,,57.3,80.02,,23.393345,47.15,87.38
2016-10-06,95.11,84.58,51.21,58.8,72.33,123.4,85.01,48.91,111.28,32.13,39.94,43.69,,2.295,20.77,,27.85,178.45,,57.31,80.31,,23.523345,47.3,87.49
2016-10-07,95.21,83.81,50.35,58.38,72.03,122.07,84.53,48.81,106.47,31.62,38.95,43.61,,2.245,20.7325,,27.59,170.12,,57.09,80.27,,23.533345,47.38,87.4
2016-10-10,95.59,84.74,50.45,59.07,72.2,121.89,84.94,49.74,107.23,31.95,39.77,43.68,,2.271,20.98,,27.75,171.25,,57.39,80.49,,23.8666785,47.69,88.5
2016-10-11,94.63,83.37,49.89,58.96,71.66,119.66,84.37,49.12,106.71,31.46,38.94,43.19,,2.216,20.4725,,27.41,169.19,,56.59,79.12,,23.680012,45.69,87.24
2016-10-12,94.95,82.53,49.98,58.76,72.07,120.75,84.49,47.98,107.41,31.5,39.27,43.4,,2.222,20.505,,27.44,169.89,,57.42,78.11,,23.623345,45.47,87.14
2016-10-13,95.65,81.76,51.25,58.09,72.94,120.28,83.68,48.02,108.77,31.51,40.01,42.86,,2.152,20.495,,27.22,171.97,,58.18,76.9,,23.2400115,45.16,87.05
2016-10-14,96.43,82.59,50.34,57.73,72.49,120.85,84.43,48.12,109.77,31.89,40.04,43.31,,2.137,20.42,,27.21,173.38,,57.74,77.17,,23.183345,45.08,88.53
2016-10-17,96.74,82.32,50.1,57.57,73.0,121.46,84.51,46.7,112.59,31.81,39.35,43.14,,2.168,20.4925,,26.92,177.19,,58.04,76.51,,23.2600115,45.15,88.83
2016-10-18,96.31,84.01,50.22,57.45,73.24,122.13,84.37,47.09,111.62,31.64,39.46,43.25,,2.185,20.63,,27.21,178.21,,58.3,76.98,,23.3366785,45.44,88.93
2016-10-19,95.63,82.76,50.39,58.16,73.44,122.79,84.5,48.1,110.43,32.52,40.9,43.27,,2.198,20.5,,27.68,177.34,,58.18,77.12,,23.4166785,46.02,88.08
2016-10-20,95.12,82.52,50.08,57.9,73.62,123.27,83.92,47.75,110.14,29.02,41.46,42.89,,2.189,20.625,,27.38,178.3,,58.06,76.94,,23.243345,46.05,87.96
2016-10-21,95.36,82.87,49.71,57.16,73.17,123.49,83.15,48.59,111.53,29.06,41.17,42.58,,2.146,20.17,,27.6,179.73,,57.69,77.59,,23.363345,45.57,87.92
2016-10-24,95.29,84.15,50.45,57.95,73.17,123.64,83.54,47.25,112.47,29.22,41.37,42.92,,2.17,20.6275,,27.38,180.34,,57.8,79.37,,23.670012,45.85,88.91
2016-10-25,95.81,82.94,50.64,58.0,73.65,122.47,82.89,45.94,110.83,29.05,41.21,42.71,,2.195,20.055,,27.79,178.03,,58.13,79.18,,23.743345,43.51,88.36
2016-10-26,96.15,82.58,50.87,58.02,73.88,122.32,83.9,46.76,112.2,28.82,41.4,43.43,,2.215,19.3125,,27.67,178.02,,58.83,79.26,,24.5533455,43.37,88.08
2016-10-27,95.51,82.72,51.3,57.04,73.47,119.81,84.77,46.63,111.84,28.81,41.47,43.11,,2.21,18.855,,27.06,176.89,,58.29,79.01,,25.5566795,43.38,87.69
2016-10-28,102.4,79.45,51.57,57.75,73.99,119.17,84.5,45.7,112.57,28.6,41.34,44.25,,2.44,19.175,,27.42,181.32,,58.52,77.97,,25.073346,43.22,88.08
2016-10-31,102.46,78.52,51.35,57.88,75.55,120.68,84.79,43.9,113.2,28.51,41.77,44.11,,2.37,19.56,,27.67,185.38,,59.72,78.81,,24.893346,43.57,88.95
2016-11-01,101.99,77.84,51.5,58.63,74.05,116.91,84.18,43.93,115.6,28.38,41.88,44.14,,2.28,19.48,,27.01,192.88,,58.52,76.49,,24.6333455,43.49,88.37
2016-11-02,101.84,79.12,51.41,57.59,73.82,115.72,83.79,45.6,112.56,28.26,41.93,44.1,,2.26,15.7325,,26.73,190.45,,57.98,76.51,,24.490012,43.26,88.15
2016-11-03,100.68,80.52,51.65,56.74,73.87,115.09,86.67,46.31,114.12,28.06,41.92,43.75,,2.235,15.02,,26.9,188.48,,58.24,76.44,,24.506679,43.66,86.25
2016-11-04,100.0,80.22,52.08,59.08,73.75,113.62,85.79,45.35,116.75,27.95,42.88,43.22,,2.205,15.475,,26.81,192.33,,57.72,76.69,,24.3433455,44.32,84.05
2016-11-07,101.6,81.08,54.75,58.89,74.54,117.53,88.82,45.76,118.4,28.24,44.21,44.46,,2.285,15.75,,27.69,198.27,,58.58,78.56,,24.916679,45.71,86.03
2016-11-08,101.19,81.49,54.89,59.48,75.33,114.82,88.75,46.94,119.73,28.03,44.53,44.73,,2.275,15.66,,27.91,202.01,,59.01,78.68,,25.083346,45.62,88.34
2016-11-09,100.46,79.44,53.01,59.71,72.26,114.62,93.51,48.59,131.55,28.29,45.25,45.72,,2.345,15.4975,,27.96,225.39,,56.23,79.76,,25.780013,45.94,84.94
2016-11-10,97.27,76.79,53.81,58.59,70.69,113.19,97.74,48.04,136.04,28.16,45.95,46.3,,2.39,15.6325,,28.78,233.52,,55.45,77.79,,26.983347,47.03,81.42
2016-11-11,97.25,77.45,53.95,58.0,70.49,114.01,97.93,48.13,134.18,28.64,46.38,46.82,,2.55,16.295,,28.56,229.74,,54.95,79.29,,27.363347,46.37,81.21
2016-11-14,98.92,76.38,53.95,57.04,69.55,112.32,98.68,48.66,134.8,27.89,47.47,47.93,,2.57,17.1975,,28.47,231.5,,54.58,79.83,,28.220014,45.33,80.08
2016-11-15,99.13,77.62,54.17,58.95,70.57,111.42,98.73,49.94,134.66,28.49,47.65,47.89,,2.57,17.8825,,27.9,229.18,,55.58,80.2,,28.4033475,45.4,81.14
2016-11-16,99.3,78.83,55.33,58.15,69.84,113.0,97.64,49.78,130.29,28.33,47.38,46.58,,2.55,17.8225,,27.85,220.85,,55.14,80.98,,28.586681,46.18,82.4
2016-11-17,99.16,79.62,56.38,59.8,70.04,114.29,99.16,49.97,129.88,28.87,48.51,46.97,,2.575,18.0025,,28.56,221.07,,55.53,81.64,,28.936681,45.94,82.84
2016-11-18,98.56,78.99,55.57,60.59,69.53,114.26,99.15,50.44,128.2,28.69,48.9,47.25,,2.595,17.85,,28.05,219.67,,55.53,81.83,,28.736681,45.04,82.53
2016-11-21,97.79,78.26,55.1,61.71,70.1,114.59,100.57,52.96,128.08,29.0,48.61,47.31,,2.645,18.295,,28.13,222.82,,56.01,82.86,,28.8800145,44.97,83.64
2016-11-22,97.72,77.75,53.18,62.67,70.32,116.08,100.29,51.83,128.0,29.06,48.9,47.56,,2.66,17.5575,,27.85,221.28,,56.59,83.95,,28.883348,44.46,84.09
2016-11-23,97.16,79.35,51.86,62.42,69.55,116.4,100.64,51.68,129.66,28.9,49.21,48.0,,2.675,18.0475,,27.7,224.22,,55.72,84.0,,29.4100145,44.65,82.44
2016-11-25,97.73,79.17,53.25,62.84,70.66,117.29,100.79,51.94,132.07,28.95,49.24,47.87,,2.685,18.205,,27.74,225.31,,56.56,84.34,,29.6966815,44.89,82.95
2016-11-28,97.84,78.73,56.95,62.55,72.65,116.76,99.4,49.57,124.59,28.57,48.49,47.41,,2.635,17.6775,,27.77,216.32,,58.04,83.72,,29.003348,43.6,83.22
2016-11-29,98.13,81.37,55.63,62.15,72.65,117.73,99.77,48.59,126.13,28.51,48.59,46.92,,2.61,17.0175,,28.12,218.5,,58.03,83.1,,28.853348,44.48,84.0
2016-11-30,96.64,79.24,55.08,62.67,69.77,113.69,100.6,53.29,125.65,27.81,48.18,47.12,,2.735,16.3225,,27.68,219.45,,56.01,82.04,,29.1000145,43.98,81.65
2016-12-01,96.28,75.58,54.08,62.18,69.47,112.98,102.47,51.86,125.5,27.39,47.77,47.77,,2.62,15.835,,27.51,220.9,,55.38,76.5,,29.7866815,43.21,80.49
