datetime,RJF,EQT,WAB,IQV,EL,WBD,ACGL,STX,STT,XYL,EXR,NUE,DD,TSCO,STZ,NRG,PCG,BRO,MTB,EFX,VTR,WTW,LEN,UAL,BR
2001-02-12,11.366045,8.493528,6.745,,19.695,,1.729148,,54.21,,,10.849998,44.825013,0.1765626,8.21875,,12.55,4.7125,69.5,21.55077,6.804702,,16.5347,,
2001-02-13,11.466787,8.38736,6.615,,19.365,,1.729148,,53.4,,,11.005,44.739632,0.1757812,8.268749,,12.3,4.831249,69.39999,21.57078,6.839732,,16.75765,,
2001-02-14,11.363085,8.323385,6.745,,19.160005,,1.729148,,52.775,,,10.7725,44.682697,0.1765626,8.25625,,12.5,4.78125,69.33,21.61747,6.857248,,16.72125,,
2001-02-15,11.336412,8.116493,6.875,,19.555,,1.743036,,52.699995,,,11.212503,46.304935,0.175,8.03125,,12.84,4.75,69.5,21.4774,7.049916,,17.0625,,
2001-02-16,11.105302,8.166855,6.82,,19.550005,,1.840258,,52.449995,,,10.84,44.839229,0.175,8.0875,,13.0,4.78125,69.14999,21.4774,7.163766,,16.744,,
2001-02-20,10.903818,8.139632,6.75,,19.915,,2.006922,,50.050005,,,10.8075,44.099289,0.1765626,8.075001,,12.99,4.875,68.31,21.057197,7.137493,,16.220745,,
2001-02-21,10.586778,8.051157,6.82,,19.754995,,1.81248,,48.5,,,10.6375,44.013879,0.1742188,7.92625,,13.06,4.90625,68.07001,20.97048,7.049916,,16.016,,
2001-02-22,10.337886,7.965406,6.82,,19.5,,1.784703,,48.93,,,10.802503,43.217004,0.178125,7.862499,,14.55,4.775,67.82001,20.410207,7.076189,,15.538245,,
2001-02-23,10.07122,7.908239,6.82,,19.199995,,1.784703,,48.800005,,,10.564998,41.907829,0.175,7.799999,,13.7,4.81875,67.33,20.203423,7.181281,,15.424495,,
2001-02-26,10.177888,7.921849,6.945,,19.635,,1.784703,,50.525,,,11.11,44.739632,0.1804688,7.987499,,13.97,4.86875,68.89999,20.31015,7.312646,,16.2162,,
2001-02-27,10.174922,7.814319,7.0,,19.125,,1.777758,,51.300005,,,11.0625,45.892275,0.1804688,7.93375,,14.05,4.8375,68.35001,20.5436,7.312646,,16.016,,
2001-02-28,9.807513,7.812957,7.0,,19.32,,1.777758,,50.225,,,11.05,46.689164,0.1804688,7.981251,,13.96,4.875,68.5,20.21677,7.382707,,16.1525,,
2001-03-01,9.768991,7.894626,7.0,,19.305,,1.777758,,51.15,,,11.087503,47.357982,0.1828126,7.950001,,13.99,4.875,67.49001,20.516913,7.365192,,15.856755,,
2001-03-02,9.92603,8.086548,6.95,,19.835,,1.743036,,51.665,,,11.3975,48.553315,0.184375,7.94125,,14.5,4.86875,68.60001,21.183913,7.338919,,16.2435,,
2001-03-05,9.683062,8.248525,6.65,,19.870005,,1.777758,,51.945,,,11.63,48.311403,0.1859376,8.098749,,14.75,4.856251,67.98,20.84375,7.479042,,16.471,,
2001-03-06,9.92603,8.326109,6.78,,20.25,,1.755188,,50.975,,,11.685003,47.671045,0.1828126,8.112499,,14.4,4.86875,68.75,21.29064,7.444011,,16.689395,,
2001-03-07,10.003065,8.616032,6.875,,20.245005,,1.784703,,51.695,,,11.6875,49.236377,0.18125,8.137501,,14.55,4.9,69.75999,20.97715,7.356434,,17.130745,,
2001-03-08,9.644546,8.886898,6.885,,20.725,,1.777758,,51.46,,,11.775003,51.08627,0.18125,8.5625,,14.43,4.885,69.42999,21.630803,7.444011,,16.835,,
2001-03-09,9.526023,8.942706,6.8,,20.28,,1.777758,,50.0,,,11.7275,50.730516,0.1789062,8.71875,,14.37,4.86875,68.45,21.64415,7.400223,,16.40275,,
2001-03-12,8.930464,8.908678,6.225,,19.995005,,1.763869,,46.67,,,11.337503,48.183331,0.1765626,8.6425,,14.52,4.82625,66.91,20.650327,7.37395,,15.81125,,
2001-03-13,9.087503,8.772563,6.5,,19.275,,1.763869,,48.129995,,,11.23,46.461467,0.1789062,8.674999,,14.24,4.86875,67.78,20.350163,7.382707,,16.00235,,
2001-03-14,8.797129,8.57792,6.35,,18.9,,1.763869,,45.160005,,,10.955003,45.323083,0.1757812,8.592501,,13.1,4.6675,66.28999,19.99666,7.321404,,15.651995,,
2001-03-15,8.933424,8.690896,6.475,,18.835,,1.777758,,46.43,,,10.82,44.540409,0.175,8.65625,,12.92,4.68125,68.0,20.170087,7.391465,,16.00235,,
2001-03-16,8.773425,8.640533,6.23,,18.375,,1.736092,,45.050005,,,10.445,45.166551,0.1757812,8.665001,,11.42,4.4975,66.36,20.09671,7.321404,,15.615605,,
2001-03-19,9.075651,8.690896,6.42,,18.5,,1.749981,,45.045,,,10.787498,46.617999,0.1757812,8.512501,,11.85,4.40375,66.64999,20.11672,7.37395,,16.5347,,
2001-03-20,8.755647,8.930456,6.245,,18.33,,1.749981,,43.449995,,,10.865003,44.739632,0.175,8.515,,11.4,4.31875,66.2,20.056697,7.312646,,17.17625,,
2001-03-21,8.408977,8.908678,6.0,,17.555,,1.777758,,40.415,,,10.642503,43.757751,0.171875,8.456249,,11.75,4.26,63.7,19.6765,7.303888,,17.763195,,
2001-03-22,8.251941,8.690896,5.995,,17.214995,,1.777758,,41.004995,,,10.3175,42.84702,0.1703126,8.30625,,11.19,4.1,61.09,19.32299,7.356434,,17.29,,
2001-03-23,8.740833,8.855593,6.115,,17.15,,1.736092,,44.0,,,10.115003,44.21313,0.1710938,8.3125,,10.65,4.120001,63.47,20.13673,7.356434,,17.64035,,
2001-03-26,8.933424,8.965846,6.24,,17.25,,1.680537,,44.765,,,10.335,44.896164,0.1734376,8.387501,,13.75,4.043751,64.71001,20.316827,7.356434,,18.14085,,
2001-03-27,8.99565,9.146878,6.31,,17.519995,,1.708315,,46.475,,,10.357498,45.749959,0.1710938,8.481251,,13.2,3.862499,67.85001,20.55027,7.400223,,19.433055,,
2001-03-28,8.622316,9.370105,6.265,,17.75,,1.791647,,46.379995,,,10.41,45.892275,0.1773438,8.438749,,13.2,4.018749,67.5,20.483577,7.338919,,19.7015,,
2001-03-29,8.385273,9.146878,6.14,,17.9,,1.784703,,45.879995,,,10.212503,45.010005,0.175,8.61875,,12.62,4.049999,67.73,21.07053,7.321404,,19.62415,,
2001-03-30,8.237124,9.391883,6.35,,18.21,,1.763869,,46.699995,,,10.017503,44.924638,0.175,8.96875,,11.845,4.25625,69.89999,20.84375,7.444011,,18.1363,,
2001-04-02,8.251941,9.427272,6.325,,18.155,,1.680537,,45.97,,,10.0,45.621902,0.1757812,8.95375,,11.75,4.325001,69.55,20.670337,7.584134,,17.890605,,
2001-04-03,8.014899,9.608305,6.0,,18.03,,1.694426,,45.01,,,9.6825,44.568884,0.1742188,8.93125,,11.53,4.512501,68.60001,20.01,7.610407,,17.2536,,
2001-04-04,7.647488,9.760754,6.515,,18.245005,,1.722203,,44.74,,,9.9525,45.49383,0.1765626,9.05625,,11.65,4.5025,66.89999,19.943293,7.706741,,17.50385,,
2001-04-05,8.717129,10.01801,6.87,,18.65,,1.666648,,45.5,,,10.099998,47.770671,0.1742188,9.225,,11.38,4.612499,69.0,20.016663,7.706741,,17.9361,,
2001-04-06,8.334902,9.861477,6.55,,18.379995,,1.743036,,44.86,,,10.09,46.817221,0.1742188,9.188749,,7.2,4.625,67.95,19.97665,7.619164,,17.144395,,
2001-04-09,8.654909,9.949953,6.6,,18.480005,,1.739981,,45.85,,,10.64,47.030688,0.175,8.96875,,6.9,4.46875,68.2,20.01,7.67171,,18.040745,,
2001-04-10,9.016388,10.294321,6.655,,18.379995,,1.749981,,46.6,,,11.03,48.709847,0.174125,8.87125,,8.5,4.467501,69.21001,20.3435,7.715498,,18.836995,,
2001-04-11,9.229724,10.133706,6.6,,18.339995,,1.749981,,47.165,,,11.474998,47.414917,0.176125,8.55625,,8.46,4.46875,69.89999,20.203423,7.776802,,18.655,,
2001-04-12,9.363064,10.196318,6.53,,18.475,,1.733314,,47.515,,,11.4375,47.57142,0.174875,8.456249,,8.65,4.700001,70.25,20.02334,7.838106,,18.495745,,
2001-04-16,9.126022,10.410018,6.54,,18.61,,1.686648,,46.300005,,,11.4875,47.870268,0.174375,8.625,,8.84,4.80625,70.11,20.076707,7.794317,,18.5276,,
2001-04-17,9.434173,10.548854,6.535,,18.699995,,1.742203,,49.5,,,11.5425,48.254482,0.174,8.612499,,8.9,4.81,70.2,20.32349,7.811833,,18.0635,,
2001-04-18,9.798624,10.453574,6.52,,18.855005,,1.777758,,52.269995,,,12.035,50.758991,0.17625,8.59375,,9.04,4.77125,71.38,21.130553,7.776802,,18.8825,,
2001-04-19,9.863804,10.351489,6.6,,18.894995,,1.711092,,53.815,,,11.912498,49.449816,0.176125,8.525,,8.73,4.85,71.69,21.17725,7.82059,,20.015455,,
2001-04-20,9.588249,10.303849,6.585,,19.0,,1.723314,,52.324995,,,11.9525,49.094062,0.176,8.15875,,8.9,4.86875,70.60001,21.71752,7.838106,,19.6651,,
2001-04-23,9.469732,10.426353,6.655,,18.695,,1.727759,,50.879995,,,12.064998,48.624466,0.175,8.102501,,8.99,5.0175,70.63,21.344,7.969471,,19.141855,,
2001-04-24,9.297875,10.574716,6.625,,19.475,,1.749981,,50.550005,,,12.3875,48.083706,0.17375,7.834999,,9.02,4.9375,71.10001,21.31065,8.057047,,19.48765,,
2001-04-25,9.134911,10.671356,6.705,,19.675005,,1.749981,,51.5,,,12.337503,47.059163,0.175,8.00625,,8.8,5.182501,71.0,21.62414,8.057047,,20.36125,,
2001-04-26,9.288989,10.861917,6.725,,19.754995,,1.769981,,50.75,,,12.947498,48.667157,0.17875,8.125,,8.74,5.4,71.00999,21.90428,7.995744,,20.088245,,
2001-04-27,9.478621,10.834696,6.725,,20.0,,1.761092,,52.25,,,12.724998,48.780998,0.188125,8.2125,,8.94,5.38125,71.7,22.011,7.951955,,20.429495,,
2001-04-30,8.99269,10.88914,6.68,,19.875,,1.761092,,51.89,,,12.6825,47.599894,0.19,8.15625,,8.97,5.299999,71.55,22.057697,7.733014,,19.91535,,
2001-05-01,8.829722,10.909556,6.715,,20.39,,1.775536,,51.980005,,,12.9025,48.382553,0.2,8.35875,,9.0,5.401251,71.72,22.004337,7.881894,,19.710605,,
2001-05-02,9.075651,10.416824,6.72,,20.515,,1.736648,,52.725,,,12.905,50.21823,0.205125,8.168751,,8.96,5.557501,72.10001,21.84425,7.759287,,19.560455,,
2001-05-03,9.022317,10.178624,6.6,,20.35,,1.755536,,52.455,,,12.53,50.374762,0.1985,8.4125,,8.86,5.3375,71.74001,21.8776,7.759287,,19.565,,
2001-05-04,9.443062,10.514826,6.62,,20.43,,1.749981,,53.504995,,,12.745,52.096626,0.2012502,8.501249,,9.0,5.325001,72.07001,21.95097,7.794317,,20.3385,,
2001-05-07,9.380839,10.433156,6.6,,20.03,,1.766647,,53.25,,,12.6675,51.513189,0.202375,8.535,,9.0,5.2925,72.0,22.011,7.794317,,20.111,,
2001-05-08,9.170467,10.584243,6.55,,20.055,,1.699981,,51.905,,,12.395,53.007356,0.2012502,8.545,,8.95,5.3125,71.78999,21.53076,7.78556,,20.065505,,
2001-05-09,9.28306,10.740775,6.49,,19.975,,1.687759,,52.455,,,12.45,53.106982,0.200625,8.424999,,9.0,5.299999,71.55,21.64415,7.803075,,19.71515,,
2001-05-10,9.318616,10.558384,6.495,,20.089995,,1.766647,,52.964995,,,12.412498,53.81849,0.1925,8.34625,,9.1,5.25,71.71001,22.011,7.750529,,20.38855,,
2001-05-11,8.986761,10.40049,6.5,,19.975,,1.766647,,52.625,,,12.38,53.149672,0.199875,8.40375,,10.58,5.1,71.25,22.184413,7.811833,,19.7015,,
2001-05-14,8.951208,10.744859,6.56,,20.175005,,1.761092,,52.480005,,,12.435003,53.420017,0.2012502,8.643749,,11.8,5.09,71.55,22.45122,7.82059,,19.70605,,
2001-05-15,9.179356,10.765276,6.54,,19.845,,1.761092,,53.135,,,12.4675,53.33465,0.197,8.7925,,11.55,5.075001,71.7,22.004337,7.829348,,19.44215,,
2001-05-16,9.34528,10.712191,6.515,,20.51,,1.805536,,55.5,,,13.125,56.322984,0.19875,9.224998,,11.0,5.268749,72.50999,22.964803,7.811833,,19.519495,,
2001-05-17,9.440099,10.65094,6.635,,21.25,,1.805536,,55.875,,,13.425,55.867605,0.203125,9.4775,,11.67,5.34375,72.28999,23.30498,7.829348,,19.54225,,
2001-05-18,9.223801,10.825166,6.75,,20.655,,1.821091,,55.515,,,13.330003,54.928443,0.2001248,9.267503,,11.64,5.31875,72.0,23.111543,7.995744,,19.610505,,
2001-05-21,9.259356,10.834696,6.75,,20.985,,1.805536,,56.655,,,13.462503,54.942658,0.19725,9.75,,11.16,5.3575,73.25,23.111543,8.057047,,18.291,,
2001-05-22,9.558616,10.480797,6.95,,20.96,,1.811091,,57.339995,,,13.365003,54.046158,0.194375,9.625,,11.23,5.344999,74.39999,23.35834,7.881894,,18.25005,,
2001-05-23,9.318616,10.433156,6.735,,20.875,,1.854424,,56.25,,,12.54,53.192348,0.1945,9.55,,11.2,5.125,74.31,22.3445,7.881894,,17.4447,,
2001-05-24,9.336391,10.250764,6.7,,21.01,,1.823313,,56.089995,,,12.3175,51.513189,0.193625,9.5,,11.26,5.075001,74.53,22.71802,7.969471,,17.0989,,
2001-05-25,9.185282,10.318821,6.575,,20.935,,1.811091,,55.875,,,12.875,51.143205,0.194625,9.5575,,10.96,5.081249,74.92,22.89811,7.899409,,16.6166,,
2001-05-29,8.921575,10.208569,6.6,,20.800005,,1.855535,,55.585,,,13.212503,51.54165,0.193,9.515,,11.05,5.081249,75.00999,22.95147,7.908167,,16.32085,,
2001-05-30,8.903797,9.93498,6.575,,20.620005,,1.854424,,54.26,,,12.662498,50.360546,0.19175,9.875,,11.01,5.0875,75.5,22.83141,7.890652,,16.653005,,
2001-05-31,8.622316,10.099677,6.525,,20.300005,,1.861091,,54.97,,,12.805,50.958213,0.19425,9.662498,,11.4,5.112499,75.55,23.39836,8.100836,,16.835,,
2001-06-01,8.622316,10.045232,6.59,,20.85,,1.861091,,54.35001,,,12.872503,50.730516,0.198125,9.9575,,11.65,4.981251,76.2,23.345,8.144624,,17.535695,,
2001-06-04,8.841574,10.140512,6.62,,20.94,,1.863313,,54.85001,,,12.96,51.897404,0.197625,10.03,,11.4,5.09375,76.99001,23.64515,8.293504,,17.1535,,
2001-06-05,8.960097,10.062925,6.74,,21.11,,1.877756,,54.99001,,,14.0,51.513189,0.196125,10.0,,11.25,5.174999,77.3,24.04535,8.354808,,17.6813,,
2001-06-06,8.806018,9.591971,6.72,,21.015,,1.868869,,54.07001,,,13.5,51.527434,0.19475,9.7825,,11.07,5.081249,76.12,23.778543,8.2322,,17.699495,,
2001-06-07,8.886022,9.549776,6.775,,21.394995,,1.872203,,54.13,,,13.3325,52.381229,0.2,9.9875,,11.95,5.125,76.00999,23.945293,8.451142,,17.471995,,
2001-06-08,8.853426,9.55522,6.705,,21.25,,1.872203,,53.63,,,13.142503,51.6128,0.200625,9.87,,11.84,5.112499,76.2,23.985327,8.363565,,17.55845,,
2001-06-11,8.755647,9.635526,6.65,,21.115,,1.749981,,53.59,,,13.0,50.74476,0.20025,9.419998,,11.5,5.11875,75.86,23.82524,8.34605,,17.1535,,
2001-06-12,8.646014,9.62328,6.8,,21.18,,1.777758,,53.45,,,12.865003,50.517078,0.1995,9.3,,12.0,5.1225,74.89999,23.611793,8.49493,43.973592,16.561995,,
2001-06-13,8.592683,9.427273,6.95,,21.0,,1.822201,,52.97,,,12.7625,50.815926,0.19925,9.525003,,11.28,5.129999,75.02,23.79189,8.4599,43.841116,16.46645,,
2001-06-14,8.275639,9.288436,6.75,,20.6,,1.811091,,51.63,,,12.48,48.894839,0.19975,9.75,,11.17,5.0875,74.85001,23.55177,8.407354,42.913962,16.056945,,
2001-06-15,8.447493,9.310215,6.895,,20.125,,1.783314,,51.12,,,12.6125,48.567546,0.2,9.93,,11.5,5.11875,75.25,23.95864,8.424869,43.576215,16.1434,,
2001-06-18,8.302309,9.1741,6.615,,20.975,,1.783314,,50.74001,,,12.845,48.581776,0.198625,10.11,,11.69,5.0625,75.14,24.445543,8.407354,45.139104,16.198005,,
2001-06-19,8.518608,9.081543,6.65,,20.699995,,1.761092,,50.57001,,,12.927503,49.094062,0.1975,10.1875,,11.98,5.1,75.71001,25.21927,8.451142,45.96035,16.45735,,
2001-06-20,8.660832,9.048878,6.73,,21.004995,,1.733314,,50.17999,,,12.995,49.620578,0.194125,10.75,,12.09,5.125,77.64999,25.245957,8.670083,47.152378,18.5549,,
2001-06-21,9.244542,9.214937,6.86,,20.5,,1.746647,,51.10001,,,13.0,48.43946,0.19625,9.775003,,11.8,5.137501,78.45,25.4794,8.801448,47.152378,19.23285,,
2001-06-22,8.930464,9.078823,6.615,,20.300005,,1.777758,,50.52,,,12.75,46.987997,0.2,9.775003,,11.95,5.075001,77.98,25.486077,8.810206,46.304695,18.609495,,
2001-06-25,8.714166,8.841982,6.57,,19.985,,1.861091,,48.75,,,12.345,46.703408,0.201375,9.7775,,11.7,5.049999,76.25,24.912457,8.845237,46.755,18.7187,,
2001-06-26,8.518608,8.839259,7.425,,20.410005,,1.849979,,48.0,,,12.05,47.671045,0.2015,9.712503,,12.04,5.1175,77.35001,24.37885,9.239331,45.03317,18.773295,,
2001-06-27,8.586757,8.765758,7.0,,20.355005,,1.861091,,47.91,,,11.900003,48.368338,0.2022498,9.375,,11.85,5.143749,77.91,24.53226,9.396969,45.827873,19.1828,,
2001-06-28,8.897871,8.779369,7.105,,21.725,,1.78887,,47.95,,,12.035,48.43946,0.19975,9.849998,,12.2,5.262501,77.85001,24.705673,9.545849,46.357675,19.99725,,
2001-06-29,9.066765,9.067931,7.5,,21.550005,,1.749981,,49.49001,,,12.2225,47.315291,0.199875,10.25,,11.2,5.248751,75.5,24.465553,9.589638,47.019928,18.9735,,
2001-07-02,8.806018,8.991707,7.25,,21.550005,,1.872203,,50.74001,,,12.232498,48.894839,0.19625,10.669998,,12.5,5.22625,77.5,24.685663,9.545849,46.357675,19.291995,,
2001-07-03,8.672684,9.024372,7.0,,21.725,,1.872203,,50.99001,,,12.197498,48.382553,0.196875,10.685003,,12.56,5.15,77.85001,24.745707,9.502061,46.092748,19.929,,
2001-07-05,8.684536,9.133266,7.085,,21.11,,1.872203,,51.0,,,12.185003,48.909069,0.2,10.552503,,13.32,5.342501,77.39999,24.86576,9.615911,47.072908,20.201995,,
2001-07-06,8.462311,9.1741,7.23,,20.945,,1.872203,,49.89,,,11.900003,48.197561,0.1975,10.4025,,13.45,5.237499,76.5,24.518913,9.545849,46.966947,19.61505,,
2001-07-09,8.370458,8.956315,7.15,,20.699995,,1.871091,,50.74001,,,12.1325,48.524869,0.20375,10.4875,,14.1,5.3375,76.36,21.49001,9.58088,45.298097,20.09735,,
2001-07-10,8.275639,8.920928,7.25,,20.85,,1.872203,,48.7,,,12.052503,48.311403,0.195625,10.25,,13.55,5.53125,75.64999,21.25,9.186785,44.768243,20.3385,,
2001-07-11,8.077119,8.888258,6.95,,20.96,,1.866646,,49.0,,,12.0,47.998339,0.193125,10.724998,,13.75,5.57375,76.85001,21.39999,8.941571,45.695423,20.45225,,
2001-07-12,8.622316,8.833815,7.19,,20.76,,1.883313,,50.0,,,12.5075,49.051371,0.190625,10.425,,13.72,5.768749,78.49001,22.25999,9.002874,44.688799,21.32585,,
2001-07-13,8.696391,8.885538,7.095,,20.725,,1.872203,,51.33,,,12.802503,49.051371,0.193625,10.462503,,14.3,5.875,79.2,22.39999,9.125482,45.695423,21.13475,,
2001-07-16,8.524534,8.885538,7.005,,20.824995,,1.919979,,48.49001,,,12.587503,48.581776,0.195,10.7625,,15.0,5.987499,78.02,22.5,9.195543,45.96035,21.84,,
2001-07-17,8.681573,8.711312,7.025,,21.165,,1.90109,,52.02,,,12.61,48.126425,0.23125,10.9375,,14.92,5.96875,78.77,22.66,9.265604,45.96035,21.30765,,
2001-07-18,8.586757,8.95904,6.96,,21.275,,1.888868,,51.32001,,,13.1725,49.777109,0.2668752,10.900003,,15.1,6.025,80.24001,22.88,9.326908,45.430495,22.02655,,
2001-07-19,8.551201,9.214937,7.13,,21.285005,,1.977756,,52.64,,,12.845,51.385118,0.2883752,10.9025,,15.4,6.018749,80.89999,22.39999,9.484546,45.03317,22.554355,,
2001-07-20,8.610461,9.201323,7.135,,21.394995,,1.989978,,51.53,,,12.525003,50.929738,0.258,10.8,,15.0,5.99375,81.23,22.99001,9.493303,44.90072,22.0675,,
2001-07-23,8.474166,9.14688,7.175,,21.144995,,1.959978,,52.03,,,11.75,49.321744,0.2581248,10.875,,14.25,5.942499,79.75999,23.2,9.502061,44.90072,21.27125,,
2001-07-24,8.465277,9.078823,7.08,,20.695,,1.979979,,51.57001,,,11.555,48.211791,0.275,10.6875,,13.74,5.91625,79.00999,22.96001,9.598395,43.443738,20.7935,,
2001-07-25,8.577868,9.45994,7.155,,20.65,,1.966645,,54.03,,,11.837503,49.364435,0.2768748,10.655,,14.0,5.987499,78.86,22.83,9.589638,43.046413,20.520505,,
2001-07-26,8.755647,9.841058,7.35,,20.25,,1.895535,,52.99001,,,11.955003,50.289395,0.278125,10.310003,,14.5,6.025,80.19,23.2,9.545849,43.602731,20.53415,,
2001-07-27,8.933424,9.909115,7.26,,19.625,,1.876646,,53.8,,,12.044998,49.520966,0.2737498,10.627498,,14.8,6.012501,80.2,23.00999,9.589638,45.562972,20.201995,,
2001-07-30,8.731944,9.778448,7.475,,19.93,,1.872203,,53.60001,,,12.075,50.374762,0.275625,10.6375,,14.89,6.012501,79.8,23.3,9.572122,45.03317,20.2475,,
2001-07-31,8.859349,9.759394,7.25,,19.775,,1.873225,,53.77,,,11.9725,51.797778,0.275,10.53,,14.87,6.043751,80.5,23.66,9.607153,45.695423,20.87995,,
2001-08-01,8.903797,9.62328,6.95,,19.49,,1.873225,,53.89,,,12.127498,51.143205,0.2674998,10.7,,15.05,6.299999,81.16,23.7,9.589638,45.748403,20.91635,,
2001-08-02,9.066765,9.557943,7.1,,19.795,,1.873225,,54.89999,,,11.995,52.096626,0.274375,10.9725,,15.44,6.1875,81.03999,23.72,9.58088,44.370918,20.566,,
2001-08-03,9.134911,9.372825,7.095,,19.345,,1.872203,,54.56,,,12.150003,52.08241,0.2706248,10.8875,,15.25,6.0475,80.95,23.83,9.572122,46.755,20.1565,,
2001-08-06,8.915649,9.391883,6.93,,19.675005,,1.904423,,53.72,,,12.025003,51.015148,0.26625,10.8625,,15.07,6.049999,80.55,23.92999,9.957459,47.68218,19.11,,
2001-08-07,9.214915,9.285714,6.74,,19.295,,1.977756,,53.45,,,12.0325,49.84826,0.269375,10.6875,,15.83,6.0,80.11,24.17999,10.334039,46.357675,18.6186,,
2001-08-08,9.037132,9.037986,6.58,,19.205,,1.977756,,52.50999,,,11.927503,49.122522,0.259375,10.855,,15.7,5.99375,79.45,24.3,10.176401,46.490126,18.5913,,
2001-08-09,8.474166,9.010766,6.57,,18.695,,1.872203,,52.42,,,11.759998,49.264824,0.25375,10.87,,16.0,5.9925,79.73,24.95,10.263978,46.119264,18.655,,
2001-08-10,8.56305,8.961762,6.57,,19.235,,1.872203,,52.32001,,,11.8475,50.30364,0.253125,10.962503,,16.03,5.981251,79.89999,24.99001,10.185159,46.887477,18.47755,,
2001-08-13,8.61935,8.858313,6.585,,19.64,,1.937756,,53.34,,,12.0425,50.502862,0.274375,10.849998,,16.05,6.0,80.14999,24.62,10.071309,47.443769,18.2637,,
2001-08-14,8.595643,9.021652,6.875,,19.25,,1.894424,,51.7,,,12.23,50.004792,0.2645,10.787498,,16.12,5.987499,80.25,24.53999,10.202674,48.079505,17.813245,,
2001-08-15,8.533423,9.198598,6.85,,19.379995,,1.89998,,51.33,,,11.974998,50.517078,0.26875,11.002498,,16.00999,5.950001,80.35001,24.99001,10.263978,48.344433,17.522045,,
2001-08-16,8.450459,9.097876,6.775,,19.925005,,1.895535,,51.60001,,,11.995,49.449816,0.26875,11.1125,,16.06,5.950001,80.55,25.64999,10.509192,48.768274,18.5003,,
2001-08-17,8.311198,9.144155,6.84,,20.25,,1.903835,,50.39999,,,12.0675,49.179443,0.268125,11.287498,,16.07001,5.89625,80.52,25.73,10.535465,49.271612,18.01345,,
2001-08-20,8.444533,9.081543,6.855,,19.65,,1.955535,,51.60001,,,12.09,49.008681,0.26875,11.502498,,16.78999,5.887501,80.39999,26.45,10.982106,51.655695,18.08625,,
2001-08-21,8.388236,9.057042,6.995,,19.625,,1.926645,,50.46001,,,12.1725,49.549441,0.2532498,11.415,,16.53999,5.8125,80.23,25.61,11.122228,50.463641,17.8815,,
2001-08-22,8.542312,9.024372,6.885,,20.115,,1.954423,,51.16,,,12.18,48.93753,0.259375,11.25,,16.39999,5.8375,79.96001,25.98,11.122228,52.84775,17.763195,,
2001-08-23,8.296383,8.98354,6.75,,20.275,,1.933311,,50.85001,,,12.314998,49.449816,0.2581248,11.189998,,16.3,5.7975,80.10001,26.14,11.034652,52.185497,18.381995,,
2001-08-24,8.477126,8.953595,7.05,,20.120005,,1.943313,,50.66,,,12.689998,51.313967,0.2575002,11.105,,16.58,5.762501,77.53,26.27,11.122228,50.860992,19.383005,,
2001-08-27,8.705277,8.991707,6.915,,19.64,,1.924424,,49.73,,,12.57,51.242802,0.26975,10.5,,16.64999,5.63125,75.8,27.0,10.465404,50.33119,18.93255,,
2001-08-28,8.687502,8.888258,7.135,,19.625,,1.894424,,49.39,,,12.502498,50.374762,0.280625,10.7625,,16.75,5.561251,75.10001,26.45,10.334039,50.33119,18.9371,,
2001-08-29,8.699351,8.817481,7.0,,19.56,,1.894424,,48.81,,,12.2375,49.962102,0.293375,10.625,,16.42,5.5825,73.60001,26.7,10.316523,50.33119,19.3375,,
2001-08-30,8.551201,8.754869,6.725,,19.765,,1.922201,,48.02,,,11.995,49.577887,0.29375,10.55,,16.32001,5.56875,73.05,26.97,10.211432,49.721918,19.724255,,
2001-08-31,8.391202,8.711312,6.945,,19.425005,,1.966645,,48.56,,,12.150003,49.890951,0.2987498,10.587503,,16.39999,5.52875,72.64999,26.03,10.272735,49.827878,20.27025,,
2001-09-04,8.527497,8.681367,6.5,,19.435,,1.966645,,47.92,,,12.4025,51.285492,0.29375,10.8075,,16.55,5.3375,73.10001,25.48,10.360312,49.40401,20.51595,,
2001-09-05,8.702314,8.665033,6.675,,19.375,,2.026645,,46.75,,,12.2825,50.445927,0.2862498,10.375,,16.5,5.299999,72.7,25.33,10.272735,48.60936,20.038195,,
2001-09-06,8.379347,8.651422,6.695,,18.85,,2.015533,,45.0,,,11.9875,49.819786,0.282625,9.6875,,16.3,5.2075,71.52,24.36,10.272735,47.576246,19.305645,,
2001-09-07,8.008973,8.547972,6.65,,18.955,,2.026645,,44.57001,,,11.462503,49.478276,0.260125,9.650003,,16.50999,5.174999,69.19,23.78,9.87864,47.046391,18.154495,,
2001-09-10,8.044526,8.547972,6.69,,19.15,,2.13331,,45.32001,,,10.7375,48.553315,0.2555,9.5,,16.60001,5.1875,68.78999,23.63,9.931186,46.622602,17.7996,,
2001-09-17,7.62971,8.332914,6.45,,17.629995,,2.01109,,42.75,,,9.5,43.544312,0.246875,9.8125,,15.35,5.688749,65.89999,22.39999,9.808579,50.993443,16.52105,,
2001-09-18,7.410445,7.921852,6.545,,17.199995,,1.972201,,42.72,,,9.837503,43.885822,0.2473748,9.7625,,15.26,5.561251,67.16,22.55,9.195543,51.920622,16.45735,,
2001-09-19,7.48452,7.622398,6.39,,16.49,,1.955535,,41.22,,,9.25,43.458903,0.236,9.62,,14.5,5.456249,68.31,21.92,9.502061,53.642453,16.5165,,
