datetime,TMO,UBER,BKNG,VZ,SCHW,ISRG,QCOM,C,TXN,BA,BLK,ACN,GEV,AMGN,SPGI,ADBE,BSX,SYK,ETN,AMAT,NEE,ANET,DHR,PGR,HON
2004-10-04,28.27,,22.86,37.68031,9.07,2.938883,40.9745,447.3,23.03999,52.32001,74.5,27.39999,,57.63,39.725,25.402495,38.75999,48.22,32.655,17.16,8.545,,17.379922,21.185003,34.853218
2004-10-05,28.06,,22.61,37.919717,8.96,2.955551,41.19,445.2,22.83,51.49001,75.33,26.91,,57.5,39.745005,25.56,38.41,47.91,32.574995,17.33,8.55625,,17.467255,21.0975,34.758007
2004-10-06,28.14999,,22.66,38.195974,8.95,2.994438,41.82001,447.4001,23.10001,52.36,74.85001,26.99001,,57.58,39.964995,25.835,38.67,48.16,33.085,17.24001,8.57875,,18.441387,21.115003,34.948429
2004-10-07,28.16,,22.28,37.855268,8.85,2.952217,41.38,447.5999,22.78999,51.32001,74.42999,26.67999,,56.56,39.9,25.525,38.03999,47.24001,32.54,17.16,8.498751,,18.014786,21.02,33.977366
2004-10-08,27.5,,21.73,37.505353,8.7,2.921104,40.92,445.6,22.05,50.10001,71.8,26.75999,,55.67,39.730005,24.865,37.96001,45.50999,32.410005,16.21001,8.567499,,17.813241,21.0125,34.034487
2004-10-11,27.39999,,21.87,37.615861,8.69,2.914439,41.21001,448.6,21.89,50.25999,72.16,26.89999,,55.89,39.885,25.47,37.7,44.64,32.85,16.28999,8.565,,17.954323,21.3275,33.834554
2004-10-12,27.42,,21.591,38.067058,8.72,2.905549,41.53999,448.0,21.3,50.39999,71.81,26.58,,55.67,40.089995,26.004995,37.64999,44.47,32.72,16.16,8.615,,17.866986,21.3425,33.644161
2004-10-13,27.25,,21.34,37.818444,8.65,2.877771,41.55,441.1,21.73,50.23,71.14999,23.92999,,54.99001,39.910005,25.635,37.59,44.03999,32.375,16.39,8.518749,,17.69567,21.240003,33.434718
2004-10-14,27.05,,21.11,37.542186,8.47,2.798883,42.16,437.0,21.38,50.25,70.53,23.52,,54.0,39.550005,25.620005,37.39,43.92999,30.894995,15.7,8.51375,,17.527715,21.3125,33.111033
2004-10-15,27.22,,20.81,37.634269,8.97,2.73555,42.47,439.4,21.22,50.19,69.78999,23.52,,55.22,39.76,25.74,37.0,42.09,31.35,15.7,8.5975,,17.685592,21.61,33.320476
2004-10-18,27.2,,20.60001,37.597436,8.88,2.803328,43.60001,442.2,21.09,49.59,69.33,23.64,,56.63,40.185,26.535005,37.81,44.31,31.07,15.86,8.5375,,17.635209,22.212503,32.987262
2004-10-19,26.86,,20.10001,37.118605,8.95,2.738882,42.8,435.9,22.55,49.21001,70.11,23.97,,56.64,39.839995,26.775,35.14999,43.34,30.99,15.89,8.491249,,17.893859,21.900003,33.739362
2004-10-20,26.77,,20.16,36.869972,8.9,2.618885,43.41,432.8999,22.87,48.96001,70.09,24.2,,56.41,40.295,26.835,36.24001,43.35001,30.99,16.12,8.465,,18.266718,21.855,32.17806
2004-10-21,26.69,,20.69,36.639765,8.99,2.593328,44.08,429.5,23.05,49.56,71.25,24.28999,,54.28,41.31,27.25,35.5,42.89999,30.6,16.38,8.475,,18.343977,22.134998,31.416449
2004-10-22,26.2,,20.33,35.884694,8.81,2.45444,42.0,425.6,22.31,49.50999,70.94,23.85001,,52.7,41.56,26.870005,35.21001,42.3,30.725,15.96,8.588751,,18.031578,22.18,31.149885
2004-10-25,26.21001,,20.14999,35.80182,8.78,2.662218,41.14,425.8,22.47,49.0,70.46001,23.71001,,53.19,41.82,26.885,34.60001,41.75,30.879995,15.88,8.598749,,18.179382,22.7225,30.683399
2004-10-26,26.60001,,19.89,35.912319,8.86,2.756661,39.5,433.4,22.89,49.98,72.89,23.92999,,54.92,42.875,26.86,34.98,42.50999,31.5,15.69,8.7125,,18.239845,23.1825,31.368848
2004-10-27,29.0,,20.25999,36.280641,9.17,3.251103,41.02,439.5,23.77,50.10001,73.17999,24.44,,56.02,43.365,27.99,35.28,43.39999,32.144995,16.14,8.682501,,18.471626,23.235,31.740134
2004-10-28,28.81,,20.25,36.262234,9.18,3.247771,41.49001,442.5999,24.34,49.87,73.07001,24.45,,56.42,43.285005,27.745005,35.27,43.10001,31.795,16.2,8.6075,,18.387648,23.2975,31.997177
2004-10-29,29.0,,19.94,36.004411,9.15,3.242215,41.60001,443.7,24.45,49.89999,73.5,24.21001,,56.8,43.125,28.015,35.3,43.09,31.975,16.10001,8.612499,,18.518649,23.3875,32.063809
2004-11-01,28.87,,19.99001,36.814731,9.28,3.314438,40.56,443.1,24.82001,49.95,74.78,24.05,,55.67,42.65,28.17,34.7,42.14,31.964995,15.99,8.616249,,18.585831,23.2025,33.358547
2004-11-02,29.09,,20.95,36.833148,9.46,3.319993,40.88,448.9999,24.3,49.88,74.77,24.42999,,54.99001,42.550005,28.515,34.87,42.37,32.0,16.25,8.5,,18.582475,23.134998,32.796869
2004-11-03,29.8,,21.38,37.348812,9.5,3.444438,39.87,452.8999,23.92,51.14999,75.25,24.64,,58.55,42.86,28.58,36.10001,43.5,32.125,16.12,8.70875,,18.693319,23.560003,33.177684
2004-11-04,29.96001,,22.39,37.827643,9.62,3.408881,38.07001,460.9,24.25999,50.59,75.78,25.13,,59.0,43.785005,29.055,36.34,43.5,32.85,16.24001,8.87125,,19.133366,24.2425,33.863134
2004-11-05,29.87,,22.44,37.763176,9.72,3.425549,38.27,461.3,24.7,51.14999,74.46001,24.99001,,60.66,43.97,29.24,36.64999,44.32001,33.06,16.28,8.81,,19.331549,24.145,34.224889
2004-11-08,29.89,,22.71001,37.846069,9.63,3.421103,38.66,462.5,24.74001,52.07001,75.3,24.39999,,60.05,43.81,28.93,36.44,44.3,33.125,16.39,8.875,,19.277803,24.122503,34.462893
2004-11-09,29.97,,23.0,38.0026,9.75,3.427772,39.0,462.1001,24.75,52.50999,74.35001,24.63,,59.82001,43.824995,28.695,36.17999,43.71001,32.910005,16.37,8.9375,,19.197182,23.7825,34.520004
2004-11-10,30.05,,22.7,37.910517,9.98,3.544436,38.84,460.5,23.97,53.39999,74.00999,24.2,,59.34,43.21,28.795,35.3,43.78999,33.315,15.96,8.875,,18.978844,23.95,34.662816
2004-11-11,30.03,,23.55,38.343307,10.12,3.555548,40.09,462.5999,24.27,54.3,74.3,24.3,,59.88,43.1,29.214995,35.5,44.95,33.839995,16.08,8.977501,,19.318109,23.9025,34.815147
2004-11-12,29.96001,,24.46001,38.877388,10.43,3.554438,40.2,470.7001,24.69,53.92999,76.39999,24.50999,,59.97,43.574995,29.485,34.7,44.48,34.0,16.17,9.07,,19.452476,24.122503,34.862738
2004-11-15,29.98,,24.42999,38.545889,10.55,3.531104,40.19,466.7,24.82001,54.03,74.75,25.19,,59.92,43.300005,29.269995,34.60001,44.35001,33.5,16.78,9.043751,,19.210621,23.599998,34.443843
2004-11-16,29.92999,,23.89999,38.315682,10.45,3.503326,39.64,460.5,24.42999,54.0,75.2,25.22,,59.84,43.199995,29.085,33.73,43.89999,33.25,16.75999,9.02,,19.156876,23.599998,34.024976
2004-11-17,30.06,,23.83,38.103891,10.56,3.671103,40.81,461.7999,25.21001,54.75,75.53,25.84,,59.87,42.99,29.300005,33.95,44.0,33.65,17.34,8.97875,,19.62043,23.3825,34.177279
2004-11-18,30.17,,23.89,38.242016,10.61,3.733327,41.24001,459.1,25.36,54.85001,75.45,25.95,,60.08,43.57,29.585,33.84,43.99001,33.980005,17.64999,9.0425,,19.697689,23.3,34.310561
2004-11-19,29.48,,23.67,37.846069,10.29,3.597771,40.12,451.4999,24.75,53.77,73.89999,25.42,,59.88,43.675005,28.910005,34.02,43.17,33.665,16.99001,8.97625,,19.371858,23.005,33.758412
2004-11-22,29.91,,23.82001,37.744778,10.28,3.696659,40.99001,451.7,24.55,53.97,74.17999,25.24001,,60.37,43.85,29.730005,33.84,43.85001,33.9,17.10001,9.15625,,19.462553,23.12,33.939276
2004-11-23,29.75999,,23.94,37.726352,10.67,3.796659,40.73,452.1001,24.33,54.33,74.66,25.2,,59.95,43.735,30.335,33.36,43.50999,33.519995,16.89999,9.105,,19.502862,22.990003,34.015446
2004-11-24,30.06,,24.17,37.652685,10.94,3.881102,41.66,455.2,24.63,54.12,76.38,25.85001,,60.45,44.199995,30.435,33.60001,44.39999,33.725,16.96001,9.106251,,19.617068,22.8975,34.129697
2004-11-26,30.07001,,24.09,37.781601,10.91,3.941103,41.39999,454.2,24.59,54.02,76.31,25.94,,60.21001,44.26,30.33,34.32001,44.44,33.805,16.99001,9.088751,,19.449113,22.9575,34.005926
2004-11-29,30.02,,24.03999,37.928934,10.95,3.874437,41.59,449.6001,24.57001,53.62,76.25999,25.94,,60.74001,44.295,30.370005,34.14,44.17,33.504995,16.94,8.963751,,19.308035,22.919998,33.882164
2004-11-30,30.25,,23.87,37.965767,10.79,3.992213,41.62,447.5,24.17999,53.57001,74.56,25.94,,60.03999,43.865,30.28,34.81,43.99001,33.699995,16.64,8.79125,,19.10649,22.747503,33.634641
2004-12-01,30.67999,,24.52,38.306483,11.12,4.063326,43.06,459.4,25.17999,54.7,76.2,26.81,,60.96001,44.65,30.795,35.52,45.2,34.31,17.72,8.768749,,19.516302,23.560003,34.586654
2004-12-02,30.69,,24.56,38.601139,10.96,4.071103,43.62,457.5999,24.91,54.86,76.66,27.09,,62.94,43.96,31.155,35.56,45.44,34.525,17.5,8.73375,,19.462553,23.509998,34.234419
2004-12-03,30.60001,,24.7,38.693222,10.9,4.087768,43.5,456.4999,25.10001,55.25999,76.35001,27.02,,62.00999,43.730005,31.480005,34.53999,45.28999,34.28,17.8853,8.876249,,19.442398,23.3975,33.967836
2004-12-06,30.47,,24.8,38.619556,10.82,3.973324,43.34,461.7,25.28999,54.75,75.92,27.02,,62.86,43.99,30.9905,34.5,44.75,34.085,17.86,9.0075,,19.375213,22.947498,33.57752
2004-12-07,30.12,,23.98,38.1131,10.82,3.612214,42.86,460.0,25.02,53.75,74.47,26.91,,61.95,43.72,30.129995,34.14999,44.17999,34.0,17.56,8.959999,,19.146799,22.724998,32.930151
2004-12-08,30.45,,23.92999,38.076276,10.77,3.801105,43.60001,462.8999,24.05,52.8,75.05,26.50999,,63.07001,44.225,30.165,34.39999,45.35001,34.04,17.27,8.959999,,19.230776,22.6675,32.90159
2004-12-09,30.12,,23.96001,37.938142,10.98,3.734437,43.42999,464.4,23.7,52.78,75.47,26.2,,64.33,45.0,30.415,34.23,46.28999,34.14,17.14999,8.9725,,19.230776,22.8,32.91112
2004-12-10,30.2,,23.49001,37.569811,11.26,3.771104,43.3,459.1,23.63,52.42,76.95,26.52,,63.95,45.25,30.5,34.25999,46.55,34.019995,17.03,9.063749,,19.26437,22.009998,33.615601
2004-12-13,30.59,,23.50999,38.011809,11.5,3.916659,43.89999,467.7,23.69,52.67,76.92,26.56,,63.95,44.925005,31.379995,35.0,46.72,34.25,17.16,9.223749,,19.314753,21.9875,34.700896
2004-12-14,30.7,,23.74001,37.790801,11.72,3.946659,44.03999,468.7,24.34,52.64,77.10001,26.97,,64.36,45.095,32.08,35.88,47.08,34.155,17.42,9.27125,,19.244209,21.6825,34.653286
2004-12-15,30.77,,23.91,37.477728,11.85,4.012214,44.34,473.1,24.42,52.39999,77.36,27.35001,,63.53999,44.665,31.324995,36.49001,45.88,35.0,17.46001,9.33375,,19.523017,21.412498,34.282001
2004-12-16,30.8,,23.27,37.20147,11.93,3.998882,43.45,470.5,24.03,52.08,77.39999,27.05,,63.24001,44.57,30.555,35.47,45.7,34.815,17.07001,9.352501,,18.988922,21.22,33.901205
2004-12-17,30.39999,,23.03999,37.661885,11.75,4.012214,43.35899,466.2,23.44,53.10001,77.0,27.36,,63.10001,45.29,30.224505,35.47,45.96001,34.835,16.83701,9.33625,,19.059466,20.95,33.663201
2004-12-20,30.53,,22.58,37.51457,11.71,3.999992,42.94,466.9,23.39999,53.22,75.60001,27.0,,62.95,45.045,30.39,35.5,46.27,34.96,16.75999,9.393749,,19.140081,20.84,33.920245
2004-12-21,30.58,,24.02,37.901309,12.03,4.215547,43.98,471.9,23.63,53.42,76.44,27.33,,64.0,45.254995,30.504995,35.86,46.89,35.225,16.86,9.46625,,19.230776,21.115003,33.996416
2004-12-22,30.88,,24.02,37.671102,12.01,4.287769,44.44,483.1,23.89,53.91,76.72,27.5,,63.474,45.485,31.03,36.24001,47.42999,35.655,16.99001,9.49375,,19.220699,21.0075,33.920245
2004-12-23,30.7,,23.98,37.523769,11.95,4.396659,44.55,487.5,23.86,53.53,77.50999,27.55,,64.14999,45.050005,31.31,35.89,47.03,35.655,17.03,9.475,,19.210621,21.39,33.986886
2004-12-27,30.32001,,23.78,37.394853,12.01,4.425547,43.44,483.1,23.8,53.14999,75.89999,27.21001,,63.59,45.269995,31.155,35.63,47.08,35.49,16.81,9.38125,,19.153517,21.0475,33.996416
2004-12-28,30.35001,,23.97,37.689509,11.97,4.42888,43.50999,483.5001,23.89999,53.25,76.81,27.23,,64.60001,45.620005,31.855005,36.32001,47.66,36.175005,16.92,9.43125,,19.432325,21.2925,34.33914
2004-12-29,30.32001,,23.82001,37.606644,11.81,4.435547,42.84,480.0999,24.33,52.07001,76.74001,26.99001,,64.75999,45.76,31.625,35.97,47.86,36.074995,17.03,9.48375,,19.348347,21.2725,33.986886
2004-12-30,30.28,,23.78999,37.551394,11.8,4.424437,42.69,480.3,24.45,51.89999,77.17,26.89999,,64.28,45.93,31.589995,35.89,48.2,36.14,17.03999,9.438749,,19.348347,21.275003,33.701272
2004-12-31,30.19,,23.59,37.302761,11.96,4.446658,42.39999,481.7999,24.62,51.77,77.25999,27.0,,64.14999,45.769995,31.370005,35.55,48.25,36.18,17.10001,9.34375,,19.284521,21.21,33.710802
2005-01-03,29.67999,,23.73,37.284363,11.66,4.192214,42.32001,482.7,24.17999,50.97,75.78,26.37,,64.28,45.025,30.845,34.28999,48.25,35.565,16.82001,9.237499,,18.888149,21.8875,33.60608
2005-01-04,29.31,,23.88,36.906814,11.39,4.045547,42.13,478.6,23.60001,49.98,75.55,25.75,,63.25999,45.01,30.03,34.17,48.89,34.605005,16.5,9.125,,18.693319,21.6725,33.006312
2005-01-05,29.23,,23.59,36.851564,11.32,4.009992,42.31,484.6001,22.89,50.81,74.85001,25.64999,,62.25999,45.1,29.865,34.7,48.95,34.1,16.22,9.0075,,18.599267,21.6875,32.91112
2005-01-06,29.25,,24.17999,36.418775,11.51,4.089992,43.0,489.2999,22.8,50.48,80.0,25.42,,62.84,45.879995,29.370005,35.19,48.64999,34.199995,16.10001,9.15375,,18.609341,21.805,32.692147
2005-01-07,28.82001,,25.00999,36.289859,11.47,4.133325,43.22,486.4999,22.92,50.31,78.34,26.61,,62.97,45.805,29.39,34.74001,48.25,33.885,16.14999,9.13625,,18.642936,21.572498,32.568395
2005-01-10,28.89999,,25.03,35.939944,11.54,4.511103,43.14999,483.4,22.61,50.98,80.19,26.96001,,63.64,46.025,29.410005,34.28,49.39999,34.115,16.17,9.1675,,18.582475,21.490003,32.463674
2005-01-11,28.85001,,24.35001,35.543997,11.2,4.412215,43.24001,482.2,22.37,50.82001,79.95,26.5,,63.78,46.050005,29.06,33.89999,49.17,34.21,16.14999,9.0625,,18.706758,21.1875,32.368463
2005-01-12,28.89999,,24.23,35.203281,11.23,4.456658,43.12,480.7001,22.39,51.94,80.7,26.39,,64.87,45.635,29.49,33.49001,49.92999,34.660005,16.53,9.106251,,18.827685,21.122503,33.301436
2005-01-13,28.56,,24.06,34.162754,10.98,4.612212,42.10001,476.0001,22.2,50.63,80.25,26.17999,,63.89,45.339995,29.11,33.5,48.17,34.375,16.25,9.15,,18.474981,20.9675,32.920631
2005-01-14,29.24001,,23.89,33.923329,11.12,4.549991,42.21001,475.0999,22.47,50.91,80.91,26.28999,,63.81,45.42,29.115,33.14,48.78,34.65,16.53,9.155001,,18.458186,20.9725,33.644161
2005-01-18,29.37,,24.47,34.696816,11.39,4.623324,42.62,481.7,22.5,51.88,80.48,26.10001,,64.16,46.074995,29.19,33.53,49.94,34.545,16.53,9.26125,,18.468263,21.6825,34.129697
2005-01-19,28.64999,,24.12,33.748363,11.24,4.562213,41.07001,480.3999,21.92,51.41,79.48,26.0,,63.48,46.339995,28.94,33.39999,50.63,34.324995,16.00999,9.223749,,18.3339,21.355,33.672721
2005-01-20,29.82001,,23.57001,33.398457,11.18,4.472213,37.78,477.7,21.38,50.89999,79.34,25.67,,62.56,46.355005,29.035005,33.28999,50.17999,33.44,15.91,9.262501,,18.105478,20.912498,33.482319
2005-01-21,29.94,,22.99001,33.610247,10.95,4.505547,37.8,479.2999,21.03,50.07001,79.31,25.16,,62.57001,46.015,28.535005,32.91,49.46001,32.699995,15.59,9.32625,,17.809882,20.7,33.310966
2005-01-24,29.78,,22.53999,33.932547,11.05,4.321102,36.53999,483.6,20.77,49.64,79.23,24.89999,,62.12,45.57,27.695,32.2,48.53999,32.4,15.17,9.331249,,17.776291,20.892503,33.482319
2005-01-25,29.75,,22.24001,33.149833,11.17,4.315547,36.66,485.0999,21.12,49.84,79.00999,25.2,,62.17,44.96,27.79,31.88,48.64999,33.074995,15.65,9.22875,,18.102123,20.9025,33.396637
2005-01-26,29.75999,,22.52,33.628664,11.3,4.333325,36.89999,484.8,22.66,49.86,79.24001,25.39999,,63.56,44.935,28.004995,31.78,49.75,33.574995,16.12,9.393749,,18.340621,20.945,34.034487
2005-01-27,29.74001,,22.36,33.030125,11.29,4.333325,36.14,485.6,22.88,50.97,79.3,25.67999,,61.58,44.72,28.085,32.22,48.75,33.64,16.48,9.397499,,18.441387,20.615003,34.30105
2005-01-28,29.53999,,22.11,32.855159,11.1,4.276659,36.35001,483.8,23.11,49.92,79.05,25.60001,,61.3,45.004995,27.74,32.2,48.08,33.5,16.03999,9.445,,18.417877,20.634998,33.977366
2005-01-31,29.94,,22.59,32.772293,11.24,4.433323,37.24001,490.5,23.21001,50.60001,80.3,26.05,,62.24001,45.25,28.449995,33.06,49.14,33.995005,15.9,9.58,,18.434672,20.912498,34.25345
2005-02-01,29.91,,22.39999,33.039334,11.16,4.444436,36.83,494.8,23.58,51.03999,79.8,25.99001,,62.53,46.065,28.949995,34.81,51.56,33.9,16.39999,9.71125,,18.518649,21.337503,34.329611
2005-02-02,29.99001,,22.27,33.039334,11.09,4.471103,36.39,496.7999,23.49001,52.23,79.07001,25.83,,62.64999,46.6,31.144995,34.78,51.08,33.949995,16.25999,9.775,,18.4078,21.0125,34.97699
2005-02-03,26.8,,22.2,33.057741,10.7,4.584434,36.11,491.4999,23.13,52.0,80.05,25.48,,62.14,47.0,31.71,34.41,51.39,33.9,16.16,9.844999,,18.290231,21.125,35.68147
2005-02-04,27.7,,21.82001,33.932547,10.38,4.635546,36.95,497.8,24.8,52.58,80.39999,25.73,,62.75,47.085,31.995005,34.12,52.58,34.300005,16.78999,9.9625,,18.673167,21.3525,36.033725
2005-02-07,28.35001,,21.82001,33.766788,10.46,4.489991,35.98,497.3,24.7,52.5,80.59,25.77,,63.14999,47.129995,31.76,33.8,51.7,34.525,16.72,9.9025,,18.642936,21.4225,35.881393
2005-02-08,28.37,,21.2,33.564206,10.5,4.566659,36.24001,494.8,25.35001,53.5,80.41,25.85001,,63.03,47.324995,31.85,33.25,50.97,34.61,16.87,9.9925,,18.653013,21.322498,35.710021
2005-02-09,27.53999,,21.03,33.205083,10.5,5.265545,35.69,491.7999,24.63,54.12,80.0,25.50999,,62.09,47.120005,31.295,32.67999,50.05,34.36,16.50999,9.92375,,18.542163,21.0125,35.605299
2005-02-10,27.73,,20.94,33.186657,10.4,5.317767,35.31,489.8,24.91,53.86,80.85001,25.42,,62.78,47.04,31.339995,32.64999,50.19,34.675005,16.66,9.887501,,18.374209,21.25,36.614453
2005-02-11,27.83,,21.39999,33.43529,10.77,5.423322,36.16,493.9999,25.86,54.14,81.0,25.2,,63.42,47.464995,31.85,33.0,50.95,35.01,17.14,9.84375,,18.646291,21.5775,37.261813
2005-02-14,27.57001,,21.39,33.324791,10.97,5.277767,37.17,492.5,25.95,54.03999,79.89,24.64,,63.25,47.07,31.735,32.94,50.28999,34.935,17.13,10.01,,18.55224,21.8475,37.414135
2005-02-15,27.38,,22.25,33.389239,10.95,5.302212,36.88,493.9999,26.03999,54.42999,79.5,24.89999,,63.69,47.39,32.455,33.0,50.39999,34.94,17.49001,9.97625,,18.438031,21.837503,37.176131
2005-02-16,27.5,,21.78,33.260333,10.89,5.409989,35.99001,491.7999,26.09,53.92,77.58,25.05,,63.34,47.165,32.300005,33.27,50.57001,34.76,17.5,9.9975,,18.518649,21.61,36.643013
2005-02-17,27.53999,,21.14,32.855159,10.87,5.299989,35.35001,488.0,25.48,53.66,80.25,24.50999,,62.35001,46.75,31.535005,33.3,50.3,34.324995,17.33,9.955,,18.434672,21.877498,36.100356
2005-02-18,27.42999,,22.88,32.514461,10.73,5.272212,34.64,485.7001,25.32001,52.78,80.53,24.89999,,62.0,46.53,31.415,32.75999,50.67,34.31,17.39999,9.825001,,18.323822,21.634998,36.262198
2005-02-22,27.14,,22.44,32.578919,10.62,5.033323,34.53999,479.5,25.57001,52.14999,79.33,24.8,,61.64,45.785005,30.754995,32.14999,49.78,33.824995,17.46001,9.68125,,17.954323,21.4675,35.481547
2005-02-23,27.27,,22.05,32.73546,10.55,5.102212,34.13,483.8,25.47,52.72,78.25999,24.71001,,61.34,45.99,30.875,32.24001,49.7,34.18,17.25,9.61875,,17.903936,21.759998,35.586269
2005-02-24,27.33,,22.52,32.689419,10.61,5.245546,35.50999,483.0,25.96001,53.94,78.11,24.48,,61.89999,46.195,30.695,33.02,50.03999,34.545,17.58,9.785,,18.004712,21.9525,35.871863
2005-02-25,27.45,,22.25,33.333999,10.72,5.333323,37.0,482.8,26.7,54.99001,78.17,25.14999,,62.81,46.324995,30.714995,33.31,50.03,35.019995,17.92,9.9625,,18.155868,21.91,36.300279
2005-02-28,27.46001,,22.47,33.122208,10.5,5.238877,36.05,477.2,26.47,54.97,77.61,25.55,,61.61,45.925005,30.875,32.66,49.66,34.875,17.45,9.918751,,18.196177,21.775003,36.147957
2005-03-01,27.32001,,22.75,33.38004,10.68,5.317767,36.36,478.8,27.14999,54.49001,80.00999,25.59,,62.24001,46.17,31.17,32.7,49.67,35.515,17.67,10.06,,18.37085,21.855,35.871863
2005-03-02,27.21001,,22.8,33.582623,10.93,5.255545,36.28,481.3,26.97,55.3,79.97,25.42,,61.44,46.879995,31.175005,31.56,49.38,35.045,17.22,9.9125,,18.481699,21.962503,35.957554
2005-03-03,27.09,,22.87,33.49054,10.81,5.20999,35.41,479.7,26.58,57.42,79.56,25.11,,61.97,47.129995,31.175005,30.89999,49.39999,35.175005,17.10001,9.987499,,18.464904,21.82,36.176517
2005-03-04,27.47,,23.07001,33.536581,10.93,5.217768,35.5,483.9999,26.89,58.38,80.55,25.37,,62.03999,47.955,31.885,31.39,49.78,35.050005,16.88,10.1175,,18.787373,22.189998,36.823877
2005-03-07,27.75999,,23.23,33.619447,11.09,5.177769,37.39,484.7,27.37,58.3,80.31,25.49001,,62.11,47.699995,32.535005,30.73,49.8,35.175005,17.14999,10.225,,18.743708,22.439998,36.881017
2005-03-08,27.69,,23.11,33.241925,10.96,5.006657,36.28999,484.7,26.34,58.14999,80.85001,25.32001,,61.75,47.925005,32.475,29.77,48.27,34.92,16.82001,10.19,,18.55224,22.155,36.861967
2005-03-09,27.69,,22.17,33.278749,10.98,4.887769,36.74001,478.8,26.64,57.75,80.55,25.17,,61.13,44.655,32.254995,29.75,47.92,34.65,16.66,9.973749,,18.347336,22.0225,36.290759
2005-03-10,27.63,,22.27,33.306374,11.01,4.778878,37.08,481.4999,27.08,57.98,79.63,24.95,,61.03,43.394995,32.655,30.0,48.72,34.805,16.83,10.04125,,18.39436,22.322498,36.509731
2005-03-11,27.53,,22.3,33.2143,10.9,5.011102,37.35001,477.8999,26.2,57.49001,79.96001,24.46001,,59.81,43.769995,32.21,30.0,47.42999,34.75,16.39999,9.97625,,18.307027,22.134998,36.671564
2005-03-14,27.59,,22.06,33.223499,10.84,5.006657,37.46001,482.2,26.25999,57.71001,80.71001,24.48,,60.42999,44.625,32.67,30.32001,47.64999,34.925005,16.53,10.178749,,18.32046,22.625,37.03332
2005-03-15,27.45,,21.83,32.855159,10.66,4.944435,38.11,478.0,25.72,58.48,80.62,23.98,,58.61,44.199995,32.269995,30.33,46.8,34.76,16.2,10.200001,,18.22305,22.655,37.176131
2005-03-16,27.0,,22.11,32.542086,10.74,4.907768,37.75999,473.7,25.45,56.77,79.82001,24.03,,57.98,44.08,31.595,30.41,46.77,34.295,16.03,10.05,,18.152505,22.52,36.31931
2005-03-17,26.60001,,22.78999,32.422388,10.74,4.972212,36.88,472.4001,25.64,56.89,79.50999,23.95,,58.95,44.49,31.945,30.25999,47.5,34.175005,16.17,10.125,,18.122277,22.2275,36.585873
2005-03-18,26.36,,23.17999,32.36712,10.46,4.938879,36.47,468.5001,25.44,57.16,79.64,23.66,,58.86,44.35,33.905,29.87,47.5,34.0,15.99,10.09,,18.243204,22.552503,36.576363
2005-03-21,25.99001,,23.92,32.182963,10.38,4.932212,36.53,457.5999,25.22,56.84,78.24001,24.00999,,58.07001,44.04,33.35,29.36,47.56,33.94,16.00999,10.0125,,18.303671,22.2825,36.452592
2005-03-22,25.33,,23.63,31.731766,10.18,4.9611,36.0,444.4,25.0,57.22,77.39,24.28,,58.17999,43.9,33.18,28.98,46.11,33.565,15.81,9.849998,,18.179382,21.997503,36.40501
2005-03-23,25.85001,,23.71001,32.14613,10.13,5.027768,36.31,444.5,25.34,56.85001,75.47,24.3,,58.86,44.195,33.135,29.0,45.84,33.595,16.21001,9.814998,,18.105478,22.335,35.491067
2005-03-24,25.89999,,24.38,32.007996,10.01,5.103322,35.75999,445.2,25.50999,56.8,74.95,24.39999,,58.98,43.894995,33.269995,29.08,45.64999,33.4,16.63,9.872503,,18.098763,22.2725,35.386346
2005-03-28,25.94,,26.21001,31.971172,10.23,5.11888,36.19,447.7,25.49001,58.10001,76.07001,24.57001,,58.47,44.18,33.555,28.91,46.82001,32.815,16.45,9.8675,,18.0383,22.4725,35.300665
2005-03-29,25.25999,,25.88,32.100088,10.13,5.076657,35.75,443.5001,25.17999,57.25,73.98,24.16,,58.25999,43.03,33.11,28.67,47.17999,32.085,16.31,9.72,,17.752781,22.685003,34.738986
2005-03-30,24.89,,26.05,32.624952,10.47,5.098879,36.91,449.2,25.75,58.78999,73.98,24.56,,58.99001,43.945,33.865,29.24001,47.42999,32.5,16.63901,9.9375,,17.893859,22.9375,35.367296
2005-03-31,25.28999,,25.2,32.689419,10.51,5.052212,36.63,449.4,25.49001,58.46001,74.92999,24.14999,,58.21001,43.625,33.585,29.28999,44.61,32.699995,16.25,10.037498,,17.940886,22.939998,35.424436
2005-04-01,25.0,,25.07001,32.403962,10.45,5.198877,35.55,446.2,24.96001,58.78,75.63,24.44,,57.35001,43.015,33.379995,28.67,44.14999,32.519995,16.00999,10.0325,,17.668804,22.587503,35.224504
2005-04-04,24.99001,,25.24001,32.827534,10.47,5.097768,36.08,445.9,24.85001,58.33,74.60001,24.35001,,57.33,43.345,33.29,29.28999,44.19,32.335,16.05,10.105,,17.366482,22.677503,35.072181
2005-04-05,24.99001,,25.08,32.938043,10.67,5.349988,35.64999,449.4,24.87,58.33,74.21001,24.86,,57.86,43.410005,33.425005,30.71001,44.94,32.26,16.02,10.087503,,17.426946,22.634998,35.338745
2005-04-06,24.97,,24.94,32.698618,10.7,5.7811,35.12,451.4999,24.73,58.42999,73.37,24.97,,58.05,42.9,34.050005,30.61,46.0,32.370005,16.0,10.0775,,17.400073,22.52,35.786192
