datetime,FOXA,POOL,CHRW,SJM,GL,MOS,WYNN,HST,AKAM,RVTY,DVA,NWSA,BXP,VTRS,PNW,HAS,SWKS,NCLH,SWK,UHS,HII,TAP,MGM,WBA,AOS
2006-06-15,,42.11,45.67999,40.07001,25.991254,14.9,69.87,20.86,31.75999,20.86,24.54,,87.34,20.73,39.5,18.03999,5.8,,46.09,24.82,,34.105005,40.25999,43.39,7.400035
2006-06-16,,42.12,46.60001,40.75,25.946809,15.23,68.91,21.27,30.89,20.91,24.445,,88.06,20.88,39.78,18.11,5.45,,45.67,24.730005,,33.79,39.84,43.2,7.275035
2006-06-19,,41.3,46.94,40.41,25.93792,14.96,68.0,21.11,30.13,20.37,23.97,,88.28999,20.53,39.2,17.96001,5.44,,45.14999,24.655,,33.39,40.14,42.97,7.266705
2006-06-20,,40.64,47.0,43.3,26.049032,15.0,68.78,20.91,31.35001,20.39999,23.865,,87.48,20.87,39.3,17.94,5.33,,44.61,24.665,,33.93,39.92,43.45,7.295036
2006-06-21,,42.25999,49.22,44.33,26.151255,15.05,69.69,21.08,33.53,20.39999,25.019995,,88.2,20.50999,39.08,18.02,5.62,,45.7,24.64,,34.175005,40.62,43.8,7.316702
2006-06-22,,42.0,47.92999,44.34,26.031259,15.4,69.28999,21.06,33.25,20.33,24.82,,87.55,20.37,39.13,18.03,5.42,,45.53,24.379995,,34.04,39.8,43.60001,7.33837
2006-06-23,,41.49001,48.75999,44.24001,26.022365,15.46,68.84,21.08,34.52,20.48,24.4,,87.53,20.56,39.09,18.00999,5.48,,45.69,24.235,,33.800005,40.05,43.61,7.458371
2006-06-26,,41.82001,49.38,44.73,26.302362,15.05,70.23,21.10001,35.27,20.61,24.265,,88.14999,20.74001,39.35001,18.0,5.63,,46.07001,24.35,,33.89,38.87,44.10001,7.451706
2006-06-27,,41.23,48.28,45.24001,26.177917,14.96,69.32001,21.28999,33.77,20.35001,23.995005,,87.39,20.67,39.31,18.0,5.47,,46.02,24.435,,33.725,38.22,44.34,7.440037
2006-06-28,,41.63,48.21001,44.82001,26.431256,15.13,70.69,21.38,33.46001,20.41,23.9,,87.67999,20.59,39.52,18.0,5.28,,45.58,24.324995,,33.79,38.82001,44.35001,7.411704
2006-06-29,,43.03999,51.94,45.25,26.795698,15.42,73.64,21.46001,35.85001,21.02,24.199995,,89.06,20.56,39.96001,18.05,5.51,,47.05,24.445,,34.199995,40.27,45.27,7.766707
2006-06-30,,43.63,53.3,44.7,26.986815,15.65,73.3,21.87,36.19,20.89999,24.85,,90.39999,20.0,39.91,18.11,5.51,,47.22,25.129995,,33.94,40.8,44.84,7.726705
2006-07-03,,43.75,54.78999,44.8,27.28015,15.4,73.7,22.07001,36.67999,21.27,24.99,,91.56,19.99001,40.35001,18.13,5.48,,47.21001,25.175005,,34.074995,40.83,45.24001,7.780037
2006-07-05,,45.19,52.75,46.19,27.124594,15.51,72.34,22.28999,35.39,21.17,25.095,,91.25999,19.75,40.46001,18.08,5.44,,46.64,25.06,,34.165,40.25,45.11,7.586705
2006-07-06,,45.94,53.05,45.61,27.11126,14.96,72.11,22.48,35.41,21.31,25.095,,91.75,19.83,40.53999,18.08,5.41,,46.12,25.205,,34.155,39.98,45.55,7.568371
2006-07-07,,46.10001,51.91,45.89,27.329044,14.34,70.42999,22.32001,35.25,21.3,24.675005,,92.0,19.58,41.00999,18.10001,5.16,,45.66,25.269995,,34.485,38.24001,45.85001,7.501703
2006-07-10,,45.7,51.86,46.16,27.484596,14.6,70.28999,22.41,33.02,21.06,24.449995,,93.21001,19.59,41.14999,18.11,4.96,,46.12,25.324995,,34.565,38.16,46.73,7.591705
2006-07-11,,44.14999,51.72,46.5,27.480151,15.11,71.86,22.3,33.16,21.11,24.214995,,93.63,19.64,41.59,18.14,5.11,,44.89999,25.550005,,34.79,37.89999,46.8,7.575038
2006-07-12,,43.05,50.82001,46.75,27.333484,15.26,72.39999,22.53999,31.35001,21.00999,24.31,,94.02,19.74001,41.38,17.85001,4.86,,44.49001,25.585,,34.86,38.00999,46.71001,7.345038
2006-07-13,,41.86,48.34,46.95,26.582368,14.86,71.13,22.25,31.25999,20.5,24.160005,,92.95,19.55,41.32001,17.74001,4.65,,43.44,25.61,,34.31,37.25,46.42,7.146702
2006-07-14,,40.86,46.5,46.28999,26.555702,14.67,68.42999,21.89,32.53999,20.38,24.410005,,91.66,19.31,40.72,17.50999,4.78,,42.75,25.6,,34.199995,36.23,45.99001,7.0667
2006-07-17,,40.61,46.36,46.00999,26.622364,14.45,70.21001,22.00999,32.39,20.32001,24.765,,91.67999,19.36,41.00999,18.00999,4.69,,42.91,25.71,,34.574995,36.7,46.5,7.045035
2006-07-18,,40.11,46.64999,46.25,26.889037,14.45,70.34,22.47,32.92,20.38,24.6,,93.39999,19.37,40.98,17.83,4.64,,42.77,25.355005,,34.879995,36.59,46.67999,7.085034
2006-07-19,,41.56,47.97,47.07001,26.920153,14.93,71.2,22.61,32.95,20.89,25.43,,95.42999,19.5,41.33,18.02,4.64,,43.53999,25.61,,35.31,38.27,47.59,7.438371
2006-07-20,,38.53,44.13,46.82001,27.551267,14.43,69.55,22.28999,31.3,20.64999,25.49,,94.78,19.06,41.59,17.67999,4.55,,42.99001,25.945,,35.230005,37.23,47.14999,7.368372
2006-07-21,,38.2,44.52,45.62,27.591263,14.14,66.59,21.82001,29.5,20.45,25.5,,93.00999,19.09,42.22,17.49001,4.1,,41.95,25.96,,35.18,36.27,46.55,6.921701
2006-07-24,,39.11,46.27,46.00999,27.457929,14.69,68.31,22.39999,31.3,20.45,25.905,,94.69,19.42999,42.97,19.14999,4.07,,43.31,26.195,,35.105005,37.64999,47.38,7.220038
2006-07-25,,39.87,45.69,45.96001,27.257928,14.68,69.14999,22.53,31.98,20.75999,26.29,,95.57001,20.25,43.89999,19.2,4.19,,43.58,26.245005,,35.155,37.8,47.94,7.256701
2006-07-26,,39.53,45.28999,45.63,27.009037,15.09,66.07001,22.34,30.0,20.71001,25.769995,,94.64,22.28999,43.69,19.07001,4.41,,45.92999,26.230005,,35.69,36.99001,47.53999,7.088369
2006-07-27,,38.60001,43.78999,45.27,26.955699,15.05,62.99001,21.53,36.83,20.12,25.045,,95.75,22.41,43.5,18.60001,4.21,,44.8,25.9,,35.195,35.3,47.46001,7.055035
2006-07-28,,38.61,46.39999,45.32001,27.044598,15.41,64.10001,21.56,36.59,18.0,25.085,,97.91,22.0,43.28999,19.00999,4.39,,45.3,28.144995,,35.339995,35.89,46.92999,7.181703
2006-07-31,,38.92999,45.78,44.63,26.875703,15.69,64.00999,21.22,39.63,18.03,25.01,,98.2,21.96001,43.00999,18.7,4.39,,45.37,28.0,,35.725,35.53999,46.78,7.143369
2006-08-01,,38.89999,44.57001,44.39,26.853481,15.3,61.7,21.52,38.41,18.0,24.504995,,97.67,22.34,43.55,18.39,4.24,,45.39,28.525,,33.75,35.28999,46.7,7.128369
2006-08-02,,39.5,45.57001,44.21001,26.809041,15.2,66.94,21.82001,38.66,17.89,27.160005,,97.47,22.60001,43.44,18.61,4.4,,45.7,28.97,,33.57,38.0,47.7,7.081704
2006-08-03,,40.41,47.75999,44.19,26.729036,15.07,67.45,22.23,40.28999,18.67999,27.5,,99.49001,23.05,43.39999,18.72,4.47,,46.3,28.905,,33.464995,35.31,48.36,7.131701
2006-08-04,,40.19,47.00999,44.23,26.724591,15.45,69.2,22.41,39.42,18.36,27.945,,100.5,23.00999,43.64,18.81,4.44,,46.39999,29.300005,,33.105005,34.92999,48.61,7.026702
2006-08-07,,39.87,46.46001,43.48,26.880148,15.44,69.10001,22.27,38.96001,18.28999,27.769995,,99.49001,19.92,43.57001,18.69,4.41,,46.16,29.214995,,33.205,35.35001,48.41,6.868369
2006-08-08,,39.56,45.46001,43.42999,26.871263,15.34,71.0,21.75,38.27,18.28,27.89,,96.8,20.10001,43.48,18.57001,4.37,,45.3,29.01,,33.455,34.85001,48.87,6.781701
2006-08-09,,37.86,43.64,43.22,26.604591,15.22,71.12,21.45,38.48,18.05,27.699995,,95.99001,19.87,43.74001,18.5,4.29,,44.27,28.805,,33.5,34.72,47.92,6.6567
2006-08-10,,38.14,46.05,43.56,26.795698,15.46,71.7,21.17999,38.98,18.83,28.315,,95.48,20.28999,43.87,18.53999,4.35,,45.47,29.19,,33.555,35.07001,48.49001,6.668365
2006-08-11,,38.17999,44.81,43.66,26.689036,15.36,71.67999,20.69,37.39999,18.72,28.025,,95.10001,19.92,43.63,18.55,4.23,,45.44,29.199995,,33.795,35.39,48.42,6.6067
2006-08-14,,37.89,45.11,43.60001,26.760152,15.31,71.53,21.00999,37.21001,18.84,27.905,,96.61,20.17,43.92,18.7,4.36,,45.60001,29.1,,34.35,35.34,48.66,6.578366
2006-08-15,,39.05,47.06,44.09,26.897926,15.74,74.82001,21.25,39.91,19.16,27.620005,,96.82001,20.41,44.13,19.11,4.55,,46.71001,29.0,,34.644995,35.82001,49.69,6.873369
2006-08-16,,40.34,47.89999,44.60001,26.937926,16.3,76.53,21.39,39.77,19.64,27.935,,96.75,20.84,43.84,19.53999,4.69,,47.74001,29.22,,34.845,37.25,49.37,7.091702
2006-08-17,,40.44,48.13,44.86,27.213483,16.14999,75.98,21.78,39.53,19.85001,27.795,,97.53999,20.74001,44.08,19.72,4.65,,48.36,29.64,,35.074995,37.73,49.64,7.086702
2006-08-18,,39.0,47.92,45.21001,27.160149,16.39999,77.60001,21.75,39.98,19.72,27.800005,,97.61,21.03,44.86,19.83,4.65,,47.73,29.195,,34.675005,37.31,48.64999,6.9417
2006-08-21,,37.92999,47.98,45.53999,27.31571,16.28,75.58,21.85001,38.73,19.61,28.050005,,98.11,20.99001,45.64999,19.77,4.55,,46.99001,29.115,,34.605005,37.21001,48.84,6.878368
2006-08-22,,38.13,47.06,46.12,27.169038,16.49001,74.11,22.00999,38.64999,19.13,28.365,,99.87,21.31,45.64,19.92999,4.49,,46.8,29.54,,34.699995,35.89999,48.67,6.745034
2006-08-23,,37.88,45.53,47.71001,27.20015,16.33,75.12,21.72,38.19,18.67,28.394995,,98.67999,21.28,45.10001,19.62,4.35,,46.50999,29.449995,,34.550005,35.33,48.45,6.710032
2006-08-24,,36.12,45.72,47.53,27.426822,16.38,76.09,21.89,38.24001,18.5,28.69,,99.82001,21.17,45.34,19.59,4.38,,46.10001,29.050005,,34.535005,35.12,48.16,6.670033
2006-08-25,,36.02,45.07001,47.75,27.275706,16.35001,74.91,21.72,37.87,18.55,28.83,,99.74001,20.60001,45.3,19.57001,4.52,,45.94,28.699995,,34.75,34.64999,47.82001,6.715032
2006-08-28,,36.83,46.84,47.97,27.391262,16.12,75.61,22.03999,38.94,18.74001,29.394995,,101.34,20.28,45.48,19.95,4.6,,46.64,28.185,,34.839995,35.28,49.0,6.7417
2006-08-29,,36.92999,46.7,48.44,27.502373,16.03,77.11,22.08,39.02,18.56,29.355005,,101.32001,20.06,45.62,19.98,4.74,,46.7,28.6,,34.94,35.34,49.03999,6.670033
2006-08-30,,37.87,45.37,48.42,27.666819,16.17,75.75,22.32001,38.83,18.46001,29.160005,,101.49001,20.16,45.25,20.2,4.72,,47.60001,28.65,,34.735,35.32001,49.27,6.715032
2006-08-31,,38.07001,45.82001,48.63,27.649045,16.24001,77.41,22.53999,39.2,18.42999,29.18,,101.63,20.32001,45.94,20.3,4.63,,47.23,28.31,,35.15,35.67999,49.46001,6.685033
2006-09-01,,38.0,46.03999,48.97,27.662379,16.37,77.00999,22.31,40.63,18.3,28.92,,100.89999,20.34,45.7,20.28999,4.91,,47.82001,28.589995,,35.065,35.22,49.85001,6.773367
2006-09-05,,38.02,45.00999,48.92999,27.569041,16.55,76.46001,22.34,41.0,18.31,28.67,,101.83,20.32001,45.23,20.36,5.1,,47.92999,29.574995,,35.105005,35.37,49.89999,6.766702
2006-09-06,,38.05,43.3,48.52,27.400146,16.24001,75.66,22.14,39.42,18.25,28.004995,,101.27,20.69,45.21001,20.2,4.65,,47.14,28.82,,34.894995,35.08,50.57001,6.565033
2006-09-07,,37.96001,43.72,48.28,27.226812,16.08,75.50999,22.25999,39.41,18.03,27.93,,100.24001,20.28,44.89999,20.5,4.71,,46.78,28.775,,34.815,35.11,50.25,6.431699
2006-09-08,,38.39,43.23,48.52,27.306817,16.03,77.03,22.66,41.14999,18.32001,28.160005,,100.67,20.24001,44.89,20.78999,4.77,,47.09,28.565,,34.93,34.95,50.91,6.466699
2006-09-11,,38.47,44.13,48.24001,27.480151,15.84,77.09,22.47,43.39,18.37,28.464995,,102.64999,20.3,45.17,21.13,4.77,,49.10001,29.26,,34.065,35.11,51.48,6.483364
2006-09-12,,40.2,45.77,48.57001,27.649045,15.72,76.13,22.83,43.3,18.69,29.285005,,104.47,20.69,44.66,21.53,4.98,,50.27,29.17,,33.800005,36.37,51.0,6.728367
2006-09-13,,40.03999,46.64,48.67999,27.649045,15.8,73.91,22.74001,44.2,18.58,29.32,,104.7,20.96001,44.63,21.72,4.88,,50.42,29.0,,33.39,35.88,49.31,6.766702
2006-09-14,,40.10001,45.36,48.57001,27.542374,16.11,75.57001,22.53,45.88,18.82001,29.050005,,103.92999,21.25999,44.64999,21.97,5.31,,50.09,28.805,,33.79,36.81,49.96001,6.715032
2006-09-15,,40.14,45.52,48.42,27.680152,15.78,73.10001,22.73,47.17999,18.97,28.574995,,104.25,21.24001,44.73,21.89,5.38,,49.81,28.9,,34.0,38.5,49.96001,6.821699
2006-09-18,,40.41,44.64999,47.44,27.506818,15.88,70.92999,22.72,46.44,18.78,28.324995,,103.62,21.08,44.39999,21.87,5.29,,49.14999,28.85,,34.015,38.62,49.42,6.683368
2006-09-19,,40.45,44.94,47.92,27.489045,16.57001,68.63,22.89999,45.47,18.45,28.730005,,104.98,20.88,44.62,22.07001,5.35,,48.81,28.875,,34.06,39.14999,49.91,6.6567
2006-09-20,,40.89,45.05,47.99001,27.893482,16.66,69.64999,23.06,46.17,18.86,28.945,,104.25,20.55,44.74001,22.13,5.74,,49.31,29.295,,34.19,39.69,49.95,6.790036
2006-09-21,,40.53,44.33,47.99001,27.653485,16.63,68.49001,22.81,46.16,19.0,28.550005,,103.16,20.14999,44.67999,22.03,5.34,,48.63,29.230005,,33.515,40.06,46.28,6.685033
2006-09-22,,40.00999,43.41,48.07001,27.764597,16.61,67.02,22.83,46.19,18.86,28.49,,104.06,20.03999,44.73,21.92,5.33,,48.55,29.144995,,33.67,38.89999,46.89999,6.5867
2006-09-25,,40.05,43.67,48.39999,27.991265,16.11,66.34,23.06,48.99001,19.17,28.74,,104.16,20.06,45.35001,22.14999,5.52,,49.11,29.324995,,34.28,39.25999,44.47,6.718367
2006-09-26,,38.91,44.89,48.55,28.102377,16.81,67.64,23.10001,49.34,18.97,29.19,,103.55,19.98,45.05,22.28,5.48,,49.64999,29.845,,34.464995,39.63,45.11,6.705034
2006-09-27,,38.49001,45.3,48.48,28.137933,16.97,67.7,22.8,48.25,19.14,28.845,,103.89999,20.07001,45.89,22.28,5.3,,49.89,29.97,,34.199995,38.75,45.25,6.708367
2006-09-28,,38.37,44.5,48.37,28.186822,16.97,66.35001,22.96001,50.07001,18.97,28.835,,102.46001,20.14999,45.7,22.60001,5.37,,49.78,30.035005,,34.129995,39.35001,44.91,6.823367
2006-09-29,,38.5,44.58,47.95,28.049043,16.89999,68.00999,22.92999,49.99001,18.92999,28.935,,103.34,20.13,45.05,22.75,5.19,,49.85001,29.964995,,34.449995,39.49001,44.39,6.571698
2006-10-02,,38.39999,42.99001,47.96001,28.000154,16.8,68.75,23.05,49.83,19.0,28.725,,103.23,20.25,45.55,22.60001,5.06,,50.10001,29.754995,,34.339995,40.69,43.42,6.581701
2006-10-03,,38.28,43.58,47.92,28.169044,16.46001,67.12,23.07001,51.14999,18.83,28.565,,103.84,20.14,45.89999,22.49001,6.85,,50.42,29.464995,,34.21,40.42,44.42999,6.713367
2006-10-04,,38.8,45.0,48.64,28.337929,16.92999,71.28999,23.13,51.97,19.12,29.21,,104.35001,20.53999,46.22,22.91,6.99,,51.25999,29.6,,34.550005,41.63,44.88,6.771701
2006-10-05,,38.92,45.59,48.92999,28.342378,16.99001,72.99001,23.48,52.34,19.14,29.68,,105.46001,20.94,46.23,22.62,7.02,,51.72,29.89,,32.295,42.48,43.39,6.780032
2006-10-06,,38.69,44.11,48.86,28.333489,16.72,71.66,23.59,51.37,19.64,29.245005,,104.23,20.84,45.89999,22.62,6.96,,51.39999,29.285005,,32.935,41.71001,42.66,6.713367
2006-10-09,,38.49001,43.83,49.10001,28.235711,16.86,72.72,23.97,50.06,19.85001,28.71,,105.23,20.98,45.82001,22.78999,7.04,,52.00999,28.83,,32.699995,41.52,43.09,6.891703
2006-10-10,,38.82001,44.41,48.60001,28.124599,16.89,72.46001,24.0,49.95,19.66,28.18,,104.75,20.88,45.99001,23.0,6.86,,52.67,28.54,,32.745005,41.78,43.12,6.748369
2006-10-11,,38.91,43.10001,48.42,28.320156,16.7,71.38,22.52,50.48,19.85001,28.19,,103.89,21.0,46.11,22.96001,6.86,,52.14,28.504995,,32.4,41.3,44.11,6.6517
2006-10-12,,39.53,43.25,48.39999,28.302373,17.44,72.06,22.3,50.17,20.12,28.22,,104.83,21.24001,46.27,23.10001,6.84,,52.5,29.050005,,33.275,41.78999,44.56,6.890034
2006-10-13,,40.12,43.11,48.19,28.369045,17.50999,73.11,22.56,50.7,20.07001,28.195,,106.14999,21.16,45.87,23.16,7.11,,52.78999,28.815,,33.385,42.82001,44.38,7.125036
2006-10-16,,41.19,43.64999,48.42,28.520157,17.69,72.44,22.67999,50.67,19.85001,28.44,,105.53,21.55,46.38,23.2,7.21,,53.42999,28.67,,33.56,42.81,44.34,7.31337
2006-10-17,,40.17999,41.81,48.45,28.462374,17.37,71.67999,22.67,49.0,19.82001,28.1,,104.48,21.32001,46.97,23.42,7.09,,52.67999,27.345,,33.865,42.84,44.2,6.485032
2006-10-18,,41.25,40.7,48.92999,28.546824,17.25,71.27,22.92,46.13,19.82001,28.15,,104.39,21.91,47.38,23.41,6.93,,51.75,27.410005,,34.055,42.84,44.17999,6.230031
2006-10-19,,39.19,43.14,48.74001,27.853487,17.13,71.24001,22.77,46.28999,19.77,28.324995,,104.22,21.81,47.94,23.33,6.88,,51.62,27.29,,33.93,42.87,43.85001,6.231698
2006-10-20,,38.98,43.46001,48.69,27.795704,17.05,72.8,22.95,46.19,19.8,28.605005,,104.52,22.07001,47.89999,23.3,6.78,,50.75,27.495005,,34.185,43.07001,43.58,6.108362
2006-10-23,,40.50999,42.72,48.89999,27.94682,17.24001,72.83,23.0,47.35001,19.58,28.824995,,105.83,21.89999,48.3,25.33,6.78,,51.14,27.435,,34.54,43.23,43.69,6.00003
2006-10-24,,42.02,42.56,48.8,27.809046,17.28,72.47,23.25999,49.60001,19.86,28.86,,104.25,21.39999,48.33,25.44,6.57,,51.35001,27.254995,,34.225,42.62,43.87,5.906696
2006-10-25,,41.44,43.87,48.64999,27.649045,17.95,73.31,23.21001,49.0,20.02,28.25,,104.53,21.28,48.62,25.05,6.73,,47.98,27.01,,34.515,43.22,43.02,6.035032
2006-10-26,,41.8,43.72,48.95,27.942376,17.63,73.5,23.49001,49.83,20.28999,28.324995,,105.12,21.24001,48.21001,25.21001,6.74,,48.03,26.425005,,34.225,43.45,43.34,5.94003
2006-10-27,,40.91,42.75999,48.37,27.635703,17.62,72.7,23.58,46.45,21.42,28.230005,,104.36,21.10001,48.08,25.10001,6.57,,47.36,27.160005,,34.0,43.42999,42.84,5.898363
2006-10-30,,41.25,42.96001,48.67999,27.715708,18.34,73.0,23.36,45.81,21.69,28.4,,106.14999,20.83,47.8,25.5,6.7,,47.57001,26.824995,,33.905,43.17,43.42999,5.900028
2006-10-31,,40.98,41.74001,49.0,27.41348,18.72,73.53999,23.06,46.86,21.36,27.815,,106.83,20.5,47.81,25.92,6.63,,47.64999,26.475,,35.589995,43.02,43.67999,5.860029
2006-11-01,,40.10001,41.48,48.64,27.435706,18.83,72.69,23.03,46.47,21.03999,27.665,,105.84,20.42,48.03,26.64,6.3,,46.97,26.055,,35.945,42.81,42.11,5.763362
2006-11-02,,39.96001,41.25999,48.99001,27.711268,19.17999,72.7,23.08,46.64999,20.94,27.53,,104.03999,20.3,47.83,26.60001,6.68,,47.27,26.435,,35.56,43.64999,42.21001,5.758362
2006-11-03,,39.99001,41.21001,48.67,27.662379,18.96001,73.44,22.92999,45.97,20.75999,27.074995,,103.35001,20.39999,47.56,27.00999,6.65,,47.08,26.305,,35.254995,44.96001,42.82001,5.706697
2006-11-06,,41.17,42.02,49.10001,27.800153,19.75,75.25,23.38,48.05,21.06,27.199995,,104.56,20.7,47.60001,27.0,6.8,,47.17,26.620005,,35.75,44.63,43.49001,5.793361
2006-11-07,,40.8,42.21001,49.24001,27.897931,19.96001,74.86,23.14,49.83,21.7,26.949995,,103.37,20.47,47.64,27.10001,6.73,,47.89999,26.725,,35.75,45.0,43.61,5.785031
2006-11-08,,41.14999,41.81,49.78999,27.840153,20.32001,77.14999,23.44,50.64,21.49001,26.480005,,103.44,20.39,47.64999,27.0,6.68,,48.64999,25.949995,,35.74,45.13,43.28,5.801696
2006-11-09,,40.3,41.0,49.47,27.82682,20.50999,78.8,23.19,48.02,21.57001,26.300005,,104.5,20.02,47.49001,26.99001,6.58,,49.08,25.65,,35.730005,44.71001,42.11,5.841696
2006-11-10,,40.53999,41.61,49.55,28.044603,20.5,82.19,23.42999,50.07001,21.67,26.275,,105.83,20.64,47.8,26.92999,6.76,,49.23,25.585,,35.86,44.75,42.37,5.893363
2006-11-13,,40.73,42.66,49.72,28.089043,20.97,88.67,23.72,49.55,21.61,27.125,,106.25999,20.81,47.92,26.75,6.71,,49.56,25.620005,,35.769995,45.82001,42.07001,5.923361
2006-11-14,,41.23,42.45,49.75,28.249044,21.28999,91.28999,23.89,49.897,21.64,27.35,,108.11,20.91,47.74001,26.95,7.0,,50.41,25.635,,35.685,45.83,42.27,6.131696
2006-11-15,,42.05,42.89999,49.94,28.226817,21.10001,91.7,23.98,48.10001,21.53,27.894995,,108.07001,20.8,47.74001,26.87,6.99,,51.14,25.71,,35.595,45.8,42.78999,6.250031
2006-11-16,,42.12,44.05,47.3,28.395712,21.10001,94.75,24.0,49.2,21.39999,26.545,,109.57001,20.99001,48.0,26.91,7.04,,51.85001,26.019995,,35.605005,47.96001,42.72,6.253365
2006-11-17,,42.38,43.59,46.8,28.391267,20.94,94.13,23.95,49.25,21.41,26.620005,,108.62,20.87,48.10001,26.83,6.82,,51.17,26.11,,35.5,47.86,42.0,6.148364
2006-11-20,,42.00999,42.75,47.95,28.315716,21.45,89.96001,24.94,50.37,21.50999,26.480005,,115.55,20.7,47.97,27.0,6.98,,50.8,25.769995,,35.235,48.95,41.87,6.193364
2006-11-21,,42.03,42.82001,46.92999,28.142381,21.33,90.45,25.45,50.64999,21.50999,26.375,,116.87,20.39999,47.94,27.10001,6.88,,51.09,25.495005,,35.144995,49.0,41.19,6.181698
2006-11-22,,42.45,42.7,47.33,28.151266,21.45,91.23,25.58,51.00999,21.64,26.54,,117.3,20.38,47.98,27.3,7.13,,51.14999,26.295,,35.22,54.21001,41.03999,6.108362
2006-11-24,,42.05,42.62,47.46001,28.111266,21.42,90.02,25.60001,50.45,21.67,26.6,,117.95,20.34,47.94,27.17999,7.04,,51.24001,26.14,,35.355005,54.22,40.66,6.105031
2006-11-27,,41.09,44.17999,46.84,27.782371,20.8,88.66,24.67,47.62,21.35001,26.35,,113.73,20.09,47.91,26.82001,6.88,,49.92999,26.095,,35.015,53.92,40.10001,5.938363
2006-11-28,,40.92999,44.27,47.87,27.715708,20.63,89.31,24.69,47.82001,21.10001,25.945,,114.5,19.92,48.24001,26.61,6.8,,50.0,26.339995,,35.1,53.62,40.83,5.848363
2006-11-29,,40.64999,44.23,48.12,27.951265,20.81,88.45,25.07001,48.60001,21.63,26.129995,,115.55,20.22,49.09,26.73,6.94,,50.19,26.735,,35.324995,54.47,40.74001,5.966696
2006-11-30,,40.97,44.00999,48.08,28.097932,21.3,87.85001,25.22,48.87,21.67,26.605005,,117.05,20.28999,49.34,26.75,7.24,,51.02,27.605005,,35.54,53.77,40.49001,5.965028
2006-12-01,,40.22,43.47,48.28999,27.924598,21.24001,87.53999,24.98,47.71001,21.37,27.074995,,116.85001,20.34,49.39,26.45,7.12,,50.49001,27.355005,,35.545,53.67,40.27,6.001695
2006-12-04,,40.53999,43.0,48.8,28.444601,21.63,92.3,25.35001,49.14999,21.58,27.230005,,118.0,20.60001,49.89999,26.75,7.49,,51.2,27.385,,35.699995,56.35001,42.34,6.066695
2006-12-05,,40.0,42.99001,48.73,28.337929,22.3,93.99001,24.95,49.39999,21.5,26.885,,117.13,20.55,50.0,27.11,7.53,,51.61,27.355005,,36.14,56.32001,43.16,6.066695
2006-12-06,,39.89999,42.88,48.36,28.369045,22.34,95.06,24.89999,49.71001,21.50999,27.735,,116.33,20.49001,49.73,27.19,7.49,,51.72,27.51,,36.129995,56.25,43.66,6.066695
2006-12-07,,39.47,42.47,48.24001,28.217937,21.96001,96.19,24.75,53.38,21.71001,27.800005,,116.64999,20.64,49.17999,26.87,7.51,,51.25,27.735,,36.11,56.28,43.24001,5.986697
2006-12-08,,38.81,42.08,48.21001,28.275711,22.28,95.75,24.69,53.78,22.06,27.97,,117.24001,20.55,49.06,26.53,7.47,,51.41,27.685,,36.245005,55.72,43.63,5.908363
2006-12-11,,39.08,42.53,48.10001,28.400152,22.63,97.57001,24.67,54.38,22.23,27.975,,116.36,20.61,49.06,26.88,7.54,,51.03,27.74,,36.875,56.28,44.11,5.913363
2006-12-12,,38.57001,42.64,48.71001,28.311267,22.7,94.45,24.53999,54.39999,22.25999,27.875,,115.45,20.84,49.53999,26.73,7.44,,50.88,28.01,,36.92,55.50999,44.03,5.796696
2006-12-13,,38.98,42.2,48.21001,28.2846,22.53,93.53999,24.42,54.97,22.22,27.725,,115.32001,20.73,49.92,26.78,7.49,,50.85001,27.19,,37.29,55.39,44.10001,5.745029
2006-12-14,,38.88,43.37,48.71001,28.337929,22.67999,95.00999,24.50999,55.89999,22.31,27.71,,116.3,20.64999,50.24001,27.05,7.5,,51.44,26.985,,37.435,56.2,44.60001,5.731695
2006-12-15,,38.41,42.97,48.58,28.524597,22.0,93.88,24.37,56.39,22.25999,27.36,,115.17,20.56,50.3,27.00999,7.86,,49.59,26.93,,36.949995,55.31,44.5,5.675028
2006-12-18,,38.50999,41.55,48.03999,28.466823,21.39999,94.06,24.35001,55.09,22.22,27.769995,,114.25,20.53,49.96001,27.24001,7.53,,49.61,27.01,,37.4,56.38,45.25,5.890029
2006-12-19,,38.61,41.0,48.7,28.355712,21.42,93.99001,24.41,56.03,22.21001,27.56,,112.58,20.39999,50.66,27.34,7.04,,49.28999,27.225,,37.394995,56.17999,45.66,5.933365
2006-12-20,,38.99001,41.03,48.45,28.404601,21.89,92.8,24.64999,55.10001,22.25,27.785005,,115.39,20.28,50.58,27.42999,7.14,,49.45,27.53,,37.72,57.8,45.63,6.07503
2006-12-21,,38.48,40.7,48.0,28.315716,21.59,91.82001,24.25,54.14,22.23,28.1,,113.14,20.25,50.27,27.09,7.13,,48.82001,27.29,,37.905,57.53999,45.96001,6.181698
2006-12-22,,38.56,39.44,48.0,28.320156,21.67999,89.99001,24.2,53.41,22.13,28.175005,,111.87,20.09,50.28,27.14999,6.96,,49.14999,27.725,,37.975,56.33,46.67999,6.191696
2006-12-26,,38.57001,40.50999,48.67999,28.444601,21.64999,90.98,24.25,53.0,22.25999,28.300005,,112.89,20.03999,50.75,27.17,7.19,,49.53999,27.685,,38.225,56.42999,46.39,6.300031
