datetime,FCX,MNST,CMG,TRV,AEP,TFC,NXPI,URI,AXON,COR,FDX,NDAQ,AFL,SPG,GLW,FAST,MPC,SRE,PAYX,SLB,MET,BDX,PCAR,OKE,O
2002-07-02,8.525,0.042292,,36.42999,38.48,37.75,,17.69,0.970824,17.09493,51.82001,5.041662,15.199995,34.033792,3.55,2.338125,,10.68,28.57001,22.800005,25.593713,30.20361,8.286548,9.127092,17.275894
2002-07-03,8.31,0.042083,,35.63,38.23,37.48,,16.89999,0.969574,16.888733,52.81,4.999995,15.06,33.892768,3.55,2.3968755,,10.15,29.58,23.0,25.75411,30.262097,8.142348,8.991381,17.091907
2002-07-05,8.550005,0.042083,,36.5,38.88,38.39999,,17.35001,0.990823,17.453955,53.14999,4.999995,15.585,34.033792,3.6,2.508125,,10.19,31.11,23.36,26.199683,31.383286,8.673715,9.170862,17.261369
2002-07-08,8.735,0.040625,,36.42,38.73,38.39999,,17.09,1.004157,17.174983,52.72,4.666662,15.555,33.986775,3.8,2.48625,,10.089995,29.46001,22.53,26.360099,30.905566,8.349759,8.921345,17.077381
2002-07-09,9.11,0.040104,,34.64999,36.95,37.67999,,16.83,0.991657,15.229455,53.09,5.166662,15.300005,33.732941,3.75,2.4325,,9.519995,28.75999,22.385,25.63827,29.833143,8.229263,8.84255,17.208108
2002-07-10,9.019995,0.039594,,33.16,35.27,36.53,,15.85,0.935824,15.275546,52.25,5.166662,14.83,33.469705,3.68,2.523125,,9.31,27.63,21.845,24.934265,29.23843,8.039631,8.496727,17.1258
2002-07-11,8.879995,0.044271,,33.08,37.03999,37.23,,15.54,0.863325,14.312486,50.44,5.166662,15.15,32.238077,3.8,2.46875,,9.449995,28.14,21.61,24.907531,28.263491,8.132472,8.374157,16.486669
2002-07-12,8.615,0.037187,,33.16,35.50999,36.39,,15.75,0.889574,14.797655,49.89999,4.999995,15.015,32.25689,3.72,2.451875,,9.410005,28.34,21.620005,24.702567,29.179915,7.980369,8.190307,16.2591
2002-07-15,8.675005,0.039583,,32.48,36.52,36.3,,16.62,0.833408,14.724879,50.78,4.249996,14.665,32.050054,3.91,2.405,,9.86,29.31,21.225,24.595639,28.760701,7.80259,8.094002,16.026694
2002-07-16,8.31,0.041667,,31.8,35.57001,35.59,,15.96,0.749993,15.239161,51.14999,4.166662,14.379995,32.388512,4.0,2.4275,,9.535005,27.91,21.225,23.330193,28.565713,7.454932,8.015202,16.389836
2002-07-17,8.129995,0.041667,,29.24001,34.45,35.67,,16.12,0.746243,15.6467,50.67,4.166662,13.995005,32.106455,4.12,2.4224995,,9.629995,28.22,21.25,22.58164,29.501644,7.348262,8.045845,16.341413
2002-07-18,8.035005,0.041667,,27.78,31.31,33.88,,15.91,0.69166,15.353171,50.50999,3.916663,13.324995,31.307328,4.04,2.385,,9.455,24.5,21.86,21.61029,27.249545,7.223818,7.783195,16.171941
2002-07-19,7.865,0.041667,,28.35001,28.3,33.25999,,15.89,0.69166,14.882562,49.21001,3.499996,12.735,30.574003,3.6,2.298125,,8.800005,23.28,21.15,22.055863,24.383215,7.010481,7.157217,15.692598
2002-07-22,7.295,0.036771,,27.3,26.02,32.69,,15.13,0.691576,14.021384,46.0,3.399997,12.695,29.774867,3.28,2.11625,,8.475,22.23,19.550005,21.342947,25.211923,6.81492,7.025888,15.542504
2002-07-23,6.475,0.040104,,26.09,23.50999,32.17999,,14.13,0.507495,14.336746,45.99001,3.399997,12.375,28.985133,3.17,2.0718745,,8.0,22.39999,18.800005,20.576561,24.977937,6.72603,6.658178,14.210981
2002-07-24,6.94,0.035104,,25.36,26.31,33.75,,13.58,0.486662,15.076624,45.95,3.499996,14.365,29.285975,3.31,2.2924995,,8.75,23.75999,20.300005,21.191452,25.89438,7.294926,7.135325,14.332029
2002-07-25,7.28,0.034375,,24.2,29.5,34.32001,,14.0,0.466662,15.588478,46.74001,3.38333,13.949995,29.944105,3.05,2.4174995,,9.300005,23.08,20.375,21.538999,26.294105,7.229744,7.5293,14.840419
2002-07-26,7.25,0.038958,,27.0,29.3,35.10001,,13.6,0.437412,15.867452,47.03,3.38333,14.199995,31.213312,2.92,2.3743755,,9.53,23.82001,20.25,22.599463,26.518341,7.368015,7.577452,15.973433
2002-07-29,7.665,0.041354,,30.19,30.67,36.73,,14.8,0.404996,16.733479,49.62,3.699996,14.945,32.9056,3.15,2.4437505,,9.870005,26.14,21.405,24.675833,26.966813,7.844074,7.857612,16.171941
2002-07-30,7.775,0.041875,,30.48,33.36,36.2,,15.0,0.392496,16.871752,49.07001,3.833329,15.07,33.403885,2.47,2.43625,,10.379995,26.00999,21.82,25.041212,27.785762,7.74333,7.971432,16.123527
2002-07-31,7.635,0.043531,,31.21001,32.91,37.02,,14.5,0.403329,16.250738,50.95,3.999996,15.705,33.836368,1.6,2.3793755,,10.6,26.31,21.46,25.121406,28.331727,7.575428,8.098375,16.365622
2002-08-01,7.45,0.041677,,30.97,32.41,36.8,,14.11,0.414996,15.831062,48.7,3.933329,15.01,33.281655,1.56,2.2725,,10.57,25.42999,19.83,25.02338,28.429221,7.310729,7.80946,16.244574
2002-08-02,7.35,0.04249,,29.81,31.06,36.27,,13.16,0.452495,15.767993,46.72,3.933329,14.92,33.309859,1.71,2.1937505,,10.285005,23.86,19.0,23.793598,28.643708,7.051961,7.79195,15.808799
2002-08-05,7.025,0.041354,,28.45,31.2,34.78999,,12.7,0.459162,15.185792,44.89999,3.949996,14.655,33.168845,1.62,2.0093745,,10.565,22.39,18.120005,22.840072,27.415285,6.803068,7.573075,15.590918
2002-08-06,7.3,0.041771,,28.67999,32.2,35.87,,13.5,0.483329,15.438078,47.02,3.999996,15.1,32.971421,1.6,2.137375,,10.410005,22.92,18.83,22.58164,27.980749,7.281101,8.067728,15.929846
2002-08-07,7.525,0.042177,,29.0,31.59,36.46001,,13.16,0.474995,15.792253,47.27,4.016663,15.195,33.178237,1.6,2.099375,,10.56,22.61,18.665,22.938107,28.273231,7.366038,8.417933,16.268789
2002-08-08,7.605,0.042177,,30.3,32.03,37.60001,,13.73,0.533328,16.466636,48.28999,4.033329,15.795,33.168845,1.57,2.180625,,10.79,22.52,19.730005,23.909447,28.975187,7.595179,8.492346,16.123527
2002-08-09,8.095,0.040104,,29.99001,32.64,37.56,,13.5,0.576661,16.765015,48.85001,4.049996,16.0,33.178237,1.54,2.1118745,,10.885,21.73,20.44,24.141145,29.150666,7.567525,8.26472,16.147741
2002-08-12,7.93,0.041667,,30.11,33.0,37.39999,,13.34,0.608327,16.561244,47.53999,4.049996,15.574995,33.591917,1.59,2.0912505,,11.07,20.55,20.65,23.847058,29.24817,7.577401,8.448575,16.099317
2002-08-13,7.79,0.041667,,29.42999,32.0,36.96001,,12.83,0.604161,16.374454,46.92,4.066663,15.105005,33.281655,1.57,2.07125,,10.595,21.57001,19.82,23.303459,28.507226,7.545994,8.172793,15.79912
2002-08-14,7.855,0.042083,,30.47,32.89999,37.94,,13.74,0.616661,16.898436,48.39,4.066663,15.75,32.9056,1.55,2.1468755,,11.105005,23.33,20.875,23.891624,29.053182,7.757157,8.658695,16.147741
2002-08-15,8.1,0.04125,,31.19,32.7,38.06,,14.31,0.600827,16.813532,48.0,4.033329,15.49,33.046615,1.57,2.1968745,,11.269995,22.98,21.9,23.847058,29.150666,7.729503,8.680582,16.147741
2002-08-16,7.95,0.041771,,30.81,32.14,37.77,,14.5,0.579994,16.617038,48.95,4.049996,15.300005,33.187648,1.59,2.2299995,,10.78,24.17,21.5,23.766864,28.93618,7.33641,8.711221,16.317203
2002-08-19,7.795,0.041667,,31.37,32.48,38.25,,15.15,0.591661,16.786847,49.61,3.883329,15.61,33.08423,1.62,2.3075,,11.199995,24.33,21.269995,24.426312,29.73564,7.652466,8.755,16.196156
2002-08-20,7.9,0.041771,,31.97,33.28,37.62,,14.85,0.579578,16.738331,48.83,3.866663,15.550005,33.018419,1.79,2.26,,11.019995,23.97,20.754995,24.034208,29.823384,7.541843,8.873192,16.075108
2002-08-21,8.019995,0.041667,,31.95,34.38,37.92999,,15.6,0.566661,17.097356,49.14999,3.916663,15.370005,33.056026,1.78,2.2625,,11.300005,24.7,20.56,24.239171,29.940386,7.648514,9.087686,16.292989
2002-08-22,8.315,0.041667,,32.5,35.75999,38.08,,15.61,0.564161,17.776592,49.98,3.666663,15.67,32.9056,2.0,2.279375,,11.695,25.25999,22.0,24.925354,30.613075,7.774935,9.109577,16.220365
2002-08-23,8.074995,0.041677,,31.72,35.17,37.49001,,15.18,0.574161,17.221076,48.62,3.699996,15.449995,32.84919,1.96,2.2162505,,11.39,24.37,21.769995,24.65801,30.252357,7.583327,8.755,16.176788
2002-08-26,8.35,0.041875,,31.78,36.36,38.13,,15.74,0.583328,17.531582,48.05,3.62333,15.5,32.999625,2.22,2.2993745,,11.660005,25.00999,22.595,24.666912,30.564347,7.699872,8.619298,16.46246
2002-08-27,8.585,0.042083,,30.98,36.42,38.06,,15.1,0.555828,17.320531,48.21001,3.50333,15.285005,33.093632,2.29,2.270625,,11.68,24.60001,22.065,24.105499,29.979374,7.454932,8.606165,16.244574
2002-08-28,8.300005,0.042073,,30.34,36.28,37.37,,15.0,0.566661,17.419993,47.42,3.366663,15.01,33.620112,1.95,2.2325,,11.565,23.78999,21.65,23.749032,29.647895,7.07369,8.452952,16.559298
2002-08-29,8.199995,0.041667,,30.34,34.92999,37.83,,15.45,0.537495,17.776592,47.12,3.399997,15.120005,33.19705,2.07,2.2124995,,11.54,23.81,21.449995,24.212437,29.443158,6.87023,8.312877,16.46246
2002-08-30,8.195,0.042708,,30.42,34.10001,38.05,,15.45,0.521661,17.5898,47.35001,3.33333,15.305,33.460294,2.0,2.20125,,12.004995,23.39999,21.605005,23.98965,29.764888,6.974923,8.466085,16.365622
2002-09-03,7.35,0.041667,,29.63,32.38,36.99001,,14.18,0.483412,17.16043,46.03,3.299997,14.65,32.999625,1.94,2.115,,11.699995,22.5,20.165,23.080672,28.663197,6.475162,8.07211,16.171941
2002-09-04,7.12,0.042708,,30.47,32.02,37.81,,14.87,0.542495,17.313256,47.5,3.099997,14.625,32.858592,2.08,2.14625,,11.695,23.05,20.605005,22.75986,29.540652,6.818871,8.31725,16.360775
2002-09-05,7.2,0.043229,,29.64,32.78,37.75999,,13.77,0.538328,17.594654,45.83,3.099997,14.74,32.783379,2.05,2.1312505,,11.205,22.10001,20.315,22.76878,29.228671,6.548248,8.050222,16.147741
2002-09-06,7.495,0.0425,,30.06,32.83,38.03999,,14.35,0.559994,17.635893,46.50999,3.23333,14.725,32.811575,2.11,2.241875,,11.28,23.32001,21.120005,22.501436,29.686893,6.759611,8.426687,16.389836
2002-09-09,7.695,0.043115,,30.56,32.37,38.3,,14.55,0.558328,17.635893,46.39999,3.266663,14.985,32.830387,2.1,2.2787505,,11.225,23.56,21.300005,22.71532,29.89163,6.941342,8.422314,16.263942
2002-09-10,7.17,0.043229,,30.89999,30.75,38.02,,14.28,0.533328,17.291423,46.0,3.299997,15.105005,32.877395,2.14,2.270625,,10.74,23.91,21.82,22.64402,29.784386,6.963071,8.38729,16.268789
2002-09-11,7.49,0.043229,,31.72,30.0,37.88,,14.28,0.520828,17.172554,46.0,3.349997,15.065,32.802182,2.15,2.24,,10.980005,24.31,21.735,22.510339,29.686893,6.913687,8.623675,16.292989
2002-09-12,7.25,0.043542,,31.75,29.25999,37.10001,,14.11,0.503328,17.383605,45.14999,3.299997,14.839995,32.689363,2.08,2.131875,,10.665,23.39999,20.949995,21.922201,29.199423,6.803068,8.277853,16.263942
2002-09-13,7.2,0.043229,,32.10001,29.39999,37.37,,13.34,0.499995,17.453955,44.5,3.31333,15.050005,33.168845,2.01,2.068125,,10.855005,23.41,21.31,22.234093,29.384661,6.779366,8.536125,16.486669
2002-09-16,7.125,0.04375,,31.95,29.39,37.16,,13.2,0.483329,17.723224,43.97,3.33333,15.160005,33.347475,1.96,2.056875,,10.685,22.97,21.300005,21.717228,29.540652,6.775414,8.431061,16.452776
2002-09-17,6.655,0.044583,,31.12,28.0,36.50999,,12.76,0.479162,16.896008,44.39999,3.299997,14.955,33.309859,1.86,2.050625,,10.324995,23.24001,20.79,20.808268,28.916691,6.706277,8.137772,16.317203
2002-09-18,6.605,0.04426,,30.96001,29.46001,36.08,,12.35,0.469995,16.806254,42.8,3.289997,14.975,33.244058,1.77,2.0251245,,10.35,23.41,20.655,20.603296,28.955688,6.690474,8.181547,16.409199
2002-09-19,6.765,0.044792,,30.14,29.25,35.14999,,12.46,0.449996,16.301678,47.75999,3.266663,14.795,33.31927,1.7,1.9524375,,10.06,24.77,19.68,20.968665,28.234243,6.609487,7.993311,16.225202
2002-09-20,6.75,0.044781,,29.66,27.88,35.38,,11.0,0.474995,16.687385,47.75,3.13333,14.81,33.826957,1.84,1.9368755,,9.905,24.11,19.625,20.9954,28.029496,6.587758,8.015202,16.656131
2002-09-23,6.4,0.044792,,30.14999,26.62,35.14999,,9.13,0.487495,16.62189,48.8,3.23333,14.795,33.732941,1.75,1.909375,,9.57,24.33,19.635,21.00432,27.678518,6.426174,7.984564,16.423725
2002-09-24,6.1,0.042917,,29.88,26.59,34.32001,,9.25,0.483329,16.993044,47.60001,3.13333,14.135,33.544899,1.68,1.883125,,9.199995,24.35001,19.050005,20.496358,27.269044,6.192691,7.870745,16.491511
2002-09-25,6.22,0.043344,,30.0,27.06,35.14999,,9.52,0.495828,17.284146,49.39999,3.199997,14.46,33.685933,1.69,1.9798745,,9.5,24.96001,19.394995,20.585482,28.370735,6.40405,8.150905,16.554456
2002-09-26,6.355,0.044802,,30.39999,28.91,36.17999,,9.7,0.490745,17.62619,51.95,3.23333,15.25,34.250019,1.65,2.03125,,9.800005,25.33,20.5,21.146895,28.127,6.733932,8.361029,17.043488
2002-09-27,6.48,0.04375,,28.78999,28.61,35.22,,8.95,0.466662,17.162853,50.45,3.16333,15.214995,33.958579,1.46,1.98125,,9.675005,25.14,19.910005,20.460721,27.912504,6.925539,8.142154,16.559298
2002-09-30,6.73,0.043125,,28.72,28.50999,35.03999,,8.44,0.428329,17.325385,50.07001,3.116664,15.345,33.591917,1.6,1.97375,,9.824995,24.27,19.230005,20.282474,27.688258,6.674669,8.273471,16.535084
2002-10-01,6.75,0.042708,,30.03,29.98,36.19,,8.14,0.341663,17.703817,52.42999,3.166664,16.115,33.187648,1.6,1.97625,,10.17,25.14,20.21,21.164718,28.516966,7.152705,8.426687,16.593191
2002-10-02,6.45,0.040521,,28.33,28.74001,34.7,,8.09,0.32583,17.221076,51.14999,3.156664,16.03,32.717568,1.58,1.9575005,,10.165,24.13,19.605005,20.763702,28.019757,6.913687,8.120262,16.433409
2002-10-03,6.305,0.039687,,27.98,27.97,33.19,,6.93,0.34583,17.771738,52.02,3.18333,15.65,32.914992,1.36,2.001875,,9.925005,23.60001,19.525,20.068608,28.380474,6.919613,8.28223,16.389836
2002-10-04,5.995,0.044271,,27.74001,25.27,32.69,,7.05,0.339163,17.21137,51.06,3.18333,15.555,31.683392,1.33,1.854375,,9.629995,23.23,18.585,18.61604,28.409722,6.763564,7.94954,16.11868
2002-10-07,5.61,0.042917,,27.39,24.50999,31.25999,,7.01,0.347497,17.102207,49.05,3.166664,14.83,30.395373,1.33,1.7037495,,9.6,23.19,18.44,18.491279,29.101939,6.575902,7.857612,15.866906
2002-10-08,5.54,0.043323,,28.64999,22.91,32.99001,,7.25,0.326663,17.832384,49.06,3.08333,15.199995,30.508192,1.1,1.7650005,,9.275,23.78,18.105005,19.382426,28.204976,6.479113,7.93203,15.83786
2002-10-09,5.24,0.040625,,27.05,17.69,31.52,,7.1,0.304997,17.42727,47.77,2.999997,14.51,29.511622,1.23,1.726875,,8.515,23.0,17.135,18.749703,27.844258,6.111895,7.625605,15.300409
2002-10-10,5.505,0.04375,,29.38,21.2,33.03999,,7.23,0.283331,17.288997,49.92,2.999997,15.050005,30.461175,1.34,1.7993745,,9.199995,24.98,17.535005,19.542823,28.175727,6.573929,7.901387,15.373032
2002-10-11,6.175,0.043594,,31.42,21.14,34.17999,,7.52,0.286664,17.800851,51.46001,2.999997,15.685,31.344934,1.48,1.9506255,,9.225,26.34,18.335,20.175545,28.487718,6.899858,7.993311,15.561867
2002-10-14,5.455,0.044167,,30.56,19.78,34.42,,7.3,0.282164,18.176854,51.38,2.996664,16.04,30.649225,1.45,1.934375,,9.225,27.16,18.79,19.827999,29.004435,6.913687,8.028335,15.329455
2002-10-15,6.115,0.042292,,32.66,19.5,35.60001,,8.0,0.280831,18.009476,53.72,2.88333,16.585,31.683392,1.65,2.055625,,9.199995,27.89999,19.545,22.011306,28.516966,7.443076,8.356647,15.784599
2002-10-16,5.77,0.042917,,32.92,18.38,34.96001,,7.35,0.306664,17.854222,52.45,2.783331,16.025,31.561181,1.52,2.011875,,8.885,27.03,18.89,21.779608,28.819197,7.263322,8.015202,15.542504
2002-10-17,6.035,0.044062,,34.03,18.36,35.7,,7.1,0.299997,17.320531,53.75,2.749997,16.25,32.040653,1.61,2.064375,,9.07,28.25,18.85,22.510339,29.608897,7.674195,8.185925,15.881432
2002-10-18,6.05,0.043125,,33.60001,18.02,35.81,,7.27,0.283331,17.150724,53.34,2.749997,16.06,31.937235,1.55,2.034375,,8.97,28.52,20.345,22.162801,29.443158,8.197658,8.168415,16.147741
2002-10-21,6.07,0.044583,,34.39999,20.14999,36.06,,7.4,0.283331,17.8057,53.5,2.683331,16.195,31.899619,1.65,2.054375,,9.78,29.46001,20.035005,22.118253,29.326165,8.756679,8.31725,15.97827
2002-10-22,6.36,0.043969,,33.56,21.00999,35.89999,,7.4,0.28583,18.142892,53.25,2.666664,15.800005,31.194499,1.61,2.0162495,,10.105005,28.78999,20.199995,22.055863,28.897192,7.978395,8.098375,15.808799
2002-10-23,6.36,0.043958,,32.00999,21.78,36.19,,6.45,0.286664,18.10893,53.35001,2.599997,16.195,31.062877,1.71,2.0806245,,10.285005,29.23,21.43,21.833077,29.111679,8.371488,8.203439,15.852385
2002-10-24,6.37,0.044687,,33.06,21.87,35.86,,6.65,0.283331,17.519453,52.78,2.416664,15.97,31.67399,2.0,2.0962495,,10.300005,27.95,20.585,21.877634,28.858204,8.339882,8.286603,15.920167
2002-10-25,6.125,0.044792,,33.74001,24.64999,36.42999,,6.45,0.291664,18.002198,54.05,2.399998,15.845,31.890227,1.97,2.1568745,,10.269995,30.07001,19.805,22.635099,29.73564,8.608528,8.295362,16.196156
2002-10-28,6.3,0.048125,,33.47,26.08,36.46001,,6.3,0.284997,17.356921,53.73,2.333331,15.574995,31.561181,2.02,2.104375,,10.68,28.75999,19.775,22.323207,29.316425,8.5868,8.304117,16.026694
2002-10-29,6.225,0.044792,,32.57001,25.17999,36.35001,,6.05,0.284997,17.536431,52.60001,2.583331,15.4,31.420147,1.88,2.14875,,10.745005,27.61,19.28,21.743953,29.179915,8.456427,8.203439,16.147741
2002-10-30,6.27,0.044687,,33.45,25.89999,36.7,,6.04,0.289164,17.78387,53.78,2.516664,15.39,31.880826,2.02,2.096875,,11.035005,28.17999,20.355005,21.833077,29.014175,8.551242,8.31725,15.944372
2002-10-31,6.1,0.043854,,32.8,25.64,36.25,,6.1,0.29583,17.259885,53.19,2.499997,15.22,32.106455,1.87,2.121875,,11.07,28.82001,20.055,21.280566,28.77044,8.715197,8.290985,16.196156
2002-11-01,6.39,0.043854,,33.37,25.86,37.19,,6.18,0.296664,17.575247,53.82001,2.499997,15.64,32.266301,2.06,2.126875,,11.195,28.99001,20.980005,21.770688,29.589408,8.902856,8.164033,16.438251
2002-11-04,6.7,0.045198,,33.36,28.23,37.34,,6.75,0.299164,17.453955,53.25999,2.499997,15.865,32.623552,2.15,2.1137505,,11.550005,28.62,20.56,22.207358,29.608897,8.944336,8.255965,16.380148
2002-11-05,6.785,0.043229,,33.12,28.03999,37.5,,7.0,0.289164,16.692239,54.23,2.499997,15.879995,32.43552,2.31,2.13,,11.17,28.14999,21.025,22.234093,29.950126,8.817914,8.212186,16.380148
2002-11-06,6.945,0.044583,,33.61,28.58,36.87,,7.3,0.29583,17.308407,54.60001,2.533331,15.9,32.604739,2.81,2.10125,,11.445,27.75,21.64,23.731218,30.905566,8.930511,8.470467,16.510884
2002-11-07,6.785,0.043854,,32.47,26.56,35.7,,7.25,0.308414,16.985767,53.97,2.499997,15.35,32.313299,2.62,2.0474995,,11.004995,26.72,21.105005,23.757952,30.232849,8.513714,7.883873,16.389836
2002-11-08,6.505,0.043854,,32.39999,25.24001,35.24001,,7.5,0.399996,16.253162,54.60001,2.499997,15.33,32.266301,2.4,2.020625,,10.865,26.42,21.065,24.150066,30.028121,8.569022,7.875127,16.573824
2002-11-11,6.43,0.045104,,32.16,25.38,34.95,,7.35,0.354163,15.954783,54.07001,2.633331,15.295,32.153472,2.16,1.9224995,,10.894995,25.60001,20.46,23.410405,29.267669,8.140375,7.82697,16.292989
2002-11-12,6.34,0.04625,,32.7,25.47,35.28,,7.73,0.373246,16.175532,53.60001,2.633331,15.905,32.43552,2.59,1.949375,,10.53,26.03999,20.39,23.428219,29.511404,8.347782,7.735043,16.60287
2002-11-13,6.4,0.045833,,32.82001,25.99001,35.47,,8.49,0.349163,16.122168,54.7,2.793331,16.085,31.119305,2.94,2.015625,,10.525,26.28999,19.795,23.704493,29.41391,8.470255,7.730665,16.583508
2002-11-14,6.68,0.044792,,33.82001,26.85001,36.37,,8.93,0.351663,15.476891,56.12,2.816664,16.225,31.749203,3.37,2.073125,,10.94,27.78999,20.660005,23.98965,29.24817,8.784334,7.901387,16.898226
2002-11-15,6.885,0.04375,,35.05,27.59,36.66,,8.9,0.349997,15.770416,53.45,2.799997,16.17,31.626982,3.39,2.121875,,11.074995,27.96001,20.93,24.052039,29.189674,9.047054,8.028335,16.878863
2002-11-18,6.93,0.043865,,34.3,27.14999,35.99001,,9.15,0.349997,15.379855,53.23,2.83333,15.79,31.617581,3.8,2.1000005,,11.025,27.53999,20.875,23.125239,29.550401,8.926558,8.058977,16.782025
2002-11-19,6.875,0.043854,,34.23,26.83,36.16,,9.1,0.362496,14.312486,52.37,2.756664,15.97,31.645786,3.95,2.068125,,10.980005,27.27,20.785005,23.241088,28.127,8.922607,8.050222,16.801393
2002-11-20,7.1,0.043437,,35.42999,26.7,37.45,,8.95,0.339163,14.637549,52.8,2.799997,16.19,31.702195,4.22,2.0406245,,11.1,28.08,21.25,23.820333,29.004435,9.10039,8.19468,16.844965
2002-11-21,7.65,0.04324,,35.75999,27.10001,37.86,,9.76,0.301664,13.997126,53.16,2.799997,15.85,31.636375,4.55,2.076875,,11.305,28.77,21.94,23.695572,29.160425,9.675212,8.26472,16.835286
2002-11-22,7.475,0.043423,,36.56,28.53999,37.75999,,10.11,0.308414,14.387687,52.74001,2.799997,15.865,32.012448,4.11,2.1274995,,11.555,29.14,21.75,23.971818,29.296917,9.483602,8.361029,17.019274
2002-11-25,7.3,0.043542,,35.86,30.17999,37.97,,9.67,0.321663,13.788503,52.31,2.799997,15.464995,32.012448,4.1,2.081875,,11.445,28.74001,21.56,23.615369,28.975187,9.434218,8.426687,17.043488
2002-11-26,7.39,0.044792,,35.62,28.11,37.41,,9.35,0.324163,14.137825,50.77,3.099997,15.195,31.777408,3.75,2.0631245,,11.480005,27.99001,21.01,22.857886,28.780199,9.534963,8.28223,16.912752
2002-11-27,7.795,0.043542,,36.03999,28.49001,38.21001,,9.85,0.329163,14.191193,52.59,3.33333,15.81,31.683392,4.12,2.22875,,11.5,29.41,21.725,23.55298,28.77044,9.777929,8.417933,16.97086
2002-11-29,7.75,0.04375,,37.24001,28.42,37.99001,,9.69,0.341663,14.074753,52.57001,3.33333,15.425005,31.702195,4.43,2.233125,,11.585,29.2,22.125,23.918359,28.92644,9.679162,8.290985,16.922441
2002-12-02,7.55,0.044271,,36.0,28.17,37.91,,10.13,0.33833,14.516256,52.88,3.38333,15.375,31.946637,4.99,2.2456245,,11.725,29.50999,23.055,23.882713,29.25791,9.651508,8.207812,17.164536
2002-12-03,7.545,0.044792,,35.92999,28.34,37.67,,9.73,0.336663,14.530809,52.53,3.38333,15.035005,31.683392,4.5,2.26375,,11.699995,28.7,22.9,23.43714,29.443158,9.238662,8.518619,16.922441
2002-12-04,7.6,0.044792,,35.56,27.34,37.55,,10.15,0.341663,15.319209,53.27,3.349997,15.095,31.542368,4.23,2.3025,,11.4,29.02,22.585,23.713395,29.686893,9.430272,8.396041,17.009595
2002-12-05,7.435,0.043865,,35.39999,27.19,37.14999,,9.54,0.354163,14.732157,52.89,3.499996,14.845,31.805613,3.95,2.35625,,11.300005,27.95,22.83,23.348025,29.89163,9.341377,8.361029,17.009595
2002-12-06,7.325,0.043854,,35.28999,26.55,37.60001,,9.3,0.35583,15.11544,53.64,3.566663,15.074995,31.55177,3.85,2.390625,,11.4,28.2,23.089995,23.740129,30.135364,9.367059,8.286603,16.985385
2002-12-09,7.2,0.044271,,34.58,26.73,37.3,,8.71,0.35333,15.098462,52.75,3.48333,14.835,31.777408,3.37,2.3412505,,11.53,27.22,22.504995,23.446051,30.135364,9.143843,8.273471,17.237169
2002-12-10,7.19,0.044271,,35.25,26.41,37.95,,8.69,0.349997,14.533237,53.38,3.53333,15.03,31.946637,3.75,2.3500005,,11.47,27.47,22.685,23.749032,29.862382,9.280144,8.251592,17.188745
2002-12-11,7.17,0.043854,,35.22,26.23,38.23,,8.7,0.337497,13.863702,51.96001,3.53333,14.949995,31.382541,4.0,2.3725005,,11.660005,27.5,22.43,25.085751,29.872131,9.274218,8.365402,17.382416
2002-12-12,7.635,0.044167,,34.78,25.8,37.89,,9.0,0.334163,13.655079,52.03999,3.699996,14.74,31.429539,3.91,2.36625,,11.975,27.35001,22.565,25.317458,29.89163,9.282121,8.435442,17.416314
2002-12-13,7.735,0.044792,,33.97,25.73,37.85001,,8.26,0.326663,13.86613,52.10001,3.666663,14.6,31.542368,3.76,2.364375,,11.824995,26.42,22.089995,25.094671,29.901379,9.001623,8.326005,17.237169
2002-12-16,8.004995,0.044271,,35.36,26.84,38.13,,8.83,0.312497,13.504679,53.48,3.68333,14.83,31.739792,3.9,2.4325,,12.185,27.14999,22.65,25.246166,29.979374,9.361133,8.435442,17.334002
2002-12-17,8.06,0.043854,,34.95,27.37,37.89999,,9.11,0.329163,13.458588,53.60001,3.669996,14.71,31.570573,3.73,2.40625,,12.144995,26.91,22.26,24.773859,29.647895,9.211007,8.400423,17.329155
2002-12-18,8.095,0.044271,,34.3,27.5,37.52,,9.42,0.324163,13.378533,52.91,3.68333,14.75,31.410746,3.59,2.364375,,12.025,26.24001,21.75,24.568904,29.872131,9.114215,8.286603,17.188745
2002-12-19,8.199995,0.044271,,33.99001,27.27,37.33,,9.51,0.329997,13.172338,53.95,3.68333,14.519995,31.448352,3.35,2.394375,,11.699995,26.55,21.53,24.256994,29.599148,9.019399,8.374157,17.038646
2002-12-20,8.175005,0.043958,,34.22,27.78,37.78,,10.15,0.344997,12.444585,54.35001,3.499996,14.6,31.485968,3.25,2.3774995,,11.6,27.77,21.910005,24.506515,30.096367,9.183354,8.448575,17.130642
2002-12-23,8.29,0.043854,,34.03,27.24001,37.60001,,10.55,0.349997,13.099563,54.33,3.599996,15.105005,31.721008,3.35,2.444375,,11.47,28.31,21.879995,24.470878,29.803895,9.270265,8.514237,17.392105
2002-12-24,8.24,0.043854,,33.89999,27.24001,37.45,,10.14,0.342497,13.087434,54.10001,3.599996,15.055,31.824425,3.25,2.40625,,11.49,28.021,21.515,24.479781,29.7259,9.258415,8.536125,17.416314
2002-12-26,8.425005,0.043865,,34.23,27.96001,37.42,,10.2,0.336663,13.218432,54.28,3.499996,15.15,31.711597,3.12,2.395625,,11.61,27.94,21.375,24.65801,29.7259,9.264339,8.566772,17.35337
