datetime,NI,MKC,FSLR,INVH,HAL,TSN,L,IFF,ZBH,DGX,STLD,BIIB,GEN,WY,ERIE,ESS,GPC,CTRA,WST,PKG,PFG,RL,WAT,DOW,MAA
2009-11-10,5.340313,17.85,119.89999,,31.47,13.19,35.53999,41.23,54.045562,58.53999,14.53,41.919297,17.64999025,15.52,36.22,80.39,36.75,10.259998,19.335,19.66,25.84,80.64,60.66,,44.75
2009-11-11,5.332454,17.839995,119.85001,,31.42,13.04,35.91,40.92,53.667214,58.14,14.84,42.76671,17.59000002,15.559996,36.3,81.94,36.92999,10.197498,19.324995,19.64,26.34,81.50999,60.14999,,45.87
2009-11-12,5.336383,17.9,115.37,,30.3,12.97,35.63,40.67999,53.511985,58.16,14.76,42.831197,17.3399998,15.248,36.25999,81.42,36.27,9.8825,18.945,19.0,25.53999,79.12,59.48,,44.78
2009-11-13,5.469989,17.964995,118.298,,30.71001,12.91,35.48,40.87,53.929138,58.64,14.97,43.033839,17.45000017,15.344,36.5,81.56,36.64,9.965,19.089995,19.36,25.73,80.84,60.72,,45.52
2009-11-16,5.517144,18.125,123.41,,31.72,13.03,36.2,41.41,54.123152,59.42,15.61,42.85883,17.79999979,15.836,36.66,83.21001,37.16,10.212503,19.54,19.88,26.75999,81.78999,60.85001,,46.44
2009-11-17,5.548581,18.089995,123.99001,,31.75,13.01,36.07001,41.59,55.05448,59.07001,16.38,42.414859,17.82001046,15.832,36.98,80.47,37.11,10.107498,19.775,19.62,27.12,80.28,60.37,,45.57001
2009-11-18,5.497496,17.980005,124.67,,31.69,13.09,36.21001,41.33,56.296238,58.48,16.62,42.518022,17.97000084,15.768,37.05,81.02,36.83,9.997503,19.620005,19.44,27.00999,79.46001,59.97,,46.38
2009-11-19,5.422834,17.995005,121.13,,30.44,13.07,35.89,40.48,55.161194,58.13,16.28,42.23249,17.86999971,15.512,36.69,79.12,36.39999,9.7,19.4,19.03999,26.2,78.71001,59.37,,46.13
2009-11-20,5.399257,17.980005,121.17999,,29.88,13.07,35.5,40.46001,55.219401,58.14999,16.14999,42.720664,17.72000062,15.144,36.87,78.06,36.39999,9.555,19.515,19.60001,25.78,78.57001,59.03999,,45.52
2009-11-23,5.46606,18.225,121.42,,30.44,12.88,35.91,40.86,56.228339,58.78999,16.61,43.098307,18.00999085,15.644,37.02,79.44,36.78,9.564998,19.964995,20.05,26.08,78.91,59.03,,46.06
2009-11-24,5.532863,18.21,119.25,,30.46001,12.37,35.60001,40.62,56.596976,58.85001,16.63,43.641765,17.93999963,15.332,36.81,77.61,36.48,9.5275,19.745005,19.83,26.00999,77.62,59.42,,45.74001
2009-11-25,5.686117,18.160005,120.97,,30.21001,12.42,36.0,41.2,57.343971,59.03999,17.05,43.706242,18.02000054,15.536,36.67,78.25,36.48,9.895,19.620005,20.03999,26.17999,79.16,59.78,,45.39
2009-11-27,5.583947,17.89,120.3,,29.09,12.29,35.0,40.32001,56.771598,58.27,16.64,43.218059,17.68999941,15.076,36.22,76.00999,36.13,9.544998,19.315,19.67,25.0,77.11,59.02,,44.75999
2009-11-30,5.599666,17.839995,119.11,,29.36,12.02,35.42,40.72,57.402178,57.94,16.92,43.236481,17.75000009,15.576,36.97,79.75,35.83,9.575,19.275,19.92,25.39,76.85001,58.78,,46.50999
2009-12-01,5.686117,18.11,122.02,,29.35001,12.23,35.71001,41.02,56.994726,58.56,17.44,44.065472,18.00999085,16.196004,36.84,81.36,36.67,9.810003,19.345,21.32001,25.41,78.8,59.37,,46.64
2009-12-02,5.8433,18.245005,121.71049,,28.95,12.19,35.58,41.22,57.208153,58.63,17.81,43.973371,18.00000031,16.576,36.64999,82.85001,36.53,9.6725,19.485,21.86,25.98,81.17999,59.61,,46.92999
2009-12-03,5.878667,18.089995,128.12,,28.06,12.45,35.17999,40.53,56.402951,57.75,17.49001,43.641765,17.96001031,16.859996,36.55,81.17999,36.92999,9.419998,19.165,21.44,22.52,80.17999,59.00999,,45.97
2009-12-04,5.882596,18.254995,129.62,,27.81,12.6,35.45,41.14999,57.149946,58.24001,17.28999,44.378637,17.88000069,17.015996,37.11,82.7,37.33,9.509998,19.735,21.94,24.09,81.56,59.42999,,46.64999
2009-12-07,5.933681,18.339995,135.17999,,27.7,12.71,35.38,41.66,57.353672,59.03,17.50999,44.489178,17.65999994,16.888,37.13,81.22,37.53,9.625,19.525,22.32001,23.33,80.25,59.94,,45.98
2009-12-08,5.94154,18.125,133.53999,,26.8,12.58,35.02,41.25999,56.684277,58.88,17.42,44.268114,17.36000002,16.612,37.50999,81.28999,37.5,9.2775,19.410005,22.24001,23.28,79.31,59.23,,46.38
2009-12-09,5.921892,18.050005,135.36,,27.46001,12.54,35.05,41.59,56.179823,58.78999,18.39,44.369435,17.64999025,16.748,37.48,81.45,37.53,9.1525,19.365,22.03999,23.10001,79.16,59.44,,46.14999
2009-12-10,5.976906,18.08,132.94,,28.17,12.61,35.42999,41.37,57.440993,59.25999,17.89,44.452325,17.66999918,16.540004,37.31,81.98,37.83,9.335,19.5,21.75999,23.07001,80.12,60.75,,45.53
2009-12-11,6.059428,18.095,133.10001,,28.11,12.64,35.58,41.2,57.586501,60.42999,18.22,44.811554,17.61000025,16.815996,37.64999,83.3,38.3,9.585,19.76,21.75,23.60001,81.2,61.21001,,46.42999
2009-12-14,6.110512,18.115,138.64999,,28.64,12.71,35.98,41.85001,58.090965,61.44,18.2,45.014206,17.72999986,17.003996,38.03999,84.23,38.49001,10.259998,19.955,22.0,23.87,81.87,61.88,,47.08
2009-12-15,6.098724,18.04,138.99001,,29.12,12.53,35.89,41.46001,58.275298,62.07001,17.98,45.530013,17.64999025,17.244,38.38,84.87,38.25999,10.3675,19.985,22.77,23.31,79.94,62.58,,46.75999
2009-12-16,6.102653,18.045,136.74001,,29.60001,12.46,35.92999,41.75,57.586501,61.75,17.48,46.285325,17.72000062,17.596004,39.0,84.77,38.49001,10.5325,19.875,22.77,24.02,79.83,61.81,,47.33
2009-12-17,6.063357,17.89,135.73,,30.08,12.2,35.84,40.82001,56.926808,60.88,17.25999,45.548444,17.4299895,17.196004,38.89999,83.89999,38.06,10.685003,19.415,22.78,23.71001,78.92,60.67,,47.32001
2009-12-18,6.075146,17.964995,135.67,,29.62,12.18,36.12,40.42,56.723092,60.92999,17.37,46.119536,17.61000025,17.12,40.06,84.8,37.98,10.8675,19.5,23.50999,23.72,79.71001,60.22,,47.89999
2009-12-21,6.173386,18.01,136.99001,,30.28,12.28,36.07001,40.78999,57.120842,61.64999,17.67,47.05905,17.82999926,17.244,39.59,85.63,38.17,11.0925,19.68,23.50999,24.23,81.05,60.98,,48.50999
2009-12-22,6.149808,17.97,135.5,,30.16,12.34,36.09,40.77,57.664111,61.45,17.74001,48.192014,17.71001009,17.444,40.08,86.52,38.45,11.2425,19.615,23.75,25.21001,81.38,61.58,,48.67999
2009-12-23,6.13409,17.980005,132.58,,30.46001,12.34,36.28,41.16,58.275298,61.35001,18.12,48.044628,17.75999063,17.544,39.74001,86.44,38.46001,11.3475,19.785005,23.67,25.42999,81.89,61.47,,48.28999
2009-12-24,6.145879,18.165,133.8,,30.27,12.44,36.60001,41.38,58.469313,61.58,18.22,48.118325,18.02999978,17.659996,40.17999,87.34,38.64,11.4325,19.75,23.8,25.46001,82.41,61.50999,,48.92
2009-12-28,6.145879,18.22,134.83,,30.31,12.62,36.46001,41.36,58.537222,61.53999,18.05,49.06705,18.07999948,17.484004,40.03,87.02,38.62,11.3975,19.9,23.73,24.97,82.06,61.77,,49.3
2009-12-29,6.153738,18.214995,135.53999,,29.64,12.57,36.64999,41.47,58.381992,61.61,17.84,49.186784,18.02999978,17.596004,39.89,85.36,38.67,11.1375,19.945,23.66,24.63,82.41,62.0,,48.52
2009-12-30,6.145879,18.214995,136.78999,,29.97,12.5,36.61,41.52,57.974541,61.28999,17.84,49.463124,18.14999069,17.544,40.03,84.89999,38.44,11.0775,19.925005,23.5,24.35001,82.53999,62.23,,49.00999
2009-12-31,6.043709,18.065,135.39999,,30.09,12.27,36.35001,41.14,57.343971,60.38,17.72,49.278904,17.88999994,17.256,39.02,83.64999,37.96001,10.8975,19.6,23.00999,24.03999,80.98,61.96001,,48.28
2010-01-04,6.094794,18.15,135.46001,,31.25,12.24,37.17999,42.00999,58.226782,61.16,18.28999,49.407858,18.39998918,17.712,39.35001,82.62,38.13,11.5575,19.735,23.39,25.0,81.56,61.63,,48.19
2010-01-05,6.079076,18.1,137.39999,,31.64999,12.47,37.38,41.7,60.070016,59.78999,18.17999,49.168371,18.30000023,18.088,38.77,83.12,38.09,11.5425,19.485,23.69,25.59,84.75999,60.78999,,48.14999
2010-01-06,6.008343,18.17,140.02,,32.39999,13.1,37.64,41.87,60.050604,58.87,19.5,49.214417,18.35999917,17.888,38.78,83.7,38.02,11.4925,19.295,23.57001,25.42,84.12,60.89999,,48.31
2010-01-07,5.933681,18.31,140.48,,32.48,13.33,37.92,41.55,61.428198,59.44,19.37,48.809151,18.32000917,17.808,38.92999,84.57001,38.23,11.39,19.355005,23.39999,25.64,85.74001,61.16,,48.53999
2010-01-08,5.902244,18.36,139.67999,,34.12,13.3,37.89,41.39999,60.137934,59.44,20.19,49.813142,18.37000015,17.644,38.81,83.7,38.24001,11.365003,19.35,24.95,25.67,86.37,61.21001,,48.22
2010-01-11,5.976906,18.51,138.24001,,33.78,13.12,37.92,41.53,61.466993,59.59,19.56,49.647335,18.35999917,17.759996,38.81,83.75999,38.67,11.072498,19.265,24.05,25.78999,85.56,62.42999,,48.47
2010-01-12,5.996554,18.68,132.98,,33.28999,12.97,37.62,41.42,60.283443,59.21001,19.08,49.048628,18.46999955,17.552,38.5,82.64999,38.50999,10.785,19.195,23.73,25.35001,83.82001,62.49001,,48.09
2010-01-13,6.090864,18.85,132.12,,34.05,13.31,37.92,42.11,60.681194,59.94,18.78,49.813142,18.6900003,17.712,38.85001,84.28999,38.7,10.965,19.24,23.92,25.53,85.7,62.61,,48.23
2010-01-14,6.098724,18.83,124.84,,34.31,14.04,37.91,42.12,60.855816,60.89999,18.42999,50.07105,18.78000045,17.544,38.84,84.86,38.96001,10.9525,19.26,23.61,25.64999,85.11,62.14999,,48.12
2010-01-15,6.008343,18.795,124.07001,,34.03,13.89,37.21001,42.02,59.905095,60.25,18.00999,49.905243,18.85001082,17.436,38.5,84.28999,38.78999,10.747503,19.085,23.23,25.25999,83.83,60.75999,,47.48
2010-01-19,6.098724,18.870005,123.94,,34.60001,13.99,38.16,42.75999,61.806546,61.61,17.98,50.872408,19.13999931,17.888,39.00999,85.44,39.10001,10.96,19.410005,23.84,25.78,84.77,61.64,,48.10001
2010-01-20,6.075146,18.644995,119.505,,33.27,13.9,37.60001,42.12,60.661791,60.64,17.47,50.402647,18.71000923,17.592,38.75999,85.69,38.39,10.814998,19.230005,22.96001,25.17,86.39999,60.84,,47.85001
2010-01-21,5.8433,18.519995,119.12,,32.53,13.65,37.19,41.67999,59.517056,59.77,16.7,49.011793,18.62999962,16.788,38.46001,83.46001,38.14999,10.747503,18.865,21.69,23.81,84.48,59.24001,,46.56
2010-01-22,5.729342,18.385,112.39,,31.14999,13.77,35.73,40.95,58.779753,58.8,16.39999,48.873619,18.28999054,16.503996,38.19,80.88,38.11,10.4875,18.58,21.24001,23.34,82.03999,59.49001,,45.58
2010-01-25,5.764709,18.61,111.72,,31.07001,13.89,36.09,40.87,59.022283,57.44,16.3,48.51439,18.46999955,16.58,38.66,81.45,38.3,10.580003,18.35,21.53999,23.75999,82.77,59.23,,45.74001
2010-01-26,5.819723,18.545,115.13,,30.88,13.98,36.03999,40.3,58.847661,57.52,16.05,48.818353,18.46001075,16.624,38.47,81.0,38.27,10.3275,18.165,22.81,23.36,82.57001,58.03999,,46.17
2010-01-27,5.678258,18.769995,114.14,,30.41,13.78,36.38,40.28,58.090965,56.63,16.02,49.352592,18.60999939,16.5,38.92999,82.0,38.06,9.9375,18.254995,22.42,24.00999,83.00999,57.85001,,46.52
2010-01-28,5.623243,18.225,114.35001,,29.64999,13.79,35.92999,40.0,55.151502,56.05,15.59,49.06705,17.40999972,16.192,38.50999,81.42,37.96001,9.75,17.975,21.89,23.17,81.92,57.82001,,46.52
2010-01-29,5.599666,18.15,113.3,,29.21001,13.82,35.77,39.77,54.637337,55.67,15.18,49.499977,16.94999973,15.959996,39.0,79.69,37.67999,9.5675,18.165,22.03999,23.05,82.0,56.98,,46.92
2010-02-01,5.835441,18.29,117.49001,,30.64999,13.99,36.41,40.41,55.326115,56.44,16.08,49.656555,17.33000055,16.4,38.82001,80.99001,38.07001,9.985,18.11,22.25999,23.33,83.14,57.17999,,47.39
2010-02-02,5.961188,18.5,117.37,,30.75999,14.27,37.06,41.08,56.558171,57.0,16.36,50.605289,17.33000055,16.984004,39.00999,82.39,39.14,10.245,18.345,22.27,24.0,85.67,58.03,,47.91
2010-02-03,5.93761,18.245005,119.07001,,30.36,14.35,36.63,41.36,55.423127,56.48,15.92,50.292124,17.25999018,16.703996,38.49001,80.02,38.81,10.1125,18.21,21.7,23.45,78.50999,57.86,,47.36
2010-02-04,5.788286,17.879995,113.46001,,28.86,13.99,35.33,40.23,53.958241,55.42999,14.79,48.910472,16.9299908,16.156,38.14,77.66,37.85001,9.607498,17.745005,20.94,22.57001,77.14,56.17999,,46.75
2010-02-05,5.768638,17.885,114.19,,28.28999,14.65,35.37,40.25,53.773908,55.60001,14.99,49.306537,17.13999927,15.78,38.49001,78.25,37.7,9.6125,17.949995,21.39,22.46001,76.64999,57.47,,46.75999
2010-02-08,5.729342,17.78,111.21001,,28.10001,15.09,34.75999,39.85001,53.764217,55.0,14.85,48.670977,17.00998996,15.7,38.03,77.87,36.96001,9.415,17.754995,21.37,22.19,77.63,57.87,,46.2
2010-02-09,5.819723,17.925005,113.28999,,29.08,15.41,35.22,41.08,54.404498,55.67999,15.43,49.822353,17.06000011,15.915996,38.21001,78.25,37.57001,9.595,18.065,21.57001,21.45,78.59,58.2,,45.98
2010-02-10,5.784356,17.96,109.33,,29.23,15.53,35.03,41.44,54.986562,55.75999,15.06,50.098683,17.08999957,15.7,38.23,78.42,37.50999,9.580003,17.89,21.25999,21.89999,77.99001,57.50999,,45.97
2010-02-11,5.811864,17.980005,113.81,,30.16,15.96,35.21001,41.69,55.879095,55.89999,15.72,51.296115,17.22999942,15.848,38.48,79.44,37.91,9.759998,18.155,21.5,22.21001,79.03,57.88,,46.35001
2010-02-12,5.75292,18.04,115.10001,,30.02,16.03999,35.17,41.67999,55.52985,56.07001,15.96,50.853995,16.83000011,15.815996,38.55,80.21001,38.19,9.875,18.245005,21.60001,22.03999,78.69,58.25999,,46.48
2010-02-16,5.898315,18.29,121.36,,31.05,16.44,36.12,42.0,56.616378,56.69,16.39999,50.771087,17.08999957,16.192,38.88,82.22,40.75,10.2075,18.394995,22.24001,22.81,79.72,58.89999,,47.75
2010-02-17,5.882596,18.56,124.22,,31.08,16.63,36.17,42.10001,56.596976,57.39,16.22,51.793509,16.94000049,16.128004,39.13,83.64999,40.7,10.0975,18.485,22.46001,22.84,80.3,58.92,,48.74001
2010-02-18,5.894385,18.805,126.28999,,31.53999,16.89999,36.44,42.38,56.655173,57.7,16.67,51.563234,17.12000079,16.240004,39.5,84.25,40.63,10.235,19.504995,22.89,22.97,80.57001,59.14,,49.78999
2010-02-19,5.957258,18.879995,116.0,,31.78999,16.95,36.55,42.48,56.364156,57.5,16.73,52.143528,17.17000048,16.515996,39.60001,84.19,41.03,10.330003,19.11,22.72,22.83,80.60001,58.78,,49.53
2010-02-22,5.976906,18.735,113.09,,31.02,16.64,36.7,42.25,56.402951,57.37,16.8,51.277693,16.87999981,16.52,39.59,84.62,40.67999,10.2825,19.015,22.46001,23.0,81.31,59.22,,50.33
2010-02-23,5.910103,18.574995,105.78,,30.2,16.75,36.06,41.74001,55.665658,56.7,16.09,50.89083,16.64000057,16.408,39.39,84.59,39.89,9.93,19.245005,23.33,22.21001,80.28,58.71001,,51.05
2010-02-24,5.898315,18.629995,105.13,,30.00999,16.67,36.62,41.89999,55.723865,56.82001,16.2,50.927665,16.51999921,16.815996,39.63,85.22,40.38,10.04,19.324995,23.69,23.2,80.14999,59.31,,51.7
2010-02-25,5.890455,18.550005,102.97,,30.0,17.0,36.66,41.97,55.52985,56.69,16.10001,50.559234,16.53999073,16.492,39.74001,85.42,40.3,10.107498,19.57,24.14999,23.12,79.64,59.91,,52.61
2010-02-26,5.902244,18.555,105.75,,30.14999,17.03999,36.46001,42.11,55.617152,56.75,16.33,50.669757,16.55000042,16.159996,39.62,85.89999,40.36,10.035,19.475,23.8,23.21001,79.92999,59.66,,51.94
2010-03-01,5.961188,18.665,105.62,,30.75,17.17,37.02,42.35001,56.490262,56.84,16.67999,52.300115,16.67999057,16.688,39.67999,86.52,40.81,10.1925,20.07,24.39,23.16,80.75999,61.7,,52.21001
2010-03-02,5.949399,18.86,107.25999,,31.21001,17.45,37.19,42.84,57.295464,56.64999,16.82001,52.788298,16.57000935,16.968,39.89999,87.10001,40.94,10.1925,20.269995,24.37,23.78,80.63,62.08,,52.00999
2010-03-03,5.953329,18.910005,107.64,,31.7,17.22,37.05,42.92,57.276052,55.83,17.03,52.309317,16.6600008,17.108,40.3,87.13,40.31,10.215,20.235,24.52,23.96001,80.35001,62.24001,,50.98
2010-03-04,5.949399,18.949995,108.05,,31.45,17.5,37.14,43.53,57.02383,55.95,17.17999,52.189583,16.73000072,17.012,40.46001,88.06,40.21001,10.060003,20.245005,24.39999,24.16,80.99001,61.62,,51.42
2010-03-05,6.043709,19.0,108.61749,,31.88,17.24001,37.5,44.49001,58.304402,56.19,17.53,52.696197,16.96999996,17.352,40.83,90.38,40.39999,10.3425,20.435,24.61,24.8,82.63,64.21001,,53.07001
2010-03-08,6.067287,18.879995,108.64,,31.41,17.62,37.53999,44.27,57.770825,55.92999,17.96001,53.119895,16.89998958,17.436,40.42,90.53999,40.48,10.3475,20.285005,24.5,24.91,82.78,63.60001,,53.38
2010-03-09,6.063357,18.985,106.22,,30.91,17.60001,37.44,44.03,57.343971,55.72,17.73,53.276482,17.19999995,17.42,40.61,89.84,40.56,10.23,20.365,24.37,25.03999,82.92999,64.03999,,53.78
2010-03-10,6.110512,19.050005,110.95,,30.64,17.50999,37.53,43.94,57.10144,55.75,17.88,54.077849,17.45000017,17.2,40.64,89.86,40.58,10.4325,20.475,24.28999,25.42999,82.35001,65.07001,,53.42
2010-03-11,6.118372,19.15,113.69,,30.74001,17.74001,37.7,44.13,55.326115,55.92999,17.77,54.142317,17.38000025,17.515996,40.83,90.46001,40.89999,10.314998,20.324995,24.28,25.44,82.67,65.33,,53.37
2010-03-12,6.086935,19.155,115.53,,31.5,17.53999,37.56,44.73,57.470096,55.97,17.92999,54.123886,17.4700004,17.471996,40.89999,91.10001,40.75999,10.465,20.345,24.28999,25.61,82.16,64.84,,53.66
2010-03-15,6.094794,19.33,114.92,,31.03,17.37,37.39999,44.99001,56.499973,56.32001,17.81,54.25284,17.38000025,17.348,41.03999,90.46001,40.5,10.2075,20.625,24.36,25.97,81.12,64.55,,53.52
2010-03-16,6.161597,19.315,115.24001,,31.71001,17.66,37.62,45.37,56.082811,56.95,18.21001,55.017363,17.28000086,17.856,41.48,92.37,40.96001,10.29,20.875,25.03999,26.83,81.37,65.07001,,54.44
2010-03-17,6.220541,19.445,114.52499,,32.52,17.7,37.60001,45.39999,55.91789,57.49001,17.98,54.676555,17.12000079,18.128004,41.67,93.42,41.25999,10.405,20.985,25.46001,27.75999,81.99001,65.42,,54.85001
2010-03-18,6.193034,19.425005,115.13,,31.58,17.64999,37.45,45.42,55.723865,57.69,17.64,54.529179,17.46000986,17.928004,41.60001,92.92,41.42,9.88,20.935,25.28999,27.75999,83.32001,66.00999,,54.62
2010-03-19,6.181245,19.555,113.3,,30.5,17.72,37.17,44.98,55.267907,57.3,17.39,54.925253,17.19000071,17.748,41.86,92.17,41.60001,9.535,20.99,24.78,27.39999,82.86,65.06,,54.41
2010-03-22,6.169456,19.699995,109.36,,30.64,18.11,37.14,45.48,56.461159,57.95,17.53999,55.100271,17.17000048,17.984004,41.77,92.89999,42.87,9.3875,21.339995,25.07001,27.45,83.86,65.45,,54.89999
2010-03-23,6.23233,19.855005,112.02,,30.71001,18.28999,37.47,46.06,56.7134,57.28,18.0,55.118684,17.04750018,18.128004,42.00999,91.77,43.08,9.560003,21.629995,25.25999,28.03999,84.89999,66.82001,,54.38
2010-03-24,6.169456,19.685,109.45,,30.21001,18.44,37.25,45.8,56.31564,57.45,17.67,54.206803,16.96999996,18.0,41.91,91.75,42.38,9.5425,20.915,25.0,28.66,84.72,66.91,,54.12
2010-03-25,6.13409,19.015,112.05,,29.57001,18.21001,37.10001,45.78,55.76267,57.95,17.2,53.672555,17.03000064,17.664,42.02,91.12,42.3,9.2375,20.745005,24.34,29.17999,84.64999,66.98,,53.82001
2010-03-26,6.200893,18.815,116.5,,29.36,18.7,37.24001,45.64999,55.597749,57.89,17.33,53.562014,16.83999935,17.72,42.45,89.81,41.88,9.099998,20.769995,24.31,29.17,86.07001,66.78999,,53.64
2010-03-29,6.275555,18.925005,119.37,,29.87,19.09,37.36,47.96001,56.858909,58.49001,17.7,53.81072,16.94999973,17.952,42.64999,88.5,42.06,9.2825,20.905,24.59,29.32001,85.69,67.55,,54.03999
2010-03-30,6.283414,19.144995,122.17999,,30.0,19.17,37.23,47.69,57.266361,58.64,17.47,53.156748,17.05000086,18.1,42.5,89.82001,42.57001,9.16,21.03,24.62,28.82001,85.77,67.89,,53.25
2010-03-31,6.208752,19.18,122.64999,,30.13,19.14999,37.28,47.67,57.431282,58.28999,17.47,52.861986,16.92750927,18.108,43.13,89.95,42.24001,9.2,20.975,24.61,29.21001,85.03999,67.53999,,51.78999
2010-04-01,6.350217,19.29,121.3,,30.74001,19.5,37.87,48.23,58.197688,59.07001,17.71001,52.98173,16.76999943,18.240004,42.59,90.86,42.66,9.435003,21.1,24.77,29.44,86.53,67.85001,,51.24001
2010-04-05,6.401298,19.07,122.28,,31.85001,19.2,38.44,48.82001,57.722319,58.89999,18.42999,52.990941,16.83000011,18.448,43.06,93.35001,43.05,9.712503,21.165,25.2,30.09,88.14,67.99001,,51.47
2010-04-06,6.464176,19.185,120.53,,32.2,18.98,38.28,48.87,57.188751,58.39999,18.66,52.963308,16.73000072,18.528004,43.21001,96.0,42.89,9.747503,21.254995,25.09,30.32001,88.09,67.82001,,51.99001
2010-04-07,6.41702,19.085,126.60001,,31.63,19.24001,38.06,48.87,57.314867,58.21001,18.05,52.751454,16.69000026,18.388,43.7,94.92,42.95,9.544998,21.345,24.5,29.63,88.86,67.34,,51.41
2010-04-08,6.365936,19.074995,126.25,,31.66,19.48,38.03999,48.92,57.314867,58.00999,17.96001,51.97772,16.67999057,18.332,43.45,95.05,42.99001,9.5975,21.275,24.67,29.42,88.84,67.73,,51.14999
2010-04-09,6.385584,19.214995,124.09,,31.57001,19.67,38.44,49.86,57.770825,58.14999,17.91,52.060629,17.08000033,18.876,43.86,97.72,43.25,9.990003,21.305,24.89,29.3,89.73,69.23,,52.22
2010-04-12,6.397373,19.185,127.86,,31.5,20.0,38.46001,49.99001,57.567099,58.10001,17.99001,51.581656,17.1599995,18.456,43.74001,97.74001,43.22,9.9075,21.405,24.34,29.07001,89.47,68.8,,52.03
2010-04-13,6.381658,19.205,126.75,,31.42,20.07001,38.5,50.39999,58.294691,58.25,17.84,50.725041,16.7100092,18.32,43.89,100.63,43.23,10.11,21.31,24.31,29.10001,90.39,69.14,,52.23
2010-04-14,6.424884,19.129995,132.60001,,32.42999,20.27,38.92999,50.89999,59.206607,58.19,18.41,50.62372,17.08999957,18.832,44.78,99.32001,44.63,10.127498,21.83,24.85001,29.86,91.17999,70.05,,52.23
2010-04-15,6.41702,19.31,137.89999,,32.52,20.39999,38.81,51.53,59.177503,59.25,18.0,50.118948,16.9799992,18.756,45.08,97.41,45.42,10.0975,22.03,24.88,29.89999,90.62,70.64999,,51.21001
2010-04-16,6.413095,19.32,134.32001,,31.64,19.88,37.8,50.5,58.673039,58.25999,17.52,49.407858,16.67999057,19.144,44.41,96.35001,42.67999,9.7375,21.735,25.32001,29.03999,90.00999,70.48,,50.52
2010-04-19,6.440598,19.379995,132.8,,31.57001,19.89999,38.2,50.67,58.566326,59.86,17.52,50.467115,16.80999988,19.32,44.39999,96.14999,42.92,9.645,21.730005,24.67999,29.67,90.75999,70.92999,,51.19
2010-04-20,6.468109,19.515,134.12,,33.31,20.07001,38.67,50.61,59.352115,59.60001,17.03999,49.656555,17.0700098,19.92,44.60001,98.17,43.06,9.75,22.285005,24.74001,30.22,91.36,71.09,,51.67999
2010-04-21,6.448457,19.585,130.49001,,33.28999,20.21001,38.57001,50.24001,58.420807,58.03,16.62,48.560445,17.1099998,20.4,45.23,100.44,43.10001,9.745,22.160005,25.3,30.08,92.89999,70.06,,53.02
2010-04-22,6.448457,19.725,133.94,,33.73,20.32001,38.03,50.67999,58.808856,58.02,16.67999,47.924885,17.22000018,20.732,45.73,101.28,42.98,9.872503,21.385,25.69,29.63,94.94,68.85001,,53.42
2010-04-23,6.566349,19.745005,133.87,,34.96001,20.14999,38.37,51.72,59.148399,57.83,16.74001,48.440702,17.40999972,21.32,45.64999,103.99001,43.27,9.974998,21.230005,26.25,31.03999,95.0,70.03,,53.83
2010-04-26,6.523123,19.769995,131.95,,34.47,20.39999,38.5,51.39999,59.31332,57.39999,16.72,48.127527,17.08000033,20.871996,45.92,105.17,43.16,9.857498,20.92,25.8,30.77,94.49001,70.05,,54.42999
2010-04-27,6.393443,19.5,128.36,,32.81,19.57001,37.38,50.32001,59.002891,56.35001,15.92,47.989371,16.94999973,20.048,44.88,102.8,42.14999,9.3875,20.699995,25.0,28.82001,92.02,70.33,,53.7
2010-04-28,6.354147,19.54,128.13,,33.35001,19.69,37.25999,50.34,59.614058,56.69,16.08,48.007784,17.36000002,19.72,45.2,104.0,42.62,9.552503,20.870005,24.78,29.25,92.35001,73.13,,54.03
2010-04-29,6.42095,19.885,150.87,,31.60001,19.88,37.82001,51.31,59.769278,57.25,16.14,49.103894,17.1349892,20.288,46.17999,109.75999,43.24001,8.9375,21.335,25.25,30.33,93.85001,73.13,,56.13
2010-04-30,6.405232,19.785005,143.98,,30.64999,19.59,37.24001,50.09,59.090192,57.16,15.72,49.085463,16.76999943,19.808,46.00999,105.82001,42.8,9.0325,20.925005,24.73,29.22,89.89999,71.99001,,55.27
2010-05-03,6.550627,19.805,146.91,,31.39,19.89999,37.44,51.02,59.497644,56.74001,15.73,49.371023,16.64000057,20.303996,46.66,110.24001,43.53999,9.314998,21.35,25.21001,30.25999,92.37,72.97,,57.22
2010-05-04,6.523123,19.699995,139.73,,30.31,19.52,36.06,49.53,58.440219,55.98,15.01,48.173582,16.21999929,19.471996,46.47,110.94,42.17999,9.105,21.015,24.21001,29.55,90.64999,71.0,,56.3
2010-05-05,6.365936,19.72,133.95,,29.98,19.42999,35.83,48.5,58.508118,56.59,15.47,48.542023,16.2500005,19.136,46.49001,110.0,41.75,8.7,20.910005,23.87,29.39999,89.41,70.81,,55.84
2010-05-06,6.122301,19.300005,122.24001,,28.75,18.58,33.92,46.66,57.955158,55.07001,14.98,46.699821,16.53000019,18.164,45.52,105.09,40.32001,8.2,20.504995,22.61,28.34,85.28,68.42,,54.0
2010-05-07,6.03585,18.975,122.55,,27.50999,18.62,33.60001,45.10001,56.752196,54.5,14.87,46.414279,15.62100077,17.868,44.2,102.55,39.69,7.97,20.205,22.14,27.67,82.74001,66.11,,52.52
